B.hi content.tsv
Level	Esperanto	hi	en-us	Grupo	Alternativoj	Pronoco
level	Infana Kongreseto	बच्चों की कांग्रेस	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	सामाजिक वेबसाइटें	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	कांग्रेस विषय के निदेशक	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	IKU (इंटरनेशनल कांग्रेस यूनिवर्सिटी) के रेक्टर	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	स्वास्थ्य बीमा और यात्रा बीमा	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	दस्तावेज़ और वीज़ा	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	एक वैध आईडी	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	एक वैध पासपोर्ट	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	वीज़ा जारी करने के नियम	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	वीज़ा प्राप्त करना	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	यूईए (यूनिवर्सल एस्पेरांतो एसोसिएशन) के सीओ (केंद्रीय कार्यालय)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	आधिकारिक पुष्टिकरण पत्र (निमंत्रण पत्र) डाउनलोड करने के लिए	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	ऑर्डर फॉर्म का उपयोग करना	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	वीज़ा जारी करने वाले प्राधिकारी को	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	आधिकारिक कांग्रेस अवधि	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	UEA (यूनिवर्सल एस्पेरान्तो एसोसिएशन) के माध्यम से बुक किया गया आवास	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	संभावित परिवर्तनों के बारे में सूचित करना	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	यात्रा बीमा प्राप्त करने के लिए	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	यात्रा रद्द करने के अलावा	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	बीमा स्वास्थ्य उपचार को कवर करता है	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	दुर्घटनाओं के मामले में	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	सूटकेस जमा करने के लिए	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	अंतरराष्ट्रीय हवाई अड्डे	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	बस या टैक्सी या कार से जाना	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	यात्रा में लगभग 40 मिनट लगते हैं	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	बस स्टॉप तक मेट्रो का उपयोग करने के लिए	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	दूसरे हवाई अड्डे पर भी उतरा	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	कांग्रेस से संबंधित मामलों के लिए	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	आधिकारिक मुद्रा यूरो है	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	स्टोर क्रेडिट कार्ड स्वीकार करता है	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	साधारण विनिमय दर पर	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	आधिकारिक भाषा के रूप में मान्यता प्राप्त	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	नल का पानी पीने योग्य है	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	गैस के साथ मिनरल वाटर खरीदने के लिए	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	टिप की सराहना की गई लेकिन इसकी आवश्यकता नहीं है	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	शहरी परिवहन	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	बस स्टॉप के स्वचालित टिकट बॉक्स से खरीदा जा सकता है	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	सम्मेलन स्थल में सूचना बूथ	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	प्रबोधन सोमवार का कार्यक्रम	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	आंदोलन निष्पक्ष	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	सार्वभौम सेवा	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	कांग्रेस की गेंद	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	निदेशक मंडल उत्तर देता है	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	विशेषज्ञ बैठक	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	सम्मेलन नीलामी	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	यूईए की समिति (यूनिवर्सल एस्पेरान्तो एसोसिएशन)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	पंजीकृत कांग्रेस प्रतिभागी	registered congress participant	grupo	alternativoj	prononco
