C.ro content.tsv
Level	Esperanto	ro	en-us	Grupo	Alternativoj	Pronoco
level	balzamino	un balsam, impatiens (Balsamina)	a balsam, impatiens (Balsamina)	grupo	alternativoj	prononco
level	bisturio	un bisturiu	a bistoury	grupo	alternativoj	prononco
level	bronkito	bronşită	bronchitis	grupo	alternativoj	prononco
level	celulozo	celuloză	cellulose	grupo	alternativoj	prononco
level	ciklopo	Cyclops	Cyclops	grupo	alternativoj	prononco
level	endivio	o andive, o cicoare (Cichorium endivia)	an endive, a chicory (Cichorium endivia)	grupo	alternativoj	prononco
level	balado	o baladă	a ballade	grupo	alternativoj	prononco
level	entomologio	entomologie	entomology	grupo	alternativoj	prononco
level	erizipelo	erizipel	erysipelas	grupo	alternativoj	prononco
level	haremo	un harem (camera femeilor musulmane)	a harem (muslim women's room)	grupo	alternativoj	prononco
level	dedukti	a deduce	to deduce	grupo	alternativoj	prononco
level	eŭnuko	un eunuc	an eunuch	grupo	alternativoj	prononco
level	korsaĵo	un corsaj, un corset	a corsage, a bodice	grupo	alternativoj	prononco
level	garolo	o geacă (Garrulus)	a jay (Garrulus)	grupo	alternativoj	prononco
level	ĉifro	un cifr, un cod, o combinație	a cipher, a code, a combination	grupo	alternativoj	prononco
level	orbito	o orbită	an orbit	grupo	alternativoj	prononco
level	harpio	harpie, un vultur harpie	harpy, a harpy eagle	grupo	alternativoj	prononco
level	heliotropo	heliotrop, Heliotropium	heliotrope, Heliotropium	grupo	alternativoj	prononco
level	hermafrodita	hermafrodit	hermaphrodite	grupo	alternativoj	prononco
level	polipo	un polip	a polyp	grupo	alternativoj	prononco
level	hidroterapio	hidroterapie	hydrotherapy	grupo	alternativoj	prononco
level	hipertrofio	hipertrofie	hypertrophy	grupo	alternativoj	prononco
level	hisopo	isop (Hyssopus)	hyssop (Hyssopus)	grupo	alternativoj	prononco
level	fresko	frescă	fresco	grupo	alternativoj	prononco
level	humero	humerus	humerus	grupo	alternativoj	prononco
level	hegemonio	hegemonie, dominație	hegemony, dominance	grupo	alternativoj	prononco
level	ilekso	un ilex, un ilex	an ilex, a holly	grupo	alternativoj	prononco
level	irido	un iris (floare)	an iris (flower)	grupo	alternativoj	prononco
level	kalendulo	calendula, o galbenele	calendula, a marigold	grupo	alternativoj	prononco
level	kanabeno	un linnet	a linnet	grupo	alternativoj	prononco
level	blokado	blocadă	blockade	grupo	alternativoj	prononco
level	kokono	un cocon	a cocoon	grupo	alternativoj	prononco
level	kondoro	un condor	a condor	grupo	alternativoj	prononco
level	bojkoti	a boicota	to boycott	grupo	alternativoj	prononco
level	konvolvulo	un convolvulus, o glorie de dimineață, un lind	a convolvulus, a morning glory, a bindweed	grupo	alternativoj	prononco
level	krabro	un hornet	a hornet	grupo	alternativoj	prononco
level	kreso	un creson	a cress	grupo	alternativoj	prononco
level	kumino	un chimen	a cumin	grupo	alternativoj	prononco
level	malario	malarie	malaria	grupo	alternativoj	prononco
level	marasmo	marasm, emaciare	marasmus, emaciation	grupo	alternativoj	prononco
level	obelisko	un obelisc	an obelisk	grupo	alternativoj	prononco
level	meliso	o melissa	a melissa	grupo	alternativoj	prononco
level	merlango	un merlan	a whiting	grupo	alternativoj	prononco
level	divano	un divan, un sfat oriental, otoman	a divan, an oriental council, ottoman	grupo	alternativoj	prononco
level	mikrobo	un microb	a microbe	grupo	alternativoj	prononco
level	milvo	un zmeu (pasare)	a kite (bird)	grupo	alternativoj	prononco
level	mimozo	o mimoza	a mimosa	grupo	alternativoj	prononco
level	monomanio	monomanie	monomania	grupo	alternativoj	prononco
level	moruo	un cod de pește	a cod fish	grupo	alternativoj	prononco
level	nizo	un vrăbiu	a sparrow hawk	grupo	alternativoj	prononco
level	sarkofago	un sarcofag	a sarcophagus	grupo	alternativoj	prononco
level	onobriko	sainfoin, onobrychis	sainfoin, onobrychis	grupo	alternativoj	prononco
level	orkideo	o orhidee	an orchid	grupo	alternativoj	prononco
level	ekvacio	o ecuație	an equation	grupo	alternativoj	prononco
level	paleontologio	paleontologie	paleontology	grupo	alternativoj	prononco
level	naso	o capcană pentru anghilă, o capcană pentru pești	an eel trap, a fish trap	grupo	alternativoj	prononco
level	palinuro	un homar spinos, raci de mare	a spiny lobster, sea crayfish	grupo	alternativoj	prononco
level	paviano	un babuin	a baboon	grupo	alternativoj	prononco
level	pistilo	un pistil, un pistil	a pistil, a pestle	grupo	alternativoj	prononco
level	pleŭronekto	un pește plat, o lipă	a flat fish, a flounder	grupo	alternativoj	prononco
level	poreo	un praz	a leek	grupo	alternativoj	prononco
level	rajo	o rază, o patine, o rază	a ray, a skate, a stingray	grupo	alternativoj	prononco
level	kandelabro	un sfeșnic, un sfeșnic	a candelabrum, a candlestick	grupo	alternativoj	prononco
level	retino	retină	retina	grupo	alternativoj	prononco
level	reŭmatismo	reumatism	rheumatism	grupo	alternativoj	prononco
level	sacerdoto	un preot	a priest	grupo	alternativoj	prononco
level	turbo	un spinning top	a spinning top	grupo	alternativoj	prononco
level	slipo	o fișă, o fișă de dosar	a slip, a filing card	grupo	alternativoj	prononco
level	batisto	a batiste, a cambric	a batiste, a cambric	grupo	alternativoj	prononco
level	serafo	un serafin	a seraph	grupo	alternativoj	prononco
level	sevrugo	un sturion înstelat, un sturion înstelat	a starry sturgeon, a stellate sturgeon	grupo	alternativoj	prononco
level	sfinktero	un sfincter	a sphincter	grupo	alternativoj	prononco
level	sifiliso	sifilis, variola	syphilis, pox	grupo	alternativoj	prononco
level	tuberkulo	tuberculoză, tuberculoză (=tuberkulozo)	tubercle, tuberculosis (=tuberkulozo)	grupo	alternativoj	prononco
level	sinapo	o boabe de mustar	a mustard seed	grupo	alternativoj	prononco
level	fanfaro	o fanfară	a fanfare	grupo	alternativoj	prononco
level	skalpo	un scalp	a scalp	grupo	alternativoj	prononco
level	skorzonero	un salsif negru	a black salsify	grupo	alternativoj	prononco
level	talismano	un talisman, o mascota	a talisman, a mascot	grupo	alternativoj	prononco
level	spermo	sperma, sperma	sperm, semen	grupo	alternativoj	prononco
level	tarantulo	o tarantula	a tarantula	grupo	alternativoj	prononco
level	revizoro	un auditor, un inspector	an auditor, an inspector	grupo	alternativoj	prononco
level	tinko	o tencă	a tench	grupo	alternativoj	prononco
level	celerio	o telina	a celery	grupo	alternativoj	prononco
level	cidonio	o gutui	a quince	grupo	alternativoj	prononco
level	galantino	gelatină	gellatine	grupo	alternativoj	prononco
level	grogo	un grog, toddy	a grog, toddy	grupo	alternativoj	prononco
level	karamelo	caramel	caramel	grupo	alternativoj	prononco
level	kirŝo	un kirsh, un brandy de cireșe	a kirsh, a cherry brandy	grupo	alternativoj	prononco
level	kompoto	un compot, un fruct fiert	a compote, a stewed fruit	grupo	alternativoj	prononco
level	mespilo	un neplin	a medlar	grupo	alternativoj	prononco
level	mirabelo	o mirabelă	a mirabelle	grupo	alternativoj	prononco
level	pesimismo	pesimism	pessimism	grupo	alternativoj	prononco
level	plebo	plebe, oameni de rând	plebs, common people	grupo	alternativoj	prononco
level	saguo	un sago	a sago	grupo	alternativoj	prononco
level	vermuto	un vermut (vin)	a vermuth (wine)	grupo	alternativoj	prononco
level	arabesko	arabesc	arabesque	grupo	alternativoj	prononco
level	arbalesto	o arbaletă, o suliță	a crossbow, a spear gun	grupo	alternativoj	prononco
level	medolo	medular, măduvă, măduvă	medulla, marrow, pith	grupo	alternativoj	prononco
level	balistiko	balistică	ballistics	grupo	alternativoj	prononco
level	orgio	o orgie	an orgy	grupo	alternativoj	prononco
level	baziliko	o bazilică	a basilica	grupo	alternativoj	prononco
level	gruzo	un pietriș, un nisip	a gravel, a grit	grupo	alternativoj	prononco
level	burnuso	un burnous, un burnous	a burnous, a burnoose	grupo	alternativoj	prononco
level	diapazono	un diapason, un diapazon	a diapason, a tuning fork	grupo	alternativoj	prononco
level	dinamito	dinamită	dynamite	grupo	alternativoj	prononco
level	maroko	Maroc	Morocco	grupo	alternativoj	prononco
level	ditirambo	un ditiramb	a dithyramb	grupo	alternativoj	prononco
level	eklogo	o eclogă	an eclogue	grupo	alternativoj	prononco
level	falango	o falange	a phalanx	grupo	alternativoj	prononco
level	garnituro	o garnitură	a garniture	grupo	alternativoj	prononco
level	geodezio	geodezie	geodesy	grupo	alternativoj	prononco
level	gladiatoro	un gladiator	a gladiator	grupo	alternativoj	prononco
level	glazuro	o glazură, glazură, glazură, lac	a glaze, icing, frosting, varnish	grupo	alternativoj	prononco
level	diletanto	un delettant, un amator, un pasionat	a delettante, an amateur, a dabbler	grupo	alternativoj	prononco
level	kalejdoskopo	un caleidoscop	a kaleidoscope	grupo	alternativoj	prononco
level	halebardo	o halebardă	a halberd	grupo	alternativoj	prononco
level	harmoniumo	un armoniu	a harmonium	grupo	alternativoj	prononco
level	uzuro	o cămătărie	a usury	grupo	alternativoj	prononco
level	hipodromo	un hipodrom, o pistă de curse de cai	a hippodrome, a horse racing track	grupo	alternativoj	prononco
level	impresario	un impresar, un om de afaceri	an impresario, a businessman	grupo	alternativoj	prononco
level	kabrioleto	un cabriolet, un decapotabil	a cabriolet, a convertible	grupo	alternativoj	prononco
level	kalibro	un calibru	a caliber	grupo	alternativoj	prononco
level	kameo	un cameo	a cameo	grupo	alternativoj	prononco
level	kartografio	cartografie	cartography	grupo	alternativoj	prononco
level	aŭtokrato	un autocrat	an autocrat	grupo	alternativoj	prononco
level	kartuŝo	un cartuș	a cartouche	grupo	alternativoj	prononco
level	dekadenco	o decadenţă	a decadence	grupo	alternativoj	prononco
level	kazemato	o cazemată	a casemate	grupo	alternativoj	prononco
level	kepo	un kepi	a kepi	grupo	alternativoj	prononco
level	monarkio	monarhie (=monarĥio)	monarchy (=monarĥio)	grupo	alternativoj	prononco
level	ksilofono	un xilofon	a xylophone	grupo	alternativoj	prononco
level	kvadrilo	un cadril	a quadrille	grupo	alternativoj	prononco
level	majoliko	o majolica	a majolica	grupo	alternativoj	prononco
level	makadamo	un macadam	a macadam	grupo	alternativoj	prononco
level	matadoro	un matador, un torear	a matador, a bullfighter	grupo	alternativoj	prononco
level	demonstracio	o demonstrație, un miting	a demonstration, a rally	grupo	alternativoj	prononco
level	metronomo	un metronom	a metronome	grupo	alternativoj	prononco
level	oktavo	o octava	an octave	grupo	alternativoj	prononco
level	orografio	orografie	orography	grupo	alternativoj	prononco
level	palankeo	un palanchin, o așternut (transport man-porting)	a palanquin, a litter (transport man-porting)	grupo	alternativoj	prononco
level	partituro	o partitură completă (muzical)	a full score (musical)	grupo	alternativoj	prononco
level	peristilo	un peristil	a peristyle	grupo	alternativoj	prononco
level	petardo	un petard, petardă	a petard, firecracker	grupo	alternativoj	prononco
level	pilastro	un pilastru	a pilaster	grupo	alternativoj	prononco
level	pontono	un ponton	a pontoon	grupo	alternativoj	prononco
level	solventa	solvent	solvent	grupo	alternativoj	prononco
level	recitativo	un recitativ	a recitative	grupo	alternativoj	prononco
level	rokoko	rococo	rococo	grupo	alternativoj	prononco
level	rotondo	o rotondă	a rotunda	grupo	alternativoj	prononco
level	ametisto	un ametist	an amethyst	grupo	alternativoj	prononco
level	semaforo	un semafor, un semnal, un semafor	a semaphore, a signal, a traffic light	grupo	alternativoj	prononco
level	septeto	un septet	a septet	grupo	alternativoj	prononco
level	serajlo	un seraglio	a seraglio	grupo	alternativoj	prononco
level	serenado	o serenadă	a serenade	grupo	alternativoj	prononco
level	arkeologo	un arheolog (=arheologo)	an archaeologist (=arĥeologo)	grupo	alternativoj	prononco
level	sinedrio	sinhedrin, sinhedrim	sanhedrin, sanhedrim	grupo	alternativoj	prononco
level	soklo	o bază, un piedestal, un soclu	a base, a pedestal, a plinth	grupo	alternativoj	prononco
level	kvasto	un ciucuri, un pompon, un ciucuri, un franjuri	a tassel, a pompom, a tassel, a fringe	grupo	alternativoj	prononco
level	tamburino	un tamburin	a tambourine	grupo	alternativoj	prononco
level	tamtamo	un tamtam, un tomtom	a tamtam, a tomtom	grupo	alternativoj	prononco
level	tandemo	un tandem, o bicicletă tandem	a tandem, a tandem bicycle	grupo	alternativoj	prononco
level	tarantelo	o tarantella	a tarantella	grupo	alternativoj	prononco
level	tiaro	o tiara, o coroană papală	a tiara, a papal crown	grupo	alternativoj	prononco
level	tindro	un tinder, un touchwood	a tinder, a touchwood	grupo	alternativoj	prononco
level	togo	o toga	a toga	grupo	alternativoj	prononco
level	topografio	topografie	topography	grupo	alternativoj	prononco
level	toreadoro	un toreador, un torear	a toreador, a bullfighter	grupo	alternativoj	prononco
level	sateno	un satin, un satin	a satin, a sateen	grupo	alternativoj	prononco
level	transepto	un transept, o croazieră	a transept, a cruise	grupo	alternativoj	prononco
level	trombono	un trombon	a trombone	grupo	alternativoj	prononco
level	turbino	o turbină	a turbine	grupo	alternativoj	prononco
level	ulano	un ulan, un uhlan	an ulan, an uhlan	grupo	alternativoj	prononco
level	spekulacii	a specula (afacere), a paria	to speculate (business), to gamble	grupo	alternativoj	prononco
level	ŝalupo	un sloop, o barcă shaloop, o barcă mare utilitare	a sloop, a shaloop boat, a large utility boat	grupo	alternativoj	prononco
level	ŝrapnelo	o schijă	a shrapnel	grupo	alternativoj	prononco
level	okulta	ocult	occult	grupo	alternativoj	prononco
level	baleto	un balet	a ballet	grupo	alternativoj	prononco
level	anomalio	o anomalie	an anomaly	grupo	alternativoj	prononco
level	puritano	un puritan	a puritan	grupo	alternativoj	prononco
level	bazalto	un bazalt	a basalt	grupo	alternativoj	prononco
level	berilo	un beril, un jasp	a beryl, a jasper	grupo	alternativoj	prononco
level	dinamometro	un dinamometru	a dynamometer	grupo	alternativoj	prononco
level	grafito	un grafit	a graphite	grupo	alternativoj	prononco
level	gutaperko	o gutapercă	a gutta-percha	grupo	alternativoj	prononco
level	apoteozi	a apotroza, a diviniza	to apothrosize, to deify	grupo	alternativoj	prononco
level	hidrostatiko	hidrostatică	hydrostatics	grupo	alternativoj	prononco
level	kalomelo	un calomel	a calomel	grupo	alternativoj	prononco
level	kolodio	un colodion	a collodion	grupo	alternativoj	prononco
level	konglomerato	un conglomerat	a conglomerate	grupo	alternativoj	prononco
level	eŭkaristio	o euharistie, un sacrament	a eucharist, a sacrament	grupo	alternativoj	prononco
level	kosmogonio	cosmogonie	cosmogony	grupo	alternativoj	prononco
level	kosmografio	cosmografie	cosmography	grupo	alternativoj	prononco
level	kreozoto	creozot	creosote	grupo	alternativoj	prononco
level	kronometro	un cronometru	a chronometer	grupo	alternativoj	prononco
level	kvadraturo	cuadratura	quadrature	grupo	alternativoj	prononco
level	horoskopo	un horoscop	a horoscope	grupo	alternativoj	prononco
level	kvociento	un coeficient	a quotient	grupo	alternativoj	prononco
level	lapiso	luna caustic	luna caustic	grupo	alternativoj	prononco
level	logaritmo	logaritm	logarithm	grupo	alternativoj	prononco
level	lozanĝo	un pastilă, un diamant	a lozenge, a diamond	grupo	alternativoj	prononco
level	malakito	un malachit	a malachite	grupo	alternativoj	prononco
level	manometro	un manometru, un manometru	a manometer, a pressure gauge	grupo	alternativoj	prononco
level	meridiano	meridian (linie)	meridian (line)	grupo	alternativoj	prononco
level	meteoro	meteor, o stea căzătoare	meteor, a shooting star	grupo	alternativoj	prononco
level	meteorologio	meteorologie	meteorology	grupo	alternativoj	prononco
level	mikrometro	un micrometru	a micrometer	grupo	alternativoj	prononco
level	purgatorio	purgatoriu	purgatory	grupo	alternativoj	prononco
level	mineralogio	mineralogie	mineralogy	grupo	alternativoj	prononco
level	plagiato	plagiat	plagiarism	grupo	alternativoj	prononco
level	naftalino	naftalină	naphthalene	grupo	alternativoj	prononco
level	nikotino	nicotină	nicotine	grupo	alternativoj	prononco
level	onikso	onix	onyx	grupo	alternativoj	prononco
level	ozono	ozon	ozone	grupo	alternativoj	prononco
level	estono	un estonian	an Estonian	grupo	alternativoj	prononco
level	paralelogramo	un paralelogram	a parallelogram	grupo	alternativoj	prononco
level	perimetro	un perimetru	a perimeter	grupo	alternativoj	prononco
level	segmento	un segment	a segment	grupo	alternativoj	prononco
level	sifono	un sifon	a siphon	grupo	alternativoj	prononco
level	stalagmito	o stalagmita	a stalagmite	grupo	alternativoj	prononco
