C.hi content.tsv
Level	Esperanto	hi	en-us	Grupo	Alternativoj	Pronoco
level	sifono	एक साइफन	a siphon	grupo	alternativoj	prononco
level	stalagmito	एक डंठल	a stalagmite	grupo	alternativoj	prononco
level	stalaktito	एक स्टैलेक्टाइट	a stalactite	grupo	alternativoj	prononco
level	striknino	बच्छनाग	strychnine	grupo	alternativoj	prononco
level	ekskomuniki	बहिष्कृत करना	to excommunicate	grupo	alternativoj	prononco
level	talko	टैल्क, फ़्रेंच चाक	talc, french chalk	grupo	alternativoj	prononco
level	tangento	स्पर्शरेखा	tangent	grupo	alternativoj	prononco
level	trapezo	एक ट्रैपेज़, एक ट्रैपेज़ॉइड	a trapeze, a trapezoid	grupo	alternativoj	prononco
level	trigonometrio	त्रिकोणमिति	trigonometry	grupo	alternativoj	prononco
level	vazelino	वैसलीन, पेट्रोलियम जेलो	vaseline, petroleum jello	grupo	alternativoj	prononco
level	talmudo	तल्मूड	Talmud	grupo	alternativoj	prononco
level	abnegacio	त्याग, आत्म-त्याग	abnegation, self-denial	grupo	alternativoj	prononco
level	alibio	कोई बहाना # अन्यत्र होना	an alibi	grupo	alternativoj	prononco
level	koncesii	स्वीकार करना, लाइसेंस देना, मताधिकार देना	to concede, to license, to franchise	grupo	alternativoj	prononco
level	abituriento	एक हाई-स्कूल स्नातक, एक स्नातक	a high-school graduate, a bachelor	grupo	alternativoj	prononco
level	bramano	ब्राह्मण, ब्राह्मण	Brahman, brahmin	grupo	alternativoj	prononco
level	demagogo	एक डेमोगॉग	a demagogue	grupo	alternativoj	prononco
level	etnografio	नृवंशविज्ञान	ethnography	grupo	alternativoj	prononco
level	fakiro	एक फकीर, एक फकीर	a fakir, a faquir	grupo	alternativoj	prononco
level	aŭreolo	एक ऑरियोल, एक आभा, एक प्रभामंडल (=निम्बो)	an aureole, a aura, a halo (=nimbo)	grupo	alternativoj	prononco
level	mentoro	एक गुरु	a mentor	grupo	alternativoj	prononco
level	pesimisto	एक निराशावादी	a pessimist	grupo	alternativoj	prononco
level	feministo	एक नारीवादी	a feminist	grupo	alternativoj	prononco
level	hetmano	एक हेटमैन	a hetman	grupo	alternativoj	prononco
level	binoklo	दूरबीन	binoculars	grupo	alternativoj	prononco
level	kalifo	ख़लीफ़ा	caliph	grupo	alternativoj	prononco
level	diluvo	जलप्रलय, बाढ़	a deluge, a flood	grupo	alternativoj	prononco
level	kaŭcio	एक जमानत, एक मुक़दमा	a bail, a recognizance	grupo	alternativoj	prononco
level	kodicilo	एक कोडिसिल	a codicil	grupo	alternativoj	prononco
level	kongregacio	एक मण्डली	a congregation	grupo	alternativoj	prononco
level	konsistorio	एक संगति	a consistory	grupo	alternativoj	prononco
level	kvestoro	एक क्वेस्टर	a quaestor	grupo	alternativoj	prononco
level	lamao	लामा	Lama	grupo	alternativoj	prononco
level	stenografi	आशुलिपि लिखना, आशुलिपि लिखना	to stenography, to write shorthand	grupo	alternativoj	prononco
level	mandareno	एक मंदारिन (अधिकारी)	a mandarin (officer)	grupo	alternativoj	prononco
level	mediumo	एक मध्यम	a medium	grupo	alternativoj	prononco
level	metempsikozo	मेटामसाइकोसिस, पुनर्जन्म	metempsychosis, reincarnation	grupo	alternativoj	prononco
level	monoteismo	अद्वैतवाद	monotheism	grupo	alternativoj	prononco
level	pivoto	एक धुरी	a pivot	grupo	alternativoj	prononco
level	nepotismo	भाई-भतीजावाद	nepotism	grupo	alternativoj	prononco
level	sortimento	वर्गीकरण, विविधता का चयन	assortment, a selection of variety	grupo	alternativoj	prononco
level	nihilismo	नाइलीज़्म	nihilism	grupo	alternativoj	prononco
level	nihilisto	एक शून्यवादी	a nihilist	grupo	alternativoj	prononco
level	nimbo	एक निंबस, एक प्रभामंडल	a nimbus, a halo	grupo	alternativoj	prononco
level	numismatiko	न्यूमिज़माटिक्स	numismatics	grupo	alternativoj	prononco
level	cisterno	एक हौज़, एक जलाशय, एक टैंकर	a cistern, a reservoir, a tanker	grupo	alternativoj	prononco
level	ostracismo	समाज से निकाला	ostracism	grupo	alternativoj	prononco
level	panteismo	देवपूजां	pantheism	grupo	alternativoj	prononco
level	panteisto	एक सर्वेश्वरवादी	a pantheist	grupo	alternativoj	prononco
level	spekulativa	काल्पनिक	speculative	grupo	alternativoj	prononco
level	parafo	एक अनुच्छेद, एक आद्याक्षर	a paraph, an initials	grupo	alternativoj	prononco
level	poliso	एक बीमा पॉलिसी	an insurance policy	grupo	alternativoj	prononco
level	politeismo	बहुदेववाद	polytheism	grupo	alternativoj	prononco
level	prerogativo	एक विशेषाधिकार	a prerogative	grupo	alternativoj	prononco
level	protektorato	एक संरक्षक	a protectorate	grupo	alternativoj	prononco
level	prozelito	एक धर्मान्तरित व्यक्ति, एक धर्मान्तरित व्यक्ति	a proselyte, a convert	grupo	alternativoj	prononco
level	racionalismo	तर्कवाद	rationalism	grupo	alternativoj	prononco
level	racionalisto	एक तर्कवादी	a rationalist	grupo	alternativoj	prononco
level	sinoptika	संिक्ष त	synoptic	grupo	alternativoj	prononco
level	skolastiko	मतवाद	scholasticism	grupo	alternativoj	prononco
level	spiritualismo	अध्यात्मवाद, आध्यात्मिकता	spiritualism, spirituality	grupo	alternativoj	prononco
level	spiritualisto	एक अध्यात्मवादी	a spiritualist	grupo	alternativoj	prononco
level	pamfleto	एक पुस्तिका	a pamphlet	grupo	alternativoj	prononco
level	taroko	टैरो, टैरो	tarot, taroc	grupo	alternativoj	prononco
level	teismo	थेइज़्म	theism	grupo	alternativoj	prononco
level	teisto	एक आस्तिक	a theist	grupo	alternativoj	prononco
level	teokratio	एक धर्मतंत्र	a theocracy	grupo	alternativoj	prononco
level	trusto	एक व्यापारिक ट्रस्ट	a business trust	grupo	alternativoj	prononco
level	ukazo	एक उकेस	a ukase	grupo	alternativoj	prononco
level	ultimato	एक अल्टीमेटम	an ultimatum	grupo	alternativoj	prononco
level	ŝaho	शाह	Shah	grupo	alternativoj	prononco
level	gramofono	एक ग्रामोफोन	a gramophone	grupo	alternativoj	prononco
level	kreditoro	एक ऋणदाता	a creditor	grupo	alternativoj	prononco
level	ideografio	एक विचारधारा, एक चित्र लेखन	an ideography, a picture writing	grupo	alternativoj	prononco
level	idiotismo	एक मुहावरेदार अभिव्यक्ति	an idiomatic expression	grupo	alternativoj	prononco
level	indukti	प्रेरित करना, अनुमान लगाना, सामान्यीकरण करना	to induce, to infer, to generalize	grupo	alternativoj	prononco
level	nominala	नाममात्र	nominal	grupo	alternativoj	prononco
level	arkipelago	द्वीपसमूह	archipelago (=arĥipelago)	grupo	alternativoj	prononco
level	stenografio	आशुलिपि, आशुलिपि	stenography, shorthand	grupo	alternativoj	prononco
level	ornitologio	पक्षीविज्ञान	ornithology	grupo	alternativoj	prononco
level	rekremento	अवशेष, भूसी, मैल, सूखा	residue, husks, dregs, draff	grupo	alternativoj	prononco
level	bombasto	एक बमबारी, पम्पिंग	a bombast, pumping	grupo	alternativoj	prononco
level	geologo	एक भूविज्ञानी	a geologist	grupo	alternativoj	prononco
level	edikto	एक आदेश, एक आदेश	an edict, a decree	grupo	alternativoj	prononco
level	bareliefo	एक आधार-राहत	a bas-relief	grupo	alternativoj	prononco
level	kariolo	एक जाल, एक कुत्ता गाड़ी	a trap, a dog cart	grupo	alternativoj	prononco
level	konfekcio	एक मिष्ठान, एक तैयार सूट	a confection, a ready-made suit	grupo	alternativoj	prononco
level	empirio	एक साम्राज्य, अनुभववाद	an empiry, empiricism	grupo	alternativoj	prononco
level	navigacio	मार्गदर्शन	navigation	grupo	alternativoj	prononco
level	observatorio	एक वेधशाला	an observatory	grupo	alternativoj	prononco
level	abdiki	त्यागपत्र देना, त्यागपत्र देना	to abdicate, to resign	grupo	alternativoj	prononco
level	admiralitato	नौवाहनविभाग	admiralty	grupo	alternativoj	prononco
level	anarĥio	अराजकता	anarchy (=anarkio)	grupo	alternativoj	prononco
level	geografo	एक भूगोलवेत्ता	a geographer	grupo	alternativoj	prononco
level	aĝio	एक एजीओ, एक प्रीमियम	an agio, a premium	grupo	alternativoj	prononco
level	aŭtokratio	एकतंत्र	autocracy	grupo	alternativoj	prononco
level	demagogio	लोकतंत्र, लोकतंत्रीकरण	demagogy, demagoguery	grupo	alternativoj	prononco
level	doko	एक गोदी, एक बेसिन (नौका, नाव, जहाज)	a dock, a basin (yacht, boat, ship)	grupo	alternativoj	prononco
level	eminenco	श्रेष्ठता	Eminence	grupo	alternativoj	prononco
level	komandito	एक सीमित भागीदारी	a limited partnership	grupo	alternativoj	prononco
level	inaŭguracio	एक उद्घाटन	an inauguration	grupo	alternativoj	prononco
level	biologo	एक जीवविज्ञानी	a biologist	grupo	alternativoj	prononco
level	katekisto	एक कैटेचिस्ट (=kateĥisto)	a catechist (=kateĥisto)	grupo	alternativoj	prononco
level	glukozo	ग्लूकोज	glucose (=glikozo)	grupo	alternativoj	prononco
level	fiziologo	एक फिजियोलॉजिस्ट	a physiologist	grupo	alternativoj	prononco
level	katekizi	उपदेश देना, प्रतिप्रश्न करना (=kateĥizi)	to catechize, to cross question (=kateĥizi)	grupo	alternativoj	prononco
level	pacifisto	एक शांतिवादी	a pacifist	grupo	alternativoj	prononco
level	kontribucio	क्षतिपूर्ति	reparations	grupo	alternativoj	prononco
level	naturalismo	प्रकृतिवाद	naturalism	grupo	alternativoj	prononco
level	oligarkio	कुलीनतंत्र (=oligarĥio)	oligarchy (=oligarĥio)	grupo	alternativoj	prononco
level	pacifismo	शांतिवाद	pacifism	grupo	alternativoj	prononco
level	plutokratio	धनिक तन्त्र	plutocracy	grupo	alternativoj	prononco
level	realismo	यथार्थवाद	realism	grupo	alternativoj	prononco
level	sociologo	एक समाजशास्त्री	a sociologist	grupo	alternativoj	prononco
level	kondicionalo	प्रतिबंधित तनाव	conditional tense	grupo	alternativoj	prononco
level	albino	एक अल्बिनो	an albino	grupo	alternativoj	prononco
level	genciano	एक जेंटियन (जेंटियाना)	a gentian (Gentiana)	grupo	alternativoj	prononco
