A.te content.tsv
Level	Esperanto	te	en-us	Grupo	Alternativoj	Pronoco
level	plej dolorige	అత్యంత బాధాకరంగా	most painfully	grupo	alternativoj	prononco
level	faligis lian piedon en kavon	తన పాదాన్ని ఒక గోతిలో పడేశాడు	dropped his foot into a pit	grupo	alternativoj	prononco
level	kavo plena de akvo	నీటితో నిండిన గొయ్యి	a pit full of water	grupo	alternativoj	prononco
level	akvo aĉ-odora	దుర్వాసనతో కూడిన నీరు	foul-smelling water	grupo	alternativoj	prononco
level	rapide alvenis al la penso	త్వరగా ఆలోచన వచ్చింది	quickly arrived at the thought	grupo	alternativoj	prononco
level	oni devas esti preta	ఒకటి సిద్ధంగా ఉండాలి	one must be ready	grupo	alternativoj	prononco
level	ĉi tie	ఇక్కడ	here	grupo	alternativoj	prononco
level	iu ajn ~	ఎవరైనా ~	anyone ~	grupo	alternativoj	prononco
level	preta por iu ajn malplaĉa renkonto	ఏదైనా అసహ్యకరమైన ఎన్‌కౌంటర్‌కు సిద్ధంగా ఉంది	ready for any unpleasant encounter	grupo	alternativoj	prononco
level	ion ajn	ఏదైనా (ఏదైనా)	anything (whatever)	grupo	alternativoj	prononco
level	li atendis ion ajn	అతను ఏదైనా కోసం వేచి ఉన్నాడు	he was waiting for anything	grupo	alternativoj	prononco
level	krom homa voĉo	ప్రక్కన మానవ స్వరం	aside human voice	grupo	alternativoj	prononco
level	kiam voĉo aŭdiĝis, ~	ఒక స్వరం వినిపించినప్పుడు, ~	when a voice heard, ~	grupo	alternativoj	prononco
level	aŭdiĝis tuj proksime	వెంటనే దగ్గరగా వినిపించింది	heard immediately close	grupo	alternativoj	prononco
level	li faris belan surlokan salton	అతను చక్కగా ఆన్-సైట్ జంప్ చేసాడు	he made a nice on-site jump	grupo	alternativoj	prononco
level	kiu movis lian koron	అతని హృదయాన్ని కదిలించినవాడు	who moved his heart	grupo	alternativoj	prononco
level	supren ĝis la buŝo	నోటికి పైకి	upword to the mouth	grupo	alternativoj	prononco
level	kun la provo rekapti trankvilon	ప్రశాంతతను తిరిగి పొందే ప్రయత్నంతో	with the attempt to recapture calm	grupo	alternativoj	prononco
level	iom da trankvilo	కొద్దిగా ప్రశాంతత	a little tranquility	grupo	alternativoj	prononco
level	la lumo de lampeto	ఒక దీపం యొక్క కాంతి	the light of a lamp	grupo	alternativoj	prononco
level	oni direktis rekte al liaj okuloj	ఎవరైనా అతని కళ్ళకు నేరుగా దర్శకత్వం వహించారు	someone directed directly to his eyes	grupo	alternativoj	prononco
level	la lampo, kiun oni direktis al okuloj	ఎవరో కళ్ళకు దర్శకత్వం వహించిన దీపం	the lamp which someone directed to eyes	grupo	alternativoj	prononco
level	malhelpis repaciĝon	సయోధ్యను అడ్డుకున్నారు	prevented reconciliation	grupo	alternativoj	prononco
level	ŝajnis al li, ke ~	~ అని అతనికి అనిపించింది	it seemed to him that ~	grupo	alternativoj	prononco
level	la homformo, kiu tenis la lampon	దీపాన్ని పట్టుకున్న మానవ రూపం	the human form that held the lamp	grupo	alternativoj	prononco
level	surhavas vestojn policajn	దుస్తులు పోలీసు	wear clothes police	grupo	alternativoj	prononco
level	kion vi faras ĉi tie?	మీరు ఇక్కడ ఏమి చేస్తున్నారు?	what are you doing here?	grupo	alternativoj	prononco
level	sonas la aŭtorita voĉo	అధికార స్వరం వినిపిస్తుంది	sounds the authoritative voice	grupo	alternativoj	prononco
level	bonvolu paroli ~	దయచేసి మాట్లాడండి ~	please talk ~	grupo	alternativoj	prononco
level	iom klare	కొంచెం స్పష్టంగా	a little clear	grupo	alternativoj	prononco
level	la alia diris	మరొకరు చెప్పారు	the other said	grupo	alternativoj	prononco
level	eĉ pli grav-tone	మరింత ముఖ్యమైన స్వరంలో	in even more important-tone	grupo	alternativoj	prononco
level	mi promenas	నేను నడుస్తున్నాను	I'm walking	grupo	alternativoj	prononco
level	vi promenas en la bieno	మీరు పొలంలో నడుస్తారు	you walk on the farm	grupo	alternativoj	prononco
level	de la grafino	కౌంటెస్ యొక్క	of the countess	grupo	alternativoj	prononco
level	la bieno de la grafino	కౌంటెస్ పొలం	the countess's farm	grupo	alternativoj	prononco
level	meze de la nokto	అర్ధ రాత్రి లో	in the middle of the night	grupo	alternativoj	prononco
level	ĉu la grafino vin invitis?	కౌంటెస్ మిమ్మల్ని ఆహ్వానించారా?	did the countess invite you?	grupo	alternativoj	prononco
level	ĉu ŝi scias pri ~	~ గురించి ఆమెకు తెలుసా	does she know about ~	grupo	alternativoj	prononco
level	pri via ĉeesto	మీ ఉనికి గురించి	about your presence	grupo	alternativoj	prononco
level	via ĉeesto ĉi tie	ఇక్కడ మీ ఉనికి	your presence here	grupo	alternativoj	prononco
level	mi devas peti vin ~	నేను నిన్ను అడగాలి ~	I have to ask you ~	grupo	alternativoj	prononco
level	petas vin sekvi min	నన్ను అనుసరించమని అడుగుతుంది	asks you to follow me	grupo	alternativoj	prononco
level	kaj li klarigis ~	మరియు అతను వివరించాడు ~	and he explained ~	grupo	alternativoj	prononco
level	klarigis, ke ~	~ అని వివరించారు	explained that ~	grupo	alternativoj	prononco
level	ekde la fuŝa provo	తప్పు ప్రయత్నం నుండి	since the wrong attempt	grupo	alternativoj	prononco
level	la fuŝa provo kapti la grafinon	కౌంటెస్‌ను పట్టుకోవడానికి చేసిన తప్పు ప్రయత్నం	the wrong attempt to catch the countess	grupo	alternativoj	prononco
level	fare de ~	~ కారణంగా	due to ~	grupo	alternativoj	prononco
level	fare de teroristoj	ఉగ్రవాదుల కారణంగా	due to terrorists	grupo	alternativoj	prononco
level	la polico kontrolas atente	పోలీసులు జాగ్రత్తగా తనిఖీలు చేస్తున్నారు	the police checks carefully	grupo	alternativoj	prononco
level	kontrolas, kio okazas	ఏమి జరుగుతుందో తనిఖీ చేస్తుంది	checks what is happening	grupo	alternativoj	prononco
level	okazas en la ĉirkaŭaĵo	చుట్టుపక్కల సంభవిస్తుంది	occurs in the surrounding	grupo	alternativoj	prononco
level	de la kastelo	కోట యొక్క	of the castle	grupo	alternativoj	prononco
level	la ĉirkaŭaĵo de la kastelo	కోట చుట్టుపక్కల	the surrounding of the castle	grupo	alternativoj	prononco
level	al la industriisto	పారిశ్రామికవేత్తకు	to the industrialist	grupo	alternativoj	prononco
level	ŝajnis, ke ~	~ అని అనిపించింది	it seemed that ~	grupo	alternativoj	prononco
level	lia koro ĉifoje falis	అతని గుండె ఈసారి పడిపోయింది	his heart fell this time	grupo	alternativoj	prononco
level	falis ĝis liaj piedoj	కాళ్ళ మీద పడ్డాడు	fell to his feet	grupo	alternativoj	prononco
level	li sciis, ke ~	అతనికి తెలుసు ~	he knew that ~	grupo	alternativoj	prononco
level	nur malfacile li provos trovi ~	అతను కనుగొనడానికి ప్రయత్నిస్తాడు	just hard he'll try to find	grupo	alternativoj	prononco
level	trovi akcepteblan klarigon	ఆమోదయోగ్యమైన వివరణను కనుగొనడానికి	to find an acceptable explanation	grupo	alternativoj	prononco
level	pri sia ĉeesto	ఒకరి స్వంత ఉనికి గురించి	about one's own presence	grupo	alternativoj	prononco
level	la ideo, ke la grafino ĉion scias	కౌంటెస్‌కి ప్రతిదీ తెలుసు అనే ఆలోచన	the idea that the countess knows everything	grupo	alternativoj	prononco
level	la ideo perdigis al li malmulton da espero	ఆలోచన అతనికి చిన్న ఆశను దూరం చేసింది	the idea deprived him of little hope	grupo	alternativoj	prononco
level	malmulto da espero	చిన్న ఆశ	little hope	grupo	alternativoj	prononco
level	malmulta espero, kiu restis	చిన్న ఆశ మిగిలింది	little hope that remained	grupo	alternativoj	prononco
level	post la unuaj vortoj de la policano	పోలీసుల మొదటి మాటల తర్వాత	after the first words of the police	grupo	alternativoj	prononco
level	ju pli ~ des pli ~	మరింత ~ మరింత ~	the more ~ the more ~	grupo	alternativoj	prononco
level	ju pli longe des pli bone	ఇక మంచిది	the longer the better	grupo	alternativoj	prononco
level	kiom ajn	ఎంత ఉన్నా	no matter how much	grupo	alternativoj	prononco
level	antaŭ kvarona horo	పావుగంట క్రితం	a quarter of an hour ago	grupo	alternativoj	prononco
level	ili revenis	వారు తిరిగి వచ్చారు	they came back	grupo	alternativoj	prononco
level	post la terura malfeliĉo	భయంకరమైన దురదృష్టం తరువాత	after the terrible misfortune	grupo	alternativoj	prononco
