C.sl content.tsv
Level	Esperanto	sl	en-us	Grupo	Alternativoj	Pronoco
level	krevmaizo	pokovka	a popcorn	grupo	alternativoj	prononco
level	kriplulo	pohabljen	a crippled	grupo	alternativoj	prononco
level	lafo	lava	lava	grupo	alternativoj	prononco
level	lambastono	bergla	a crutch	grupo	alternativoj	prononco
level	lampiro	svetleči črv	a glow worm	grupo	alternativoj	prononco
level	leprulo	gobavec	a leper	grupo	alternativoj	prononco
level	levilo (leviero)	vzvod	a lever	grupo	alternativoj	prononco
level	lombardejo	zastavljalnica	a pawnshop	grupo	alternativoj	prononco
level	lulkanto	uspavanka	a lullaby	grupo	alternativoj	prononco
level	malalta tajdo	oseka	a low tide	grupo	alternativoj	prononco
level	mefito	skunk	a skunk	grupo	alternativoj	prononco
level	meteostacio	meteo postaja	a meteostation	grupo	alternativoj	prononco
level	mielmonato	medeni mesec	a honey moon	grupo	alternativoj	prononco
level	mimo	mim	a mime	grupo	alternativoj	prononco
level	miopulo	kratkovidna oseba	a near-sighted person	grupo	alternativoj	prononco
level	mokso	moksibustijo	a moxibustion	grupo	alternativoj	prononco
level	montra ŝranko	izložba	a showcase	grupo	alternativoj	prononco
level	mutacio	mutacija	a mutation	grupo	alternativoj	prononco
level	mutulo	nema oseba	a mute person	grupo	alternativoj	prononco
level	nano	škrat, pritlikavec, človek	a dwarf, a midget, a little person	grupo	alternativoj	prononco
level	NIFO	NLP	UFO	grupo	alternativoj	prononco
level	noktoklubo	nočni klub	a nightclub	grupo	alternativoj	prononco
level	nutroĉeno	prehranjevalna veriga	a food chain	grupo	alternativoj	prononco
level	otario	vidra	an otter	grupo	alternativoj	prononco
level	palpebrumo	pomežik, pomežik	a wink, a blink	grupo	alternativoj	prononco
level	paralizito	paralizirana oseba	a palsied person	grupo	alternativoj	prononco
level	paŝtejo (ranĉo)	pašnik	a pasture	grupo	alternativoj	prononco
level	pastoro	župnik	a pastor	grupo	alternativoj	prononco
level	paviliono	paviljon	a pavilion	grupo	alternativoj	prononco
level	pediatro	pediater, pediater	a paediatrician, a pediatrist	grupo	alternativoj	prononco
level	pego	žolna	a woodpecker	grupo	alternativoj	prononco
level	pendola buso	avtobus z nihalom	a pendulum bus	grupo	alternativoj	prononco
level	pesto	pest, kuga	pest, plague	grupo	alternativoj	prononco
level	pezlevo (-isto)	dvigovanje uteži (dvigovalec uteži)	weightlifting (a weightlifter)	grupo	alternativoj	prononco
level	piĵamo	pižama, pižama	pajama, pyjama	grupo	alternativoj	prononco
level	planklumoj	žarometi	footlights	grupo	alternativoj	prononco
level	plastika kirurgo	plastični kirurg	a plastic surgeon	grupo	alternativoj	prononco
level	pordfosto	podboj	a doorpost	grupo	alternativoj	prononco
level	pordistejo	soba za stražarje, soba za hišnika	a guard room, a janitor room	grupo	alternativoj	prononco
level	printempa ekvinokso	spomladansko enakonočje	a spring equinox	grupo	alternativoj	prononco
level	projekciilo	projektor	a projector	grupo	alternativoj	prononco
level	prokuroro	tožilec, prokurist	a prosecutor, a procurator	grupo	alternativoj	prononco
level	pufpano (sponga ~)	kremni kruh	a custard bread	grupo	alternativoj	prononco
level	pulio	škripec	a pulley	grupo	alternativoj	prononco
level	rabatvendo	znižana prodaja	a discount sales	grupo	alternativoj	prononco
level	radaro	radar	a radar	grupo	alternativoj	prononco
level	radioaktiveco	radioaktivnost	a radioactivity	grupo	alternativoj	prononco
level	radioaparato	radio	a radio	grupo	alternativoj	prononco
level	remaĉado	plačilo	remunation	grupo	alternativoj	prononco
level	remilo	veslo	an oar	grupo	alternativoj	prononco
level	reta gazeto	spletna revija	an online magazine	grupo	alternativoj	prononco
level	rifuĝinto	begunec	a refugee	grupo	alternativoj	prononco
level	riglilo	vijak	a bolt	grupo	alternativoj	prononco
level	risorto	pomlad	a spring	grupo	alternativoj	prononco
level	amboso	nakovalo	an anvil	grupo	alternativoj	prononco
level	ruldomo (domveturilo)	avtodom, avtodom	a camping car, a motor home	grupo	alternativoj	prononco
level	rulseĝo	invalidski voziček	a wheelchair	grupo	alternativoj	prononco
level	rulŝtono	rečna skala, kamenček	a river rock, a pebble	grupo	alternativoj	prononco
level	artifiko	umetnost, trik	an artifice, a trick	grupo	alternativoj	prononco
level	sceptro	žezlo	a scepter	grupo	alternativoj	prononco
level	selo	sedlo	a saddle	grupo	alternativoj	prononco
level	servico	set posode, servis	a crokery set, a service	grupo	alternativoj	prononco
level	simulanto	bolan bolnik, malingerer	a sick patient, a malingerer	grupo	alternativoj	prononco
level	skarpo	šal	a scarf	grupo	alternativoj	prononco
level	skermado	sabljanje	fencing	grupo	alternativoj	prononco
level	sketilo	drsalka (=glitilo)	a skate (=glitilo)	grupo	alternativoj	prononco
level	ĉarniro	tečaj	a hinge	grupo	alternativoj	prononco
level	spektanto	a spectator, gledalec	a spectator, a viewer	grupo	alternativoj	prononco
level	spino (vertebraro)	hrbtenico	a spine	grupo	alternativoj	prononco
level	sprono	ostroga	a spur	grupo	alternativoj	prononco
level	stampilo	žig, udarec	a stamp, a punch	grupo	alternativoj	prononco
level	stepo	stepa	a steppe	grupo	alternativoj	prononco
level	stetoskopo	stetoskop	a stethoscope	grupo	alternativoj	prononco
level	stipendiulo	ekshibitor, učenjak	an exhibitioner, a scholar	grupo	alternativoj	prononco
level	stuci	to trim, to pollard	to trim, to pollard	grupo	alternativoj	prononco
level	sukringo	drevesni obroč, letni obroč	a tree ring, anual ring	grupo	alternativoj	prononco
level	surfado	deskanje	surfing	grupo	alternativoj	prononco
level	surfo	surf	a surf	grupo	alternativoj	prononco
level	surfotabulo	deska za deskanje	a surfing board	grupo	alternativoj	prononco
level	svatanto	a gobetween, a matchmaker	a gobetween, a matchmaker	grupo	alternativoj	prononco
level	tajdo	plima	a tide	grupo	alternativoj	prononco
level	talpo	krt	a mole	grupo	alternativoj	prononco
level	tamburisto	bobnar	a drummer	grupo	alternativoj	prononco
level	tanko	rezervoar	a tank	grupo	alternativoj	prononco
level	telerlavujo	umivalnik	a sink	grupo	alternativoj	prononco
level	tempopasigo	zabava	a passtime	grupo	alternativoj	prononco
level	terfalo	zemeljski plaz	a landslide	grupo	alternativoj	prononco
level	tineo	tineid, oblačilni molj	a tineid, a clothes moth	grupo	alternativoj	prononco
level	bubalo	bivol	a buffalo	grupo	alternativoj	prononco
level	tornistro (dorsosako)	nahrbtnik (nahrbtnik)	a backpack (backpack)	grupo	alternativoj	prononco
level	trifolio	deteljica, deteljica	a clover, a shamrock	grupo	alternativoj	prononco
level	trompisto	slepar	an impostor	grupo	alternativoj	prononco
level	tropiko	trop	a tropic	grupo	alternativoj	prononco
level	vakero	kavboj	a cowboy	grupo	alternativoj	prononco
level	vangokaveto	jamica	a dimple	grupo	alternativoj	prononco
level	vartistino	varuška, varuška otrok, varuška	a nanny, a child carer, a babysitter	grupo	alternativoj	prononco
level	venuso	Venera	Venus	grupo	alternativoj	prononco
level	videokamerao	video kamero	a video camera	grupo	alternativoj	prononco
level	vintrodormo	zimsko spanje	a hibernation	grupo	alternativoj	prononco
level	voĉkordoj	glasilke	vocal cords	grupo	alternativoj	prononco
level	zipo	zadrgo	a zipper	grupo	alternativoj	prononco
level	zookulturado	reja živali	farming of animals	grupo	alternativoj	prononco
level	agonii	trpeti muke smrti, umirati	to suffer the throes of death, to be dying	grupo	alternativoj	prononco
level	ĉarlatano	šarlatan	a charlatan	grupo	alternativoj	prononco
level	ĉasaviadilo	bojno letalo	a fighter plane	grupo	alternativoj	prononco
level	ĉenkanto	kanonska pesem, okrogla pesem	a canon song, a round song	grupo	alternativoj	prononco
level	ĉielskrapulo	nebotičnik	a skyscraper	grupo	alternativoj	prononco
level	ĉizilo	dleto	a chisel	grupo	alternativoj	prononco
level	ĝibulo	grbavec	a hunchback	grupo	alternativoj	prononco
level	ŝovelmaŝino	bager	an excavator	grupo	alternativoj	prononco
level	ŝpateto	motika, majhna lopata	a hoe, a small spade	grupo	alternativoj	prononco
level	ŝprucigilo	škropilnica	a sprinkler	grupo	alternativoj	prononco
level	ŝtupetaro	lestev	a ladder	grupo	alternativoj	prononco
level	ŝukorno	rog za čevlje	a shoe horn	grupo	alternativoj	prononco
level	branko	a gill, a branchia	a gill, a branchia	grupo	alternativoj	prononco
level	afekti	to feign, pretvarjati se	to feign, to pretend	grupo	alternativoj	prononco
level	kaleŝo	kočija	a carriage	grupo	alternativoj	prononco
level	ĉarpenti	to carpenter, graditi, zgraditi	to carpenter, to build, to construct	grupo	alternativoj	prononco
level	atenci	napasti	to assault	grupo	alternativoj	prononco
level	cimo	stenica, hemipteran	a bedbug, a hemipteran	grupo	alternativoj	prononco
level	argilo	glina	clay	grupo	alternativoj	prononco
level	amfibio	dvoživka	an amphibian	grupo	alternativoj	prononco
level	abdiko	abdikacija	abdication	grupo	alternativoj	prononco
level	degeneri	izroditi se	to degenerate	grupo	alternativoj	prononco
level	adulto	prešuštvo	an adultery	grupo	alternativoj	prononco
level	ardeo	čaplja	a heron	grupo	alternativoj	prononco
level	absorbo	absorpcija	absorption	grupo	alternativoj	prononco
level	abato	opat	an abbot	grupo	alternativoj	prononco
level	arĉo	lok glasbil	a bow of musical instruments	grupo	alternativoj	prononco
level	asparago	šparglji	asparagus	grupo	alternativoj	prononco
level	akuto	akutnost	acuteness	grupo	alternativoj	prononco
level	absinto	absinth, črvin les	absinth, a worm wood	grupo	alternativoj	prononco
level	akaro	pršica	a mite	grupo	alternativoj	prononco
level	alciono	a halcyon, vodomec	a halcyon, a kingfisher	grupo	alternativoj	prononco
level	akuŝo	biti v porodu, poroditi	to be in labor, to give birth	grupo	alternativoj	prononco
level	agaco	poslabšanje, nadloga, razdraženost	aggravation, annoyance, irritation	grupo	alternativoj	prononco
level	amelo	škrob	starch	grupo	alternativoj	prononco
level	akaparo	zavijanje trga, monopol	cornering the market, monopoly	grupo	alternativoj	prononco
level	ĉasta	čednost	chaste	grupo	alternativoj	prononco
level	civeto	cibetka (=cibeto)	a civet (=cibeto)	grupo	alternativoj	prononco
level	Aleksandro	Aleksander	Alexander	grupo	alternativoj	prononco
level	absceso	absces	an abscess	grupo	alternativoj	prononco
level	Anunciacio	Oznanjenje	Annunciation	grupo	alternativoj	prononco
level	alno	an alder, starešina	an alder, an elder	grupo	alternativoj	prononco
level	alteo	Althea, hibiskus	Althea, hibiscus	grupo	alternativoj	prononco
level	akcipitro	a goshawk, a hwak	a goshawk, a hwak	grupo	alternativoj	prononco
level	amputo	amputacija	amputation	grupo	alternativoj	prononco
level	altaro	oltar	an altar	grupo	alternativoj	prononco
level	ablativo	ablativno	ablative	grupo	alternativoj	prononco
level	aluno	alum	alum	grupo	alternativoj	prononco
level	amoniako	brezvodni amoniak	anhydrous ammonia	grupo	alternativoj	prononco
level	amortizo	amortizacija	amortization	grupo	alternativoj	prononco
level	stevardo	stevard	a steward	grupo	alternativoj	prononco
level	stevardino	stevardesa	a stewardess	grupo	alternativoj	prononco
level	blizardo	snežni vihar	a blizzard	grupo	alternativoj	prononco
level	debuti	do prvenca	to debut	grupo	alternativoj	prononco
level	delto	delta	delta	grupo	alternativoj	prononco
level	orumi	pozlatiti, pozlatiti	to plate in gold, to overgild	grupo	alternativoj	prononco
level	apokalipsa	apokaliptično	apocalyptic	grupo	alternativoj	prononco
level	ribelo	a rebellion, upor	a rebellion, uprising	grupo	alternativoj	prononco
level	baledo	balet	ballet	grupo	alternativoj	prononco
level	bangalo	bungalov	a bungalow	grupo	alternativoj	prononco
level	pikniki	na piknik, iti na piknik	to picnic, to go on a picnic	grupo	alternativoj	prononco
level	avataro	avatar	an avatar	grupo	alternativoj	prononco
level	centavo	centavo	a centavo	grupo	alternativoj	prononco
level	branpano	polnozrnat kruh	a wholemeal bread	grupo	alternativoj	prononco
level	aermatraco	zračna postelja	an airbed	grupo	alternativoj	prononco
level	banĝo	bendžo	a banjo	grupo	alternativoj	prononco
level	bideo	bide	a bidet	grupo	alternativoj	prononco
level	apendico	slepič	appendix	grupo	alternativoj	prononco
level	flankokupo	zabava, hobi	a pastime, a hobby	grupo	alternativoj	prononco
level	agavo	Agave	Agave	grupo	alternativoj	prononco
level	brezi	dušiti (na šibkem ognju)	to braise (in weak heat)	grupo	alternativoj	prononco
level	demenco	demenco	a dementia	grupo	alternativoj	prononco
level	ĉevalpovo	konjska moč	a horsepower	grupo	alternativoj	prononco
level	cipreso	cipresa	a cypress	grupo	alternativoj	prononco
level	citro	citre (glasbilo)	a zither (instrument)	grupo	alternativoj	prononco
level	abituro	gimnazijski maturant, arbitur	a high-school graduate, an arbituro	grupo	alternativoj	prononco
level	anso	ročaj, zapah, gumb	a handle, a latch, a knob	grupo	alternativoj	prononco
level	harti	za utrjevanje železa	to fortify iron	grupo	alternativoj	prononco
level	monitoro	monitor	a monitor	grupo	alternativoj	prononco
level	bonhavo	sredstvo, posest, lastnina	an asset, a possession, a property	grupo	alternativoj	prononco
level	afido	listna uš, aphis (žuželka)	an aphid, aphis (insect)	grupo	alternativoj	prononco
level	ceceo	muha cece	a tsetse fly	grupo	alternativoj	prononco
level	anemio	anemija (pomanjkanje krvi)	anemia (lack of blood)	grupo	alternativoj	prononco
level	bromelio	bromelija (rastlina)	bromelia (a plant)	grupo	alternativoj	prononco
level	araŭkario	opičja uganka, čilijev bor	a monkey puzzle, a Chili pine	grupo	alternativoj	prononco
level	akaĵuo	indijski orešček, indijski orešček	a cashew, a cachew nut	grupo	alternativoj	prononco
level	zoologia	zoološki	zoological	grupo	alternativoj	prononco
level	bucero	kljunorog (ptica)	a hornbill (bird)	grupo	alternativoj	prononco
level	Danubo	Donava	Danube	grupo	alternativoj	prononco
level	damasko	Damask	Damascus	grupo	alternativoj	prononco
level	dativo	dajalnik	dative	grupo	alternativoj	prononco
level	daturo	jabolko trn, jimson weed	a thorn apple, jimson weed	grupo	alternativoj	prononco
level	deĉifro	razvozlati	decipher	grupo	alternativoj	prononco
level	decimalo	decimalko	a decimal	grupo	alternativoj	prononco
level	bombardo	bombardiranje	bombardment	grupo	alternativoj	prononco
level	bramo	Brahma	Brahma	grupo	alternativoj	prononco
level	brano	otrobi	bran	grupo	alternativoj	prononco
level	brogo	poparite, dajte v vrelo vodo	scalding, put in boiling water	grupo	alternativoj	prononco
level	bojkoto	bojkot	a boycott	grupo	alternativoj	prononco
level	bokso	boks	boxing	grupo	alternativoj	prononco
level	bobeno	kolut, kolut, bobbin	a reel, a spool, a bobbin	grupo	alternativoj	prononco
level	biso	klic na bis	an encore call	grupo	alternativoj	prononco
level	bismuto	bizmut	bismuth	grupo	alternativoj	prononco
level	boao	boa	a boa	grupo	alternativoj	prononco
level	avelo	lešnik	a hazelnut	grupo	alternativoj	prononco
level	azoto	azot, dušik	azote, nitrogen	grupo	alternativoj	prononco
level	aroganta	aroganten	arrogant	grupo	alternativoj	prononco
level	Antono	Anthony	Anthony	grupo	alternativoj	prononco
level	Anno	Anna	Anna	grupo	alternativoj	prononco
level	Berto	Bert	Bert	grupo	alternativoj	prononco
level	apelacio	pritožba, obtožnik	an appeal, an accuser	grupo	alternativoj	prononco
level	antimono	(kemični) antimon	(chem)  antimony	grupo	alternativoj	prononco
level	apokrifo	apokrif	apocrypha	grupo	alternativoj	prononco
level	apoteozo	apoteoza	apotheosis	grupo	alternativoj	prononco
level	ardezo	skrilavec	slate	grupo	alternativoj	prononco
level	anizo	janež	an anise	grupo	alternativoj	prononco
level	aso	as	ace	grupo	alternativoj	prononco
level	artrito	artritis	arthritis	grupo	alternativoj	prononco
level	analogo	analogni	analogue	grupo	alternativoj	prononco
level	anekso	priključitev	annexation	grupo	alternativoj	prononco
level	aŭtonomo	neodvisnost, samostojnost	independence, autonomity	grupo	alternativoj	prononco
level	banalo	biti banalen, vsakdanjik	being banal, a commonplace	grupo	alternativoj	prononco
level	balustrado	balustrada, ograja	balustrade, a railing	grupo	alternativoj	prononco
level	bando	skupina, skupina	a band, a gang	grupo	alternativoj	prononco
level	bankroto	bankrot	bankruptcy	grupo	alternativoj	prononco
level	bajoneto	bajonet	a bayonet	grupo	alternativoj	prononco
level	cedro	cedra	a cedar	grupo	alternativoj	prononco
level	ĉano	petelin (pištole), kladivo (puške)	a cock (of a gun), a hammer (of a gun)	grupo	alternativoj	prononco
level	afekcii	vplivati	to affect	grupo	alternativoj	prononco
level	hardi	strditi	to toughen	grupo	alternativoj	prononco
level	areno	arena	an arena	grupo	alternativoj	prononco
level	arseniko	(kem) arzen	(chem)  arsenic	grupo	alternativoj	prononco
level	borakso	boraks	borax	grupo	alternativoj	prononco
level	aspiro	aspiracija	aspiration	grupo	alternativoj	prononco
level	atribuo	atribucija, dodelitev	attribution, allocation	grupo	alternativoj	prononco
