C.lv content.tsv
Level	Esperanto	lv	en-us	Grupo	Alternativoj	Pronoco
level	kano	spieķis	a cane	grupo	alternativoj	prononco
level	kapuĉo	kapuci, pārsegu	a hood, a cowl	grupo	alternativoj	prononco
level	karaso	karūsa	a crucian carp	grupo	alternativoj	prononco
level	kariertabelo	CV	a résumé	grupo	alternativoj	prononco
level	karolo	dziesma	a carol	grupo	alternativoj	prononco
level	kasko	ķivere, kaska	a helmet, a casque	grupo	alternativoj	prononco
level	kiraso	bruņas, bruņumašīna, bruņu plāksne	a armor, an armored car, armor plate	grupo	alternativoj	prononco
level	klaŭno	klauns	a clown	grupo	alternativoj	prononco
level	kokosujo (kokosarbo)	kakao koks	a cocoa tree	grupo	alternativoj	prononco
level	koloseo	Kolizejs	Coliseum	grupo	alternativoj	prononco
level	kolumbario	ossuary, katakomba	a ossuary, a catacombo	grupo	alternativoj	prononco
level	komikulo	komiķis	a comedian	grupo	alternativoj	prononco
level	kompakt-disko	kompaktdisks	a compact-disc	grupo	alternativoj	prononco
level	konsilanto	padomnieks, padomdevējs	an adviser, a counsellor	grupo	alternativoj	prononco
level	kontanto	skaidras naudas nauda	a cash money	grupo	alternativoj	prononco
level	konvekto	konvekcija	a convection	grupo	alternativoj	prononco
level	krevmaizo	popkorns	a popcorn	grupo	alternativoj	prononco
level	kriplulo	kropls	a crippled	grupo	alternativoj	prononco
level	lafo	lava	lava	grupo	alternativoj	prononco
level	lambastono	kruķis	a crutch	grupo	alternativoj	prononco
level	lampiro	mirdzošs tārps	a glow worm	grupo	alternativoj	prononco
level	leprulo	spitālīgais	a leper	grupo	alternativoj	prononco
level	levilo (leviero)	svira	a lever	grupo	alternativoj	prononco
level	lombardejo	lombards	a pawnshop	grupo	alternativoj	prononco
level	lulkanto	šūpuļdziesma	a lullaby	grupo	alternativoj	prononco
level	malalta tajdo	bēgums	a low tide	grupo	alternativoj	prononco
level	mefito	skunks	a skunk	grupo	alternativoj	prononco
level	meteostacio	meteostacija	a meteostation	grupo	alternativoj	prononco
level	mielmonato	medus mēness	a honey moon	grupo	alternativoj	prononco
level	mimo	mīms	a mime	grupo	alternativoj	prononco
level	miopulo	tuvredzīgs cilvēks	a near-sighted person	grupo	alternativoj	prononco
level	mokso	moksibuzija	a moxibustion	grupo	alternativoj	prononco
level	montra ŝranko	vitrīna	a showcase	grupo	alternativoj	prononco
level	mutacio	mutācija	a mutation	grupo	alternativoj	prononco
level	mutulo	mēmais cilvēks	a mute person	grupo	alternativoj	prononco
level	nano	punduris, lilipītis, cilvēciņš	a dwarf, a midget, a little person	grupo	alternativoj	prononco
level	NIFO	NLO	UFO	grupo	alternativoj	prononco
level	noktoklubo	naktsklubs	a nightclub	grupo	alternativoj	prononco
level	nutroĉeno	pārtikas ķēde	a food chain	grupo	alternativoj	prononco
level	otario	ūdrs	an otter	grupo	alternativoj	prononco
level	palpebrumo	aci, pamirkšķināt	a wink, a blink	grupo	alternativoj	prononco
level	paralizito	paralizēta persona	a palsied person	grupo	alternativoj	prononco
level	paŝtejo (ranĉo)	ganības	a pasture	grupo	alternativoj	prononco
level	pastoro	mācītājs	a pastor	grupo	alternativoj	prononco
level	paviliono	paviljons	a pavilion	grupo	alternativoj	prononco
level	pediatro	pediatrs, pediatrs	a paediatrician, a pediatrist	grupo	alternativoj	prononco
level	pego	dzenis	a woodpecker	grupo	alternativoj	prononco
level	pendola buso	svārsta autobuss	a pendulum bus	grupo	alternativoj	prononco
level	pesto	kaitēklis, mēris	pest, plague	grupo	alternativoj	prononco
level	pezlevo (-isto)	svarcelšana (svarcēlājs)	weightlifting (a weightlifter)	grupo	alternativoj	prononco
level	piĵamo	pidžama, pidžama	pajama, pyjama	grupo	alternativoj	prononco
level	planklumoj	kāju lukturi	footlights	grupo	alternativoj	prononco
level	plastika kirurgo	plastikas ķirurgs	a plastic surgeon	grupo	alternativoj	prononco
level	pordfosto	durvju stabs	a doorpost	grupo	alternativoj	prononco
level	pordistejo	sarga istaba, sētnieku istaba	a guard room, a janitor room	grupo	alternativoj	prononco
level	printempa ekvinokso	pavasara ekvinokcija	a spring equinox	grupo	alternativoj	prononco
level	projekciilo	projektors	a projector	grupo	alternativoj	prononco
level	prokuroro	prokurors, prokurors	a prosecutor, a procurator	grupo	alternativoj	prononco
level	pufpano (sponga ~)	olu krēma maize	a custard bread	grupo	alternativoj	prononco
level	pulio	skriemelis	a pulley	grupo	alternativoj	prononco
level	rabatvendo	atlaižu izpārdošana	a discount sales	grupo	alternativoj	prononco
level	radaro	radars	a radar	grupo	alternativoj	prononco
level	radioaktiveco	radioaktivitāte	a radioactivity	grupo	alternativoj	prononco
level	radioaparato	radio	a radio	grupo	alternativoj	prononco
level	remaĉado	atlīdzība	remunation	grupo	alternativoj	prononco
level	remilo	airis	an oar	grupo	alternativoj	prononco
level	reta gazeto	tiešsaistes žurnāls	an online magazine	grupo	alternativoj	prononco
level	rifuĝinto	bēglis	a refugee	grupo	alternativoj	prononco
level	riglilo	skrūve	a bolt	grupo	alternativoj	prononco
level	risorto	pavasaris	a spring	grupo	alternativoj	prononco
level	amboso	lakta	an anvil	grupo	alternativoj	prononco
level	ruldomo (domveturilo)	kempinga automašīna, kemperu māja	a camping car, a motor home	grupo	alternativoj	prononco
level	rulseĝo	ratiņkrēsls	a wheelchair	grupo	alternativoj	prononco
level	rulŝtono	upes akmens, oļi	a river rock, a pebble	grupo	alternativoj	prononco
level	artifiko	samākslotība, triks	an artifice, a trick	grupo	alternativoj	prononco
level	sceptro	scepteris	a scepter	grupo	alternativoj	prononco
level	selo	seglu	a saddle	grupo	alternativoj	prononco
level	servico	trauku komplekts, serviss	a crokery set, a service	grupo	alternativoj	prononco
level	simulanto	slims pacients, malingerers	a sick patient, a malingerer	grupo	alternativoj	prononco
level	skarpo	šalle	a scarf	grupo	alternativoj	prononco
level	skermado	nožogojums	fencing	grupo	alternativoj	prononco
level	sketilo	slida (= glitilo)	a skate (=glitilo)	grupo	alternativoj	prononco
level	ĉarniro	eņģe	a hinge	grupo	alternativoj	prononco
level	spektanto	skatītājs, skatītājs	a spectator, a viewer	grupo	alternativoj	prononco
level	spino (vertebraro)	mugurkauls	a spine	grupo	alternativoj	prononco
level	sprono	stimuls	a spur	grupo	alternativoj	prononco
level	stampilo	zīmogs, perforators	a stamp, a punch	grupo	alternativoj	prononco
level	stepo	stepe	a steppe	grupo	alternativoj	prononco
level	stetoskopo	stetoskops	a stethoscope	grupo	alternativoj	prononco
level	stipendiulo	izstādes dalībnieks, zinātnieks	an exhibitioner, a scholar	grupo	alternativoj	prononco
level	stuci	apcirpt, apgriezt	to trim, to pollard	grupo	alternativoj	prononco
level	sukringo	koka gredzens, gada gredzens	a tree ring, anual ring	grupo	alternativoj	prononco
level	surfado	sērfošanu	surfing	grupo	alternativoj	prononco
level	surfo	sērfot	a surf	grupo	alternativoj	prononco
level	surfotabulo	sērfošanas dēlis	a surfing board	grupo	alternativoj	prononco
level	svatanto	starpnieks, savedējs	a gobetween, a matchmaker	grupo	alternativoj	prononco
level	tajdo	paisums	a tide	grupo	alternativoj	prononco
level	talpo	kurmis	a mole	grupo	alternativoj	prononco
level	tamburisto	bundzinieks	a drummer	grupo	alternativoj	prononco
level	tanko	tvertne	a tank	grupo	alternativoj	prononco
level	telerlavujo	izlietne	a sink	grupo	alternativoj	prononco
level	tempopasigo	izklaide	a passtime	grupo	alternativoj	prononco
level	terfalo	zemes nogruvums	a landslide	grupo	alternativoj	prononco
level	tineo	tineids, drēbju kode	a tineid, a clothes moth	grupo	alternativoj	prononco
level	bubalo	bifelis	a buffalo	grupo	alternativoj	prononco
level	tornistro (dorsosako)	mugursoma (mugursoma)	a backpack (backpack)	grupo	alternativoj	prononco
level	trifolio	āboliņš, sēklis	a clover, a shamrock	grupo	alternativoj	prononco
level	trompisto	viltnieks	an impostor	grupo	alternativoj	prononco
level	tropiko	tropisks	a tropic	grupo	alternativoj	prononco
level	vakero	kovbojs	a cowboy	grupo	alternativoj	prononco
level	vangokaveto	bedrīte	a dimple	grupo	alternativoj	prononco
level	vartistino	aukle, bērnu pieskatītāja, aukle	a nanny, a child carer, a babysitter	grupo	alternativoj	prononco
level	venuso	Venera	Venus	grupo	alternativoj	prononco
level	videokamerao	videokameru	a video camera	grupo	alternativoj	prononco
level	vintrodormo	hibernācija	a hibernation	grupo	alternativoj	prononco
level	voĉkordoj	balss saites	vocal cords	grupo	alternativoj	prononco
level	zipo	rāvējslēdzējs	a zipper	grupo	alternativoj	prononco
level	zookulturado	dzīvnieku audzēšana	farming of animals	grupo	alternativoj	prononco
level	agonii	ciest nāves sāpes, mirst	to suffer the throes of death, to be dying	grupo	alternativoj	prononco
level	ĉarlatano	šarlatāns	a charlatan	grupo	alternativoj	prononco
level	ĉasaviadilo	kaujas lidmašīna	a fighter plane	grupo	alternativoj	prononco
level	ĉenkanto	kanona dziesma, apaļa dziesma	a canon song, a round song	grupo	alternativoj	prononco
level	ĉielskrapulo	debesskrāpis	a skyscraper	grupo	alternativoj	prononco
level	ĉizilo	kalts	a chisel	grupo	alternativoj	prononco
level	ĝibulo	kuprītis	a hunchback	grupo	alternativoj	prononco
level	ŝovelmaŝino	ekskavators	an excavator	grupo	alternativoj	prononco
level	ŝpateto	kaplis, maza lāpsta	a hoe, a small spade	grupo	alternativoj	prononco
level	ŝprucigilo	smidzinātājs	a sprinkler	grupo	alternativoj	prononco
level	ŝtupetaro	kāpnes	a ladder	grupo	alternativoj	prononco
level	ŝukorno	kurpju rags	a shoe horn	grupo	alternativoj	prononco
level	branko	žauna, filiāle	a gill, a branchia	grupo	alternativoj	prononco
level	afekti	izlikties, izlikties	to feign, to pretend	grupo	alternativoj	prononco
level	kaleŝo	kariete	a carriage	grupo	alternativoj	prononco
level	ĉarpenti	galdniekam, būvēt, būvēt	to carpenter, to build, to construct	grupo	alternativoj	prononco
level	atenci	uzbrukt	to assault	grupo	alternativoj	prononco
level	cimo	blaktis, puslītis	a bedbug, a hemipteran	grupo	alternativoj	prononco
level	argilo	māls	clay	grupo	alternativoj	prononco
level	amfibio	abinieks	an amphibian	grupo	alternativoj	prononco
level	abdiko	atteikšanās no troņa	abdication	grupo	alternativoj	prononco
level	degeneri	deģenerēties	to degenerate	grupo	alternativoj	prononco
level	adulto	laulības pārkāpšana	an adultery	grupo	alternativoj	prononco
level	ardeo	gārnis	a heron	grupo	alternativoj	prononco
level	absorbo	absorbcija	absorption	grupo	alternativoj	prononco
level	abato	abats	an abbot	grupo	alternativoj	prononco
level	arĉo	mūzikas instrumentu loks	a bow of musical instruments	grupo	alternativoj	prononco
level	asparago	sparģeļi	asparagus	grupo	alternativoj	prononco
level	akuto	asums	acuteness	grupo	alternativoj	prononco
level	absinto	absints, tārpu koksne	absinth, a worm wood	grupo	alternativoj	prononco
level	akaro	ērce	a mite	grupo	alternativoj	prononco
level	alciono	halcions, karalzivis	a halcyon, a kingfisher	grupo	alternativoj	prononco
level	akuŝo	dzemdēt, dzemdēt	to be in labor, to give birth	grupo	alternativoj	prononco
level	agaco	saasinājums, īgnums, kairinājums	aggravation, annoyance, irritation	grupo	alternativoj	prononco
level	amelo	ciete	starch	grupo	alternativoj	prononco
level	akaparo	tirgus stūrēšana, monopols	cornering the market, monopoly	grupo	alternativoj	prononco
level	ĉasta	šķīsts	chaste	grupo	alternativoj	prononco
level	civeto	civeta (=cibeto)	a civet (=cibeto)	grupo	alternativoj	prononco
level	Aleksandro	Aleksandrs	Alexander	grupo	alternativoj	prononco
level	absceso	abscess	an abscess	grupo	alternativoj	prononco
level	Anunciacio	Pasludināšana	Annunciation	grupo	alternativoj	prononco
level	alno	alksnis, vecākais	an alder, an elder	grupo	alternativoj	prononco
level	alteo	Alteja, hibisks	Althea, hibiscus	grupo	alternativoj	prononco
level	akcipitro	goshawk, hwak	a goshawk, a hwak	grupo	alternativoj	prononco
level	amputo	amputācija	amputation	grupo	alternativoj	prononco
level	altaro	altāris	an altar	grupo	alternativoj	prononco
level	ablativo	ablatīvs	ablative	grupo	alternativoj	prononco
level	aluno	alauns	alum	grupo	alternativoj	prononco
level	amoniako	bezūdens amonjaks	anhydrous ammonia	grupo	alternativoj	prononco
level	amortizo	amortizācija	amortization	grupo	alternativoj	prononco
level	stevardo	stjuarts	a steward	grupo	alternativoj	prononco
level	stevardino	stjuarte	a stewardess	grupo	alternativoj	prononco
level	blizardo	putenis	a blizzard	grupo	alternativoj	prononco
level	debuti	debitēt	to debut	grupo	alternativoj	prononco
level	delto	delta	delta	grupo	alternativoj	prononco
level	orumi	zeltīt, pārzeltīt	to plate in gold, to overgild	grupo	alternativoj	prononco
level	apokalipsa	apokaliptisks	apocalyptic	grupo	alternativoj	prononco
level	ribelo	sacelšanās, sacelšanās	a rebellion, uprising	grupo	alternativoj	prononco
level	baledo	balets	ballet	grupo	alternativoj	prononco
level	bangalo	bungalo	a bungalow	grupo	alternativoj	prononco
level	pikniki	uz pikniku, doties piknikā	to picnic, to go on a picnic	grupo	alternativoj	prononco
level	avataro	iemiesojums	an avatar	grupo	alternativoj	prononco
level	centavo	a centavo	a centavo	grupo	alternativoj	prononco
level	branpano	pilngraudu maize	a wholemeal bread	grupo	alternativoj	prononco
level	aermatraco	gaisa gulta	an airbed	grupo	alternativoj	prononco
level	banĝo	bandžo	a banjo	grupo	alternativoj	prononco
level	bideo	bidē	a bidet	grupo	alternativoj	prononco
level	apendico	pielikums	appendix	grupo	alternativoj	prononco
level	flankokupo	izklaide, hobijs	a pastime, a hobby	grupo	alternativoj	prononco
level	agavo	Agave	Agave	grupo	alternativoj	prononco
level	brezi	sautēt (vajā siltumā)	to braise (in weak heat)	grupo	alternativoj	prononco
level	demenco	demenci	a dementia	grupo	alternativoj	prononco
level	ĉevalpovo	zirgspēku	a horsepower	grupo	alternativoj	prononco
level	cipreso	ciprese	a cypress	grupo	alternativoj	prononco
level	citro	cītara (instruments)	a zither (instrument)	grupo	alternativoj	prononco
level	abituro	vidusskolas absolvents, arbituro	a high-school graduate, an arbituro	grupo	alternativoj	prononco
level	anso	rokturis, fiksators, kloķis	a handle, a latch, a knob	grupo	alternativoj	prononco
level	harti	lai stiprinātu dzelzi	to fortify iron	grupo	alternativoj	prononco
level	monitoro	monitoru	a monitor	grupo	alternativoj	prononco
level	bonhavo	manta, īpašums, īpašums	an asset, a possession, a property	grupo	alternativoj	prononco
level	afido	laputis, afiss (kukainis)	an aphid, aphis (insect)	grupo	alternativoj	prononco
level	ceceo	cetse muša	a tsetse fly	grupo	alternativoj	prononco
level	anemio	anēmija (asins trūkums)	anemia (lack of blood)	grupo	alternativoj	prononco
level	bromelio	bromēlija (augs)	bromelia (a plant)	grupo	alternativoj	prononco
level	araŭkario	pērtiķu puzle, čili priede	a monkey puzzle, a Chili pine	grupo	alternativoj	prononco
level	akaĵuo	Indijas rieksts, cachew rieksts	a cashew, a cachew nut	grupo	alternativoj	prononco
level	zoologia	zooloģiskais	zoological	grupo	alternativoj	prononco
level	bucero	ragsnags (putns)	a hornbill (bird)	grupo	alternativoj	prononco
level	Danubo	Donava	Danube	grupo	alternativoj	prononco
level	damasko	Damaska	Damascus	grupo	alternativoj	prononco
level	dativo	datīvs	dative	grupo	alternativoj	prononco
level	daturo	ērkšķu ābols, Džimsona nezāle	a thorn apple, jimson weed	grupo	alternativoj	prononco
level	deĉifro	atšifrēt	decipher	grupo	alternativoj	prononco
level	decimalo	decimālzīme	a decimal	grupo	alternativoj	prononco
level	bombardo	bombardēšana	bombardment	grupo	alternativoj	prononco
level	bramo	Brahma	Brahma	grupo	alternativoj	prononco
level	brano	klijas	bran	grupo	alternativoj	prononco
level	brogo	applaucējot, ieliek verdošā ūdenī	scalding, put in boiling water	grupo	alternativoj	prononco
level	bojkoto	boikots	a boycott	grupo	alternativoj	prononco
level	bokso	bokss	boxing	grupo	alternativoj	prononco
level	bobeno	spole, spole, spole	a reel, a spool, a bobbin	grupo	alternativoj	prononco
level	biso	encore zvanu	an encore call	grupo	alternativoj	prononco
level	bismuto	bismuts	bismuth	grupo	alternativoj	prononco
level	boao	boa	a boa	grupo	alternativoj	prononco
level	avelo	lazdu rieksts	a hazelnut	grupo	alternativoj	prononco
level	azoto	azots, slāpeklis	azote, nitrogen	grupo	alternativoj	prononco
level	aroganta	augstprātīgi	arrogant	grupo	alternativoj	prononco
level	Antono	Entonijs	Anthony	grupo	alternativoj	prononco
level	Anno	Anna	Anna	grupo	alternativoj	prononco
level	Berto	Bērts	Bert	grupo	alternativoj	prononco
level	apelacio	apelācija, apsūdzētājs	an appeal, an accuser	grupo	alternativoj	prononco
level	antimono	(ķīmiskais) antimons	(chem)  antimony	grupo	alternativoj	prononco
level	apokrifo	apokrifs	apocrypha	grupo	alternativoj	prononco
level	apoteozo	apoteoze	apotheosis	grupo	alternativoj	prononco
level	ardezo	šīferis	slate	grupo	alternativoj	prononco
level	anizo	anīss	an anise	grupo	alternativoj	prononco
level	aso	dūzis	ace	grupo	alternativoj	prononco
