C.my content.tsv
Level	Esperanto	my	en-us	Grupo	Alternativoj	Pronoco
level	adjutanto	လက်ထောက်တစ်ဦး၊ လက်ထောက်-ဒီ-စခန်း	an adjutant, an aide-de-camp	grupo	alternativoj	prononco
level	krucifikso	လက်ဝါးကပ်တိုင်	a crucifix	grupo	alternativoj	prononco
level	ĵerzo	ဂျာစီ	a jersey	grupo	alternativoj	prononco
level	hieno	hyena တစ်ဦး	a hyena	grupo	alternativoj	prononco
level	epopeo	ကဗျာတစ်ပုဒ်၊ ကဗျာတစ်ပုဒ်	a epic, a epic poem	grupo	alternativoj	prononco
level	busto	ရင်သား၊ ခန္ဓာကိုယ်	a bust, a torso	grupo	alternativoj	prononco
level	bordero	နယ်စပ်တစ်ခု	a border	grupo	alternativoj	prononco
level	kantato	cantata	cantata	grupo	alternativoj	prononco
level	nomado	ခြေသလုံး	a nomad	grupo	alternativoj	prononco
level	sakristio	ဗက်ထရီ (ဘုရားကျောင်း)	a vestry (in a church)	grupo	alternativoj	prononco
level	felietono	feuilleton၊ အမှတ်စဉ်တစ်ခု	a feuilleton, a serial feature	grupo	alternativoj	prononco
level	prefekto	စီရင်စုတစ်ခု	a prefect	grupo	alternativoj	prononco
level	diafana	ပါးလွှာသော၊ ဖောက်ထွင်းမြင်နိုင်သော၊	diaphanous, transparent, translucent	grupo	alternativoj	prononco
level	lazuro	ပြာပြာ၊ ကောင်းကင်ပြာ	azure, sky blue	grupo	alternativoj	prononco
level	pigmeo	pygmy တစ်ခု	a pygmy	grupo	alternativoj	prononco
level	miriado	များပြားလှသည်။	a myriad	grupo	alternativoj	prononco
level	retoro	ဝေါဟာရပညာရှင်	a rhetorician	grupo	alternativoj	prononco
level	boksi	box သို့	to box	grupo	alternativoj	prononco
level	optiko	optics	optics	grupo	alternativoj	prononco
level	azilo	ခိုလှုံရာ၊ သန့်ရှင်းရာဌာနတစ်ခု	an asylum, a sanctuary	grupo	alternativoj	prononco
level	bastardo	လူယုတ်မာ	a bastard	grupo	alternativoj	prononco
level	feŭdo	ရန်ပွဲ၊ ပဒေသရာဇ်	a feud, a feudal	grupo	alternativoj	prononco
level	paroksismo	တစ်ဦး paroxysm	a paroxysm	grupo	alternativoj	prononco
level	loterio	ထီတစ်ခု၊ ကံစမ်းမဲတစ်ခု	a lottery, a raffle	grupo	alternativoj	prononco
level	gasfornelo	ဓာတ်ငွေ့အကွာအဝေး	a gas range	grupo	alternativoj	prononco
level	papiruso	ကျူစာတစ်ခု	a papyrus	grupo	alternativoj	prononco
level	soneto	sonnet တစ်ခု	a sonnet	grupo	alternativoj	prononco
level	kelonio	လိပ်	a turtle	grupo	alternativoj	prononco
level	moduli	modulate လုပ်ရန်	to modulate	grupo	alternativoj	prononco
level	ekspresa	အမြန်	express	grupo	alternativoj	prononco
level	despoto	despot တစ်ခု	a despot	grupo	alternativoj	prononco
level	konfiski	သိမ်းယူရန်	to confiscate	grupo	alternativoj	prononco
level	depeŝo	ပေးပို့မှု၊ အရေးပေါ်သတင်းစကား	a dispatch, an urgent message	grupo	alternativoj	prononco
level	angoro	ဝေဒနာ၊ ဝေဒနာ၊	an anguish, an agony, a distress	grupo	alternativoj	prononco
level	subrobo	စလစ်တစ်ထည်၊	a slip, a sub robe	grupo	alternativoj	prononco
level	oazo	အိုအေစစ်တစ်ခု	an oasis	grupo	alternativoj	prononco
level	Rejno	ရင်းမြစ်	Rhine	grupo	alternativoj	prononco
level	epilepsio	ဝက်ရူးပြန်ရောဂါ	an epilepsy	grupo	alternativoj	prononco
level	dogo	ခွေးဘီလူးတစ်ကောင်၊	a bulldog, a mastiff	grupo	alternativoj	prononco
level	sakuro	ချယ်ရီပန်း (ဂျပန်)	a cherry blossom (japanese)	grupo	alternativoj	prononco
level	arkitekto	ဗိသုကာပညာရှင် (=arĥitekto)	an architect (=arĥitekto)	grupo	alternativoj	prononco
level	emancipi	လွတ်မြောက်ရန်	to emancipate	grupo	alternativoj	prononco
level	nektaro	ပန်းဝတ်ရည်	a nectar	grupo	alternativoj	prononco
level	trikoloreto	pansy, heartsease (ပန်းပွင့်)	a pansy, heartsease (flower)	grupo	alternativoj	prononco
level	buduaro	boudoir ၊ မှန်တင်ခုံ	a boudoir, a dressing table	grupo	alternativoj	prononco
level	obtuza	obtuse, မှိုင်း	obtuse, dull	grupo	alternativoj	prononco
level	tifo	အူရောင်ငန်းဖျား	typhus	grupo	alternativoj	prononco
level	letargio	ထုံထိုင်းခြင်း။	lethargy, torpidity	grupo	alternativoj	prononco
level	astmo	ပန်းနာ	asthma	grupo	alternativoj	prononco
level	ŝovinismo	လူမျိုးကြီးဝါဒတစ်ခု	a chauvinism	grupo	alternativoj	prononco
level	kariero	အသက်မွေးဝမ်းကြောင်းတစ်ခု	a career	grupo	alternativoj	prononco
level	odo	ode တစ်ခု	an ode	grupo	alternativoj	prononco
level	pupitro	lectern တစ်ခု၊ ကျောင်းစားပွဲ	a lectern, a school desk	grupo	alternativoj	prononco
level	deklaracio	ကြေငြာချက်တစ်ခု	a declaration	grupo	alternativoj	prononco
level	mistiko	ဝိဇ္ဇာ၊ ဝိဇ္ဇာ၊	a mystique, mysticism	grupo	alternativoj	prononco
level	bombardi	ဗုံးကြဲရန်	to bombard	grupo	alternativoj	prononco
level	maksimo	အများဆုံး	a maxim	grupo	alternativoj	prononco
level	lordo	သခင်	lord	grupo	alternativoj	prononco
level	balzamo	ဗာလစံစေး, ဗာလစံစေး	balsam, balm	grupo	alternativoj	prononco
level	breĉo	ချိုးဖောက်မှု၊ ကွာဟချက်	a breach, a gap	grupo	alternativoj	prononco
level	diftongo	လေးချောင်း	a diphthong	grupo	alternativoj	prononco
level	sekto	ဂိုဏ်းတစ်ခု	a sect	grupo	alternativoj	prononco
level	amoro	ချစ်ခြင်းမေတ္တာ၊ လိင်ချစ်ခြင်း	amour, a sexual love	grupo	alternativoj	prononco
level	dukato	Ducat (ငွေ၊ ရွှေ)၊	a ducat (silver, gold)	grupo	alternativoj	prononco
level	elizii	ဖယ်ရှားရန်	to elide	grupo	alternativoj	prononco
level	epigrafo	စာပိုဒ်တို၊ ကမ္ပည်းစာ	an epigraph, an inscription	grupo	alternativoj	prononco
level	epigramo	epigram တစ်ခု	an epigram	grupo	alternativoj	prononco
level	amputi	ဖြတ်တောက်ရန်	to amputate	grupo	alternativoj	prononco
level	kursivo	ကာတွန်းရေးသားခြင်း	a cursive writing	grupo	alternativoj	prononco
level	faksimilo	facsimile တစ်ခု	a facsimile	grupo	alternativoj	prononco
level	fiktiva	စိတ်ကူးယဉ်၊ စိတ်ကူးယဉ်	fictious, fictional	grupo	alternativoj	prononco
level	sireno	ဥဩ	a siren	grupo	alternativoj	prononco
level	fleksio	ရောင်ပြန်ဟပ်	inflexion	grupo	alternativoj	prononco
level	gerundio	gerund တစ်ခု	a gerund	grupo	alternativoj	prononco
level	grafologio	ဂရပ်ဗေဒ	graphology	grupo	alternativoj	prononco
level	mahagono	မဟော်ဂနီတစ်ခု	a mahogany	grupo	alternativoj	prononco
level	arkaika	ရှေးခေတ် (=arĥaika)	archaic (=arĥaika)	grupo	alternativoj	prononco
level	homonimo	သံတူကြောင်းကွဲတစ်ခု	a homonym	grupo	alternativoj	prononco
level	karato	ကာရက်	a carat	grupo	alternativoj	prononco
level	agrafo	ချည်နှောင်ခြင်း၊ ချည်နှောင်ခြင်း၊ ချည်နှောင်ခြင်း၊	a fastener, a binding, a staple, a clamp	grupo	alternativoj	prononco
level	komparativo	နှိုင်းယှဉ်	comparative	grupo	alternativoj	prononco
level	titano	တိုက်တန်	Titan	grupo	alternativoj	prononco
level	fiakro	ဟက်နီနည်းပြ၊ ဟက်နီရထား	a hackney coach, a hackney carriage	grupo	alternativoj	prononco
level	klasifiki	အမျိုးအစားခွဲရန်	to classify	grupo	alternativoj	prononco
level	broĉo	ရင်ထိုးတစ်ခု	a brooch	grupo	alternativoj	prononco
level	beletristiko	belletistic စာပေ	a belletristic literature	grupo	alternativoj	prononco
level	inspekti	စစ်ဆေးရန်	to inspect	grupo	alternativoj	prononco
level	sfinkso	sphinx တစ်ခု	a sphinx	grupo	alternativoj	prononco
level	superlativo	superlative	superlative	grupo	alternativoj	prononco
level	hiacinto	hyacinth တစ်ခု	a hyacinth	grupo	alternativoj	prononco
level	retoriko	စကားအပြောအဆို၊	a rhetoric, an oratory	grupo	alternativoj	prononco
level	hieroglifo	hieroglyph တစ်ခု	a hieroglyph	grupo	alternativoj	prononco
level	dilemo	အကျပ်ရိုက်သည်။	a dilemma	grupo	alternativoj	prononco
level	tipografio	စာစီစာရိုက်	typography	grupo	alternativoj	prononco
level	kloako	cloaca, မြောင်း, cesspool, cesspit	a cloaca, a drain, a cesspool, a cesspit	grupo	alternativoj	prononco
level	nikelo	နီကယ်	nickel	grupo	alternativoj	prononco
level	vinjeto	မွမ်းမံမှု၊ စာသားသရုပ်ဖော်ပုံ	a vignette, a text illustration	grupo	alternativoj	prononco
level	eskorti	လိုက်ပါရန်	to escort	grupo	alternativoj	prononco
level	geranio	geranium၊ ကရိန်း၏ ငွေစက္ကူ၊	a geranium, a crane's bill	grupo	alternativoj	prononco
level	ŝarado	charade တစ်ခု	a charade	grupo	alternativoj	prononco
level	skolo	ကျောင်း (အနုပညာ၊ ဒဿနိက)၊	a school (of art, philosophy)	grupo	alternativoj	prononco
level	artilerio	အမြောက်တပ်	an artillery	grupo	alternativoj	prononco
level	amnestio	လွတ်ငြိမ်းချမ်းသာခွင့်	amnesty	grupo	alternativoj	prononco
level	agronomio	စိုက်ပျိုးရေး	agronomy	grupo	alternativoj	prononco
level	kosmopolito	လူပေါင်းစုံ	a cosmopolitan	grupo	alternativoj	prononco
level	tenoro	tenor တစ်ခု	a tenor	grupo	alternativoj	prononco
level	rubuso	ဘလက်ဘယ်ရီ၊	a blackberry, a bramble	grupo	alternativoj	prononco
level	angino	angina	angina	grupo	alternativoj	prononco
level	atlaso	atlas တစ်ခု	an atlas	grupo	alternativoj	prononco
level	antropologio	မနုဿဗေဒ	anthropology	grupo	alternativoj	prononco
level	furio	အမျက်ဒေါသ၊ ဒဏ်ပေးသောနတ်သမီး	fury, goddess of vengeance	grupo	alternativoj	prononco
level	anĉovo	anchovy တစ်ခု	an anchovy	grupo	alternativoj	prononco
level	apopleksio	လေဖြတ်ခြင်း၊	an apoplexy, a stroke	grupo	alternativoj	prononco
level	bazilisko	basilisk တစ်ခု	a basilisk	grupo	alternativoj	prononco
level	vinko	periwinkle၊ vinca	a periwinkle, vinca	grupo	alternativoj	prononco
level	simfonio	ဆင်ဖိုနီတစ်ခု	a symphony	grupo	alternativoj	prononco
level	bukso	ဘောက်စ် (သစ်ပင်)၊ ယုဇန၊	a box (tree), a boxwood	grupo	alternativoj	prononco
level	cikuto	ရေကန်	water hemlock	grupo	alternativoj	prononco
level	diafragmo	diaphragm	diaphragm	grupo	alternativoj	prononco
level	bibliografio	ကျမ်းကိုးစာရင်း	bibliography	grupo	alternativoj	prononco
level	disenterio	သွေးဝမ်းသွားခြင်း။	dysentery	grupo	alternativoj	prononco
level	dispepsio	dyspepsia, အစာမကြေ	dyspepsia, indigestion	grupo	alternativoj	prononco
level	klaĉi	အတင်းပြောရန်၊	to gossip, to clack	grupo	alternativoj	prononco
level	alkovo	အပန်းဖြေစခန်းတစ်ခု၊	an alcove, a recess	grupo	alternativoj	prononco
level	dialektiko	ဒေသိယစကား	dialectics	grupo	alternativoj	prononco
level	dromedaro	dromedary	dromedary	grupo	alternativoj	prononco
level	groteska	ရိုင်းစိုင်းသော၊ ရယ်စရာကောင်းသော	grotesque, ludicrous	grupo	alternativoj	prononco
level	ekskremento	မစင်တစ်ခု	an excrement	grupo	alternativoj	prononco
level	epidermo	epidermis	epidermis	grupo	alternativoj	prononco
level	ekzemo	နှင်းခူ	eczema	grupo	alternativoj	prononco
level	eliksiro	elixir	elixir	grupo	alternativoj	prononco
level	frontono	အမွှေးတိုင်တစ်ခု	a pediment	grupo	alternativoj	prononco
level	monologo	monologue တစ်ခု	a monologue	grupo	alternativoj	prononco
level	etiologio	ဇီဝဗေဒပညာ	aetiology	grupo	alternativoj	prononco
level	ezofago	အစာပြွန်	esophagus	grupo	alternativoj	prononco
level	astronomo	နက္ခတ္တဗေဒပညာရှင်	an astronomer	grupo	alternativoj	prononco
level	monotona	ငွီးငှေ့	monotonous	grupo	alternativoj	prononco
level	ganglio	ganglion တစ်ခု	a ganglion	grupo	alternativoj	prononco
level	gangreno	gangrene	gangrene	grupo	alternativoj	prononco
level	podagro	ဂေါက်	gout	grupo	alternativoj	prononco
level	gardenio	ပန်းဥယျာဉ်တစ်ခု	a gardenia	grupo	alternativoj	prononco
level	glicirizo	နွယ်ချို၊ နွယ်ချို	liquorice, licorice	grupo	alternativoj	prononco
level	mansardo	ထပ်ခိုးတစ်ခု	an attic	grupo	alternativoj	prononco
level	melaso	တင်လဲရည်၊ရွှေရည်	molasses, golden syrup	grupo	alternativoj	prononco
level	hidrofobio	hydrophobia	hydrophobia	grupo	alternativoj	prononco
level	vizio	အမြင်တစ်ခု	a vision	grupo	alternativoj	prononco
level	homeopatio	homeopathy	homeopathy	grupo	alternativoj	prononco
level	iriso	မျက်ဝန်း	iris	grupo	alternativoj	prononco
level	vokativo	အသက်မွေးသူ	a vocative	grupo	alternativoj	prononco
level	tuniko	အင်္ကျီတစ်ထည်	a tunic	grupo	alternativoj	prononco
level	katalepsio	catalepsy	catalepsy	grupo	alternativoj	prononco
level	koliko	colic, grips	colic, gripes	grupo	alternativoj	prononco
level	kolzo	colza၊ ဆောင်းရာသီမုဒိမ်းမှု	colza, winter rape	grupo	alternativoj	prononco
level	korneo	မျက်ကြည်လွှာ	cornea	grupo	alternativoj	prononco
level	lariko	larch	larch	grupo	alternativoj	prononco
level	almanako	ဘားတစ်ခု	an almanac	grupo	alternativoj	prononco
