C.he content.tsv
Level	Esperanto	he	en-us	Grupo	Alternativoj	Pronoco
level	blokado	הֶסגֵר	blockade	grupo	alternativoj	prononco
level	kokono	פקעת	a cocoon	grupo	alternativoj	prononco
level	kondoro	קונדור	a condor	grupo	alternativoj	prononco
level	bojkoti	להחרים	to boycott	grupo	alternativoj	prononco
level	konvolvulo	פיתול, תהילת בוקר, עשבונית	a convolvulus, a morning glory, a bindweed	grupo	alternativoj	prononco
level	krabro	צרעה	a hornet	grupo	alternativoj	prononco
level	kreso	גרגירית	a cress	grupo	alternativoj	prononco
level	kumino	כמון	a cumin	grupo	alternativoj	prononco
level	malario	מָלַרִיָה	malaria	grupo	alternativoj	prononco
level	marasmo	מראסמוס, כחוש	marasmus, emaciation	grupo	alternativoj	prononco
level	obelisko	אובליסק	an obelisk	grupo	alternativoj	prononco
level	meliso	מליסה	a melissa	grupo	alternativoj	prononco
level	merlango	לבן	a whiting	grupo	alternativoj	prononco
level	divano	דיוואן, מועצה מזרחית, עות'מאנית	a divan, an oriental council, ottoman	grupo	alternativoj	prononco
level	mikrobo	מיקרוב	a microbe	grupo	alternativoj	prononco
level	milvo	עפיפון (ציפור)	a kite (bird)	grupo	alternativoj	prononco
level	mimozo	מימוזה	a mimosa	grupo	alternativoj	prononco
level	monomanio	מוֹנוֹמָנִיָה	monomania	grupo	alternativoj	prononco
level	moruo	דג בקלה	a cod fish	grupo	alternativoj	prononco
level	nizo	נץ דרור	a sparrow hawk	grupo	alternativoj	prononco
level	sarkofago	סרקופג	a sarcophagus	grupo	alternativoj	prononco
level	onobriko	sainfoin, onobrychis	sainfoin, onobrychis	grupo	alternativoj	prononco
level	orkideo	סחלב	an orchid	grupo	alternativoj	prononco
level	ekvacio	משוואה	an equation	grupo	alternativoj	prononco
level	paleontologio	פָּלֵאוֹנטוֹלוֹגִיָה	paleontology	grupo	alternativoj	prononco
level	naso	מלכודת צלופחים, מלכודת דגים	an eel trap, a fish trap	grupo	alternativoj	prononco
level	palinuro	לובסטר קוצני, סרטני ים	a spiny lobster, sea crayfish	grupo	alternativoj	prononco
level	paviano	בבון	a baboon	grupo	alternativoj	prononco
level	pistilo	פיסטיל, עלי	a pistil, a pestle	grupo	alternativoj	prononco
level	pleŭronekto	דג שטוח, פלנדר	a flat fish, a flounder	grupo	alternativoj	prononco
level	poreo	כרישה	a leek	grupo	alternativoj	prononco
level	rajo	קרן, סקייט, דגיגון	a ray, a skate, a stingray	grupo	alternativoj	prononco
level	kandelabro	פמוט, פמוט	a candelabrum, a candlestick	grupo	alternativoj	prononco
level	retino	רִשׁתִית	retina	grupo	alternativoj	prononco
level	reŭmatismo	שִׁגָרוֹן	rheumatism	grupo	alternativoj	prononco
level	sacerdoto	כומר	a priest	grupo	alternativoj	prononco
level	turbo	סביבון	a spinning top	grupo	alternativoj	prononco
level	slipo	תלוש, כרטיס תיוק	a slip, a filing card	grupo	alternativoj	prononco
level	batisto	באטיסט, קמבריק	a batiste, a cambric	grupo	alternativoj	prononco
level	serafo	שרפה	a seraph	grupo	alternativoj	prononco
level	sevrugo	חדקן מכוכבים, חדקן כוכבים	a starry sturgeon, a stellate sturgeon	grupo	alternativoj	prononco
level	sfinktero	סוגר	a sphincter	grupo	alternativoj	prononco
level	sifiliso	עגבת, אבעבועות	syphilis, pox	grupo	alternativoj	prononco
level	tuberkulo	שחפת, שחפת (= tuberkulozo)	tubercle, tuberculosis (=tuberkulozo)	grupo	alternativoj	prononco
level	sinapo	זרע חרדל	a mustard seed	grupo	alternativoj	prononco
level	fanfaro	תרועה	a fanfare	grupo	alternativoj	prononco
level	skalpo	קרקפת	a scalp	grupo	alternativoj	prononco
level	skorzonero	מלחה שחורה	a black salsify	grupo	alternativoj	prononco
level	talismano	קמע, קמע	a talisman, a mascot	grupo	alternativoj	prononco
level	spermo	זרע, זרע	sperm, semen	grupo	alternativoj	prononco
level	tarantulo	טרנטולה	a tarantula	grupo	alternativoj	prononco
level	revizoro	מבקר, מפקח	an auditor, an inspector	grupo	alternativoj	prononco
level	tinko	דוכן	a tench	grupo	alternativoj	prononco
level	celerio	סלרי	a celery	grupo	alternativoj	prononco
level	cidonio	חבוש	a quince	grupo	alternativoj	prononco
level	galantino	ג'לטין	gellatine	grupo	alternativoj	prononco
level	grogo	גרוג, טודי	a grog, toddy	grupo	alternativoj	prononco
level	karamelo	קַרַמֵל	caramel	grupo	alternativoj	prononco
level	kirŝo	קירש, ברנדי דובדבנים	a kirsh, a cherry brandy	grupo	alternativoj	prononco
level	kompoto	לפתן, פרי מבושל	a compote, a stewed fruit	grupo	alternativoj	prononco
level	mespilo	מדלר	a medlar	grupo	alternativoj	prononco
level	mirabelo	מיראבל	a mirabelle	grupo	alternativoj	prononco
level	pesimismo	פֶּסִימִיוּת	pessimism	grupo	alternativoj	prononco
level	plebo	פלבס, אנשים פשוטים	plebs, common people	grupo	alternativoj	prononco
level	saguo	סאגו	a sago	grupo	alternativoj	prononco
level	vermuto	ורמוט (יין)	a vermuth (wine)	grupo	alternativoj	prononco
level	arabesko	ערבסק	arabesque	grupo	alternativoj	prononco
level	arbalesto	קשת, אקדח חנית	a crossbow, a spear gun	grupo	alternativoj	prononco
level	medolo	מדולה, מח, פית	medulla, marrow, pith	grupo	alternativoj	prononco
level	balistiko	בַּלִיסטִיקָה	ballistics	grupo	alternativoj	prononco
level	orgio	אורגיה	an orgy	grupo	alternativoj	prononco
level	baziliko	בזיליקה	a basilica	grupo	alternativoj	prononco
level	gruzo	חצץ, חצץ	a gravel, a grit	grupo	alternativoj	prononco
level	burnuso	שורף, שורף	a burnous, a burnoose	grupo	alternativoj	prononco
level	diapazono	דיאפסון, מזלג כוונון	a diapason, a tuning fork	grupo	alternativoj	prononco
level	dinamito	דִינָמִיט	dynamite	grupo	alternativoj	prononco
level	maroko	מָרוֹקוֹ	Morocco	grupo	alternativoj	prononco
level	ditirambo	דיתירמב	a dithyramb	grupo	alternativoj	prononco
level	eklogo	אקלוג	an eclogue	grupo	alternativoj	prononco
level	falango	פלנקס	a phalanx	grupo	alternativoj	prononco
level	garnituro	עיטור	a garniture	grupo	alternativoj	prononco
level	geodezio	גיאודזיה	geodesy	grupo	alternativoj	prononco
level	gladiatoro	גלדיאטור	a gladiator	grupo	alternativoj	prononco
level	glazuro	זיגוג, ציפוי, ציפוי, לכה	a glaze, icing, frosting, varnish	grupo	alternativoj	prononco
level	diletanto	דלטנט, חובבן, מתעסק	a delettante, an amateur, a dabbler	grupo	alternativoj	prononco
level	kalejdoskopo	קליידוסקופ	a kaleidoscope	grupo	alternativoj	prononco
level	halebardo	הלברד	a halberd	grupo	alternativoj	prononco
level	harmoniumo	הרמוניום	a harmonium	grupo	alternativoj	prononco
level	uzuro	ריבית	a usury	grupo	alternativoj	prononco
level	hipodromo	היפודרום, מסלול מרוצי סוסים	a hippodrome, a horse racing track	grupo	alternativoj	prononco
level	impresario	אימפרסרי, איש עסקים	an impresario, a businessman	grupo	alternativoj	prononco
level	kabrioleto	קבריולה, גג נפתח	a cabriolet, a convertible	grupo	alternativoj	prononco
level	kalibro	קליבר	a caliber	grupo	alternativoj	prononco
level	kameo	קמיע	a cameo	grupo	alternativoj	prononco
level	kartografio	קַרטוֹגרָפִיָה	cartography	grupo	alternativoj	prononco
level	aŭtokrato	אוטוקרטי	an autocrat	grupo	alternativoj	prononco
level	kartuŝo	קרטוש	a cartouche	grupo	alternativoj	prononco
level	dekadenco	דקדנס	a decadence	grupo	alternativoj	prononco
level	kazemato	קאזמט	a casemate	grupo	alternativoj	prononco
level	kepo	קפי	a kepi	grupo	alternativoj	prononco
level	monarkio	מונרכיה (=monarĥio)	monarchy (=monarĥio)	grupo	alternativoj	prononco
level	ksilofono	קסילופון	a xylophone	grupo	alternativoj	prononco
level	kvadrilo	קוודריל	a quadrille	grupo	alternativoj	prononco
level	majoliko	מיוליקה	a majolica	grupo	alternativoj	prononco
level	makadamo	מקאדאם	a macadam	grupo	alternativoj	prononco
level	matadoro	מטאדור, לוחם שוורים	a matador, a bullfighter	grupo	alternativoj	prononco
level	demonstracio	הפגנה, עצרת	a demonstration, a rally	grupo	alternativoj	prononco
level	metronomo	מטרונום	a metronome	grupo	alternativoj	prononco
level	oktavo	אוקטבה	an octave	grupo	alternativoj	prononco
level	orografio	אורוגרפיה	orography	grupo	alternativoj	prononco
level	palankeo	פלנקין, המלטה (הובלת אנשים)	a palanquin, a litter (transport man-porting)	grupo	alternativoj	prononco
level	partituro	תוצאה מלאה (מחזמר)	a full score (musical)	grupo	alternativoj	prononco
level	peristilo	פריסטיל	a peristyle	grupo	alternativoj	prononco
level	petardo	חזיז, חזיז	a petard, firecracker	grupo	alternativoj	prononco
level	pilastro	פילסטר	a pilaster	grupo	alternativoj	prononco
level	pontono	פונטון	a pontoon	grupo	alternativoj	prononco
level	solventa	מֵמֵס	solvent	grupo	alternativoj	prononco
level	recitativo	רסיטטיב	a recitative	grupo	alternativoj	prononco
level	rokoko	רוֹקוֹקוֹ	rococo	grupo	alternativoj	prononco
level	rotondo	רוטונדה	a rotunda	grupo	alternativoj	prononco
level	ametisto	אמטיסט	an amethyst	grupo	alternativoj	prononco
level	semaforo	סמפור, אות, רמזור	a semaphore, a signal, a traffic light	grupo	alternativoj	prononco
level	septeto	שביעית	a septet	grupo	alternativoj	prononco
level	serajlo	סרגליו	a seraglio	grupo	alternativoj	prononco
level	serenado	סרנדה	a serenade	grupo	alternativoj	prononco
level	arkeologo	ארכיאולוג (=arĥeologo)	an archaeologist (=arĥeologo)	grupo	alternativoj	prononco
level	sinedrio	סנהדרין, סנהדרין	sanhedrin, sanhedrim	grupo	alternativoj	prononco
level	soklo	בסיס, כן, בסיס	a base, a pedestal, a plinth	grupo	alternativoj	prononco
level	kvasto	ציצית, פונפון, ציצית, שוליים	a tassel, a pompom, a tassel, a fringe	grupo	alternativoj	prononco
level	tamburino	טמבורין	a tambourine	grupo	alternativoj	prononco
level	tamtamo	טמטם, טומטום	a tamtam, a tomtom	grupo	alternativoj	prononco
level	tandemo	טנדם, אופני טנדם	a tandem, a tandem bicycle	grupo	alternativoj	prononco
level	tarantelo	טרנטלה	a tarantella	grupo	alternativoj	prononco
level	tiaro	נזר, כתר אפיפיורי	a tiara, a papal crown	grupo	alternativoj	prononco
level	tindro	טינדר, עץ מגע	a tinder, a touchwood	grupo	alternativoj	prononco
level	togo	טוגה	a toga	grupo	alternativoj	prononco
level	topografio	טוֹפּוֹגרַפִיָה	topography	grupo	alternativoj	prononco
level	toreadoro	טוראדור, לוחם שוורים	a toreador, a bullfighter	grupo	alternativoj	prononco
level	sateno	סאטן, סאטן	a satin, a sateen	grupo	alternativoj	prononco
level	transepto	טרנספט, שיוט	a transept, a cruise	grupo	alternativoj	prononco
level	trombono	טרומבון	a trombone	grupo	alternativoj	prononco
level	turbino	טורבינה	a turbine	grupo	alternativoj	prononco
level	ulano	אולן, אוהלאן	an ulan, an uhlan	grupo	alternativoj	prononco
level	spekulacii	לשער (עסקים), להמר	to speculate (business), to gamble	grupo	alternativoj	prononco
level	ŝalupo	סלופ, סירת שלופ, סירת שירות גדולה	a sloop, a shaloop boat, a large utility boat	grupo	alternativoj	prononco
level	ŝrapnelo	רסיס	a shrapnel	grupo	alternativoj	prononco
level	okulta	נִסתָר	occult	grupo	alternativoj	prononco
level	baleto	בלט	a ballet	grupo	alternativoj	prononco
level	anomalio	אנומליה	an anomaly	grupo	alternativoj	prononco
level	puritano	פוריטני	a puritan	grupo	alternativoj	prononco
level	bazalto	בזלת	a basalt	grupo	alternativoj	prononco
level	berilo	בריל, ג'ספר	a beryl, a jasper	grupo	alternativoj	prononco
level	dinamometro	דינמומטר	a dynamometer	grupo	alternativoj	prononco
level	grafito	גרפיט	a graphite	grupo	alternativoj	prononco
level	gutaperko	גוטה-פרקה	a gutta-percha	grupo	alternativoj	prononco
level	apoteozi	להתרשל, לאל	to apothrosize, to deify	grupo	alternativoj	prononco
level	hidrostatiko	הידרוסטטיקה	hydrostatics	grupo	alternativoj	prononco
level	kalomelo	קלמל	a calomel	grupo	alternativoj	prononco
level	kolodio	התנגשות	a collodion	grupo	alternativoj	prononco
level	konglomerato	קונגלומרט	a conglomerate	grupo	alternativoj	prononco
level	eŭkaristio	סעודת קודש, קודש	a eucharist, a sacrament	grupo	alternativoj	prononco
level	kosmogonio	קוסמוגוניה	cosmogony	grupo	alternativoj	prononco
level	kosmografio	קוסמוגרפיה	cosmography	grupo	alternativoj	prononco
level	kreozoto	קריאוזוט	creosote	grupo	alternativoj	prononco
level	kronometro	כרונומטר	a chronometer	grupo	alternativoj	prononco
level	kvadraturo	נִצָב	quadrature	grupo	alternativoj	prononco
level	horoskopo	הורוסקופ	a horoscope	grupo	alternativoj	prononco
level	kvociento	מנה	a quotient	grupo	alternativoj	prononco
level	lapiso	לונה קאוסטית	luna caustic	grupo	alternativoj	prononco
level	logaritmo	לוֹגָרִיתְם	logarithm	grupo	alternativoj	prononco
level	lozanĝo	לכסנית, יהלום	a lozenge, a diamond	grupo	alternativoj	prononco
level	malakito	מלכיט	a malachite	grupo	alternativoj	prononco
level	manometro	מנומטר, מד לחץ	a manometer, a pressure gauge	grupo	alternativoj	prononco
level	meridiano	מרידיאן (קו)	meridian (line)	grupo	alternativoj	prononco
level	meteoro	מטאור, כוכב נופל	meteor, a shooting star	grupo	alternativoj	prononco
level	meteorologio	מֵטֵאוֹרוֹלוֹגִיָה	meteorology	grupo	alternativoj	prononco
level	mikrometro	מיקרומטר	a micrometer	grupo	alternativoj	prononco
level	purgatorio	גֵיהִנוֹם	purgatory	grupo	alternativoj	prononco
level	mineralogio	מִינֵרָלוֹגִיָה	mineralogy	grupo	alternativoj	prononco
level	plagiato	גְנֵבָה סִפרוּתִית	plagiarism	grupo	alternativoj	prononco
level	naftalino	נפתלין	naphthalene	grupo	alternativoj	prononco
level	nikotino	נִיקוֹטִין	nicotine	grupo	alternativoj	prononco
level	onikso	שׁוֹהַם	onyx	grupo	alternativoj	prononco
level	ozono	אוֹזוֹן	ozone	grupo	alternativoj	prononco
level	estono	אסטוני	an Estonian	grupo	alternativoj	prononco
level	paralelogramo	מקבילית	a parallelogram	grupo	alternativoj	prononco
level	perimetro	היקף	a perimeter	grupo	alternativoj	prononco
level	segmento	קטע	a segment	grupo	alternativoj	prononco
level	sifono	סיפון	a siphon	grupo	alternativoj	prononco
level	stalagmito	זקיף	a stalagmite	grupo	alternativoj	prononco
level	stalaktito	נטיפים	a stalactite	grupo	alternativoj	prononco
level	striknino	סטריכנין	strychnine	grupo	alternativoj	prononco
level	ekskomuniki	לנדות	to excommunicate	grupo	alternativoj	prononco
level	talko	טלק, גיר צרפתי	talc, french chalk	grupo	alternativoj	prononco
level	tangento	מַשִׁיק	tangent	grupo	alternativoj	prononco
level	trapezo	טרפז, טרפז	a trapeze, a trapezoid	grupo	alternativoj	prononco
level	trigonometrio	טְרִיגוֹנוֹמֶטרִיָה	trigonometry	grupo	alternativoj	prononco
level	vazelino	וזלין, ג'לו נפט	vaseline, petroleum jello	grupo	alternativoj	prononco
level	talmudo	תַלמוּד	Talmud	grupo	alternativoj	prononco
level	abnegacio	התכחשות, הכחשה עצמית	abnegation, self-denial	grupo	alternativoj	prononco
level	alibio	אליבי	an alibi	grupo	alternativoj	prononco
level	koncesii	לוותר, לתת רישיון, לקבל זיכיון	to concede, to license, to franchise	grupo	alternativoj	prononco
level	abituriento	בוגר תיכון, רווק	a high-school graduate, a bachelor	grupo	alternativoj	prononco
level	bramano	ברהמן, ברהמין	Brahman, brahmin	grupo	alternativoj	prononco
level	demagogo	דמגוג	a demagogue	grupo	alternativoj	prononco
level	etnografio	אֶתנוֹגרַפִיָה	ethnography	grupo	alternativoj	prononco
level	fakiro	פקיר, פקיר	a fakir, a faquir	grupo	alternativoj	prononco
