B.bn content.tsv
Level	Esperanto	bn	en-us	Grupo	Alternativoj	Pronoco
level	antaŭ-kongresaj ekskursoj	প্রাক কংগ্রেস সফর	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	কংগ্রেস-পরবর্তী সফর	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	পুরো দিনের ট্যুর	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	অর্ধ-দিনের ট্যুর	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	কংগ্রেস চলাকালীন সফরের একটি টেবিল	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	ইউকে (ইউনিভার্সাল কংগ্রেস) এর চারপাশে ঘটনা	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	গণমাধ্যমের সাথে যোগাযোগ	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	অনুষ্ঠানে সভাপতিত্ব করেন সহ-সভাপতি মো	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	দেশের কর্তৃপক্ষের সাথে	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	সচিব, কোষাধ্যক্ষ	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	শিল্পকলা ঘটনা	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	শিশু কংগ্রেস	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	সামাজিক ওয়েবসাইট	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	কংগ্রেস থিম পরিচালক	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	IKU (আন্তর্জাতিক কংগ্রেস বিশ্ববিদ্যালয়) এর রেক্টর	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	স্বাস্থ্য বীমা এবং ভ্রমণ বীমা	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	নথি এবং ভিসা	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	একটি বৈধ আইডি	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	একটি বৈধ পাসপোর্ট	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	ভিসা প্রদানের নিয়ম	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	একটি ভিসা প্রাপ্তি	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	UEA এর CO (কেন্দ্রীয় অফিস) (ইউনিভার্সাল এস্পেরান্তো অ্যাসোসিয়েশন)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	অফিসিয়াল কনফার্মেশন লেটার (আমন্ত্রণ পত্র) ডাউনলোড করতে	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	অর্ডার ফর্ম ব্যবহার করে	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	ভিসা প্রদানকারী কর্তৃপক্ষের কাছে	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	আনুষ্ঠানিক কংগ্রেসের সময়কাল	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	UEA (ইউনিভার্সাল এস্পেরান্তো অ্যাসোসিয়েশন) এর মাধ্যমে বাসস্থান বুক করা হয়েছে	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	সম্ভাব্য পরিবর্তন সম্পর্কে অবহিত করতে	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	ভ্রমণ বীমা পেতে	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	ট্রিপ বাতিল করা ছাড়া	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	বীমা স্বাস্থ্য চিকিত্সা কভার	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	দুর্ঘটনার ক্ষেত্রে	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	স্যুটকেস জমা দিতে	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	আন্তর্জাতিক বিমানবন্দর	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	বাস বা ট্যাক্সি বা গাড়িতে যেতে	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	যাত্রায় প্রায় 40 মিনিট সময় লাগে	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	বাস স্টপে পাতাল রেল ব্যবহার করতে	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	অন্য এয়ারপোর্টেও অবতরণ করেন	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	কংগ্রেস-সম্পর্কিত বিষয়ের জন্য	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	সরকারী মুদ্রা ইউরো	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	দোকান ক্রেডিট কার্ড গ্রহণ করে	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	সাধারণ বিনিময় হারে	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	সরকারী ভাষা হিসাবে স্বীকৃত	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	কলের জল পানযোগ্য	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	গ্যাসের সাথে মিনারেল ওয়াটার কিনতে	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	টিপ প্রশংসিত কিন্তু প্রয়োজন হয় না	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	শহর পরিবহন	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	একটি বাস স্টপে স্বয়ংক্রিয় টিকিট বক্সে কেনা যাবে	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	সম্মেলন স্থানে তথ্য বুথ	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	সোমবার আলোকিত অনুষ্ঠান	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	ন্যায্য আন্দোলন	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	ইকুমেনিক্যাল সার্ভিস	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	কংগ্রেসনাল বল	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	পরিচালনা পর্ষদ প্রতিক্রিয়া	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	বিশেষজ্ঞ সভা	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	কনভেনশন নিলাম	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	UEA এর কমিটি (ইউনিভার্সাল এস্পেরান্তো অ্যাসোসিয়েশন)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	নিবন্ধিত কংগ্রেস অংশগ্রহণকারী	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	কংগ্রেস নম্বর সহ নিবন্ধন ফর্ম	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	দ্বিতীয় নিউজলেটার হিসাবে সমস্ত পরিষেবা প্রদান করতে	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	অপরিচিতদের র্যান্ডম রুম শেয়ারিং	random room sharing of strangers	grupo	alternativoj	prononco
