C.hu content.tsv
Level	Esperanto	hu	en-us	Grupo	Alternativoj	Pronoco
level	katekizi	katekizálni, keresztkérdést adni (=kateĥizi)	to catechize, to cross question (=kateĥizi)	grupo	alternativoj	prononco
level	pacifisto	egy pacifista	a pacifist	grupo	alternativoj	prononco
level	kontribucio	jóvátétel	reparations	grupo	alternativoj	prononco
level	naturalismo	naturalizmus	naturalism	grupo	alternativoj	prononco
level	oligarkio	oligarchia (=oligarĥio)	oligarchy (=oligarĥio)	grupo	alternativoj	prononco
level	pacifismo	pacifizmus	pacifism	grupo	alternativoj	prononco
level	plutokratio	plutokrácia	plutocracy	grupo	alternativoj	prononco
level	realismo	realizmus	realism	grupo	alternativoj	prononco
level	sociologo	egy szociológus	a sociologist	grupo	alternativoj	prononco
level	kondicionalo	feltételes idő	conditional tense	grupo	alternativoj	prononco
level	albino	egy albínó	an albino	grupo	alternativoj	prononco
level	genciano	egy encián (Gentiana)	a gentian (Gentiana)	grupo	alternativoj	prononco
level	genisto	seprű, borókafa (Genista)	a broom, juniper tree (Genista)	grupo	alternativoj	prononco
level	korolo	egy corolla (=florkrono)	a corolla (=florkrono)	grupo	alternativoj	prononco
level	lumbriko	földigiliszta (=tervermo)	a earthworm (=tervermo)	grupo	alternativoj	prononco
level	spleno	blues, rossz hangulat, melankólia	blues, low spirits, melancholy	grupo	alternativoj	prononco
level	oleandro	egy oleander	an oleander	grupo	alternativoj	prononco
level	plantago	a plantago, útifű	a plantago, plantain	grupo	alternativoj	prononco
level	akvaforto	rézkarc	etching	grupo	alternativoj	prononco
level	aleno	egy verekedés, egy csúszda	a bradawl, an awl	grupo	alternativoj	prononco
level	bireto	egy biretta, egy barett	a biretta, a beret	grupo	alternativoj	prononco
level	fagoto	egy fagott	a bassoon	grupo	alternativoj	prononco
level	kastanjeto	egy kasztnit	a castanet	grupo	alternativoj	prononco
level	paŝtelo	pasztell, kréta, zsírkréta	a pastel, a chalk, a crayon	grupo	alternativoj	prononco
level	pelerino	egy pelerin, egy köpeny	a pelerine, a cape	grupo	alternativoj	prononco
level	anilino	anilin (fenil-amin)	aniline (phenylamine)	grupo	alternativoj	prononco
level	helico	egy csavarvonal, egy légcsavar	a helix, a propeller	grupo	alternativoj	prononco
level	biografo	életrajzíró	a biographer	grupo	alternativoj	prononco
level	kalio	kálium	potassium	grupo	alternativoj	prononco
level	kinino	kinin	quinine	grupo	alternativoj	prononco
level	kloro	klór	chlorine	grupo	alternativoj	prononco
level	latero	oldala (egy sokszögnek), éle	a side (of a polygon), an edge	grupo	alternativoj	prononco
level	natrio	nátrium	sodium	grupo	alternativoj	prononco
level	zefiro	egy zefir	a zephyr	grupo	alternativoj	prononco
level	regento	régens	a regent	grupo	alternativoj	prononco
level	vinkto	egy szegecs, egy szikla	a rivet, a periwinkle	grupo	alternativoj	prononco
level	vivisekcio	egy viviszekció	a vivisection	grupo	alternativoj	prononco
level	agronomo	agronómus, mezőgazdasági szakember	an agronomist, an agriculturist	grupo	alternativoj	prononco
level	antropologo	antropológus	an anthropologist	grupo	alternativoj	prononco
level	bibliografo	egy bibliográfus	a bibliographer	grupo	alternativoj	prononco
level	entomologo	egy entomológus	an entomologist	grupo	alternativoj	prononco
level	etimologo	etimológus	an etimologist	grupo	alternativoj	prononco
level	etiologo	egy etiológus	an etiologist	grupo	alternativoj	prononco
level	etnografo	egy etnográfus	an ethnographer	grupo	alternativoj	prononco
level	genealogo	egy genealógus	a genealogist	grupo	alternativoj	prononco
level	geometro	egy geometrikus	a geometrician	grupo	alternativoj	prononco
level	grafologo	egy grafológus	a graphologist	grupo	alternativoj	prononco
level	homeopato	egy homeopata	a homeopathist	grupo	alternativoj	prononco
level	kartografo	egy térképész	a cartographer	grupo	alternativoj	prononco
level	kosmografo	egy kozmográfus	a cosmographist	grupo	alternativoj	prononco
level	meteorologo	egy meteorológus	a meteorologist	grupo	alternativoj	prononco
level	mineralogo	ásványkutató	a mineralogist	grupo	alternativoj	prononco
level	mitologo	mitológus	a mythologist	grupo	alternativoj	prononco
level	oligarko	oligarcha (=oligarĥo)	an oligarch (=oligarĥo)	grupo	alternativoj	prononco
level	ornitologo	egy ornitológus	an ornithologist	grupo	alternativoj	prononco
level	paleografo	egy paleográfus	a paleographer	grupo	alternativoj	prononco
level	paleontologo	paleontológus	a paleontologist	grupo	alternativoj	prononco
level	patologo	patológus	a pathologist	grupo	alternativoj	prononco
level	plutokrato	egy plutokrata	a plutocrat	grupo	alternativoj	prononco
level	teokrato	egy teokrata	a theocrat	grupo	alternativoj	prononco
level	tipografo	egy tipográfus	a typographer	grupo	alternativoj	prononco
level	topografo	egy topográfus	a topographer	grupo	alternativoj	prononco
level	zoologo	egy zoológus	a zoologist	grupo	alternativoj	prononco
level	aristokratio	arisztokrácia	aristocracy	grupo	alternativoj	prononco
level	arkaismo	archaizmus (=arĥaismo)	archaism (=arĥaismo)	grupo	alternativoj	prononco
level	difterio	diftéria (=difterito)	diphtheria (=difterito)	grupo	alternativoj	prononco
level	fotografio	fényképezés	photography	grupo	alternativoj	prononco
level	litografio	litográfia	lithography	grupo	alternativoj	prononco
level	tonelo	egy tonna	a ton	grupo	alternativoj	prononco
level	vipero	egy vipero (=vipuro)	a vipero (=vipuro)	grupo	alternativoj	prononco
level	kontrapunkto	ellenpont (zenei kompozíció)	counterpoint (a musical composing)	grupo	alternativoj	prononco
level	ĉizi	vésni, faragni	to chisel, to carve	grupo	alternativoj	prononco
level	ĉe-metodo	che-módszer, az eszperantó tanításának közvetlen módszere	a che-method, a direct method of teaching Esperanto	grupo	alternativoj	prononco
level	betono	egy beton	a concrete	grupo	alternativoj	prononco
level	orgeno	orgona (hangszer)	an organ (musical instrument)	grupo	alternativoj	prononco
level	orgasmo	egy orgazmus	an orgasm	grupo	alternativoj	prononco
level	rendevutabulo	egy randevúasztal	a rendez-vous table	grupo	alternativoj	prononco
level	aboco	ABC, alapozó	ABC, a primer	grupo	alternativoj	prononco
level	bikonveksa	bikonvex	biconvex	grupo	alternativoj	prononco
level	bikonkava	bikonkáv	biconcave	grupo	alternativoj	prononco
level	aidoso	AIDS	AIDS	grupo	alternativoj	prononco
level	operatoro	egy operátor	an operator	grupo	alternativoj	prononco
level	opalo	egy opál	an opal	grupo	alternativoj	prononco
level	prestidigito	varázslat (trükk)	a magic (trick)	grupo	alternativoj	prononco
level	jaĥto	egy jacht	a yacht	grupo	alternativoj	prononco
level	palpebrumi	kacsint, pislogni	to wink, to blink	grupo	alternativoj	prononco
level	lupe	mint egy farkas	like a wolf	grupo	alternativoj	prononco
level	haladzo	bűz, bűz	stench, stink	grupo	alternativoj	prononco
level	laborigi	munkára késztetni (valakit).	to make (someone) to work	grupo	alternativoj	prononco
level	apetigi	étvágygerjeszteni	to appetize	grupo	alternativoj	prononco
level	bokalo	egy tégelyt	a jar	grupo	alternativoj	prononco
level	liniilo	vonalzó, vonalzó	a ruler, a straightedge	grupo	alternativoj	prononco
level	metiejo	műhely, munkahely, műterem	a workshop, a jobsite, a studio	grupo	alternativoj	prononco
level	staleto	egy kis istálló, egy kis bódé, egy kis fészer	a small stable, a small stall, a small shed	grupo	alternativoj	prononco
level	korbeto	egy kis kosár, egy punnet	a small basket, a punnet	grupo	alternativoj	prononco
level	kolombeto	egy kis galamb	a small pidgeon	grupo	alternativoj	prononco
level	cindrujo	egy hamutartó	an ashtray	grupo	alternativoj	prononco
level	telefone	telefonon	on a telephone	grupo	alternativoj	prononco
level	subito	hirtelenség	suddenness	grupo	alternativoj	prononco
level	bakisto	pék	a baker	grupo	alternativoj	prononco
level	farejo	egy sörfőzde	a brewery	grupo	alternativoj	prononco
level	atestanto	egy tanú	a witness	grupo	alternativoj	prononco
level	amplifikatoro	egy erősítő	an amplifier	grupo	alternativoj	prononco
level	zigzage	cikk-cakkban	in zigzag	grupo	alternativoj	prononco
level	koboldo	kobold, goblin	a kobold, a goblin	grupo	alternativoj	prononco
level	ordinala	sorrendi	ordinal	grupo	alternativoj	prononco
level	ĉampioneco	egy bajnokságot	a championship	grupo	alternativoj	prononco
level	aŭdantaro	közönség, nézők (=spektantaro)	audience, spectators (=spektantaro)	grupo	alternativoj	prononco
level	violonĉelo	egy cselló	a cello	grupo	alternativoj	prononco
level	kasedaparato	egy kazettás lejátszó	a cassette player	grupo	alternativoj	prononco
level	kampadejo	kemping, kemping	a camping ground, a camping site	grupo	alternativoj	prononco
level	avido	mohóság, mohóság	avidity, greediness	grupo	alternativoj	prononco
level	korono	egy korona	a corona	grupo	alternativoj	prononco
level	klarneto	egy klarinét	a clarinet	grupo	alternativoj	prononco
level	tajpisto	egy gépírónő	a typist	grupo	alternativoj	prononco
level	tajpilo	írógép (szerszám) (=skribmaŝino)	a typewriter (tool) (=skribmaŝino)	grupo	alternativoj	prononco
level	lanfadeno	egy fésült	a worsted	grupo	alternativoj	prononco
level	traveturo	egy áthajtás	a drive-through	grupo	alternativoj	prononco
level	balisto	egy ballista	a ballista	grupo	alternativoj	prononco
level	vendota	eladó	for sale	grupo	alternativoj	prononco
level	fervorulo	egy rajongó, egy bhakta, egy zeelot, egy lelkes	a fan, a devotee, a zeelot, an enthusiast	grupo	alternativoj	prononco
level	hokeo	egy hoki	a hockey	grupo	alternativoj	prononco
level	antibiotiko	egy antibiotikumot	an antibiotic	grupo	alternativoj	prononco
level	konfuzilo	valami, ami összezavar	something that confuses	grupo	alternativoj	prononco
level	ŝlagro	egy sláger	a hit song	grupo	alternativoj	prononco
level	abako	egy abakuszt	an abacus	grupo	alternativoj	prononco
level	Adamo	Ádám	Adam	grupo	alternativoj	prononco
level	aklamo	felkiáltás (örömteli)	an acclamation (joyful)	grupo	alternativoj	prononco
level	akrobata trupo	akrobata csapatok	acrobat troops	grupo	alternativoj	prononco
level	akvoralo	egy vízi sín	a water rail	grupo	alternativoj	prononco
level	alta tajdo	dagály	a high tide	grupo	alternativoj	prononco
level	altruisto	egy altruista	an altruist	grupo	alternativoj	prononco
level	analekto	egy analecto	an analecto	grupo	alternativoj	prononco
level	aperitivo	egy előétel	an appetizer	grupo	alternativoj	prononco
level	arkeo	(Noé bárkája	(Noah's) ark	grupo	alternativoj	prononco
level	armistica linio	fegyverszünet vonal	a truce line	grupo	alternativoj	prononco
level	aŭtodidakto	autodidakta, autodidakta	an autodidact, a self-taught person	grupo	alternativoj	prononco
level	bankizo	egy jégsapka, egy tábla	a ice cap, a floe	grupo	alternativoj	prononco
level	baskulo	egy alapkar, egy ravasz, egy billenő-totter	a bascule lever, a trigger, a teeter-totter	grupo	alternativoj	prononco
level	baskulponto	felvonóhíd, alaphíd	a drawbridge, a bascule bridge	grupo	alternativoj	prononco
level	bazarkorbo	egy bevásárlótáskát	a shopping bag	grupo	alternativoj	prononco
level	Betoveno	Beethoven	Beethoven	grupo	alternativoj	prononco
level	bibliofilo	egy bibliofil	a bibliophile	grupo	alternativoj	prononco
level	boaco	egy rénszarvas	a reindeer	grupo	alternativoj	prononco
level	boksisto	egy bokszoló	a boxer	grupo	alternativoj	prononco
level	brizo	egy fuvallat	a breeze	grupo	alternativoj	prononco
level	brodaĵo	egy hímzés	an embroidery	grupo	alternativoj	prononco
level	bufro	egy puffer, egy lökhárító	a buffer, a bumper	grupo	alternativoj	prononco
level	buldozo	egy buldózer	a bulldozer	grupo	alternativoj	prononco
level	bumerango	egy bumeráng	a boomerang	grupo	alternativoj	prononco
level	burso (monujo)	pénztárca	a purse	grupo	alternativoj	prononco
level	celtabulo	egy célpont	a target	grupo	alternativoj	prononco
level	centaŭro	Centaurus	Centaurus	grupo	alternativoj	prononco
level	cerba hemoragio	agyvérzés	a cerebral hemorrhage	grupo	alternativoj	prononco
level	deliraĵo	őrült beszéd	a crazy talk	grupo	alternativoj	prononco
level	disertacio	egy szakdolgozat, egy szakdolgozat	a dissertation, a thesis	grupo	alternativoj	prononco
level	dormiranto	egy alvajáró	a sleepwalker	grupo	alternativoj	prononco
level	duno	egy dűne	a dune	grupo	alternativoj	prononco
level	duonpatrino	egy mostohaanya	a stepmother	grupo	alternativoj	prononco
level	elevatoro	egy lift	an elevator	grupo	alternativoj	prononco
level	endoskopo	egy endoszkóp	a endoscope	grupo	alternativoj	prononco
level	erinaco	egy sündisznó	a hedgehog	grupo	alternativoj	prononco
level	ermito	egy remete	an hermit	grupo	alternativoj	prononco
level	eskadro (floto)	egy flotta	a fleet	grupo	alternativoj	prononco
level	esperantologo	Eszperantó-tanulmány	Esperanto-Study	grupo	alternativoj	prononco
level	fajfilo	egy sípot	a whistle	grupo	alternativoj	prononco
level	faladpupo	egy roly poly játék	a roly poly toy	grupo	alternativoj	prononco
level	falĉilo	egy kasza	a scythe	grupo	alternativoj	prononco
level	farbisto	egy festő	a painter	grupo	alternativoj	prononco
level	fasto	böjt (étkezéstől való tartózkodás), böjt	fasting (abstaining from food), fast	grupo	alternativoj	prononco
level	fazano	egy fácán	a pheasant	grupo	alternativoj	prononco
level	figursketado	műkorcsolya (=artsketado)	a figure skating (=artsketado)	grupo	alternativoj	prononco
level	flava sablero	sárga homok	a yellow sand	grupo	alternativoj	prononco
level	forcejo	üvegházat	a greenhouse	grupo	alternativoj	prononco
level	forĝisto	kovács, fekete kovács	a smith, a black smith	grupo	alternativoj	prononco
level	forsitio	egy forszitia	a forsythia	grupo	alternativoj	prononco
level	fortreso	egy erődöt	a fortress	grupo	alternativoj	prononco
level	galerio	egy galéria	a gallery	grupo	alternativoj	prononco
level	garantiulo	egy túsz	a hostage	grupo	alternativoj	prononco
level	gardrelo	egy gardvasín, egy vezetősín	a gard rail, a guide rail	grupo	alternativoj	prononco
level	gargaraĵo	egy gargarizáló	a gargle	grupo	alternativoj	prononco
level	gazono	egy pázsit	a lawn	grupo	alternativoj	prononco
level	glubendo	egy ragasztószalag	an adhesive tape	grupo	alternativoj	prononco
level	gongo	egy gong	a gong	grupo	alternativoj	prononco
level	grenado	egy gránátot	a grenade	grupo	alternativoj	prononco
level	heredanto	örökös, haszonélvező, utód	an heir, a beneficiary, a successor	grupo	alternativoj	prononco
level	Herzberg	Herzberg	Herzberg	grupo	alternativoj	prononco
level	hipnotismo	hipnózis	hypnotism	grupo	alternativoj	prononco
level	hirudo	egy pióca	a leech	grupo	alternativoj	prononco
level	homtruo	egy férfi lyuk	a man hole	grupo	alternativoj	prononco
level	huffero	patkó, pata	a horseshoe, a hoof	grupo	alternativoj	prononco
level	huligano	egy huligán	a hooligan	grupo	alternativoj	prononco
level	inkubatoro	egy inkubátor	an incubator	grupo	alternativoj	prononco
level	jahurto	joghurt	yogurt	grupo	alternativoj	prononco
level	kablotramo (~trajno)	sikló, felvonó	a funicular, a cable tram	grupo	alternativoj	prononco
level	kadro de pentraĵo	egy kép kerete	a frame of a picture	grupo	alternativoj	prononco
level	kalvulo	egy kopasz fejű	a bald headed	grupo	alternativoj	prononco
level	kamentubo	egy kémény	a chimney	grupo	alternativoj	prononco
level	kanjono	egy kanyon	a canyon	grupo	alternativoj	prononco
level	kano	egy vesszőt	a cane	grupo	alternativoj	prononco
level	kapuĉo	egy motorháztető, egy burkolat	a hood, a cowl	grupo	alternativoj	prononco
level	karaso	egy kárász	a crucian carp	grupo	alternativoj	prononco
level	kariertabelo	egy önéletrajz	a résumé	grupo	alternativoj	prononco
level	karolo	egy ének	a carol	grupo	alternativoj	prononco
level	kasko	egy sisak, egy kakas	a helmet, a casque	grupo	alternativoj	prononco
level	kiraso	páncél, páncélautó, páncéllemez	a armor, an armored car, armor plate	grupo	alternativoj	prononco
level	klaŭno	egy bohóc	a clown	grupo	alternativoj	prononco
level	kokosujo (kokosarbo)	egy kakaófa	a cocoa tree	grupo	alternativoj	prononco
level	koloseo	Amfiteátrum	Coliseum	grupo	alternativoj	prononco
level	kolumbario	osszárium, katakombó	a ossuary, a catacombo	grupo	alternativoj	prononco
level	komikulo	egy komikus	a comedian	grupo	alternativoj	prononco
level	kompakt-disko	egy kompakt lemezt	a compact-disc	grupo	alternativoj	prononco
level	konsilanto	tanácsadó, tanácsadó	an adviser, a counsellor	grupo	alternativoj	prononco
level	kontanto	készpénz	a cash money	grupo	alternativoj	prononco
level	konvekto	egy konvekció	a convection	grupo	alternativoj	prononco
level	krevmaizo	egy popcorn	a popcorn	grupo	alternativoj	prononco
level	kriplulo	egy rokkant	a crippled	grupo	alternativoj	prononco
level	lafo	láva	lava	grupo	alternativoj	prononco
level	lambastono	egy mankó	a crutch	grupo	alternativoj	prononco
level	lampiro	egy izzó féreg	a glow worm	grupo	alternativoj	prononco
