C.ru content.tsv
Level	Esperanto	ru	en-us	Grupo	Alternativoj	Pronoco
level	sateno	сатин, сатин	a satin, a sateen	grupo	alternativoj	prononco
level	transepto	трансепт, круиз	a transept, a cruise	grupo	alternativoj	prononco
level	trombono	тромбон	a trombone	grupo	alternativoj	prononco
level	turbino	турбина	a turbine	grupo	alternativoj	prononco
level	ulano	улан, улан	an ulan, an uhlan	grupo	alternativoj	prononco
level	spekulacii	спекулировать (делом), играть в азартные игры	to speculate (business), to gamble	grupo	alternativoj	prononco
level	ŝalupo	шлюп, шлюпка, большой многоцелевой катер	a sloop, a shaloop boat, a large utility boat	grupo	alternativoj	prononco
level	ŝrapnelo	шрапнель	a shrapnel	grupo	alternativoj	prononco
level	okulta	оккультный	occult	grupo	alternativoj	prononco
level	baleto	балет	a ballet	grupo	alternativoj	prononco
level	anomalio	аномалия	an anomaly	grupo	alternativoj	prononco
level	puritano	пуританин	a puritan	grupo	alternativoj	prononco
level	bazalto	базальт	a basalt	grupo	alternativoj	prononco
level	berilo	берилл, яшма	a beryl, a jasper	grupo	alternativoj	prononco
level	dinamometro	динамометр	a dynamometer	grupo	alternativoj	prononco
level	grafito	графит	a graphite	grupo	alternativoj	prononco
level	gutaperko	гуттаперча	a gutta-percha	grupo	alternativoj	prononco
level	apoteozi	прославлять, обожествлять	to apothrosize, to deify	grupo	alternativoj	prononco
level	hidrostatiko	гидростатика	hydrostatics	grupo	alternativoj	prononco
level	kalomelo	каломель	a calomel	grupo	alternativoj	prononco
level	kolodio	коллодий	a collodion	grupo	alternativoj	prononco
level	konglomerato	конгломерат	a conglomerate	grupo	alternativoj	prononco
level	eŭkaristio	Евхаристия, таинство	a eucharist, a sacrament	grupo	alternativoj	prononco
level	kosmogonio	космогония	cosmogony	grupo	alternativoj	prononco
level	kosmografio	космография	cosmography	grupo	alternativoj	prononco
level	kreozoto	креозот	creosote	grupo	alternativoj	prononco
level	kronometro	хронометр	a chronometer	grupo	alternativoj	prononco
level	kvadraturo	квадратура	quadrature	grupo	alternativoj	prononco
level	horoskopo	гороскоп	a horoscope	grupo	alternativoj	prononco
level	kvociento	частное	a quotient	grupo	alternativoj	prononco
level	lapiso	луна каустик	luna caustic	grupo	alternativoj	prononco
level	logaritmo	логарифм	logarithm	grupo	alternativoj	prononco
level	lozanĝo	пастилка, бриллиант	a lozenge, a diamond	grupo	alternativoj	prononco
level	malakito	малахит	a malachite	grupo	alternativoj	prononco
level	manometro	манометр, манометр	a manometer, a pressure gauge	grupo	alternativoj	prononco
level	meridiano	меридиан (линия)	meridian (line)	grupo	alternativoj	prononco
level	meteoro	метеор, падающая звезда	meteor, a shooting star	grupo	alternativoj	prononco
level	meteorologio	метеорология	meteorology	grupo	alternativoj	prononco
level	mikrometro	микрометр	a micrometer	grupo	alternativoj	prononco
level	purgatorio	чистилище	purgatory	grupo	alternativoj	prononco
level	mineralogio	минералогия	mineralogy	grupo	alternativoj	prononco
level	plagiato	плагиат	plagiarism	grupo	alternativoj	prononco
level	naftalino	нафталин	naphthalene	grupo	alternativoj	prononco
level	nikotino	никотин	nicotine	grupo	alternativoj	prononco
level	onikso	оникс	onyx	grupo	alternativoj	prononco
level	ozono	озон	ozone	grupo	alternativoj	prononco
level	estono	эстонец	an Estonian	grupo	alternativoj	prononco
level	paralelogramo	параллелограмм	a parallelogram	grupo	alternativoj	prononco
level	perimetro	периметр	a perimeter	grupo	alternativoj	prononco
level	segmento	сегмент	a segment	grupo	alternativoj	prononco
level	sifono	сифон	a siphon	grupo	alternativoj	prononco
level	stalagmito	сталагмит	a stalagmite	grupo	alternativoj	prononco
level	stalaktito	сталактит	a stalactite	grupo	alternativoj	prononco
level	striknino	стрихнин	strychnine	grupo	alternativoj	prononco
level	ekskomuniki	отлучить от церкви	to excommunicate	grupo	alternativoj	prononco
level	talko	тальк, французский мел	talc, french chalk	grupo	alternativoj	prononco
level	tangento	касательная	tangent	grupo	alternativoj	prononco
level	trapezo	трапеция, трапеция	a trapeze, a trapezoid	grupo	alternativoj	prononco
level	trigonometrio	тригонометрия	trigonometry	grupo	alternativoj	prononco
level	vazelino	вазелин, вазелин	vaseline, petroleum jello	grupo	alternativoj	prononco
level	talmudo	Талмуд	Talmud	grupo	alternativoj	prononco
level	abnegacio	отречение, самоотречение	abnegation, self-denial	grupo	alternativoj	prononco
level	alibio	алиби	an alibi	grupo	alternativoj	prononco
level	koncesii	уступать, лицензировать, предоставлять франшизу	to concede, to license, to franchise	grupo	alternativoj	prononco
level	abituriento	выпускник средней школы, бакалавр	a high-school graduate, a bachelor	grupo	alternativoj	prononco
level	bramano	Брахман, брамин	Brahman, brahmin	grupo	alternativoj	prononco
level	demagogo	демагог	a demagogue	grupo	alternativoj	prononco
level	etnografio	этнография	ethnography	grupo	alternativoj	prononco
level	fakiro	факир, факир	a fakir, a faquir	grupo	alternativoj	prononco
level	aŭreolo	ореол, аура, нимб (= нимб)	an aureole, a aura, a halo (=nimbo)	grupo	alternativoj	prononco
level	mentoro	наставник	a mentor	grupo	alternativoj	prononco
level	pesimisto	пессимист	a pessimist	grupo	alternativoj	prononco
level	feministo	феминистка	a feminist	grupo	alternativoj	prononco
level	hetmano	гетман	a hetman	grupo	alternativoj	prononco
level	binoklo	бинокль	binoculars	grupo	alternativoj	prononco
level	kalifo	халиф	caliph	grupo	alternativoj	prononco
level	diluvo	наводнение, наводнение	a deluge, a flood	grupo	alternativoj	prononco
level	kaŭcio	залог, подписка о невыезде	a bail, a recognizance	grupo	alternativoj	prononco
level	kodicilo	дополнение	a codicil	grupo	alternativoj	prononco
level	kongregacio	собрание	a congregation	grupo	alternativoj	prononco
level	konsistorio	консистория	a consistory	grupo	alternativoj	prononco
level	kvestoro	квестор	a quaestor	grupo	alternativoj	prononco
level	lamao	Лама	Lama	grupo	alternativoj	prononco
level	stenografi	стенографировать, стенографировать	to stenography, to write shorthand	grupo	alternativoj	prononco
level	mandareno	мандарин (офицер)	a mandarin (officer)	grupo	alternativoj	prononco
level	mediumo	средний	a medium	grupo	alternativoj	prononco
level	metempsikozo	метемпсихоз, реинкарнация	metempsychosis, reincarnation	grupo	alternativoj	prononco
level	monoteismo	монотеизм	monotheism	grupo	alternativoj	prononco
level	pivoto	стержень	a pivot	grupo	alternativoj	prononco
level	nepotismo	кумовство	nepotism	grupo	alternativoj	prononco
level	sortimento	ассортимент, выбор сорта	assortment, a selection of variety	grupo	alternativoj	prononco
level	nihilismo	нигилизм	nihilism	grupo	alternativoj	prononco
level	nihilisto	нигилист	a nihilist	grupo	alternativoj	prononco
level	nimbo	нимб, нимб	a nimbus, a halo	grupo	alternativoj	prononco
level	numismatiko	нумизматика	numismatics	grupo	alternativoj	prononco
level	cisterno	цистерна, резервуар, танкер	a cistern, a reservoir, a tanker	grupo	alternativoj	prononco
level	ostracismo	остракизм	ostracism	grupo	alternativoj	prononco
level	panteismo	пантеизм	pantheism	grupo	alternativoj	prononco
level	panteisto	пантеист	a pantheist	grupo	alternativoj	prononco
level	spekulativa	спекулятивный	speculative	grupo	alternativoj	prononco
level	parafo	параф, инициалы	a paraph, an initials	grupo	alternativoj	prononco
level	poliso	страховой полис	an insurance policy	grupo	alternativoj	prononco
level	politeismo	политеизм	polytheism	grupo	alternativoj	prononco
level	prerogativo	прерогатива	a prerogative	grupo	alternativoj	prononco
level	protektorato	протекторат	a protectorate	grupo	alternativoj	prononco
level	prozelito	прозелит, новообращенный	a proselyte, a convert	grupo	alternativoj	prononco
level	racionalismo	рационализм	rationalism	grupo	alternativoj	prononco
level	racionalisto	рационалист	a rationalist	grupo	alternativoj	prononco
level	sinoptika	синоптический	synoptic	grupo	alternativoj	prononco
level	skolastiko	схоластика	scholasticism	grupo	alternativoj	prononco
level	spiritualismo	спиритуализм, духовность	spiritualism, spirituality	grupo	alternativoj	prononco
level	spiritualisto	спиритуалист	a spiritualist	grupo	alternativoj	prononco
level	pamfleto	брошюра	a pamphlet	grupo	alternativoj	prononco
level	taroko	Таро, Тарок	tarot, taroc	grupo	alternativoj	prononco
level	teismo	теизм	theism	grupo	alternativoj	prononco
level	teisto	теист	a theist	grupo	alternativoj	prononco
level	teokratio	теократия	a theocracy	grupo	alternativoj	prononco
level	trusto	деловой траст	a business trust	grupo	alternativoj	prononco
level	ukazo	указ	a ukase	grupo	alternativoj	prononco
level	ultimato	ультиматум	an ultimatum	grupo	alternativoj	prononco
level	ŝaho	Шах	Shah	grupo	alternativoj	prononco
level	gramofono	граммофон	a gramophone	grupo	alternativoj	prononco
level	kreditoro	кредитор	a creditor	grupo	alternativoj	prononco
level	ideografio	идеография, написание картинок	an ideography, a picture writing	grupo	alternativoj	prononco
level	idiotismo	идиоматическое выражение	an idiomatic expression	grupo	alternativoj	prononco
level	indukti	побудить, сделать вывод, обобщить	to induce, to infer, to generalize	grupo	alternativoj	prononco
level	nominala	номинальный	nominal	grupo	alternativoj	prononco
level	arkipelago	архипелаг (=архипелаг)	archipelago (=arĥipelago)	grupo	alternativoj	prononco
level	stenografio	стенография, стенография	stenography, shorthand	grupo	alternativoj	prononco
level	ornitologio	орнитология	ornithology	grupo	alternativoj	prononco
level	rekremento	остатки, шелуха, отбросы, осадок	residue, husks, dregs, draff	grupo	alternativoj	prononco
level	bombasto	напыщенность, накачка	a bombast, pumping	grupo	alternativoj	prononco
level	geologo	геолог	a geologist	grupo	alternativoj	prononco
level	edikto	указ, указ	an edict, a decree	grupo	alternativoj	prononco
level	bareliefo	барельеф	a bas-relief	grupo	alternativoj	prononco
level	kariolo	ловушка, собачья тележка	a trap, a dog cart	grupo	alternativoj	prononco
level	konfekcio	кондитерское изделие, готовый костюм	a confection, a ready-made suit	grupo	alternativoj	prononco
level	empirio	империя, эмпиризм	an empiry, empiricism	grupo	alternativoj	prononco
level	navigacio	навигация	navigation	grupo	alternativoj	prononco
level	observatorio	обсерватория	an observatory	grupo	alternativoj	prononco
level	abdiki	отречься от престола, уйти в отставку	to abdicate, to resign	grupo	alternativoj	prononco
level	admiralitato	адмиралтейство	admiralty	grupo	alternativoj	prononco
