A.pa content.tsv
Level	Esperanto	pa	en-us	Grupo	Alternativoj	Pronoco
level	kontentigi lin	ਉਸ ਨੂੰ ਸੰਤੁਸ਼ਟ ਕਰਨ ਲਈ	to satisfy him	grupo	alternativoj	prononco
level	malkontentigi lin	ਉਸ ਨੂੰ ਨਾਰਾਜ਼ ਕਰਨ ਲਈ	to displease him	grupo	alternativoj	prononco
level	antaŭ ol malkontentigi ~	ਅਸੰਤੁਸ਼ਟ ਹੋਣ ਤੋਂ ਪਹਿਲਾਂ ~	before dissatisfying ~	grupo	alternativoj	prononco
level	antaŭ ol decidi ~	ਫੈਸਲਾ ਕਰਨ ਤੋਂ ਪਹਿਲਾਂ ~	before deciding ~	grupo	alternativoj	prononco
level	decidi malkontentigi ~	ਨਾਰਾਜ਼ ਕਰਨ ਦਾ ਫੈਸਲਾ ਕਰਨ ਲਈ ~	to decide to displease ~	grupo	alternativoj	prononco
level	decidi kontentigi lin	ਉਸ ਨੂੰ ਸੰਤੁਸ਼ਟ ਕਰਨ ਦਾ ਫੈਸਲਾ ਕਰਨ ਲਈ	to decide to satisfy him	grupo	alternativoj	prononco
level	antaŭ ol decidi malkontentigi lin	ਉਸ ਨੂੰ ਨਾਰਾਜ਼ ਕਰਨ ਦਾ ਫੈਸਲਾ ਕਰਨ ਤੋਂ ਪਹਿਲਾਂ	before deciding to displease him	grupo	alternativoj	prononco
level	tio, kio estas utila	ਉਹ, ਜੋ ਕਿ ਲਾਭਦਾਇਕ ਹੈ	that, which is useful	grupo	alternativoj	prononco
level	ofte utila dumtage	ਦਿਨ ਦੇ ਦੌਰਾਨ ਅਕਸਰ ਲਾਭਦਾਇਕ	often useful during the day	grupo	alternativoj	prononco
level	malplaĉa ĝeno	ਇੱਕ ਕੋਝਾ ਪਰੇਸ਼ਾਨੀ	an unpleasant nuisance	grupo	alternativoj	prononco
level	per si	ਆਪਣੇ ਆਪ ਦੁਆਰਾ	by himself	grupo	alternativoj	prononco
level	prezentas malplaĉan ĝenon	ਇੱਕ ਕੋਝਾ ਪਰੇਸ਼ਾਨੀ ਪੇਸ਼ ਕਰਦਾ ਹੈ	presents an unpleasant nuisance	grupo	alternativoj	prononco
level	prezentas per si malplaĉan ĝenon	ਆਪਣੇ ਆਪ ਨੂੰ ਇੱਕ ਕੋਝਾ ਪਰੇਸ਼ਾਨੀ ਵਜੋਂ ਪੇਸ਼ ਕਰਦਾ ਹੈ	presents itself as an unpleasant nuisance	grupo	alternativoj	prononco
level	en loko arboplena	ਰੁੱਖਾਂ ਨਾਲ ਭਰੀ ਜਗ੍ਹਾ ਵਿੱਚ	in a place full of trees	grupo	alternativoj	prononco
level	tiam, kiam oni devojiĝis	ਫਿਰ, ਜਦੋਂ ਕੋਈ ਕੁਰਾਹੇ ਪੈ ਗਿਆ	then, when one went astray	grupo	alternativoj	prononco
level	en nehoma sovaĝejo	ਇੱਕ ਅਣਮਨੁੱਖੀ ਉਜਾੜ ਵਿੱਚ	in an inhuman wilderness	grupo	alternativoj	prononco
level	kaj ekstervoje iraĉas	ਅਤੇ ਹਫੜਾ-ਦਫੜੀ ਵਿੱਚ ਸੜਕ ਤੋਂ ਬਾਹਰ ਚਲਾ ਜਾਂਦਾ ਹੈ	and goes off the road in chaos	grupo	alternativoj	prononco
level	alta larĝa korpo	ਇੱਕ ਲੰਬਾ ਵੱਡਾ ਸਰੀਰ	a tall large body	grupo	alternativoj	prononco
level	ne sukcesis pasi ~	ਪਾਸ ਕਰਨ ਵਿੱਚ ਅਸਫਲ ~	failed to pass ~	grupo	alternativoj	prononco
level	inter la arbetoj	ਝਾੜੀਆਂ ਵਿਚਕਾਰ	among the bushes	grupo	alternativoj	prononco
level	krome tuŝi la naturaĵojn	ਕੁਦਰਤੀ ਚੀਜ਼ਾਂ ਨੂੰ ਛੂਹਣ ਤੋਂ ਇਲਾਵਾ	in addition to touching the natural things	grupo	alternativoj	prononco
level	ĝenerale malsekajn	ਆਮ ਤੌਰ 'ਤੇ ਗਿੱਲੇ	generally wet	grupo	alternativoj	prononco
level	meze de malsekaj naturaĵoj	ਗਿੱਲੇ ਕੁਦਰਤ ਦੇ ਮੱਧ ਵਿੱਚ	in the middle of wet nature	grupo	alternativoj	prononco
level	malsekaj naturaĵoj, meze de kiuj ~	ਗਿੱਲੀਆਂ ਕੁਦਰਤੀ ਚੀਜ਼ਾਂ, ਜਿਸ ਦੇ ਵਿਚਕਾਰ ~	wet natural things, in the middle of which ~	grupo	alternativoj	prononco
level	li malfacile paŝis	ਉਹ ਮੁਸ਼ਕਲ ਨਾਲ ਤੁਰਿਆ	he walked with difficulty	grupo	alternativoj	prononco
level	estis travivaĵo	ਇਹ ਇੱਕ ਅਨੁਭਵ ਸੀ	it was an experience	grupo	alternativoj	prononco
level	ne malofte	ਅਸਧਾਰਨ ਨਹੀਂ	not uncommon	grupo	alternativoj	prononco
level	doloriga kaj ĉiam malagrabla	ਦਰਦਨਾਕ ਅਤੇ ਹਮੇਸ਼ਾ ਕੋਝਾ	painful and always unpleasant	grupo	alternativoj	prononco
level	ju pli ~	ਹੋਰ ~	the more ~	grupo	alternativoj	prononco
level	antaŭeniris en la vivo	ਜ਼ਿੰਦਗੀ ਵਿੱਚ ਅੱਗੇ ਵਧਿਆ	moved forward in life	grupo	alternativoj	prononco
level	en la kastela arbaro	ਕਿਲ੍ਹੇ ਦੇ ਜੰਗਲ ਵਿੱਚ	in the castle forest	grupo	alternativoj	prononco
level	ju pli antaŭeniris des pli malŝatis ~	ਜਿੰਨਾ ਅੱਗੇ ਵਧਿਆ ਓਨਾ ਜ਼ਿਆਦਾ ਨਾਪਸੰਦ ~	the further went forward the more disliked ~	grupo	alternativoj	prononco
level	malŝatis la noktan naturon	ਰਾਤ ਦੇ ਸੁਭਾਅ ਨੂੰ ਨਾਪਸੰਦ ਕੀਤਾ	disliked the nocturnal nature	grupo	alternativoj	prononco
level	viro kun okuloj bone videblaj	ਅੱਖਾਂ ਵਾਲਾ ਇੱਕ ਆਦਮੀ ਜਿਸਨੂੰ ਸਾਫ਼ ਦੇਖਿਆ ਜਾ ਸਕਦਾ ਹੈ	a man with eyes that can be seen clearly	grupo	alternativoj	prononco
level	okuloj, kiuj kapablis bone vidi	ਅੱਖਾਂ ਜੋ ਚੰਗੀ ਤਰ੍ਹਾਂ ਦੇਖ ਸਕਦੀਆਂ ਹਨ	eyes that could see well	grupo	alternativoj	prononco
level	bone vidi en la mallumo	ਹਨੇਰੇ ਵਿੱਚ ਚੰਗੀ ਤਰ੍ਹਾਂ ਦੇਖਣ ਲਈ	to see well in the dark	grupo	alternativoj	prononco
level	rigardis la malfacilan iron	ਮੁਸ਼ਕਲ ਚੱਲਦਿਆਂ ਦੇਖਿਆ	looked at the difficult going	grupo	alternativoj	prononco
level	de nia industriisto	ਸਾਡੇ ਉਦਯੋਗਪਤੀ ਤੋਂ	from our industrialist	grupo	alternativoj	prononco
level	li ridetis	ਉਹ ਮੁਸਕਰਾਇਆ	he smiled	grupo	alternativoj	prononco
level	apud tiu viro	ਉਸ ਆਦਮੀ ਦੇ ਕੋਲ	next to that man	grupo	alternativoj	prononco
level	en vestaĵo de policano	ਪੁਲਿਸ ਵਾਲੇ ਦੇ ਕੱਪੜਿਆਂ ਵਿੱਚ	in policeman's clothing	grupo	alternativoj	prononco
level	staris alia persono	ਇੱਕ ਹੋਰ ਵਿਅਕਤੀ ਖੜ੍ਹਾ ਸੀ	another person was standing	grupo	alternativoj	prononco
level	en simila vestaĵo	ਸਮਾਨ ਕੱਪੜਿਆਂ ਵਿੱਚ	in similar clothing	grupo	alternativoj	prononco
level	ĉi lasta estis virino	ਬਾਅਦ ਵਾਲੀ ਇੱਕ ਔਰਤ ਸੀ	the latter was a woman	grupo	alternativoj	prononco
level	ni iru	ਚਲਾਂ ਚਲਦੇ ਹਾਂ	let's go	grupo	alternativoj	prononco
level	la viro diris mallaŭte	ਆਦਮੀ ਨੇ ਹੌਲੀ ਜਿਹੀ ਕਿਹਾ	the man said softly	grupo	alternativoj	prononco
level	en la orelon de sia kunulino	ਉਸਦੇ ਸਾਥੀ ਦੇ ਕੰਨ ਵਿੱਚ	into the ear of his companion	grupo	alternativoj	prononco
level	nun estas la ĝusta momento	ਹੁਣ ਸਹੀ ਪਲ ਹੈ	now is the right moment	grupo	alternativoj	prononco
level	ambaŭ paŝis direkte al la persono	ਦੋਵੇਂ ਵਿਅਕਤੀ ਵੱਲ ਵਧੇ	both stepped toward the person	grupo	alternativoj	prononco
level	ili zorgis fari ~	ਉਹ ਕਰਨ ਲਈ ਸਾਵਧਾਨ ਸਨ ~	they were careful to do ~	grupo	alternativoj	prononco
level	kiel eble plej ~	ਜਿੰਨਾ ਸੰਭਵ ਹੋ ਸਕੇ ~	as possible as ~	grupo	alternativoj	prononco
level	kiel eble plej malmulte da bruo	ਜਿੰਨਾ ਸੰਭਵ ਹੋ ਸਕੇ ਘੱਟ ਰੌਲਾ (ਕੀਲ ਈਬਲ)	as little noise as possible (kiel eble)	grupo	alternativoj	prononco
level	laŭeble plej malmulte da bruo	ਜਿੰਨਾ ਸੰਭਵ ਹੋ ਸਕੇ ਘੱਟ ਰੌਲਾ (ਲਾਊਬਲ)	as little noise as possible (laŭeble)	grupo	alternativoj	prononco
level	ili preskaŭ plene sukcesis	ਉਹ ਲਗਭਗ ਪੂਰੀ ਤਰ੍ਹਾਂ ਸਫਲ ਰਹੇ	they almost fully succeeded	grupo	alternativoj	prononco
level	en ĉi tiu aĉa situacio	ਇਸ ਮਾੜੀ ਸਥਿਤੀ ਵਿੱਚ	in this nasty situation	grupo	alternativoj	prononco
level	aĉa situacio, kie arboj ĵetis siajn branĉojn	ਇੱਕ ਭੈੜੀ ਸਥਿਤੀ ਜਿੱਥੇ ਰੁੱਖਾਂ ਨੇ ਆਪਣੀਆਂ ਸ਼ਾਖਾਵਾਂ ਸੁੱਟ ਦਿੱਤੀਆਂ	a nasty situation where trees threw their branches	grupo	alternativoj	prononco
level	ĵetis siajn malsekajn branĉojn	ਆਪਣੀਆਂ ਹੀ ਗਿੱਲੀਆਂ ਟਾਹਣੀਆਂ ਸੁੱਟ ਦਿੱਤੀਆਂ	threw their own wet branches	grupo	alternativoj	prononco
level	rekte en la vizaĝojn	ਸਿੱਧੇ ਚਿਹਰੇ ਵਿੱਚ	straight into the faces	grupo	alternativoj	prononco
level	de la industriisto	ਉਦਯੋਗਪਤੀ ਦੇ	of the industrialist	grupo	alternativoj	prononco
level	multpiedaj bestetoj	ਬਹੁ-ਪੈਰ ਵਾਲੇ ਛੋਟੇ ਜੀਵ	multi-footed small creatures	grupo	alternativoj	prononco
level	prenis liajn piedojn	ਉਸਦੇ ਪੈਰ ਫੜ ਲਏ	took his feet	grupo	alternativoj	prononco
level	por promenejo	ਪੈਦਲ ਸੜਕ ਲਈ	for a walk road	grupo	alternativoj	prononco
level	naturo faligis lian piedon	ਕੁਦਰਤ ਨੇ ਉਸ ਦੇ ਪੈਰ ਡਿੱਗੇ	nature made his foot fallen	grupo	alternativoj	prononco
level	plej dolorige	ਸਭ ਤੋਂ ਦਰਦਨਾਕ	most painfully	grupo	alternativoj	prononco
level	faligis lian piedon en kavon	ਆਪਣਾ ਪੈਰ ਟੋਏ ਵਿੱਚ ਸੁੱਟ ਦਿੱਤਾ	dropped his foot into a pit	grupo	alternativoj	prononco
level	kavo plena de akvo	ਪਾਣੀ ਨਾਲ ਭਰਿਆ ਇੱਕ ਟੋਆ	a pit full of water	grupo	alternativoj	prononco
level	akvo aĉ-odora	ਬਦਬੂਦਾਰ ਪਾਣੀ	foul-smelling water	grupo	alternativoj	prononco
level	rapide alvenis al la penso	ਤੇਜ਼ੀ ਨਾਲ ਵਿਚਾਰ 'ਤੇ ਪਹੁੰਚਿਆ	quickly arrived at the thought	grupo	alternativoj	prononco
level	oni devas esti preta	ਇੱਕ ਤਿਆਰ ਹੋਣਾ ਚਾਹੀਦਾ ਹੈ	one must be ready	grupo	alternativoj	prononco
level	ĉi tie	ਇਥੇ	here	grupo	alternativoj	prononco
level	iu ajn ~	ਕੋਈ ਵੀ ~	anyone ~	grupo	alternativoj	prononco
level	preta por iu ajn malplaĉa renkonto	ਕਿਸੇ ਵੀ ਅਣਸੁਖਾਵੇਂ ਮੁਕਾਬਲੇ ਲਈ ਤਿਆਰ	ready for any unpleasant encounter	grupo	alternativoj	prononco
level	ion ajn	ਕੁਝ ਵੀ (ਜੋ ਵੀ)	anything (whatever)	grupo	alternativoj	prononco
level	li atendis ion ajn	ਉਹ ਕਿਸੇ ਵੀ ਚੀਜ਼ ਦੀ ਉਡੀਕ ਕਰ ਰਿਹਾ ਸੀ	he was waiting for anything	grupo	alternativoj	prononco
level	krom homa voĉo	ਇੱਕ ਪਾਸੇ ਮਨੁੱਖੀ ਆਵਾਜ਼	aside human voice	grupo	alternativoj	prononco
level	kiam voĉo aŭdiĝis, ~	ਜਦੋਂ ਇੱਕ ਅਵਾਜ਼ ਸੁਣੀ, ~	when a voice heard, ~	grupo	alternativoj	prononco
level	aŭdiĝis tuj proksime	ਤੁਰੰਤ ਬੰਦ ਸੁਣਿਆ	heard immediately close	grupo	alternativoj	prononco
level	li faris belan surlokan salton	ਉਸਨੇ ਸਾਈਟ 'ਤੇ ਇੱਕ ਵਧੀਆ ਛਾਲ ਮਾਰੀ	he made a nice on-site jump	grupo	alternativoj	prononco
level	kiu movis lian koron	ਜਿਸਨੇ ਉਸਦਾ ਦਿਲ ਹਿਲਾ ਦਿੱਤਾ	who moved his heart	grupo	alternativoj	prononco
level	supren ĝis la buŝo	ਮੂੰਹ ਤੱਕ ਅੱਪਸ਼ਬਦ	upword to the mouth	grupo	alternativoj	prononco
level	kun la provo rekapti trankvilon	ਸ਼ਾਂਤੀ ਨੂੰ ਮੁੜ ਹਾਸਲ ਕਰਨ ਦੀ ਕੋਸ਼ਿਸ਼ ਨਾਲ	with the attempt to recapture calm	grupo	alternativoj	prononco
level	iom da trankvilo	ਥੋੜੀ ਜਿਹੀ ਸ਼ਾਂਤੀ	a little tranquility	grupo	alternativoj	prononco
level	la lumo de lampeto	ਇੱਕ ਦੀਵੇ ਦੀ ਰੋਸ਼ਨੀ	the light of a lamp	grupo	alternativoj	prononco
level	oni direktis rekte al liaj okuloj	ਕਿਸੇ ਨੇ ਸਿੱਧਾ ਉਸ ਦੀਆਂ ਅੱਖਾਂ ਵੱਲ ਨਿਰਦੇਸ਼ਿਤ ਕੀਤਾ	someone directed directly to his eyes	grupo	alternativoj	prononco
level	la lampo, kiun oni direktis al okuloj	ਉਹ ਦੀਵਾ ਜਿਸ ਨੂੰ ਕਿਸੇ ਨੇ ਅੱਖਾਂ ਵੱਲ ਨਿਰਦੇਸ਼ਿਤ ਕੀਤਾ	the lamp which someone directed to eyes	grupo	alternativoj	prononco
level	malhelpis repaciĝon	ਮੇਲ-ਮਿਲਾਪ ਨੂੰ ਰੋਕਿਆ	prevented reconciliation	grupo	alternativoj	prononco
level	ŝajnis al li, ke ~	ਇਹ ਉਸਨੂੰ ਲੱਗਦਾ ਸੀ ਕਿ ~	it seemed to him that ~	grupo	alternativoj	prononco
level	la homformo, kiu tenis la lampon	ਮਨੁੱਖੀ ਰੂਪ ਜਿਸ ਨੇ ਦੀਵਾ ਰੱਖਿਆ ਹੋਇਆ ਸੀ	the human form that held the lamp	grupo	alternativoj	prononco
level	surhavas vestojn policajn	ਪੁਲਿਸ ਦੇ ਕੱਪੜੇ ਪਹਿਨੋ	wear clothes police	grupo	alternativoj	prononco
level	kion vi faras ĉi tie?	ਤੁਸੀ ਇੱਥੇ ਕੀ ਕਰ ਰਹੇ ਹੋ?	what are you doing here?	grupo	alternativoj	prononco
level	sonas la aŭtorita voĉo	ਅਧਿਕਾਰਤ ਆਵਾਜ਼ ਵੱਜਦੀ ਹੈ	sounds the authoritative voice	grupo	alternativoj	prononco
level	bonvolu paroli ~	ਕਿਰਪਾ ਕਰਕੇ ਗੱਲ ਕਰੋ ~	please talk ~	grupo	alternativoj	prononco
level	iom klare	ਥੋੜਾ ਸਾਫ	a little clear	grupo	alternativoj	prononco
level	la alia diris	ਦੂਜੇ ਨੇ ਕਿਹਾ	the other said	grupo	alternativoj	prononco
level	eĉ pli grav-tone	ਹੋਰ ਵੀ ਮਹੱਤਵਪੂਰਨ-ਟੋਨ ਵਿੱਚ	in even more important-tone	grupo	alternativoj	prononco
level	mi promenas	ਮੈਂ ਚੱਲ ਰਿਹਾ ਹਾਂ	I'm walking	grupo	alternativoj	prononco
level	vi promenas en la bieno	ਤੁਸੀਂ ਖੇਤ 'ਤੇ ਚੱਲਦੇ ਹੋ	you walk on the farm	grupo	alternativoj	prononco
level	de la grafino	ਕਾਉਂਟੇਸ ਦਾ	of the countess	grupo	alternativoj	prononco
level	la bieno de la grafino	ਕਾਉਂਟੇਸ ਦਾ ਫਾਰਮ	the countess's farm	grupo	alternativoj	prononco
level	meze de la nokto	ਅੱਧੀ ਰਾਤ ਵਿੱਚ	in the middle of the night	grupo	alternativoj	prononco
level	ĉu la grafino vin invitis?	ਕੀ ਕਾਉਂਟੇਸ ਨੇ ਤੁਹਾਨੂੰ ਸੱਦਾ ਦਿੱਤਾ ਸੀ?	did the countess invite you?	grupo	alternativoj	prononco
level	ĉu ŝi scias pri ~	ਕੀ ਉਹ ~ ਬਾਰੇ ਜਾਣਦੀ ਹੈ	does she know about ~	grupo	alternativoj	prononco
level	pri via ĉeesto	ਤੁਹਾਡੀ ਮੌਜੂਦਗੀ ਬਾਰੇ	about your presence	grupo	alternativoj	prononco
level	via ĉeesto ĉi tie	ਇੱਥੇ ਤੁਹਾਡੀ ਮੌਜੂਦਗੀ	your presence here	grupo	alternativoj	prononco
level	mi devas peti vin ~	ਮੈਂ ਤੁਹਾਨੂੰ ਪੁੱਛਣਾ ਹੈ ~	I have to ask you ~	grupo	alternativoj	prononco
level	petas vin sekvi min	ਤੁਹਾਨੂੰ ਮੇਰਾ ਪਾਲਣ ਕਰਨ ਲਈ ਕਹਿੰਦਾ ਹੈ	asks you to follow me	grupo	alternativoj	prononco
level	kaj li klarigis ~	ਅਤੇ ਉਸਨੇ ਸਮਝਾਇਆ ~	and he explained ~	grupo	alternativoj	prononco
level	klarigis, ke ~	ਸਮਝਾਇਆ ਕਿ ~	explained that ~	grupo	alternativoj	prononco
level	ekde la fuŝa provo	ਗਲਤ ਕੋਸ਼ਿਸ਼ ਦੇ ਬਾਅਦ	since the wrong attempt	grupo	alternativoj	prononco
level	la fuŝa provo kapti la grafinon	ਕਾਉਂਟੇਸ ਨੂੰ ਫੜਨ ਦੀ ਗਲਤ ਕੋਸ਼ਿਸ਼	the wrong attempt to catch the countess	grupo	alternativoj	prononco
level	fare de ~	ਕਾਰਨ ~	due to ~	grupo	alternativoj	prononco
level	fare de teroristoj	ਅੱਤਵਾਦੀਆਂ ਦੇ ਕਾਰਨ	due to terrorists	grupo	alternativoj	prononco
level	la polico kontrolas atente	ਪੁਲਿਸ ਧਿਆਨ ਨਾਲ ਜਾਂਚ ਕਰ ਰਹੀ ਹੈ	the police checks carefully	grupo	alternativoj	prononco
level	kontrolas, kio okazas	ਜਾਂਚ ਕਰਦਾ ਹੈ ਕਿ ਕੀ ਹੋ ਰਿਹਾ ਹੈ	checks what is happening	grupo	alternativoj	prononco
level	okazas en la ĉirkaŭaĵo	ਆਲੇ-ਦੁਆਲੇ ਵਿੱਚ ਵਾਪਰਦਾ ਹੈ	occurs in the surrounding	grupo	alternativoj	prononco
level	de la kastelo	ਕਿਲ੍ਹੇ ਦੇ	of the castle	grupo	alternativoj	prononco
level	la ĉirkaŭaĵo de la kastelo	ਕਿਲ੍ਹੇ ਦੇ ਆਲੇ ਦੁਆਲੇ	the surrounding of the castle	grupo	alternativoj	prononco
level	al la industriisto	ਉਦਯੋਗਪਤੀ ਨੂੰ	to the industrialist	grupo	alternativoj	prononco
level	ŝajnis, ke ~	ਇਹ ਲਗਦਾ ਸੀ ਕਿ ~	it seemed that ~	grupo	alternativoj	prononco
level	lia koro ĉifoje falis	ਉਸ ਦਾ ਦਿਲ ਇਸ ਵਾਰ ਡਿੱਗ ਗਿਆ	his heart fell this time	grupo	alternativoj	prononco
level	falis ĝis liaj piedoj	ਉਸਦੇ ਪੈਰਾਂ ਵਿੱਚ ਡਿੱਗ ਪਿਆ	fell to his feet	grupo	alternativoj	prononco
level	li sciis, ke ~	ਉਸਨੂੰ ਪਤਾ ਸੀ ਕਿ ~	he knew that ~	grupo	alternativoj	prononco
level	nur malfacile li provos trovi ~	ਬਸ ਔਖਾ ਉਹ ਲੱਭਣ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰੇਗਾ	just hard he'll try to find	grupo	alternativoj	prononco
level	trovi akcepteblan klarigon	ਇੱਕ ਸਵੀਕਾਰਯੋਗ ਵਿਆਖਿਆ ਲੱਭਣ ਲਈ	to find an acceptable explanation	grupo	alternativoj	prononco
level	pri sia ĉeesto	ਆਪਣੀ ਮੌਜੂਦਗੀ ਬਾਰੇ	about one's own presence	grupo	alternativoj	prononco
level	la ideo, ke la grafino ĉion scias	ਇਹ ਵਿਚਾਰ ਕਿ ਕਾਉਂਟੇਸ ਸਭ ਕੁਝ ਜਾਣਦੀ ਹੈ	the idea that the countess knows everything	grupo	alternativoj	prononco
level	la ideo perdigis al li malmulton da espero	ਇਸ ਵਿਚਾਰ ਨੇ ਉਸਨੂੰ ਥੋੜ੍ਹੀ ਜਿਹੀ ਉਮੀਦ ਤੋਂ ਵਾਂਝਾ ਕਰ ਦਿੱਤਾ	the idea deprived him of little hope	grupo	alternativoj	prononco
level	malmulto da espero	ਛੋਟੀ ਉਮੀਦ	little hope	grupo	alternativoj	prononco
level	malmulta espero, kiu restis	ਥੋੜੀ ਜਿਹੀ ਉਮੀਦ ਬਾਕੀ ਸੀ	little hope that remained	grupo	alternativoj	prononco
level	post la unuaj vortoj de la policano	ਪੁਲਿਸ ਦੇ ਪਹਿਲੇ ਸ਼ਬਦਾਂ ਤੋਂ ਬਾਅਦ	after the first words of the police	grupo	alternativoj	prononco
level	ju pli ~ des pli ~	ਜਿੰਨਾ ਜ਼ਿਆਦਾ ~ ਜ਼ਿਆਦਾ ~	the more ~ the more ~	grupo	alternativoj	prononco
level	ju pli longe des pli bone	ਜਿੰਨਾ ਲੰਬਾ ਸਮਾਂ ਬਿਹਤਰ	the longer the better	grupo	alternativoj	prononco
level	kiom ajn	ਭਾਵੇਂ ਕਿੰਨਾ ਵੀ ਹੋਵੇ	no matter how much	grupo	alternativoj	prononco
level	antaŭ kvarona horo	ਇੱਕ ਚੌਥਾਈ ਘੰਟੇ ਪਹਿਲਾਂ	a quarter of an hour ago	grupo	alternativoj	prononco
level	ili revenis	ਉਹ ਵਾਪਸ ਆ ਗਏ	they came back	grupo	alternativoj	prononco
level	post la terura malfeliĉo	ਭਿਆਨਕ ਬਦਕਿਸਮਤੀ ਦੇ ਬਾਅਦ	after the terrible misfortune	grupo	alternativoj	prononco
level	la homoj foriris	ਲੋਕ ਚਲੇ ਗਏ	the people left	grupo	alternativoj	prononco
level	kaj la malnovaj urboj disfalis	ਅਤੇ ਪੁਰਾਣੇ ਸ਼ਹਿਰ ਟੁੱਟ ਗਏ	and the old cities fell apart	grupo	alternativoj	prononco
level	ni devus revidi vin	ਸਾਨੂੰ ਤੁਹਾਨੂੰ ਦੁਬਾਰਾ ਮਿਲਣਾ ਚਾਹੀਦਾ ਹੈ	we should see you again	grupo	alternativoj	prononco
level	ju pli ofte	ਹੋਰ ਅਕਸਰ	the more often	grupo	alternativoj	prononco
level	mi pripensas	ਮੈਂ ਸੋਚ ਰਿਹਾ ਹਾਂ	I'm thinking	grupo	alternativoj	prononco
level	des pli mi koleras	ਮੈਂ ਜਿੰਨਾ ਜ਼ਿਆਦਾ ਗੁੱਸੇ ਹਾਂ	the more angry I am	grupo	alternativoj	prononco
level	ŝi loĝas en ~	ਉਹ ~ ਵਿੱਚ ਰਹਿੰਦੀ ਹੈ	she lives in ~	grupo	alternativoj	prononco
level	en iu ajn domo	ਕਿਸੇ ਵੀ ਘਰ ਵਿੱਚ	in any house	grupo	alternativoj	prononco
level	ĉu ni revidos nin?	ਕੀ ਅਸੀਂ ਇੱਕ ਦੂਜੇ ਨੂੰ ਦੁਬਾਰਾ ਮਿਲਾਂਗੇ?	will we see each other again?	grupo	alternativoj	prononco
level	kie ajn kaj kiam ajn	ਜਿੱਥੇ ਵੀ ਅਤੇ ਜਦੋਂ ਵੀ	wherever and whenever	grupo	alternativoj	prononco
level	kiam mi rericevos ~ ?	ਮੈਂ ਕਦੋਂ ਵਾਪਸ ਆਵਾਂਗਾ ~?	when will I get back ~ ?	grupo	alternativoj	prononco
level	la alian duonon de la libroj	ਕਿਤਾਬਾਂ ਦੇ ਬਾਕੀ ਅੱਧੇ	the other half of the books	grupo	alternativoj	prononco
level	ĉu vi bezonos ~ ?	ਕੀ ਤੁਹਾਨੂੰ ~ ਲੋੜ ਪਵੇਗੀ?	will you need ~ ?	grupo	alternativoj	prononco
level	bezonas pli ol kvaronan jaron	ਇੱਕ ਸਾਲ ਦੇ ਇੱਕ ਚੌਥਾਈ ਤੋਂ ਵੱਧ ਦੀ ਲੋੜ ਹੈ	needs more than a quarter of a year	grupo	alternativoj	prononco
level	por tiuj laboroj	ਉਹਨਾਂ ਨੌਕਰੀਆਂ ਲਈ	for those jobs	grupo	alternativoj	prononco
level	kial estas ~ ?	ਕਿਉਂ ਹੈ ~ ?	why is ~ ?	grupo	alternativoj	prononco
level	des pli malvarma	ਠੰਡਾ	the colder	grupo	alternativoj	prononco
level	ju pli longe	ਹੁਣ ਤੱਕ	the longer	grupo	alternativoj	prononco
level	ni atendas ~	ਅਸੀਂ ਉਡੀਕ ਕਰ ਰਹੇ ਹਾਂ ~	we are waiting ~	grupo	alternativoj	prononco
level	ĉu vi kontentas kun ~ ?	ਕੀ ਤੁਸੀਂ ~ ਤੋਂ ਸੰਤੁਸ਼ਟ ਹੋ?	are you satisfied with ~ ?	grupo	alternativoj	prononco
level	kun iu ajn viro	ਕਿਸੇ ਵੀ ਆਦਮੀ ਨਾਲ	with any man	grupo	alternativoj	prononco
