C.sv content.tsv
Level	Esperanto	sv	en-us	Grupo	Alternativoj	Pronoco
level	ogivo	en ogive	an ogive	grupo	alternativoj	prononco
level	paskvilo	en pasquinade, en lampong	a pasquinade, a lampoon	grupo	alternativoj	prononco
level	pedalo	en pedal, en trampa	a pedal, a treadle	grupo	alternativoj	prononco
level	ŝovinisto	en chauvinist, en jingoist	a chauvinist, a jingoist	grupo	alternativoj	prononco
level	dekano	en dekanus	a dean	grupo	alternativoj	prononco
level	vervo	en verve, en livlighet, en inspiration, en brio	a verve, a vivacity, an inspiration, a brio	grupo	alternativoj	prononco
level	polko	en polka	a polka	grupo	alternativoj	prononco
level	pomado	en pomada, en salva	a pomade, an ointment	grupo	alternativoj	prononco
level	pulĉinelo	en punch (en komisk skådespelare)	a punch (a comic actor)	grupo	alternativoj	prononco
level	prozodio	en prosodi	a prosody	grupo	alternativoj	prononco
level	apelacii	att överklaga	to appeal	grupo	alternativoj	prononco
level	rebuso	en rebus, ett pussel	a rebus, a puzzle	grupo	alternativoj	prononco
level	sekundanto	en sekund (en vän i en duell)	a second (a friend in a duel)	grupo	alternativoj	prononco
level	skerco	ett scherzo	a scherzo	grupo	alternativoj	prononco
level	solisto	en solist	a soloist	grupo	alternativoj	prononco
level	sonato	en sonat	a sonata	grupo	alternativoj	prononco
level	hipnoto	en hypnos	a hypnosis	grupo	alternativoj	prononco
level	terceto	en trio, en tercet	a trio, a tercet	grupo	alternativoj	prononco
level	koincidi	sammanfalla, instämma	to coincide, to concur	grupo	alternativoj	prononco
level	torpedo	en torped	a torpedo	grupo	alternativoj	prononco
level	tragikomedio	en tragikomedi	a tragicomedy	grupo	alternativoj	prononco
level	mitro	en mitra, en mitre	a mitre, a miter	grupo	alternativoj	prononco
level	unisono	en unison	a unison	grupo	alternativoj	prononco
level	uverturo	en ouvertyr	an overture	grupo	alternativoj	prononco
level	velocipedo	en velociped	a velociped	grupo	alternativoj	prononco
level	visto	en whist	a whist	grupo	alternativoj	prononco
level	zuavo	en zouave	a zouave	grupo	alternativoj	prononco
level	aerolito	en aerolit, en meteorit	an aerolite, a meteorite	grupo	alternativoj	prononco
level	agato	en agat	an agate	grupo	alternativoj	prononco
level	ambro	en bärnsten	an amber	grupo	alternativoj	prononco
level	aneksi	bilaga	annex	grupo	alternativoj	prononco
level	areometro	en densimeter, en areometer	a densimeter, an areometer	grupo	alternativoj	prononco
level	astrologio	en astrologi	an astrology	grupo	alternativoj	prononco
level	anarkio	en anarki	an anarchy	grupo	alternativoj	prononco
level	astrologo	en astrolog, en astrolog	an astrologist, an astrologer	grupo	alternativoj	prononco
level	stoika	stoisk, stoisk	stoic, stoical	grupo	alternativoj	prononco
level	pedelo	en beadle, en apparitor, en vaktmästare	a beadle, an apparitor, an usher	grupo	alternativoj	prononco
level	malto	malt	malt	grupo	alternativoj	prononco
level	barometro	en barometer	a barometer	grupo	alternativoj	prononco
level	bromo	ett brom	a bromine	grupo	alternativoj	prononco
level	kvintesenco	en kvintessens	a quintessence	grupo	alternativoj	prononco
level	diagonalo	en diagonal	a diagonal	grupo	alternativoj	prononco
level	elipso	en ellips	an ellipse	grupo	alternativoj	prononco
level	emulsio	en emulsion	an emulsion	grupo	alternativoj	prononco
level	glicerino	en glicerino	a glicerino	grupo	alternativoj	prononco
level	patologio	patologi	pathology	grupo	alternativoj	prononco
level	koeficiento	en koefficient	a coefficient	grupo	alternativoj	prononco
level	divizio	en militär division	a military division	grupo	alternativoj	prononco
level	koncedi	att medge, att erkänna, att bevilja	to concede, to admit, to grant	grupo	alternativoj	prononco
level	reformacio	en reformation, reformation	a reformation, Reformation	grupo	alternativoj	prononco
level	magnetismo	magnetism	magnetism	grupo	alternativoj	prononco
level	pedagogo	en pedagog, en pedagog	a pedagogue, an educator	grupo	alternativoj	prononco
level	parafino	paraffin, paraffinvax	paraffin, paraffin wax	grupo	alternativoj	prononco
level	pneŭmatiko	pneumatik	pneumatics	grupo	alternativoj	prononco
level	retorto	en retort (glaskärl)	a retort (glass vessel)	grupo	alternativoj	prononco
level	diademo	ett diadem, en krona	a diadem, a coronet	grupo	alternativoj	prononco
level	rombo	en romb, en piggvar	a rhombus, a turbot	grupo	alternativoj	prononco
level	stearino	en stearin	a stearine	grupo	alternativoj	prononco
level	kontrabando	smuggling, smuggling	a contraband, a smuggling	grupo	alternativoj	prononco
level	zodiako	en zodiak, Zodiac	a zodiac, Zodiac	grupo	alternativoj	prononco
level	gotika	gotiska	gothic	grupo	alternativoj	prononco
level	advento	första advent	Advent	grupo	alternativoj	prononco
level	akcizo	punktskatt	excise tax	grupo	alternativoj	prononco
level	samovaro	en samovar (metallbehållare för att värma te)	a samovar (metal container to heat tea)	grupo	alternativoj	prononco
level	fetiĉo	en fetisch (sexuell attraktion till föremål)	a fetish (sexual attraction to objects)	grupo	alternativoj	prononco
level	apologo	ursäkt (=fablo)	apologue (=fablo)	grupo	alternativoj	prononco
level	asesoro	en bedömare, en rådgivande	an assessor, an advisory	grupo	alternativoj	prononco
level	oksido	en oxid	an oxide	grupo	alternativoj	prononco
level	apokrifa	apokryfisk, falsk	apocryphal, spurious	grupo	alternativoj	prononco
level	efemera	efemär, kortlivad, övergående	ephemeral, short-lived, transient	grupo	alternativoj	prononco
level	arbitracio	skiljedom	arbitration	grupo	alternativoj	prononco
level	bariero	en barriär, en barrikad	a barrier, a barricade	grupo	alternativoj	prononco
level	renesanco	Renässans	Renaissance	grupo	alternativoj	prononco
level	imperativo	nödvändigt	imperative	grupo	alternativoj	prononco
level	monarko	en monark	a monarch	grupo	alternativoj	prononco
level	indigo	indigoblå	indigo blue	grupo	alternativoj	prononco
level	diakono	en diakon	a deacon	grupo	alternativoj	prononco
level	erudicio	lärdom, stipendium	erudition, scholarship	grupo	alternativoj	prononco
level	inflamo	inflammation	inflammation	grupo	alternativoj	prononco
level	maŭzoleo	mausoleum	mausoleum	grupo	alternativoj	prononco
level	hekatombo	hekatomb	hecatomb	grupo	alternativoj	prononco
level	anemono	anemon	anemone	grupo	alternativoj	prononco
level	teoremo	ett teorem	a theorem	grupo	alternativoj	prononco
level	didaktiko	didaktik, pedagogik	didactics, pedagogy	grupo	alternativoj	prononco
level	inkvizitoro	en inkvisitor	an inquisitor	grupo	alternativoj	prononco
level	konsekri	inviga, kröna, förordna	to consecrate, to coronate, to ordain	grupo	alternativoj	prononco
level	harmoniko	övertoner	harmonics	grupo	alternativoj	prononco
level	kabalo	Kabbala (kabbala)	Cabbalah (kabbalah)	grupo	alternativoj	prononco
level	kadeto	en kadett	a cadet	grupo	alternativoj	prononco
level	kanoniko	en kanon	a canon	grupo	alternativoj	prononco
level	panelo	en panel	a panel	grupo	alternativoj	prononco
level	kaporalo	en korpral	a corporal	grupo	alternativoj	prononco
level	inerta	inert	inert	grupo	alternativoj	prononco
level	erupcio	utbrott	eruption	grupo	alternativoj	prononco
level	obligacio	en obligation, ett skuldebrev	a bond, a debenture	grupo	alternativoj	prononco
level	bilardo	biljard	billiards	grupo	alternativoj	prononco
level	prelato	en prelat	a prelate	grupo	alternativoj	prononco
level	nuncio	en nuncio (en kyrklig diplomat)	a nuncio (an ecclesiastical diplomat)	grupo	alternativoj	prononco
level	humo	humus	humus	grupo	alternativoj	prononco
level	rismo	ris (500 pappersark)	ream (500 sheets of paper)	grupo	alternativoj	prononco
level	rojalisto	en rojalist	a royalist	grupo	alternativoj	prononco
level	aplombo	övertygelse, självsäkerhet	aplomb, self-assurance	grupo	alternativoj	prononco
level	saldo	saldo (konto)	balance (account)	grupo	alternativoj	prononco
level	parabolo	en parabel, en liknelse	a parabola, a parable	grupo	alternativoj	prononco
level	satrapo	en satrap	a satrap	grupo	alternativoj	prononco
level	laguno	en lagun	a lagoon	grupo	alternativoj	prononco
level	sinodo	en synod, en sammankomst	a synod, a convocation	grupo	alternativoj	prononco
level	kardinalo	en kardinal	a cardinal	grupo	alternativoj	prononco
level	sociologio	sociologi	sociology	grupo	alternativoj	prononco
level	sofisto	en sofist	a sophist	grupo	alternativoj	prononco
level	spiritisto	en shaman, en spiritist	a shaman, a spiritualist	grupo	alternativoj	prononco
level	laiko	en lekman, en icke-professionell	a layman, a non-professional	grupo	alternativoj	prononco
level	sutano	en soutane, en socka	a soutane, a cassock	grupo	alternativoj	prononco
level	anakronismo	anakronism	anachronism	grupo	alternativoj	prononco
level	tonsuro	tonsur	tonsure	grupo	alternativoj	prononco
level	transito	en transit	a transit	grupo	alternativoj	prononco
level	ovacio	en ovation	an ovation	grupo	alternativoj	prononco
level	romanco	en romans (sång), en romantisk sång	a romance (song), a romantic song	grupo	alternativoj	prononco
level	prioro	a prior (kyrklig titel)	a prior (ecclesiastical title)	grupo	alternativoj	prononco
level	prototipo	en prototyp	a prototype	grupo	alternativoj	prononco
level	dalio	en dahlia	a dahlia	grupo	alternativoj	prononco
level	anagramo	ett anagram	an anagram	grupo	alternativoj	prononco
level	anapesto	anapest, anaepest	anapest, anaepest	grupo	alternativoj	prononco
level	antitezo	en antites	an antithesis	grupo	alternativoj	prononco
level	friso	en fris	a frieze	grupo	alternativoj	prononco
level	apozicio	ett tillstånd	an apposition	grupo	alternativoj	prononco
level	asonanco	en assonans	an assonance	grupo	alternativoj	prononco
level	aŭtografo	en autograf	an autograph	grupo	alternativoj	prononco
level	akcesora	tillbehör, säkerhet, sekundär	accessory, collateral, secondary	grupo	alternativoj	prononco
level	centigramo	ett centigram	a centigram	grupo	alternativoj	prononco
level	centilitro	en centiliter	a centilitre	grupo	alternativoj	prononco
level	cirkumflekso	en cirkumflex (accent)	a circumflex (accent)	grupo	alternativoj	prononco
level	decigramo	ett decigram	a decigram	grupo	alternativoj	prononco
level	lucerno	en hängande lampa i en kyrka	a hanging lamp in a church	grupo	alternativoj	prononco
level	decilitro	en deciliter	a deciliter	grupo	alternativoj	prononco
level	decimala	decimal	decimal	grupo	alternativoj	prononco
level	decimetro	en decimeter	a decimeter	grupo	alternativoj	prononco
level	dekagramo	ett dekagram	a decagram	grupo	alternativoj	prononco
level	fenikso	en fenix	a phoenix	grupo	alternativoj	prononco
level	dekalitro	en dekaliter	a decalitre	grupo	alternativoj	prononco
level	dekametro	en dekameter	a decametre	grupo	alternativoj	prononco
level	demonstrativo	demonstrativ	demonstrative	grupo	alternativoj	prononco
level	bronko	en bronkial tub	a bronchial tube	grupo	alternativoj	prononco
level	drakmo	en drakma	a drachma	grupo	alternativoj	prononco
level	patricio	en patricier	a patrician	grupo	alternativoj	prononco
level	dualismo	en dualism	a dualism	grupo	alternativoj	prononco
level	lato	en ribba	a lath	grupo	alternativoj	prononco
level	prostitui	att prostituera sig	to prostitute	grupo	alternativoj	prononco
level	etimologio	etymologi	etymology	grupo	alternativoj	prononco
level	floreno	florin, floren	florin, floren	grupo	alternativoj	prononco
level	spondeo	spondee	spondee	grupo	alternativoj	prononco
level	heksametro	en hexameter	a hexameter	grupo	alternativoj	prononco
level	hektogramo	ett hektogram	a hectogram	grupo	alternativoj	prononco
level	hektolitro	en hektoliter	a hectolitre	grupo	alternativoj	prononco
level	hektometro	en hektometer	a hectometre	grupo	alternativoj	prononco
level	imperfekto	ofullständig	imperfect	grupo	alternativoj	prononco
level	indikativo	indikativ	indicative	grupo	alternativoj	prononco
level	arkeologio	arkeologi (=arĥeologio)	archeology (=arĥeologio)	grupo	alternativoj	prononco
level	korelativa	ett korrelativ	a correlative	grupo	alternativoj	prononco
level	logogrifo	en logogrip, ett pussel	a logogriph, a puzzle	grupo	alternativoj	prononco
level	metriko	metrik	metrics	grupo	alternativoj	prononco
level	trofeo	en trofé	a trophy	grupo	alternativoj	prononco
level	miriametro	en miriameter	a miriameter	grupo	alternativoj	prononco
level	monogramo	ett monogram	a monogram	grupo	alternativoj	prononco
level	salvo	en salva, en burst, en fusillad	a salvo, a burst, a fusillade	grupo	alternativoj	prononco
level	obolo	en obolus, en obol	an obolus, an obol	grupo	alternativoj	prononco
level	optativo	optiv	optative	grupo	alternativoj	prononco
level	paleografio	paleografi	paleography	grupo	alternativoj	prononco
level	parafrazo	en omskrivning	a paraphrase	grupo	alternativoj	prononco
level	paradigmo	ett paradigm	a paradigm	grupo	alternativoj	prononco
level	pentametro	en pentameter	a pentameter	grupo	alternativoj	prononco
level	piastro	en piastre	a piastre	grupo	alternativoj	prononco
level	pleonasmo	en pleonasm, en redundans	a pleonasm, a redundancy	grupo	alternativoj	prononco
level	preterito	en pretrite, en dåtid	a pretrite, a past tense	grupo	alternativoj	prononco
level	silogismo	en syllogism	a syllogism	grupo	alternativoj	prononco
level	spektro	ett spektrum	a spectrum	grupo	alternativoj	prononco
level	solecismo	en solecism	a solecism	grupo	alternativoj	prononco
level	hierarkio	hierarki (=hierarĥio)	hierarchy (=hierarĥio)	grupo	alternativoj	prononco
level	subjunktivo	konjunktiv	subjunctive	grupo	alternativoj	prononco
level	spontanea	spontan	spontaneous	grupo	alternativoj	prononco
level	amuleto	en amulett	an amulet	grupo	alternativoj	prononco
level	tropo	en trop	a trope	grupo	alternativoj	prononco
level	atributo	ett attribut	an attribute	grupo	alternativoj	prononco
level	kluki	att klocka	to cluck	grupo	alternativoj	prononco
level	akvilegio	en akleja, en aquilegia	a columbine, an aquilegia	grupo	alternativoj	prononco
level	anagalo	en scharlakansröd pimpernel (Anagalis)	a scarlet pimpernel (Anagallis)	grupo	alternativoj	prononco
level	angeliko	en angelica	an angelica	grupo	alternativoj	prononco
level	aorto	en aorta	an aorta	grupo	alternativoj	prononco
level	apio	Apia, en vild selleri, Apium	Apia, a wild celery, Apium	grupo	alternativoj	prononco
level	arniko	arnica, leopards bane, Arnica montana	arnica, leopard's bane, Arnica montana	grupo	alternativoj	prononco
level	fjordo	fjord, firth	fjord, firth	grupo	alternativoj	prononco
level	atavismo	atavism	atavism	grupo	alternativoj	prononco
level	balzamino	en balsam, impatiens (Balsamina)	a balsam, impatiens (Balsamina)	grupo	alternativoj	prononco
level	bisturio	en bistoury	a bistoury	grupo	alternativoj	prononco
level	bronkito	bronkit	bronchitis	grupo	alternativoj	prononco
level	celulozo	cellulosa	cellulose	grupo	alternativoj	prononco
level	ciklopo	Cyklop	Cyclops	grupo	alternativoj	prononco
level	endivio	en endive, en cikoria (Cichorium endivia)	an endive, a chicory (Cichorium endivia)	grupo	alternativoj	prononco
level	balado	en ballad	a ballade	grupo	alternativoj	prononco
level	entomologio	entomologi	entomology	grupo	alternativoj	prononco
level	erizipelo	ros	erysipelas	grupo	alternativoj	prononco
level	haremo	ett harem (muslimska kvinnors rum)	a harem (muslim women's room)	grupo	alternativoj	prononco
level	dedukti	att härleda	to deduce	grupo	alternativoj	prononco
level	eŭnuko	en eunuck	an eunuch	grupo	alternativoj	prononco
level	korsaĵo	en corsage, ett livstycke	a corsage, a bodice	grupo	alternativoj	prononco
level	garolo	en nötskrika (Garrulus)	a jay (Garrulus)	grupo	alternativoj	prononco
level	ĉifro	ett chiffer, en kod, en kombination	a cipher, a code, a combination	grupo	alternativoj	prononco
level	orbito	en bana	an orbit	grupo	alternativoj	prononco
level	harpio	harpy, en harpy örn	harpy, a harpy eagle	grupo	alternativoj	prononco
level	heliotropo	heliotrop, Heliotropium	heliotrope, Heliotropium	grupo	alternativoj	prononco
level	hermafrodita	hermafrodit	hermaphrodite	grupo	alternativoj	prononco
level	polipo	en polyp	a polyp	grupo	alternativoj	prononco
level	hidroterapio	hydroterapi	hydrotherapy	grupo	alternativoj	prononco
level	hipertrofio	hypertrofi	hypertrophy	grupo	alternativoj	prononco
level	hisopo	isop (Hyssopus)	hyssop (Hyssopus)	grupo	alternativoj	prononco
level	fresko	fresk	fresco	grupo	alternativoj	prononco
level	humero	humerus	humerus	grupo	alternativoj	prononco
level	hegemonio	hegemoni, dominans	hegemony, dominance	grupo	alternativoj	prononco
level	ilekso	en ilex, ett järnek	an ilex, a holly	grupo	alternativoj	prononco
level	irido	en iris (blomma)	an iris (flower)	grupo	alternativoj	prononco
level	kalendulo	ringblomma, en ringblomma	calendula, a marigold	grupo	alternativoj	prononco
