C.pt content.tsv
Level	Esperanto	pt	en-us	Grupo	Alternativoj	Pronoco
level	korbeto	uma pequena cesta, um punnet	a small basket, a punnet	grupo	alternativoj	prononco
level	kolombeto	um pequeno pombo	a small pidgeon	grupo	alternativoj	prononco
level	cindrujo	um cinzeiro	an ashtray	grupo	alternativoj	prononco
level	telefone	em um telefone	on a telephone	grupo	alternativoj	prononco
level	subito	rapidez	suddenness	grupo	alternativoj	prononco
level	bakisto	um padeiro	a baker	grupo	alternativoj	prononco
level	farejo	uma cervejaria	a brewery	grupo	alternativoj	prononco
level	atestanto	Uma testemunha	a witness	grupo	alternativoj	prononco
level	amplifikatoro	um amplificador	an amplifier	grupo	alternativoj	prononco
level	zigzage	em ziguezague	in zigzag	grupo	alternativoj	prononco
level	koboldo	um kobold, um duende	a kobold, a goblin	grupo	alternativoj	prononco
level	ordinala	ordinal	ordinal	grupo	alternativoj	prononco
level	ĉampioneco	um campeonato	a championship	grupo	alternativoj	prononco
level	aŭdantaro	público, espectadores (=spektantaro)	audience, spectators (=spektantaro)	grupo	alternativoj	prononco
level	violonĉelo	um violoncelo	a cello	grupo	alternativoj	prononco
level	kasedaparato	um toca-fitas	a cassette player	grupo	alternativoj	prononco
level	kampadejo	um parque de campismo, um parque de campismo	a camping ground, a camping site	grupo	alternativoj	prononco
level	avido	avidez, ganância	avidity, greediness	grupo	alternativoj	prononco
level	korono	uma coroa	a corona	grupo	alternativoj	prononco
level	klarneto	um clarinete	a clarinet	grupo	alternativoj	prononco
level	tajpisto	um datilógrafo	a typist	grupo	alternativoj	prononco
level	tajpilo	uma máquina de escrever (ferramenta) (=skribmaŝino)	a typewriter (tool) (=skribmaŝino)	grupo	alternativoj	prononco
level	lanfadeno	um penteado	a worsted	grupo	alternativoj	prononco
level	traveturo	um drive-thru	a drive-through	grupo	alternativoj	prononco
level	balisto	uma balista	a ballista	grupo	alternativoj	prononco
level	vendota	à venda	for sale	grupo	alternativoj	prononco
level	fervorulo	um fã, um devoto, um fanático, um entusiasta	a fan, a devotee, a zeelot, an enthusiast	grupo	alternativoj	prononco
level	hokeo	um hóquei	a hockey	grupo	alternativoj	prononco
level	antibiotiko	um antibiótico	an antibiotic	grupo	alternativoj	prononco
level	konfuzilo	algo que confunde	something that confuses	grupo	alternativoj	prononco
level	ŝlagro	uma música de sucesso	a hit song	grupo	alternativoj	prononco
level	abako	um ábaco	an abacus	grupo	alternativoj	prononco
level	Adamo	Adão	Adam	grupo	alternativoj	prononco
level	aklamo	uma aclamação (alegre)	an acclamation (joyful)	grupo	alternativoj	prononco
level	akrobata trupo	tropas acrobatas	acrobat troops	grupo	alternativoj	prononco
level	akvoralo	um trilho de água	a water rail	grupo	alternativoj	prononco
level	alta tajdo	uma maré alta	a high tide	grupo	alternativoj	prononco
level	altruisto	um altruísta	an altruist	grupo	alternativoj	prononco
level	analekto	um analeto	an analecto	grupo	alternativoj	prononco
level	aperitivo	uma entrada	an appetizer	grupo	alternativoj	prononco
level	arkeo	(Arca de noé	(Noah's) ark	grupo	alternativoj	prononco
level	armistica linio	uma linha de trégua	a truce line	grupo	alternativoj	prononco
level	aŭtodidakto	um autodidata, um autodidata	an autodidact, a self-taught person	grupo	alternativoj	prononco
level	bankizo	uma calota de gelo, um bloco de gelo	a ice cap, a floe	grupo	alternativoj	prononco
level	baskulo	uma alavanca basculante, um gatilho, uma gangorra	a bascule lever, a trigger, a teeter-totter	grupo	alternativoj	prononco
level	baskulponto	uma ponte levadiça, uma ponte basculante	a drawbridge, a bascule bridge	grupo	alternativoj	prononco
level	bazarkorbo	uma sacola de compras	a shopping bag	grupo	alternativoj	prononco
level	Betoveno	Beethoven	Beethoven	grupo	alternativoj	prononco
level	bibliofilo	um bibliófilo	a bibliophile	grupo	alternativoj	prononco
level	boaco	uma rena	a reindeer	grupo	alternativoj	prononco
level	boksisto	um boxeador	a boxer	grupo	alternativoj	prononco
level	brizo	uma brisa	a breeze	grupo	alternativoj	prononco
level	brodaĵo	um bordado	an embroidery	grupo	alternativoj	prononco
level	bufro	um amortecedor, um pára-choque	a buffer, a bumper	grupo	alternativoj	prononco
level	buldozo	uma escavadeira	a bulldozer	grupo	alternativoj	prononco
level	bumerango	um bumerangue	a boomerang	grupo	alternativoj	prononco
level	burso (monujo)	uma bolsa	a purse	grupo	alternativoj	prononco
level	celtabulo	um alvo	a target	grupo	alternativoj	prononco
level	centaŭro	Centauro	Centaurus	grupo	alternativoj	prononco
level	cerba hemoragio	uma hemorragia cerebral	a cerebral hemorrhage	grupo	alternativoj	prononco
level	deliraĵo	uma conversa maluca	a crazy talk	grupo	alternativoj	prononco
level	disertacio	uma dissertação, uma tese	a dissertation, a thesis	grupo	alternativoj	prononco
level	dormiranto	um sonâmbulo	a sleepwalker	grupo	alternativoj	prononco
level	duno	uma duna	a dune	grupo	alternativoj	prononco
level	duonpatrino	uma madrasta	a stepmother	grupo	alternativoj	prononco
level	elevatoro	um elevador	an elevator	grupo	alternativoj	prononco
level	endoskopo	um endoscópio	a endoscope	grupo	alternativoj	prononco
level	erinaco	um ouriço	a hedgehog	grupo	alternativoj	prononco
level	ermito	um eremita	an hermit	grupo	alternativoj	prononco
level	eskadro (floto)	Uma frota	a fleet	grupo	alternativoj	prononco
level	esperantologo	Estudo Esperanto	Esperanto-Study	grupo	alternativoj	prononco
level	fajfilo	um apito	a whistle	grupo	alternativoj	prononco
level	faladpupo	um brinquedo rechonchudo	a roly poly toy	grupo	alternativoj	prononco
level	falĉilo	uma foice	a scythe	grupo	alternativoj	prononco
level	farbisto	um pintor	a painter	grupo	alternativoj	prononco
level	fasto	jejum (abstenção de comida), jejum	fasting (abstaining from food), fast	grupo	alternativoj	prononco
level	fazano	um faisão	a pheasant	grupo	alternativoj	prononco
level	figursketado	uma patinação artística (=artsketado)	a figure skating (=artsketado)	grupo	alternativoj	prononco
level	flava sablero	uma areia amarela	a yellow sand	grupo	alternativoj	prononco
level	forcejo	uma estufa	a greenhouse	grupo	alternativoj	prononco
level	forĝisto	um ferreiro, um ferreiro negro	a smith, a black smith	grupo	alternativoj	prononco
level	forsitio	uma forsítia	a forsythia	grupo	alternativoj	prononco
level	fortreso	uma fortaleza	a fortress	grupo	alternativoj	prononco
level	galerio	uma galeria	a gallery	grupo	alternativoj	prononco
level	garantiulo	um refém	a hostage	grupo	alternativoj	prononco
level	gardrelo	um trilho de proteção, um trilho de guia	a gard rail, a guide rail	grupo	alternativoj	prononco
level	gargaraĵo	um gargarejo	a gargle	grupo	alternativoj	prononco
level	gazono	um gramado	a lawn	grupo	alternativoj	prononco
level	glubendo	uma fita adesiva	an adhesive tape	grupo	alternativoj	prononco
level	gongo	um gongo	a gong	grupo	alternativoj	prononco
level	grenado	uma granada	a grenade	grupo	alternativoj	prononco
level	heredanto	herdeiro, beneficiário, sucessor	an heir, a beneficiary, a successor	grupo	alternativoj	prononco
level	Herzberg	Herzberg	Herzberg	grupo	alternativoj	prononco
level	hipnotismo	hipnotismo	hypnotism	grupo	alternativoj	prononco
level	hirudo	uma sanguessuga	a leech	grupo	alternativoj	prononco
level	homtruo	um buraco de homem	a man hole	grupo	alternativoj	prononco
level	huffero	uma ferradura, um casco	a horseshoe, a hoof	grupo	alternativoj	prononco
level	huligano	um hooligan	a hooligan	grupo	alternativoj	prononco
level	inkubatoro	uma incubadora	an incubator	grupo	alternativoj	prononco
level	jahurto	iogurte	yogurt	grupo	alternativoj	prononco
level	kablotramo (~trajno)	um funicular, um teleférico	a funicular, a cable tram	grupo	alternativoj	prononco
level	kadro de pentraĵo	um quadro de uma foto	a frame of a picture	grupo	alternativoj	prononco
level	kalvulo	um careca	a bald headed	grupo	alternativoj	prononco
level	kamentubo	Uma chaminé	a chimney	grupo	alternativoj	prononco
level	kanjono	um desfiladeiro	a canyon	grupo	alternativoj	prononco
level	kano	uma bengala	a cane	grupo	alternativoj	prononco
level	kapuĉo	um capuz, um capuz	a hood, a cowl	grupo	alternativoj	prononco
level	karaso	uma carpa cruciana	a crucian carp	grupo	alternativoj	prononco
level	kariertabelo	um resumo	a résumé	grupo	alternativoj	prononco
level	karolo	uma canção de natal	a carol	grupo	alternativoj	prononco
level	kasko	um capacete, um capacete	a helmet, a casque	grupo	alternativoj	prononco
level	kiraso	uma armadura, um carro blindado, uma placa de armadura	a armor, an armored car, armor plate	grupo	alternativoj	prononco
level	klaŭno	um palhaço	a clown	grupo	alternativoj	prononco
level	kokosujo (kokosarbo)	uma árvore de cacau	a cocoa tree	grupo	alternativoj	prononco
level	koloseo	Coliseu	Coliseum	grupo	alternativoj	prononco
level	kolumbario	um ossário, um catacombo	a ossuary, a catacombo	grupo	alternativoj	prononco
level	komikulo	um comediante	a comedian	grupo	alternativoj	prononco
level	kompakt-disko	um disco compacto	a compact-disc	grupo	alternativoj	prononco
level	konsilanto	um conselheiro, um conselheiro	an adviser, a counsellor	grupo	alternativoj	prononco
level	kontanto	um dinheiro em espécie	a cash money	grupo	alternativoj	prononco
level	konvekto	uma convecção	a convection	grupo	alternativoj	prononco
level	krevmaizo	uma pipoca	a popcorn	grupo	alternativoj	prononco
level	kriplulo	um aleijado	a crippled	grupo	alternativoj	prononco
level	lafo	lava	lava	grupo	alternativoj	prononco
level	lambastono	uma muleta	a crutch	grupo	alternativoj	prononco
level	lampiro	um verme brilhante	a glow worm	grupo	alternativoj	prononco
level	leprulo	um leproso	a leper	grupo	alternativoj	prononco
level	levilo (leviero)	Uma alavanca	a lever	grupo	alternativoj	prononco
level	lombardejo	uma casa de penhores	a pawnshop	grupo	alternativoj	prononco
level	lulkanto	uma canção de ninar	a lullaby	grupo	alternativoj	prononco
level	malalta tajdo	uma maré baixa	a low tide	grupo	alternativoj	prononco
level	mefito	um gambá	a skunk	grupo	alternativoj	prononco
level	meteostacio	uma estação meteorológica	a meteostation	grupo	alternativoj	prononco
level	mielmonato	uma lua de mel	a honey moon	grupo	alternativoj	prononco
level	mimo	um mímico	a mime	grupo	alternativoj	prononco
level	miopulo	uma pessoa míope	a near-sighted person	grupo	alternativoj	prononco
level	mokso	uma moxabustão	a moxibustion	grupo	alternativoj	prononco
level	montra ŝranko	uma vitrine	a showcase	grupo	alternativoj	prononco
level	mutacio	uma mutação	a mutation	grupo	alternativoj	prononco
level	mutulo	uma pessoa muda	a mute person	grupo	alternativoj	prononco
level	nano	um anão, um anão, uma pessoa pequena	a dwarf, a midget, a little person	grupo	alternativoj	prononco
level	NIFO	OVNI	UFO	grupo	alternativoj	prononco
level	noktoklubo	Um clube noturno	a nightclub	grupo	alternativoj	prononco
level	nutroĉeno	uma cadeia alimentar	a food chain	grupo	alternativoj	prononco
level	otario	uma lontra	an otter	grupo	alternativoj	prononco
level	palpebrumo	uma piscadela, um piscar	a wink, a blink	grupo	alternativoj	prononco
level	paralizito	uma pessoa paralisada	a palsied person	grupo	alternativoj	prononco
level	paŝtejo (ranĉo)	um pasto	a pasture	grupo	alternativoj	prononco
level	pastoro	um pastor	a pastor	grupo	alternativoj	prononco
level	paviliono	um pavilhão	a pavilion	grupo	alternativoj	prononco
level	pediatro	um pediatra, um pediatra	a paediatrician, a pediatrist	grupo	alternativoj	prononco
level	pego	um pica-pau	a woodpecker	grupo	alternativoj	prononco
level	pendola buso	um ônibus pêndulo	a pendulum bus	grupo	alternativoj	prononco
level	pesto	praga, praga	pest, plague	grupo	alternativoj	prononco
level	pezlevo (-isto)	levantamento de peso (um levantador de peso)	weightlifting (a weightlifter)	grupo	alternativoj	prononco
level	piĵamo	pijama, pijama	pajama, pyjama	grupo	alternativoj	prononco
level	planklumoj	ribalta	footlights	grupo	alternativoj	prononco
level	plastika kirurgo	um cirurgião plástico	a plastic surgeon	grupo	alternativoj	prononco
level	pordfosto	um batente de porta	a doorpost	grupo	alternativoj	prononco
level	pordistejo	uma sala de guarda, uma sala de zelador	a guard room, a janitor room	grupo	alternativoj	prononco
level	printempa ekvinokso	um equinócio de primavera	a spring equinox	grupo	alternativoj	prononco
level	projekciilo	um projetor	a projector	grupo	alternativoj	prononco
level	prokuroro	um promotor, um procurador	a prosecutor, a procurator	grupo	alternativoj	prononco
level	pufpano (sponga ~)	um pão de creme	a custard bread	grupo	alternativoj	prononco
level	pulio	uma polia	a pulley	grupo	alternativoj	prononco
level	rabatvendo	vendas com desconto	a discount sales	grupo	alternativoj	prononco
level	radaro	um radar	a radar	grupo	alternativoj	prononco
level	radioaktiveco	uma radioatividade	a radioactivity	grupo	alternativoj	prononco
level	radioaparato	um rádio	a radio	grupo	alternativoj	prononco
level	remaĉado	remuneração	remunation	grupo	alternativoj	prononco
level	remilo	um remo	an oar	grupo	alternativoj	prononco
level	reta gazeto	uma revista on-line	an online magazine	grupo	alternativoj	prononco
level	rifuĝinto	um refugiado	a refugee	grupo	alternativoj	prononco
level	riglilo	um parafuso	a bolt	grupo	alternativoj	prononco
level	risorto	O verão	a spring	grupo	alternativoj	prononco
level	amboso	uma bigorna	an anvil	grupo	alternativoj	prononco
level	ruldomo (domveturilo)	um carro de acampamento, um trailer	a camping car, a motor home	grupo	alternativoj	prononco
level	rulseĝo	uma cadeira de rodas	a wheelchair	grupo	alternativoj	prononco
level	rulŝtono	uma pedra de rio, uma pedra	a river rock, a pebble	grupo	alternativoj	prononco
level	artifiko	um artifício, um truque	an artifice, a trick	grupo	alternativoj	prononco
level	sceptro	um cetro	a scepter	grupo	alternativoj	prononco
level	selo	uma sela	a saddle	grupo	alternativoj	prononco
level	servico	um conjunto de louça, um serviço	a crokery set, a service	grupo	alternativoj	prononco
level	simulanto	um paciente doente, um fingidor	a sick patient, a malingerer	grupo	alternativoj	prononco
level	skarpo	um cachecol	a scarf	grupo	alternativoj	prononco
level	skermado	cerca	fencing	grupo	alternativoj	prononco
level	sketilo	um skate (=glitilo)	a skate (=glitilo)	grupo	alternativoj	prononco
level	ĉarniro	uma dobradiça	a hinge	grupo	alternativoj	prononco
level	spektanto	um espectador, um espectador	a spectator, a viewer	grupo	alternativoj	prononco
level	spino (vertebraro)	uma espinha	a spine	grupo	alternativoj	prononco
level	sprono	um esporão	a spur	grupo	alternativoj	prononco
level	stampilo	um selo, um soco	a stamp, a punch	grupo	alternativoj	prononco
level	stepo	uma estepe	a steppe	grupo	alternativoj	prononco
level	stetoskopo	um estetoscópio	a stethoscope	grupo	alternativoj	prononco
level	stipendiulo	um expositor, um estudioso	an exhibitioner, a scholar	grupo	alternativoj	prononco
level	stuci	aparar, despojar	to trim, to pollard	grupo	alternativoj	prononco
level	sukringo	um anel de árvore, anel anual	a tree ring, anual ring	grupo	alternativoj	prononco
level	surfado	surfando	surfing	grupo	alternativoj	prononco
level	surfo	um surf	a surf	grupo	alternativoj	prononco
level	surfotabulo	uma prancha de surf	a surfing board	grupo	alternativoj	prononco
level	svatanto	um intermediário, um casamenteiro	a gobetween, a matchmaker	grupo	alternativoj	prononco
level	tajdo	uma maré	a tide	grupo	alternativoj	prononco
level	talpo	uma toupeira	a mole	grupo	alternativoj	prononco
level	tamburisto	um baterista	a drummer	grupo	alternativoj	prononco
level	tanko	um tanque	a tank	grupo	alternativoj	prononco
level	telerlavujo	uma pia	a sink	grupo	alternativoj	prononco
level	tempopasigo	um passatempo	a passtime	grupo	alternativoj	prononco
level	terfalo	Um deslizamento de terra	a landslide	grupo	alternativoj	prononco
level	tineo	uma tineid, uma traça de roupas	a tineid, a clothes moth	grupo	alternativoj	prononco
level	bubalo	um búfalo	a buffalo	grupo	alternativoj	prononco
level	tornistro (dorsosako)	uma mochila (mochila)	a backpack (backpack)	grupo	alternativoj	prononco
