C.mr content.tsv
Level	Esperanto	mr	en-us	Grupo	Alternativoj	Pronoco
level	ario	एक aria, एक हवा	an aria, an air	grupo	alternativoj	prononco
level	protokolo	एक प्रोटोकॉल	a protocol	grupo	alternativoj	prononco
level	pudingo	पुडिंग, एक सांजा	pudding, a pudding	grupo	alternativoj	prononco
level	simetrio	एक सममिती	a symmetry	grupo	alternativoj	prononco
level	filologo	एक भाषाशास्त्रज्ञ	a philologist	grupo	alternativoj	prononco
level	psalmo	स्तोत्र	psalm	grupo	alternativoj	prononco
level	talero	थॅलर (जर्मन चांदीचे नाणे)	a thaler (German silver coin)	grupo	alternativoj	prononco
level	minareto	एक मिनार	a minaret	grupo	alternativoj	prononco
level	farmacio	फार्मास्युटिक्स, फार्मसी (विज्ञान)	pharmaceutics, pharmacy (science)	grupo	alternativoj	prononco
level	sodo	एक सोडा	a soda	grupo	alternativoj	prononco
level	akacio	एक बाभूळ	an acacia	grupo	alternativoj	prononco
level	majoro	एक प्रमुख, एक कमांडर	a major, a commander	grupo	alternativoj	prononco
level	kavalerio	एक घोडदळ	a cavalry	grupo	alternativoj	prononco
level	metamorfozo	मेटामॉर्फोसिस, परिवर्तन	metamorphosis, transformation	grupo	alternativoj	prononco
level	marini	मॅरीनेट करण्यासाठी	to marinate	grupo	alternativoj	prononco
level	pantomimo	एक पँटोमाइम	a pantomime	grupo	alternativoj	prononco
level	spiralo	एक सर्पिल	a spiral	grupo	alternativoj	prononco
level	emblemo	एक प्रतीक, एक लोगो	an emblem, a logo	grupo	alternativoj	prononco
level	derivi	मिळवणे	to derive	grupo	alternativoj	prononco
level	konkurenco	एक स्पर्धा, एक व्यावसायिक स्पर्धा	a competition, a commercial competition	grupo	alternativoj	prononco
level	tributo	मानवंदना	a tribute	grupo	alternativoj	prononco
level	klaki	क्लिक करणे, बडबड करणे, क्रॅक करणे	to click, to chatter, to crack	grupo	alternativoj	prononco
level	frakcio	एक गट	a faction	grupo	alternativoj	prononco
level	teologio	धर्मशास्त्र	theology	grupo	alternativoj	prononco
level	sektoro	एक क्षेत्र, वर्तुळाचे क्षेत्र	a sector, a sector of circle	grupo	alternativoj	prononco
level	sintezo	एक संश्लेषण	a synthesis	grupo	alternativoj	prononco
level	farso	एक प्रहसन, एक थप्पड	a farce, a slapstick	grupo	alternativoj	prononco
level	guldeno	एक गिल्डर, एक गुल्डन	a guilder, a gulden	grupo	alternativoj	prononco
level	providenco	एक प्रोव्हिडन्स	a providence	grupo	alternativoj	prononco
level	skrupulo	एक क्षुद्रपणा, प्रामाणिकपणा, एक संकोच	a scruple, a conscientiousness, a qualm	grupo	alternativoj	prononco
level	infanterio	एक पायदळ	an infantry	grupo	alternativoj	prononco
level	spasmo	एक उबळ	a spasm	grupo	alternativoj	prononco
level	rikani	चेष्टा करणे, उपहासाने हसणे	to sneer, to laugh derisively	grupo	alternativoj	prononco
level	sondi	आवाज करणे, तपासणे, समजणे	to sound, to probe, to fathom	grupo	alternativoj	prononco
level	disciplino	एक शिस्त	a discipline	grupo	alternativoj	prononco
level	sarkasmo	एक व्यंग	a sarcasm	grupo	alternativoj	prononco
level	Londono	लंडन	London	grupo	alternativoj	prononco
level	arkitekturo	आर्किटेक्चर (= arĥitekturo)	an architecture (=arĥitekturo)	grupo	alternativoj	prononco
level	antologio	काव्यसंग्रह	anthology	grupo	alternativoj	prononco
level	kanibalo	एक नरभक्षक	a cannibal	grupo	alternativoj	prononco
level	Varsovio	वॉर्सा	Warsaw	grupo	alternativoj	prononco
level	geologio	भूविज्ञान	geology	grupo	alternativoj	prononco
level	leontodo	एक पिवळ्या रंगाची फूले येणारे रानटी फुलझाड	a dandelion	grupo	alternativoj	prononco
level	disĉiplo	एक शिष्य, अनुयायी	a disciple, a follower	grupo	alternativoj	prononco
level	kuirita rizo	एक शिजवलेला भात	a cooked rice	grupo	alternativoj	prononco
level	ĝino	जिन (अल्कोहोलयुक्त पेय)	a gin (alcoholic beverage)	grupo	alternativoj	prononco
level	departemento	एक विभाग	a department	grupo	alternativoj	prononco
level	remburita urso	एक चोंदलेले अस्वल	a stuffed bear	grupo	alternativoj	prononco
level	baseno	एक बेसिन, एक पूल	a basin, a pool	grupo	alternativoj	prononco
level	poluri	पॉलिश करणे, चमकणे, पॉलिश करणे (लेदर) (=ciri)	to polish, to shine, to polish (leather) (=ciri)	grupo	alternativoj	prononco
level	miaŭi	म्याऊ करण्यासाठी, म्याव करण्यासाठी	to meow, to mew	grupo	alternativoj	prononco
level	admiralo	एक ॲडमिरल, सी लॉर्ड	an admiral, Sea Lord	grupo	alternativoj	prononco
level	farbito	सकाळचे वैभव (फुल)	a morning glory (flower)	grupo	alternativoj	prononco
level	jodo	आयोडीन	iodine	grupo	alternativoj	prononco
level	kronologio	एक कालगणना	a chronology	grupo	alternativoj	prononco
level	cinika	निंदक	cynical	grupo	alternativoj	prononco
level	filologio	भाषाशास्त्र	philology	grupo	alternativoj	prononco
level	aksiomo	एक स्वयंसिद्ध, एक स्वयंसिद्ध प्रणाली	an axiom, an axiomatic system	grupo	alternativoj	prononco
level	bardo	एक बार्ड	a bard	grupo	alternativoj	prononco
level	ĵargono	एक शब्दजाल, एक अपशब्द	a jargon, a slang	grupo	alternativoj	prononco
level	aritmetiko	अंकगणित	arithmetics	grupo	alternativoj	prononco
level	analoga	analog, analogous	analog, analogous	grupo	alternativoj	prononco
level	aforismo	एक सूत्र, एक म्हण	an aphorism, a saying	grupo	alternativoj	prononco
level	kasto	एक जात	a caste	grupo	alternativoj	prononco
level	antilopo	एक काळवीट	an antelope	grupo	alternativoj	prononco
level	pledi	बाजू मांडणे (कोर्टात)	to plead (in court)	grupo	alternativoj	prononco
level	narciso	डॅफोडिल, नार्सिसस	a daffodil, a narcissus	grupo	alternativoj	prononco
level	adjutanto	एक सहायक, सहाय्यक-डी-कॅम्प	an adjutant, an aide-de-camp	grupo	alternativoj	prononco
level	krucifikso	एक वधस्तंभ	a crucifix	grupo	alternativoj	prononco
level	ĵerzo	एक जर्सी	a jersey	grupo	alternativoj	prononco
level	hieno	एक हायना	a hyena	grupo	alternativoj	prononco
level	epopeo	एक महाकाव्य, एक महाकाव्य	a epic, a epic poem	grupo	alternativoj	prononco
level	busto	एक दिवाळे, एक धड	a bust, a torso	grupo	alternativoj	prononco
level	bordero	एक सीमा	a border	grupo	alternativoj	prononco
level	kantato	cantata	cantata	grupo	alternativoj	prononco
level	nomado	एक भटका	a nomad	grupo	alternativoj	prononco
level	sakristio	एक वेस्ट्री (चर्चमध्ये)	a vestry (in a church)	grupo	alternativoj	prononco
level	felietono	एक feuilleton, एक मालिका वैशिष्ट्य	a feuilleton, a serial feature	grupo	alternativoj	prononco
level	prefekto	एक प्रीफेक्ट	a prefect	grupo	alternativoj	prononco
level	diafana	डायफॅनस, पारदर्शक, अर्धपारदर्शक	diaphanous, transparent, translucent	grupo	alternativoj	prononco
level	lazuro	आकाशी, निळा	azure, sky blue	grupo	alternativoj	prononco
level	pigmeo	एक पिग्मी	a pygmy	grupo	alternativoj	prononco
level	miriado	असंख्य	a myriad	grupo	alternativoj	prononco
level	retoro	एक वक्तृत्वशास्त्रज्ञ	a rhetorician	grupo	alternativoj	prononco
level	boksi	बॉक्स करण्यासाठी	to box	grupo	alternativoj	prononco
level	optiko	ऑप्टिक्स	optics	grupo	alternativoj	prononco
level	azilo	एक आश्रय, एक अभयारण्य	an asylum, a sanctuary	grupo	alternativoj	prononco
level	bastardo	एक हरामी	a bastard	grupo	alternativoj	prononco
level	feŭdo	एक सामंत, सामंत	a feud, a feudal	grupo	alternativoj	prononco
level	paroksismo	एक पॅरोक्सिझम	a paroxysm	grupo	alternativoj	prononco
level	loterio	एक लॉटरी, एक राफल	a lottery, a raffle	grupo	alternativoj	prononco
level	gasfornelo	गॅस श्रेणी	a gas range	grupo	alternativoj	prononco
level	papiruso	एक पॅपिरस	a papyrus	grupo	alternativoj	prononco
level	soneto	एक सॉनेट	a sonnet	grupo	alternativoj	prononco
level	kelonio	एक कासव	a turtle	grupo	alternativoj	prononco
level	moduli	सुधारणे	to modulate	grupo	alternativoj	prononco
level	ekspresa	व्यक्त	express	grupo	alternativoj	prononco
level	despoto	एक हुकूमशहा	a despot	grupo	alternativoj	prononco
level	konfiski	जप्त करणे	to confiscate	grupo	alternativoj	prononco
level	depeŝo	एक प्रेषण, एक तातडीचा संदेश	a dispatch, an urgent message	grupo	alternativoj	prononco
level	angoro	एक वेदना, एक वेदना, एक त्रास	an anguish, an agony, a distress	grupo	alternativoj	prononco
level	subrobo	एक स्लिप, एक उप झगा	a slip, a sub robe	grupo	alternativoj	prononco
level	oazo	एक ओएसिस	an oasis	grupo	alternativoj	prononco
level	Rejno	राइन	Rhine	grupo	alternativoj	prononco
level	epilepsio	एक अपस्मार	an epilepsy	grupo	alternativoj	prononco
level	dogo	एक बुलडॉग, एक मास्टिफ	a bulldog, a mastiff	grupo	alternativoj	prononco
level	sakuro	चेरी ब्लॉसम (जपानी)	a cherry blossom (japanese)	grupo	alternativoj	prononco
level	arkitekto	वास्तुविशारद (= arĥitekto)	an architect (=arĥitekto)	grupo	alternativoj	prononco
level	emancipi	मुक्त करणे	to emancipate	grupo	alternativoj	prononco
level	nektaro	एक अमृत	a nectar	grupo	alternativoj	prononco
level	trikoloreto	एक pansy, heartsease (फुल)	a pansy, heartsease (flower)	grupo	alternativoj	prononco
level	buduaro	एक boudoir, एक ड्रेसिंग टेबल	a boudoir, a dressing table	grupo	alternativoj	prononco
level	obtuza	ओबडधोबड, निस्तेज	obtuse, dull	grupo	alternativoj	prononco
level	tifo	टायफस	typhus	grupo	alternativoj	prononco
level	letargio	आळस, आळशीपणा	lethargy, torpidity	grupo	alternativoj	prononco
level	astmo	दमा	asthma	grupo	alternativoj	prononco
level	ŝovinismo	एक अराजकता	a chauvinism	grupo	alternativoj	prononco
level	kariero	एक करिअर	a career	grupo	alternativoj	prononco
level	odo	एक ओड	an ode	grupo	alternativoj	prononco
