C.nl content.tsv
Level	Esperanto	nl	en-us	Grupo	Alternativoj	Pronoco
level	dragono	een dragonder	a dragoon	grupo	alternativoj	prononco
level	dueto	een duet	a duet	grupo	alternativoj	prononco
level	metafiziko	metafysica	metaphysics	grupo	alternativoj	prononco
level	subjektiva	subjectief	subjective	grupo	alternativoj	prononco
level	elegio	een elegie	an elegy	grupo	alternativoj	prononco
level	jezuito	Jezuïet	Jesuit	grupo	alternativoj	prononco
level	korneto	een kornet	a cornet	grupo	alternativoj	prononco
level	festono	een slinger	a festoon	grupo	alternativoj	prononco
level	fregato	een fregat, een fregatvogel	a frigate, a frigate bird	grupo	alternativoj	prononco
level	gilotino	een guillotine	a guillotine	grupo	alternativoj	prononco
level	tabureto	een krukje	a stool	grupo	alternativoj	prononco
level	harpuno	een harpoen	a harpoon	grupo	alternativoj	prononco
level	hobojo	een hobo	an oboe	grupo	alternativoj	prononco
level	aŭtonoma	autonoom	autonomous	grupo	alternativoj	prononco
level	imperialo	een imperiaal voertuig op het bovendek	an imperial, top deck of vehicle	grupo	alternativoj	prononco
level	istmo	een landengte	an isthmus	grupo	alternativoj	prononco
level	preludo	een voorspel	a prelude	grupo	alternativoj	prononco
level	algebro	algebra	algebra	grupo	alternativoj	prononco
level	filantropo	een filantroop	a philanthropist	grupo	alternativoj	prononco
level	afusto	een kanonwagen	a gun carriage	grupo	alternativoj	prononco
level	karamboli	botsen, slaan (in een biljart)	to collide, to strike (in a billiard)	grupo	alternativoj	prononco
level	katafalko	een catafalque, een open lijkwagen	a catafalque, an open hearse	grupo	alternativoj	prononco
level	aspergi	sproeien, strooien, sprenkelen	to spray, to asperse, to sprinkle	grupo	alternativoj	prononco
level	kokardo	een kokarde, een strik, een rozet	a cockade, a bow, a rosette	grupo	alternativoj	prononco
level	kontrabaso	een bas, een contrabas	a bass, a double bass	grupo	alternativoj	prononco
level	kontralto	een alt, een alt	a contralto, an alto	grupo	alternativoj	prononco
level	akrobato	een acrobaat	an acrobat	grupo	alternativoj	prononco
level	korsaro	een zeerover, een kaper	a corsair, a privateer	grupo	alternativoj	prononco
level	korseto	een korset	a corset	grupo	alternativoj	prononco
level	galanto	een sneeuwklokje	a snowdrop	grupo	alternativoj	prononco
level	korveto	een korvet, een kauw	a corvette, a jackdaw	grupo	alternativoj	prononco
level	kvinto	een vijfde (muziek)	a fifth (music)	grupo	alternativoj	prononco
level	kripto	een crypte, een kluis, een ondergrondse cel	a crypt, a vault, an underground cell	grupo	alternativoj	prononco
level	inkognito	een undercoveragent	an undercover agent	grupo	alternativoj	prononco
level	litografi	litograferen	to litograph	grupo	alternativoj	prononco
level	lokomobilo	een tractiemotor	a traction engine	grupo	alternativoj	prononco
level	inkvizicio	een inquisitie	an inquisition	grupo	alternativoj	prononco
level	prospekto	een prospectus	a prospectus	grupo	alternativoj	prononco
level	mandolino	een mandoline	a mandolin	grupo	alternativoj	prononco
level	mazurko	een mazurka	a mazurka	grupo	alternativoj	prononco
level	melodramo	een melodrama	a melodrama	grupo	alternativoj	prononco
level	rezignacio	een ontslag	a resignation	grupo	alternativoj	prononco
level	miasmo	miasma, virulentiegas	miasma, virulence gas	grupo	alternativoj	prononco
level	repertuaro	een repertoire, een repertoire	a repertoire, a repertory	grupo	alternativoj	prononco
level	mimiko	een mimiek, een mimespeler	a mimicry, a mime	grupo	alternativoj	prononco
level	revelacio	een openbaring	a revelation	grupo	alternativoj	prononco
level	ogivo	een ogief	an ogive	grupo	alternativoj	prononco
level	paskvilo	een pasquinade, een lampoon	a pasquinade, a lampoon	grupo	alternativoj	prononco
level	pedalo	een pedaal, een pedaal	a pedal, a treadle	grupo	alternativoj	prononco
level	ŝovinisto	een chauvinist, een jingoïst	a chauvinist, a jingoist	grupo	alternativoj	prononco
level	dekano	een decaan	a dean	grupo	alternativoj	prononco
level	vervo	een enthousiasme, een levendigheid, een inspiratie, een brio	a verve, a vivacity, an inspiration, a brio	grupo	alternativoj	prononco
level	polko	een polka	a polka	grupo	alternativoj	prononco
level	pomado	een pommade, een zalf	a pomade, an ointment	grupo	alternativoj	prononco
level	pulĉinelo	een klap (een komische acteur)	a punch (a comic actor)	grupo	alternativoj	prononco
level	prozodio	een prosodie	a prosody	grupo	alternativoj	prononco
level	apelacii	in beroep gaan	to appeal	grupo	alternativoj	prononco
level	rebuso	een rebus, een puzzel	a rebus, a puzzle	grupo	alternativoj	prononco
level	sekundanto	een seconde (een vriend in een duel)	a second (a friend in a duel)	grupo	alternativoj	prononco
level	skerco	een scherzo	a scherzo	grupo	alternativoj	prononco
level	solisto	een solist	a soloist	grupo	alternativoj	prononco
level	sonato	een sonate	a sonata	grupo	alternativoj	prononco
level	hipnoto	een hypnose	a hypnosis	grupo	alternativoj	prononco
level	terceto	een trio, een tercet	a trio, a tercet	grupo	alternativoj	prononco
level	koincidi	samenvallen, overeenkomen	to coincide, to concur	grupo	alternativoj	prononco
level	torpedo	een torpedo	a torpedo	grupo	alternativoj	prononco
level	tragikomedio	een tragikomedie	a tragicomedy	grupo	alternativoj	prononco
level	mitro	een mijter, een mijter	a mitre, a miter	grupo	alternativoj	prononco
level	unisono	een unisono	a unison	grupo	alternativoj	prononco
level	uverturo	een ouverture	an overture	grupo	alternativoj	prononco
level	velocipedo	een velociped	a velociped	grupo	alternativoj	prononco
level	visto	een whist	a whist	grupo	alternativoj	prononco
level	zuavo	een zouaaf	a zouave	grupo	alternativoj	prononco
level	aerolito	een aeroliet, een meteoriet	an aerolite, a meteorite	grupo	alternativoj	prononco
level	agato	een agaat	an agate	grupo	alternativoj	prononco
level	ambro	een barnsteen	an amber	grupo	alternativoj	prononco
level	aneksi	bijlage	annex	grupo	alternativoj	prononco
level	areometro	een densimeter, een areometer	a densimeter, an areometer	grupo	alternativoj	prononco
level	astrologio	een astrologie	an astrology	grupo	alternativoj	prononco
level	anarkio	een anarchie	an anarchy	grupo	alternativoj	prononco
level	astrologo	een astroloog, een astroloog	an astrologist, an astrologer	grupo	alternativoj	prononco
level	stoika	stoïcijns, stoïcijns	stoic, stoical	grupo	alternativoj	prononco
level	pedelo	een pedel, een verschijning, een bode	a beadle, an apparitor, an usher	grupo	alternativoj	prononco
level	malto	mout	malt	grupo	alternativoj	prononco
level	barometro	een barometer	a barometer	grupo	alternativoj	prononco
level	bromo	een broom	a bromine	grupo	alternativoj	prononco
level	kvintesenco	een kwintessens	a quintessence	grupo	alternativoj	prononco
level	diagonalo	een diagonaal	a diagonal	grupo	alternativoj	prononco
level	elipso	een ellips	an ellipse	grupo	alternativoj	prononco
level	emulsio	een emulsie	an emulsion	grupo	alternativoj	prononco
level	glicerino	een glicerino	a glicerino	grupo	alternativoj	prononco
level	patologio	pathologie	pathology	grupo	alternativoj	prononco
level	koeficiento	een coëfficiënt	a coefficient	grupo	alternativoj	prononco
level	divizio	een militaire divisie	a military division	grupo	alternativoj	prononco
level	koncedi	toegeven, toegeven, toekennen	to concede, to admit, to grant	grupo	alternativoj	prononco
level	reformacio	een reformatie, Reformatie	a reformation, Reformation	grupo	alternativoj	prononco
level	magnetismo	magnetisme	magnetism	grupo	alternativoj	prononco
level	pedagogo	een pedagoog, een opvoeder	a pedagogue, an educator	grupo	alternativoj	prononco
level	parafino	paraffine, paraffinewas	paraffin, paraffin wax	grupo	alternativoj	prononco
level	pneŭmatiko	pneumatiek	pneumatics	grupo	alternativoj	prononco
level	retorto	een retort (glazen vat)	a retort (glass vessel)	grupo	alternativoj	prononco
level	diademo	een diadeem, een kroon	a diadem, a coronet	grupo	alternativoj	prononco
level	rombo	een ruit, een tarbot	a rhombus, a turbot	grupo	alternativoj	prononco
level	stearino	een stearine	a stearine	grupo	alternativoj	prononco
level	kontrabando	een smokkelwaar, een smokkel	a contraband, a smuggling	grupo	alternativoj	prononco
level	zodiako	een dierenriem, dierenriem	a zodiac, Zodiac	grupo	alternativoj	prononco
level	gotika	gotisch	gothic	grupo	alternativoj	prononco
level	advento	Komst	Advent	grupo	alternativoj	prononco
level	akcizo	accijnzen	excise tax	grupo	alternativoj	prononco
level	samovaro	een samovar (metalen bakje om thee in te verwarmen)	a samovar (metal container to heat tea)	grupo	alternativoj	prononco
level	fetiĉo	een fetisj (seksuele aantrekking tot voorwerpen)	a fetish (sexual attraction to objects)	grupo	alternativoj	prononco
level	apologo	verontschuldiging (=fablo)	apologue (=fablo)	grupo	alternativoj	prononco
level	asesoro	een beoordelaar, een adviseur	an assessor, an advisory	grupo	alternativoj	prononco
level	oksido	een oxide	an oxide	grupo	alternativoj	prononco
level	apokrifa	apocrief, vals	apocryphal, spurious	grupo	alternativoj	prononco
level	efemera	kortstondig, van korte duur, van voorbijgaande aard	ephemeral, short-lived, transient	grupo	alternativoj	prononco
level	arbitracio	arbitrage	arbitration	grupo	alternativoj	prononco
level	bariero	een barrière, een barricade	a barrier, a barricade	grupo	alternativoj	prononco
level	renesanco	Renaissance	Renaissance	grupo	alternativoj	prononco
level	imperativo	imperatief	imperative	grupo	alternativoj	prononco
level	monarko	een monarch	a monarch	grupo	alternativoj	prononco
level	indigo	Indigo blauw	indigo blue	grupo	alternativoj	prononco
level	diakono	een diaken	a deacon	grupo	alternativoj	prononco
level	erudicio	eruditie, wetenschap	erudition, scholarship	grupo	alternativoj	prononco
level	inflamo	ontsteking	inflammation	grupo	alternativoj	prononco
level	maŭzoleo	mausoleum	mausoleum	grupo	alternativoj	prononco
level	hekatombo	hecatombe	hecatomb	grupo	alternativoj	prononco
level	anemono	anemoon	anemone	grupo	alternativoj	prononco
level	teoremo	een stelling	a theorem	grupo	alternativoj	prononco
level	didaktiko	didactiek, pedagogie	didactics, pedagogy	grupo	alternativoj	prononco
level	inkvizitoro	een inquisiteur	an inquisitor	grupo	alternativoj	prononco
level	konsekri	wijden, kronen, wijden	to consecrate, to coronate, to ordain	grupo	alternativoj	prononco
level	harmoniko	harmonischen	harmonics	grupo	alternativoj	prononco
level	kabalo	Kabbala (kabbala)	Cabbalah (kabbalah)	grupo	alternativoj	prononco
level	kadeto	een cadet	a cadet	grupo	alternativoj	prononco
level	kanoniko	een kanon	a canon	grupo	alternativoj	prononco
level	panelo	een paneel	a panel	grupo	alternativoj	prononco
level	kaporalo	een korporaal	a corporal	grupo	alternativoj	prononco
level	inerta	inert	inert	grupo	alternativoj	prononco
level	erupcio	uitbarsting	eruption	grupo	alternativoj	prononco
level	obligacio	een obligatie, een obligatie	a bond, a debenture	grupo	alternativoj	prononco
level	bilardo	biljart	billiards	grupo	alternativoj	prononco
level	prelato	een prelaat	a prelate	grupo	alternativoj	prononco
level	nuncio	een nuntius (een kerkelijke diplomaat)	a nuncio (an ecclesiastical diplomat)	grupo	alternativoj	prononco
level	humo	humus	humus	grupo	alternativoj	prononco
level	rismo	riem (500 vel papier)	ream (500 sheets of paper)	grupo	alternativoj	prononco
level	rojalisto	een royalist	a royalist	grupo	alternativoj	prononco
level	aplombo	aplomb, zelfverzekerdheid	aplomb, self-assurance	grupo	alternativoj	prononco
level	saldo	saldo (rekening)	balance (account)	grupo	alternativoj	prononco
level	parabolo	een parabool, een gelijkenis	a parabola, a parable	grupo	alternativoj	prononco
level	satrapo	een satraap	a satrap	grupo	alternativoj	prononco
level	laguno	een lagune	a lagoon	grupo	alternativoj	prononco
level	sinodo	een synode, een oproeping	a synod, a convocation	grupo	alternativoj	prononco
level	kardinalo	een kardinaal	a cardinal	grupo	alternativoj	prononco
level	sociologio	sociologie	sociology	grupo	alternativoj	prononco
level	sofisto	een sofist	a sophist	grupo	alternativoj	prononco
level	spiritisto	een sjamaan, een spiritualist	a shaman, a spiritualist	grupo	alternativoj	prononco
level	laiko	een leek, een niet-professional	a layman, a non-professional	grupo	alternativoj	prononco
level	sutano	een soutane, een soutane	a soutane, a cassock	grupo	alternativoj	prononco
level	anakronismo	anachronisme	anachronism	grupo	alternativoj	prononco
level	tonsuro	tonsuur	tonsure	grupo	alternativoj	prononco
level	transito	een doorvoer	a transit	grupo	alternativoj	prononco
level	ovacio	een ovatie	an ovation	grupo	alternativoj	prononco
level	romanco	een romance (lied), een romantisch lied	a romance (song), a romantic song	grupo	alternativoj	prononco
level	prioro	een prior (kerkelijke titel)	a prior (ecclesiastical title)	grupo	alternativoj	prononco
level	prototipo	een prototype	a prototype	grupo	alternativoj	prononco
level	dalio	een dahlia	a dahlia	grupo	alternativoj	prononco
level	anagramo	een anagram	an anagram	grupo	alternativoj	prononco
level	anapesto	anapest, anapest	anapest, anaepest	grupo	alternativoj	prononco
level	antitezo	een antithese	an antithesis	grupo	alternativoj	prononco
level	friso	een fries	a frieze	grupo	alternativoj	prononco
level	apozicio	een bijstelling	an apposition	grupo	alternativoj	prononco
level	asonanco	een assonantie	an assonance	grupo	alternativoj	prononco
level	aŭtografo	een handtekening	an autograph	grupo	alternativoj	prononco
level	akcesora	accessoire, onderpand, secundair	accessory, collateral, secondary	grupo	alternativoj	prononco
level	centigramo	een centigram	a centigram	grupo	alternativoj	prononco
level	centilitro	een centiliter	a centilitre	grupo	alternativoj	prononco
level	cirkumflekso	een circumflex (accent)	a circumflex (accent)	grupo	alternativoj	prononco
level	decigramo	een decigram	a decigram	grupo	alternativoj	prononco
level	lucerno	een hanglamp in een kerk	a hanging lamp in a church	grupo	alternativoj	prononco
level	decilitro	een deciliter	a deciliter	grupo	alternativoj	prononco
level	decimala	decimale	decimal	grupo	alternativoj	prononco
level	decimetro	een decimeter	a decimeter	grupo	alternativoj	prononco
level	dekagramo	een decagram	a decagram	grupo	alternativoj	prononco
level	fenikso	een feniks	a phoenix	grupo	alternativoj	prononco
level	dekalitro	een decaliter	a decalitre	grupo	alternativoj	prononco
level	dekametro	een decameter	a decametre	grupo	alternativoj	prononco
level	demonstrativo	demonstratief	demonstrative	grupo	alternativoj	prononco
level	bronko	een bronchiënbuis	a bronchial tube	grupo	alternativoj	prononco
level	drakmo	een drachme	a drachma	grupo	alternativoj	prononco
level	patricio	een patriciër	a patrician	grupo	alternativoj	prononco
level	dualismo	een dualisme	a dualism	grupo	alternativoj	prononco
level	lato	een lat	a lath	grupo	alternativoj	prononco
level	prostitui	prostitueren	to prostitute	grupo	alternativoj	prononco
level	etimologio	etymologie	etymology	grupo	alternativoj	prononco
level	floreno	florijn, floren	florin, floren	grupo	alternativoj	prononco
level	spondeo	spondee	spondee	grupo	alternativoj	prononco
level	heksametro	een hexameter	a hexameter	grupo	alternativoj	prononco
level	hektogramo	een hectogram	a hectogram	grupo	alternativoj	prononco
level	hektolitro	een hectoliter	a hectolitre	grupo	alternativoj	prononco
level	hektometro	een hectometer	a hectometre	grupo	alternativoj	prononco
level	imperfekto	onvolmaakt	imperfect	grupo	alternativoj	prononco
level	indikativo	indicatief	indicative	grupo	alternativoj	prononco
level	arkeologio	archeologie (=arĥeologio)	archeology (=arĥeologio)	grupo	alternativoj	prononco
level	korelativa	een correlatief	a correlative	grupo	alternativoj	prononco
level	logogrifo	een logogrif, een puzzel	a logogriph, a puzzle	grupo	alternativoj	prononco
level	metriko	statistieken	metrics	grupo	alternativoj	prononco
level	trofeo	een trofee	a trophy	grupo	alternativoj	prononco
level	miriametro	een miriameter	a miriameter	grupo	alternativoj	prononco
level	monogramo	een monogram	a monogram	grupo	alternativoj	prononco
level	salvo	een salvo, een uitbarsting, een fusillade	a salvo, a burst, a fusillade	grupo	alternativoj	prononco
level	obolo	een obol, een obol	an obolus, an obol	grupo	alternativoj	prononco
