C.ur content.tsv
Level	Esperanto	ur	en-us	Grupo	Alternativoj	Pronoco
level	sekundanto	ایک سیکنڈ (دوندویودق میں ایک دوست)	a second (a friend in a duel)	grupo	alternativoj	prononco
level	skerco	ایک شیرزو	a scherzo	grupo	alternativoj	prononco
level	solisto	ایک سولوسٹ	a soloist	grupo	alternativoj	prononco
level	sonato	ایک سوناٹا	a sonata	grupo	alternativoj	prononco
level	hipnoto	ایک سموہن	a hypnosis	grupo	alternativoj	prononco
level	terceto	ایک تینوں، ایک ٹیرسیٹ	a trio, a tercet	grupo	alternativoj	prononco
level	koincidi	موافق ہونا، اتفاق کرنا	to coincide, to concur	grupo	alternativoj	prononco
level	torpedo	ایک ٹارپیڈو	a torpedo	grupo	alternativoj	prononco
level	tragikomedio	ایک المناک کامیڈی	a tragicomedy	grupo	alternativoj	prononco
level	mitro	ایک میٹر، ایک میٹر	a mitre, a miter	grupo	alternativoj	prononco
level	unisono	ایک اتحاد	a unison	grupo	alternativoj	prononco
level	uverturo	ایک اوورچر	an overture	grupo	alternativoj	prononco
level	velocipedo	ایک تیز رفتار	a velociped	grupo	alternativoj	prononco
level	visto	ایک سیٹی	a whist	grupo	alternativoj	prononco
level	zuavo	ایک zouave	a zouave	grupo	alternativoj	prononco
level	aerolito	aerolite، a meteorite	an aerolite, a meteorite	grupo	alternativoj	prononco
level	agato	ایک عقیق	an agate	grupo	alternativoj	prononco
level	ambro	ایک امبر	an amber	grupo	alternativoj	prononco
level	aneksi	ملحقہ	annex	grupo	alternativoj	prononco
level	areometro	ایک ڈینسیمیٹر، ایک ایرومیٹر	a densimeter, an areometer	grupo	alternativoj	prononco
level	astrologio	ایک علم نجوم	an astrology	grupo	alternativoj	prononco
level	anarkio	ایک انارکی	an anarchy	grupo	alternativoj	prononco
level	astrologo	ایک نجومی، ایک نجومی	an astrologist, an astrologer	grupo	alternativoj	prononco
level	stoika	سٹوک، سٹویکل	stoic, stoical	grupo	alternativoj	prononco
level	pedelo	ایک بیڈل، ایک اپریٹر، ایک عشر	a beadle, an apparitor, an usher	grupo	alternativoj	prononco
level	malto	مالٹ	malt	grupo	alternativoj	prononco
level	barometro	ایک بیرومیٹر	a barometer	grupo	alternativoj	prononco
level	bromo	ایک برومین	a bromine	grupo	alternativoj	prononco
level	kvintesenco	ایک خلاصہ	a quintessence	grupo	alternativoj	prononco
level	diagonalo	ایک اخترن	a diagonal	grupo	alternativoj	prononco
level	elipso	ایک بیضوی	an ellipse	grupo	alternativoj	prononco
level	emulsio	ایک ایملشن	an emulsion	grupo	alternativoj	prononco
level	glicerino	ایک گلیسرینو	a glicerino	grupo	alternativoj	prononco
level	patologio	پیتھالوجی	pathology	grupo	alternativoj	prononco
level	koeficiento	ایک عدد	a coefficient	grupo	alternativoj	prononco
level	divizio	ایک فوجی ڈویژن	a military division	grupo	alternativoj	prononco
level	koncedi	تسلیم کرنا، تسلیم کرنا، عطا کرنا	to concede, to admit, to grant	grupo	alternativoj	prononco
level	reformacio	ایک اصلاح، اصلاح	a reformation, Reformation	grupo	alternativoj	prononco
level	magnetismo	مقناطیسیت	magnetism	grupo	alternativoj	prononco
level	pedagogo	ایک معلم، ایک معلم	a pedagogue, an educator	grupo	alternativoj	prononco
level	parafino	پیرافین، پیرافین موم	paraffin, paraffin wax	grupo	alternativoj	prononco
level	pneŭmatiko	نیومیٹکس	pneumatics	grupo	alternativoj	prononco
level	retorto	ایک جواب (شیشے کا برتن)	a retort (glass vessel)	grupo	alternativoj	prononco
level	diademo	ایک diadem، a coronet	a diadem, a coronet	grupo	alternativoj	prononco
level	rombo	ایک رومبس، ایک ٹربوٹ	a rhombus, a turbot	grupo	alternativoj	prononco
level	stearino	ایک سٹیرین	a stearine	grupo	alternativoj	prononco
level	kontrabando	ایک ممنوعہ، ایک سمگلنگ	a contraband, a smuggling	grupo	alternativoj	prononco
level	zodiako	ایک رقم، رقم	a zodiac, Zodiac	grupo	alternativoj	prononco
level	gotika	گوتھک	gothic	grupo	alternativoj	prononco
level	advento	آمد	Advent	grupo	alternativoj	prononco
level	akcizo	ایکسائز ٹیکس	excise tax	grupo	alternativoj	prononco
level	samovaro	سموور (چائے کو گرم کرنے کے لیے دھاتی برتن)	a samovar (metal container to heat tea)	grupo	alternativoj	prononco
level	fetiĉo	فیٹش (اشیا کی طرف جنسی کشش)	a fetish (sexual attraction to objects)	grupo	alternativoj	prononco
level	apologo	معذرت خواہ (= fablo)	apologue (=fablo)	grupo	alternativoj	prononco
level	asesoro	ایک جائزہ لینے والا، ایک مشورہ دینے والا	an assessor, an advisory	grupo	alternativoj	prononco
level	oksido	ایک آکسائیڈ	an oxide	grupo	alternativoj	prononco
level	apokrifa	apocryphal، جعلی	apocryphal, spurious	grupo	alternativoj	prononco
level	efemera	عارضی، قلیل المدتی، عارضی	ephemeral, short-lived, transient	grupo	alternativoj	prononco
level	arbitracio	ثالثی	arbitration	grupo	alternativoj	prononco
level	bariero	ایک رکاوٹ، ایک رکاوٹ	a barrier, a barricade	grupo	alternativoj	prononco
level	renesanco	پنرجہرن	Renaissance	grupo	alternativoj	prononco
level	imperativo	ضروری	imperative	grupo	alternativoj	prononco
level	monarko	ایک بادشاہ	a monarch	grupo	alternativoj	prononco
level	indigo	انڈگو نیلا	indigo blue	grupo	alternativoj	prononco
level	diakono	ایک ڈیکن	a deacon	grupo	alternativoj	prononco
level	erudicio	علم، وظیفہ	erudition, scholarship	grupo	alternativoj	prononco
level	inflamo	سوزش	inflammation	grupo	alternativoj	prononco
level	maŭzoleo	مقبرہ	mausoleum	grupo	alternativoj	prononco
level	hekatombo	hecatomb	hecatomb	grupo	alternativoj	prononco
level	anemono	انیمون	anemone	grupo	alternativoj	prononco
level	teoremo	ایک نظریہ	a theorem	grupo	alternativoj	prononco
level	didaktiko	تعلیمات، تدریس	didactics, pedagogy	grupo	alternativoj	prononco
level	inkvizitoro	ایک پوچھنے والا	an inquisitor	grupo	alternativoj	prononco
level	konsekri	تقدیس کرنا، تاجپوشی کرنا، مقرر کرنا	to consecrate, to coronate, to ordain	grupo	alternativoj	prononco
level	harmoniko	ہارمونکس	harmonics	grupo	alternativoj	prononco
level	kabalo	کبلہ (قبلہ)	Cabbalah (kabbalah)	grupo	alternativoj	prononco
level	kadeto	ایک کیڈٹ	a cadet	grupo	alternativoj	prononco
level	kanoniko	ایک کینن	a canon	grupo	alternativoj	prononco
level	panelo	ایک پینل	a panel	grupo	alternativoj	prononco
level	kaporalo	ایک کارپورل	a corporal	grupo	alternativoj	prononco
level	inerta	غیر فعال	inert	grupo	alternativoj	prononco
level	erupcio	پھٹنا	eruption	grupo	alternativoj	prononco
level	obligacio	ایک بانڈ، ایک ڈیبینچر	a bond, a debenture	grupo	alternativoj	prononco
level	bilardo	بلیئرڈ	billiards	grupo	alternativoj	prononco
level	prelato	ایک prelate	a prelate	grupo	alternativoj	prononco
level	nuncio	ایک نونسیو (ایک کلیسیائی سفارت کار)	a nuncio (an ecclesiastical diplomat)	grupo	alternativoj	prononco
level	humo	humus	humus	grupo	alternativoj	prononco
level	rismo	ریم (کاغذ کی 500 شیٹس)	ream (500 sheets of paper)	grupo	alternativoj	prononco
level	rojalisto	ایک شاہی	a royalist	grupo	alternativoj	prononco
level	aplombo	حوصلہ افزائی، خود اعتمادی	aplomb, self-assurance	grupo	alternativoj	prononco
level	saldo	بیلنس (اکاؤنٹ)	balance (account)	grupo	alternativoj	prononco
level	parabolo	ایک پیرابولا، ایک تمثیل	a parabola, a parable	grupo	alternativoj	prononco
level	satrapo	ایک satrap	a satrap	grupo	alternativoj	prononco
level	laguno	ایک جھیل	a lagoon	grupo	alternativoj	prononco
level	sinodo	ایک مجلس، ایک کانووکیشن	a synod, a convocation	grupo	alternativoj	prononco
level	kardinalo	ایک کارڈنل	a cardinal	grupo	alternativoj	prononco
level	sociologio	سوشیالوجی	sociology	grupo	alternativoj	prononco
level	sofisto	ایک نفیس	a sophist	grupo	alternativoj	prononco
level	spiritisto	ایک شمن، ایک روحانیت پسند	a shaman, a spiritualist	grupo	alternativoj	prononco
level	laiko	ایک عام آدمی، ایک غیر پیشہ ور	a layman, a non-professional	grupo	alternativoj	prononco
level	sutano	ایک سوٹین، ایک cassock	a soutane, a cassock	grupo	alternativoj	prononco
level	anakronismo	anachronism	anachronism	grupo	alternativoj	prononco
level	tonsuro	ٹانسور	tonsure	grupo	alternativoj	prononco
level	transito	ایک ٹرانزٹ	a transit	grupo	alternativoj	prononco
level	ovacio	ایک داد	an ovation	grupo	alternativoj	prononco
level	romanco	ایک رومانوی (گیت)، ایک رومانوی گانا	a romance (song), a romantic song	grupo	alternativoj	prononco
level	prioro	ایک سابقہ (کلیسیائی عنوان)	a prior (ecclesiastical title)	grupo	alternativoj	prononco
level	prototipo	ایک پروٹوٹائپ	a prototype	grupo	alternativoj	prononco
level	dalio	ایک ڈاہلیا	a dahlia	grupo	alternativoj	prononco
level	anagramo	ایک انگرام	an anagram	grupo	alternativoj	prononco
level	anapesto	anapest، anaepest	anapest, anaepest	grupo	alternativoj	prononco
level	antitezo	ایک مخالف	an antithesis	grupo	alternativoj	prononco
level	friso	ایک فریز	a frieze	grupo	alternativoj	prononco
level	apozicio	ایک تقرری	an apposition	grupo	alternativoj	prononco
level	asonanco	ایک ہم آہنگی	an assonance	grupo	alternativoj	prononco
level	aŭtografo	ایک آٹوگراف	an autograph	grupo	alternativoj	prononco
level	akcesora	آلات، ضمنی، ثانوی	accessory, collateral, secondary	grupo	alternativoj	prononco
level	centigramo	ایک سینٹی گرام	a centigram	grupo	alternativoj	prononco
level	centilitro	ایک سینٹی لیٹر	a centilitre	grupo	alternativoj	prononco
level	cirkumflekso	ایک سرمفلیکس (لہجہ)	a circumflex (accent)	grupo	alternativoj	prononco
level	decigramo	ایک ڈیسیگرام	a decigram	grupo	alternativoj	prononco
level	lucerno	ایک چرچ میں لٹکا ہوا چراغ	a hanging lamp in a church	grupo	alternativoj	prononco
level	decilitro	ایک deciliter	a deciliter	grupo	alternativoj	prononco
level	decimala	اعشاریہ	decimal	grupo	alternativoj	prononco
level	decimetro	ایک ڈیسی میٹر	a decimeter	grupo	alternativoj	prononco
level	dekagramo	ایک ڈیکاگرام	a decagram	grupo	alternativoj	prononco
level	fenikso	ایک فینکس	a phoenix	grupo	alternativoj	prononco
level	dekalitro	ایک decalitre	a decalitre	grupo	alternativoj	prononco
level	dekametro	ایک ڈیکیمیٹر	a decametre	grupo	alternativoj	prononco
level	demonstrativo	نمائشی	demonstrative	grupo	alternativoj	prononco
level	bronko	ایک bronchial ٹیوب	a bronchial tube	grupo	alternativoj	prononco
level	drakmo	ایک ڈراچما	a drachma	grupo	alternativoj	prononco
level	patricio	ایک محب وطن	a patrician	grupo	alternativoj	prononco
level	dualismo	ایک دوہری ازم	a dualism	grupo	alternativoj	prononco
level	lato	ایک لٹھ	a lath	grupo	alternativoj	prononco
level	prostitui	طوائف کو	to prostitute	grupo	alternativoj	prononco
level	etimologio	etymology	etymology	grupo	alternativoj	prononco
level	floreno	فلورین، فلورین	florin, floren	grupo	alternativoj	prononco
level	spondeo	سپنڈی	spondee	grupo	alternativoj	prononco
level	heksametro	ایک ہیکسا میٹر	a hexameter	grupo	alternativoj	prononco
level	hektogramo	ایک ہیکٹوگرام	a hectogram	grupo	alternativoj	prononco
level	hektolitro	ایک ہیکٹولیٹر	a hectolitre	grupo	alternativoj	prononco
level	hektometro	ایک ہیکٹو میٹر	a hectometre	grupo	alternativoj	prononco
level	imperfekto	نامکمل	imperfect	grupo	alternativoj	prononco
level	indikativo	اشارے	indicative	grupo	alternativoj	prononco
level	arkeologio	آثار قدیمہ (= arĥeologio)	archeology (=arĥeologio)	grupo	alternativoj	prononco
level	korelativa	ایک ارتباطی	a correlative	grupo	alternativoj	prononco
level	logogrifo	ایک لوگو گراف، ایک پہیلی	a logogriph, a puzzle	grupo	alternativoj	prononco
level	metriko	میٹرکس	metrics	grupo	alternativoj	prononco
level	trofeo	ایک ٹرافی	a trophy	grupo	alternativoj	prononco
level	miriametro	ایک میرا میٹر	a miriameter	grupo	alternativoj	prononco
level	monogramo	ایک مونوگرام	a monogram	grupo	alternativoj	prononco
level	salvo	ایک سالو، ایک پھٹ، ایک fusillade	a salvo, a burst, a fusillade	grupo	alternativoj	prononco
level	obolo	ایک اوبولس، ایک اوبول	an obolus, an obol	grupo	alternativoj	prononco
level	optativo	اختیاری	optative	grupo	alternativoj	prononco
level	paleografio	پیلیوگرافی	paleography	grupo	alternativoj	prononco
level	parafrazo	ایک جملہ	a paraphrase	grupo	alternativoj	prononco
level	paradigmo	ایک تمثیل	a paradigm	grupo	alternativoj	prononco
level	pentametro	ایک پینٹا میٹر	a pentameter	grupo	alternativoj	prononco
level	piastro	ایک piastre	a piastre	grupo	alternativoj	prononco
level	pleonasmo	ایک pleonasm، ایک فالتو پن	a pleonasm, a redundancy	grupo	alternativoj	prononco
level	preterito	ایک سابقہ، ماضی کا زمانہ	a pretrite, a past tense	grupo	alternativoj	prononco
level	silogismo	ایک syllogism	a syllogism	grupo	alternativoj	prononco
level	spektro	ایک سپیکٹرم	a spectrum	grupo	alternativoj	prononco
level	solecismo	ایک تنہائی	a solecism	grupo	alternativoj	prononco
level	hierarkio	درجہ بندی (=hierarĥio)	hierarchy (=hierarĥio)	grupo	alternativoj	prononco
level	subjunktivo	ذیلی	subjunctive	grupo	alternativoj	prononco
level	spontanea	اچانک	spontaneous	grupo	alternativoj	prononco
level	amuleto	ایک تعویذ	an amulet	grupo	alternativoj	prononco
level	tropo	ایک ٹراپ	a trope	grupo	alternativoj	prononco
level	atributo	ایک وصف	an attribute	grupo	alternativoj	prononco
level	kluki	cluck کرنے کے لئے	to cluck	grupo	alternativoj	prononco
level	akvilegio	ایک کولمبائن، اکیلیجیا	a columbine, an aquilegia	grupo	alternativoj	prononco
level	anagalo	ایک سرخ رنگ کا دلال (اناگالس)	a scarlet pimpernel (Anagallis)	grupo	alternativoj	prononco
level	angeliko	ایک انجیلیکا	an angelica	grupo	alternativoj	prononco
level	aorto	ایک شہ رگ	an aorta	grupo	alternativoj	prononco
level	apio	Apia، ایک جنگلی اجوائن، Apium	Apia, a wild celery, Apium	grupo	alternativoj	prononco
level	arniko	آرنیکا، چیتے کا بین، آرنیکا مونٹانا	arnica, leopard's bane, Arnica montana	grupo	alternativoj	prononco
level	fjordo	fjord، firth	fjord, firth	grupo	alternativoj	prononco
level	atavismo	atavism	atavism	grupo	alternativoj	prononco
level	balzamino	ایک balsam, impatiens (Balsamina)	a balsam, impatiens (Balsamina)	grupo	alternativoj	prononco
level	bisturio	ایک بیسٹوری	a bistoury	grupo	alternativoj	prononco
level	bronkito	برونکائٹس	bronchitis	grupo	alternativoj	prononco
level	celulozo	سیلولوز	cellulose	grupo	alternativoj	prononco
level	ciklopo	سائکلپس	Cyclops	grupo	alternativoj	prononco
level	endivio	ایک اینڈیو، ایک چکوری (Cichorium endivia)	an endive, a chicory (Cichorium endivia)	grupo	alternativoj	prononco
level	balado	ایک ballade	a ballade	grupo	alternativoj	prononco
level	entomologio	کینٹولوجی	entomology	grupo	alternativoj	prononco
level	erizipelo	erysipelas	erysipelas	grupo	alternativoj	prononco
level	haremo	حرم (مسلم خواتین کا کمرہ)	a harem (muslim women's room)	grupo	alternativoj	prononco
level	dedukti	اخذ کرنا	to deduce	grupo	alternativoj	prononco
level	eŭnuko	ایک خواجہ سرا	an eunuch	grupo	alternativoj	prononco
level	korsaĵo	ایک چولی، ایک چولی	a corsage, a bodice	grupo	alternativoj	prononco
level	garolo	ایک جے (گرولس)	a jay (Garrulus)	grupo	alternativoj	prononco
