C.ar content.tsv
Level	Esperanto	ar	en-us	Grupo	Alternativoj	Pronoco
level	sinedrio	السنهدرين، السنهدريم	sanhedrin, sanhedrim	grupo	alternativoj	prononco
level	soklo	قاعدة، قاعدة، قاعدة	a base, a pedestal, a plinth	grupo	alternativoj	prononco
level	kvasto	شرابة، بوم بوم، شرابة، هامش	a tassel, a pompom, a tassel, a fringe	grupo	alternativoj	prononco
level	tamburino	الدف	a tambourine	grupo	alternativoj	prononco
level	tamtamo	طمطم، طمطم	a tamtam, a tomtom	grupo	alternativoj	prononco
level	tandemo	ترادف، دراجة ترادفية	a tandem, a tandem bicycle	grupo	alternativoj	prononco
level	tarantelo	الرتيلاء	a tarantella	grupo	alternativoj	prononco
level	tiaro	تاج، تاج بابوي	a tiara, a papal crown	grupo	alternativoj	prononco
level	tindro	صوفان، خشب اللمس	a tinder, a touchwood	grupo	alternativoj	prononco
level	togo	توغا	a toga	grupo	alternativoj	prononco
level	topografio	التضاريس	topography	grupo	alternativoj	prononco
level	toreadoro	مصارع الثيران، مصارع الثيران	a toreador, a bullfighter	grupo	alternativoj	prononco
level	sateno	الساتان، الساتين	a satin, a sateen	grupo	alternativoj	prononco
level	transepto	رحلة بحرية	a transept, a cruise	grupo	alternativoj	prononco
level	trombono	الترومبون	a trombone	grupo	alternativoj	prononco
level	turbino	توربين	a turbine	grupo	alternativoj	prononco
level	ulano	أولان، أولان	an ulan, an uhlan	grupo	alternativoj	prononco
level	spekulacii	للمضاربة (العمل)، للمقامرة	to speculate (business), to gamble	grupo	alternativoj	prononco
level	ŝalupo	سفينة شراعية، وقارب شالوب، وقارب خدمات كبير	a sloop, a shaloop boat, a large utility boat	grupo	alternativoj	prononco
level	ŝrapnelo	شظية	a shrapnel	grupo	alternativoj	prononco
level	okulta	غامض	occult	grupo	alternativoj	prononco
level	baleto	باليه	a ballet	grupo	alternativoj	prononco
level	anomalio	حالة شاذة	an anomaly	grupo	alternativoj	prononco
level	puritano	المتزمت	a puritan	grupo	alternativoj	prononco
level	bazalto	البازلت	a basalt	grupo	alternativoj	prononco
level	berilo	الزبرجد، يشب	a beryl, a jasper	grupo	alternativoj	prononco
level	dinamometro	مقياس القوة	a dynamometer	grupo	alternativoj	prononco
level	grafito	الجرافيت	a graphite	grupo	alternativoj	prononco
level	gutaperko	جوتا بيركا	a gutta-percha	grupo	alternativoj	prononco
level	apoteozi	للتأليه والتأليه	to apothrosize, to deify	grupo	alternativoj	prononco
level	hidrostatiko	الهيدروستاتيكا	hydrostatics	grupo	alternativoj	prononco
level	kalomelo	كالوميل	a calomel	grupo	alternativoj	prononco
level	kolodio	الكولوديون	a collodion	grupo	alternativoj	prononco
level	konglomerato	تكتل	a conglomerate	grupo	alternativoj	prononco
level	eŭkaristio	القربان المقدس، سر	a eucharist, a sacrament	grupo	alternativoj	prononco
level	kosmogonio	علم نشأة الكون	cosmogony	grupo	alternativoj	prononco
level	kosmografio	علم الكونيات	cosmography	grupo	alternativoj	prononco
level	kreozoto	كريوسوت	creosote	grupo	alternativoj	prononco
level	kronometro	الكرونومتر	a chronometer	grupo	alternativoj	prononco
level	kvadraturo	التربيع	quadrature	grupo	alternativoj	prononco
level	horoskopo	ابراج	a horoscope	grupo	alternativoj	prononco
level	kvociento	حاصل	a quotient	grupo	alternativoj	prononco
level	lapiso	لونا الكاوية	luna caustic	grupo	alternativoj	prononco
level	logaritmo	اللوغاريتم	logarithm	grupo	alternativoj	prononco
level	lozanĝo	معينات، الماس	a lozenge, a diamond	grupo	alternativoj	prononco
level	malakito	الملكيت	a malachite	grupo	alternativoj	prononco
level	manometro	مقياس الضغط، مقياس الضغط	a manometer, a pressure gauge	grupo	alternativoj	prononco
level	meridiano	الزوال (الخط)	meridian (line)	grupo	alternativoj	prononco
level	meteoro	نيزك، نجم الرماية	meteor, a shooting star	grupo	alternativoj	prononco
level	meteorologio	علم الارصاد الجوية	meteorology	grupo	alternativoj	prononco
level	mikrometro	ميكرومتر	a micrometer	grupo	alternativoj	prononco
level	purgatorio	المطهر	purgatory	grupo	alternativoj	prononco
level	mineralogio	علم المعادن	mineralogy	grupo	alternativoj	prononco
level	plagiato	سرقة علمية	plagiarism	grupo	alternativoj	prononco
level	naftalino	النفثالين	naphthalene	grupo	alternativoj	prononco
level	nikotino	النيكوتين	nicotine	grupo	alternativoj	prononco
level	onikso	الجزع	onyx	grupo	alternativoj	prononco
level	ozono	الأوزون	ozone	grupo	alternativoj	prononco
level	estono	استوني	an Estonian	grupo	alternativoj	prononco
level	paralelogramo	متوازي الأضلاع	a parallelogram	grupo	alternativoj	prononco
level	perimetro	محيط	a perimeter	grupo	alternativoj	prononco
level	segmento	قطعة	a segment	grupo	alternativoj	prononco
level	sifono	سيفون	a siphon	grupo	alternativoj	prononco
level	stalagmito	الصواعد	a stalagmite	grupo	alternativoj	prononco
level	stalaktito	مقرنصات	a stalactite	grupo	alternativoj	prononco
level	striknino	الإستركنين	strychnine	grupo	alternativoj	prononco
level	ekskomuniki	ليحرم	to excommunicate	grupo	alternativoj	prononco
level	talko	التلك، الطباشير الفرنسي	talc, french chalk	grupo	alternativoj	prononco
level	tangento	الظل	tangent	grupo	alternativoj	prononco
level	trapezo	شبه منحرف	a trapeze, a trapezoid	grupo	alternativoj	prononco
level	trigonometrio	علم المثلثات	trigonometry	grupo	alternativoj	prononco
level	vazelino	الفازلين، الفازلين	vaseline, petroleum jello	grupo	alternativoj	prononco
level	talmudo	التلمود	Talmud	grupo	alternativoj	prononco
level	abnegacio	نكران الذات، وإنكار الذات	abnegation, self-denial	grupo	alternativoj	prononco
level	alibio	ذريعة	an alibi	grupo	alternativoj	prononco
level	koncesii	للتنازل، للترخيص، للامتياز	to concede, to license, to franchise	grupo	alternativoj	prononco
level	abituriento	خريج المدرسة الثانوية، البكالوريوس	a high-school graduate, a bachelor	grupo	alternativoj	prononco
level	bramano	براهمان، براهمين	Brahman, brahmin	grupo	alternativoj	prononco
level	demagogo	ديماغوجي	a demagogue	grupo	alternativoj	prononco
level	etnografio	الأجناس البشرية	ethnography	grupo	alternativoj	prononco
level	fakiro	فقير، فقير	a fakir, a faquir	grupo	alternativoj	prononco
level	aŭreolo	هالة، هالة، هالة (= نيمبو)	an aureole, a aura, a halo (=nimbo)	grupo	alternativoj	prononco
level	mentoro	مرشد	a mentor	grupo	alternativoj	prononco
level	pesimisto	متشائم	a pessimist	grupo	alternativoj	prononco
level	feministo	نسوية	a feminist	grupo	alternativoj	prononco
level	hetmano	الهتمان	a hetman	grupo	alternativoj	prononco
level	binoklo	المناظير	binoculars	grupo	alternativoj	prononco
level	kalifo	الخليفة	caliph	grupo	alternativoj	prononco
level	diluvo	طوفان، فيضان	a deluge, a flood	grupo	alternativoj	prononco
level	kaŭcio	كفالة، اعتراف	a bail, a recognizance	grupo	alternativoj	prononco
level	kodicilo	ملحق	a codicil	grupo	alternativoj	prononco
level	kongregacio	جماعة	a congregation	grupo	alternativoj	prononco
level	konsistorio	كونستانسي	a consistory	grupo	alternativoj	prononco
level	kvestoro	القسطور القسطوري	a quaestor	grupo	alternativoj	prononco
level	lamao	لاما	Lama	grupo	alternativoj	prononco
level	stenografi	إلى الاختزال، لكتابة الاختزال	to stenography, to write shorthand	grupo	alternativoj	prononco
level	mandareno	الماندرين (ضابط)	a mandarin (officer)	grupo	alternativoj	prononco
level	mediumo	وسيط	a medium	grupo	alternativoj	prononco
level	metempsikozo	داء الذهان، التناسخ	metempsychosis, reincarnation	grupo	alternativoj	prononco
level	monoteismo	التوحيد	monotheism	grupo	alternativoj	prononco
level	pivoto	محور	a pivot	grupo	alternativoj	prononco
level	nepotismo	المحسوبيات	nepotism	grupo	alternativoj	prononco
level	sortimento	تشكيلة، مجموعة مختارة متنوعة	assortment, a selection of variety	grupo	alternativoj	prononco
level	nihilismo	العدمية	nihilism	grupo	alternativoj	prononco
level	nihilisto	عدمي	a nihilist	grupo	alternativoj	prononco
level	nimbo	نيمبوس، هالة	a nimbus, a halo	grupo	alternativoj	prononco
level	numismatiko	علم العملات	numismatics	grupo	alternativoj	prononco
level	cisterno	صهريج، خزان، ناقلة	a cistern, a reservoir, a tanker	grupo	alternativoj	prononco
level	ostracismo	النبذ	ostracism	grupo	alternativoj	prononco
level	panteismo	وحدة الوجود	pantheism	grupo	alternativoj	prononco
level	panteisto	وحدة الوجود	a pantheist	grupo	alternativoj	prononco
level	spekulativa	المضاربة	speculative	grupo	alternativoj	prononco
level	parafo	فقرة، الأحرف الأولى	a paraph, an initials	grupo	alternativoj	prononco
level	poliso	بوليصة تأمين	an insurance policy	grupo	alternativoj	prononco
level	politeismo	الشرك	polytheism	grupo	alternativoj	prononco
level	prerogativo	امتياز	a prerogative	grupo	alternativoj	prononco
level	protektorato	محمية	a protectorate	grupo	alternativoj	prononco
level	prozelito	المرتد، تحويل	a proselyte, a convert	grupo	alternativoj	prononco
level	racionalismo	العقلانية	rationalism	grupo	alternativoj	prononco
level	racionalisto	عقلاني	a rationalist	grupo	alternativoj	prononco
level	sinoptika	سينوبتيكي	synoptic	grupo	alternativoj	prononco
level	skolastiko	المدرسية	scholasticism	grupo	alternativoj	prononco
level	spiritualismo	الروحانية والروحانية	spiritualism, spirituality	grupo	alternativoj	prononco
level	spiritualisto	روحاني	a spiritualist	grupo	alternativoj	prononco
level	pamfleto	كتيب	a pamphlet	grupo	alternativoj	prononco
level	taroko	التارو، التارو	tarot, taroc	grupo	alternativoj	prononco
level	teismo	الإيمان بالله	theism	grupo	alternativoj	prononco
level	teisto	ملحد	a theist	grupo	alternativoj	prononco
level	teokratio	ثيوقراطية	a theocracy	grupo	alternativoj	prononco
level	trusto	ثقة تجارية	a business trust	grupo	alternativoj	prononco
level	ukazo	ukase	a ukase	grupo	alternativoj	prononco
level	ultimato	إنذار	an ultimatum	grupo	alternativoj	prononco
level	ŝaho	شاه	Shah	grupo	alternativoj	prononco
level	gramofono	الحاكي	a gramophone	grupo	alternativoj	prononco
level	kreditoro	دائن	a creditor	grupo	alternativoj	prononco
level	ideografio	الأيديولوجية والكتابة المصورة	an ideography, a picture writing	grupo	alternativoj	prononco
level	idiotismo	تعبير اصطلاحي	an idiomatic expression	grupo	alternativoj	prononco
level	indukti	للحث، للاستدلال، للتعميم	to induce, to infer, to generalize	grupo	alternativoj	prononco
level	nominala	اسمى، صورى شكلى، بالاسم فقط	nominal	grupo	alternativoj	prononco
level	arkipelago	أرخبيل (=arĥipelago)	archipelago (=arĥipelago)	grupo	alternativoj	prononco
level	stenografio	الاختزال، الاختزال	stenography, shorthand	grupo	alternativoj	prononco
level	ornitologio	علم الطيور	ornithology	grupo	alternativoj	prononco
level	rekremento	بقايا، قشور، تفل، سحب	residue, husks, dregs, draff	grupo	alternativoj	prononco
level	bombasto	منمق، ضخ	a bombast, pumping	grupo	alternativoj	prononco
level	geologo	جيولوجي	a geologist	grupo	alternativoj	prononco
level	edikto	مرسوم، مرسوم	an edict, a decree	grupo	alternativoj	prononco
level	bareliefo	نقش بارز	a bas-relief	grupo	alternativoj	prononco
level	kariolo	فخ، عربة كلب	a trap, a dog cart	grupo	alternativoj	prononco
level	konfekcio	حلوى، بدلة جاهزة	a confection, a ready-made suit	grupo	alternativoj	prononco
level	empirio	إمبراطورية، تجريبية	an empiry, empiricism	grupo	alternativoj	prononco
level	navigacio	ملاحة	navigation	grupo	alternativoj	prononco
level	observatorio	مرصد	an observatory	grupo	alternativoj	prononco
level	abdiki	للتنازل عن الاستقالة	to abdicate, to resign	grupo	alternativoj	prononco
level	admiralitato	الأميرالية	admiralty	grupo	alternativoj	prononco
level	anarĥio	الفوضى (= أناركيو)	anarchy (=anarkio)	grupo	alternativoj	prononco
level	geografo	جغرافي	a geographer	grupo	alternativoj	prononco
level	aĝio	agio، قسط	an agio, a premium	grupo	alternativoj	prononco
level	aŭtokratio	حكم الفرد المطلق	autocracy	grupo	alternativoj	prononco
level	demagogio	الديماغوجية، الديماغوجية	demagogy, demagoguery	grupo	alternativoj	prononco
level	doko	رصيف، حوض (يخت، قارب، سفينة)	a dock, a basin (yacht, boat, ship)	grupo	alternativoj	prononco
level	eminenco	سماحة	Eminence	grupo	alternativoj	prononco
level	komandito	شراكة محدودة	a limited partnership	grupo	alternativoj	prononco
level	inaŭguracio	حفل تنصيب	an inauguration	grupo	alternativoj	prononco
level	biologo	عالم الأحياء	a biologist	grupo	alternativoj	prononco
level	katekisto	معلم التعليم المسيحي (=kateĥisto)	a catechist (=kateĥisto)	grupo	alternativoj	prononco
level	glukozo	جلوكوز (=جليكوزو)	glucose (=glikozo)	grupo	alternativoj	prononco
level	fiziologo	عالم فسيولوجي	a physiologist	grupo	alternativoj	prononco
level	katekizi	للتعليم المسيحي، لطرح الأسئلة (=kateĥizi)	to catechize, to cross question (=kateĥizi)	grupo	alternativoj	prononco
level	pacifisto	مسالم	a pacifist	grupo	alternativoj	prononco
level	kontribucio	تعويضات	reparations	grupo	alternativoj	prononco
level	naturalismo	طبيعية	naturalism	grupo	alternativoj	prononco
level	oligarkio	الأوليغارشية (= القلة)	oligarchy (=oligarĥio)	grupo	alternativoj	prononco
level	pacifismo	المسالمة	pacifism	grupo	alternativoj	prononco
level	plutokratio	حكم الأثرياء	plutocracy	grupo	alternativoj	prononco
level	realismo	الواقعية	realism	grupo	alternativoj	prononco
level	sociologo	عالم اجتماع	a sociologist	grupo	alternativoj	prononco
level	kondicionalo	مشروطا متوترة	conditional tense	grupo	alternativoj	prononco
level	albino	ألبينو	an albino	grupo	alternativoj	prononco
level	genciano	الجنطيانا (جنتيانا)	a gentian (Gentiana)	grupo	alternativoj	prononco
level	genisto	مكنسة، شجرة العرعر (جينيستا)	a broom, juniper tree (Genista)	grupo	alternativoj	prononco
level	korolo	كورولا (=فلوركرونو)	a corolla (=florkrono)	grupo	alternativoj	prononco
level	lumbriko	دودة الأرض (=tervermo)	a earthworm (=tervermo)	grupo	alternativoj	prononco
