C.pl content.tsv
Level	Esperanto	pl	en-us	Grupo	Alternativoj	Pronoco
level	rikani	drwić, śmiać się drwiąco	to sneer, to laugh derisively	grupo	alternativoj	prononco
level	sondi	brzmieć, sondować, zgłębiać	to sound, to probe, to fathom	grupo	alternativoj	prononco
level	disciplino	dyscyplina	a discipline	grupo	alternativoj	prononco
level	sarkasmo	sarkazm	a sarcasm	grupo	alternativoj	prononco
level	Londono	Londyn	London	grupo	alternativoj	prononco
level	arkitekturo	architektura (=arĥitekturo)	an architecture (=arĥitekturo)	grupo	alternativoj	prononco
level	antologio	antologia	anthology	grupo	alternativoj	prononco
level	kanibalo	kanibal	a cannibal	grupo	alternativoj	prononco
level	Varsovio	Warszawa	Warsaw	grupo	alternativoj	prononco
level	geologio	geologia	geology	grupo	alternativoj	prononco
level	leontodo	mniszek lekarski	a dandelion	grupo	alternativoj	prononco
level	disĉiplo	uczeń, naśladowca	a disciple, a follower	grupo	alternativoj	prononco
level	kuirita rizo	ugotowany ryż	a cooked rice	grupo	alternativoj	prononco
level	ĝino	gin (napój alkoholowy)	a gin (alcoholic beverage)	grupo	alternativoj	prononco
level	departemento	Wydział	a department	grupo	alternativoj	prononco
level	remburita urso	wypchanego misia	a stuffed bear	grupo	alternativoj	prononco
level	baseno	umywalka, basen	a basin, a pool	grupo	alternativoj	prononco
level	poluri	polerować, polerować, polerować (skórę) (=ciri)	to polish, to shine, to polish (leather) (=ciri)	grupo	alternativoj	prononco
level	miaŭi	miauczeć, miauczeć	to meow, to mew	grupo	alternativoj	prononco
level	admiralo	admirał, Lord Morza	an admiral, Sea Lord	grupo	alternativoj	prononco
level	farbito	powój (kwiat)	a morning glory (flower)	grupo	alternativoj	prononco
level	jodo	jod	iodine	grupo	alternativoj	prononco
level	kronologio	chronologia	a chronology	grupo	alternativoj	prononco
level	cinika	cyniczny	cynical	grupo	alternativoj	prononco
level	filologio	filologia	philology	grupo	alternativoj	prononco
level	aksiomo	aksjomat, system aksjomatyczny	an axiom, an axiomatic system	grupo	alternativoj	prononco
level	bardo	bard	a bard	grupo	alternativoj	prononco
level	ĵargono	żargon, slang	a jargon, a slang	grupo	alternativoj	prononco
level	aritmetiko	arytmetyka	arithmetics	grupo	alternativoj	prononco
level	analoga	analogowy, analogiczny	analog, analogous	grupo	alternativoj	prononco
level	aforismo	aforyzm, powiedzenie	an aphorism, a saying	grupo	alternativoj	prononco
level	kasto	kasta	a caste	grupo	alternativoj	prononco
level	antilopo	antylopa	an antelope	grupo	alternativoj	prononco
level	pledi	błagać (w sądzie)	to plead (in court)	grupo	alternativoj	prononco
level	narciso	żonkil, narcyz	a daffodil, a narcissus	grupo	alternativoj	prononco
level	adjutanto	adiutant, adiutant	an adjutant, an aide-de-camp	grupo	alternativoj	prononco
level	krucifikso	krucyfiks	a crucifix	grupo	alternativoj	prononco
level	ĵerzo	koszulka	a jersey	grupo	alternativoj	prononco
level	hieno	hiena	a hyena	grupo	alternativoj	prononco
level	epopeo	epopeja, poemat epicki	a epic, a epic poem	grupo	alternativoj	prononco
level	busto	biust, tors	a bust, a torso	grupo	alternativoj	prononco
level	bordero	granica	a border	grupo	alternativoj	prononco
level	kantato	kantata	cantata	grupo	alternativoj	prononco
level	nomado	nomad	a nomad	grupo	alternativoj	prononco
level	sakristio	zakrystia (w kościele)	a vestry (in a church)	grupo	alternativoj	prononco
level	felietono	felieton, reportaż seryjny	a feuilleton, a serial feature	grupo	alternativoj	prononco
level	prefekto	prefekt	a prefect	grupo	alternativoj	prononco
level	diafana	przezroczysty, przezroczysty, półprzezroczysty	diaphanous, transparent, translucent	grupo	alternativoj	prononco
level	lazuro	lazurowy, błękitny	azure, sky blue	grupo	alternativoj	prononco
level	pigmeo	pigmej	a pygmy	grupo	alternativoj	prononco
level	miriado	mnóstwo	a myriad	grupo	alternativoj	prononco
level	retoro	retor	a rhetorician	grupo	alternativoj	prononco
level	boksi	do pudełka	to box	grupo	alternativoj	prononco
level	optiko	optyka	optics	grupo	alternativoj	prononco
level	azilo	azyl, sanktuarium	an asylum, a sanctuary	grupo	alternativoj	prononco
level	bastardo	drań	a bastard	grupo	alternativoj	prononco
level	feŭdo	feud, feud	a feud, a feudal	grupo	alternativoj	prononco
level	paroksismo	paroksyzm	a paroxysm	grupo	alternativoj	prononco
level	loterio	loteria, loteria	a lottery, a raffle	grupo	alternativoj	prononco
level	gasfornelo	zakres gazu	a gas range	grupo	alternativoj	prononco
level	papiruso	papirus	a papyrus	grupo	alternativoj	prononco
level	soneto	sonet	a sonnet	grupo	alternativoj	prononco
level	kelonio	żółw	a turtle	grupo	alternativoj	prononco
level	moduli	modulować	to modulate	grupo	alternativoj	prononco
level	ekspresa	wyrazić	express	grupo	alternativoj	prononco
level	despoto	despota	a despot	grupo	alternativoj	prononco
level	konfiski	skonfiskować	to confiscate	grupo	alternativoj	prononco
level	depeŝo	przesyłka, pilna wiadomość	a dispatch, an urgent message	grupo	alternativoj	prononco
level	angoro	udręka, udręka, udręka	an anguish, an agony, a distress	grupo	alternativoj	prononco
level	subrobo	halka, podkoszulek	a slip, a sub robe	grupo	alternativoj	prononco
level	oazo	oaza	an oasis	grupo	alternativoj	prononco
level	Rejno	Ren	Rhine	grupo	alternativoj	prononco
level	epilepsio	epilepsja	an epilepsy	grupo	alternativoj	prononco
level	dogo	buldog, mastif	a bulldog, a mastiff	grupo	alternativoj	prononco
level	sakuro	kwiat wiśni (japoński)	a cherry blossom (japanese)	grupo	alternativoj	prononco
level	arkitekto	architekt (=arĥitekto)	an architect (=arĥitekto)	grupo	alternativoj	prononco
level	emancipi	wyemancypować się	to emancipate	grupo	alternativoj	prononco
level	nektaro	nektar	a nectar	grupo	alternativoj	prononco
level	trikoloreto	bratek, sercowiec (kwiat)	a pansy, heartsease (flower)	grupo	alternativoj	prononco
level	buduaro	buduar, toaletka	a boudoir, a dressing table	grupo	alternativoj	prononco
level	obtuza	tępy, tępy	obtuse, dull	grupo	alternativoj	prononco
level	tifo	dur plamisty	typhus	grupo	alternativoj	prononco
level	letargio	letarg, ospałość	lethargy, torpidity	grupo	alternativoj	prononco
level	astmo	astma	asthma	grupo	alternativoj	prononco
level	ŝovinismo	szowinizm	a chauvinism	grupo	alternativoj	prononco
level	kariero	kariera	a career	grupo	alternativoj	prononco
level	odo	oda	an ode	grupo	alternativoj	prononco
level	pupitro	mównica, ławka szkolna	a lectern, a school desk	grupo	alternativoj	prononco
level	deklaracio	deklaracja	a declaration	grupo	alternativoj	prononco
level	mistiko	mistyka, mistycyzm	a mystique, mysticism	grupo	alternativoj	prononco
level	bombardi	bombardować	to bombard	grupo	alternativoj	prononco
level	maksimo	maksyma	a maxim	grupo	alternativoj	prononco
level	lordo	Lord	lord	grupo	alternativoj	prononco
level	balzamo	balsam, balsam	balsam, balm	grupo	alternativoj	prononco
level	breĉo	wyłom, luka	a breach, a gap	grupo	alternativoj	prononco
level	diftongo	dyftong	a diphthong	grupo	alternativoj	prononco
level	sekto	sekta	a sect	grupo	alternativoj	prononco
level	amoro	amour, miłość seksualna	amour, a sexual love	grupo	alternativoj	prononco
level	dukato	dukat (srebro, złoto)	a ducat (silver, gold)	grupo	alternativoj	prononco
level	elizii	eliminować	to elide	grupo	alternativoj	prononco
level	epigrafo	epigraf, napis	an epigraph, an inscription	grupo	alternativoj	prononco
level	epigramo	fraszka	an epigram	grupo	alternativoj	prononco
level	amputi	amputować	to amputate	grupo	alternativoj	prononco
level	kursivo	kursywą	a cursive writing	grupo	alternativoj	prononco
level	faksimilo	faksymile	a facsimile	grupo	alternativoj	prononco
level	fiktiva	fikcyjny, fikcyjny	fictious, fictional	grupo	alternativoj	prononco
level	sireno	syrena	a siren	grupo	alternativoj	prononco
level	fleksio	przegięcie	inflexion	grupo	alternativoj	prononco
level	gerundio	gerund	a gerund	grupo	alternativoj	prononco
level	grafologio	grafologia	graphology	grupo	alternativoj	prononco
level	mahagono	mahoń	a mahogany	grupo	alternativoj	prononco
level	arkaika	archaiczny (=arĥaika)	archaic (=arĥaika)	grupo	alternativoj	prononco
level	homonimo	homonim	a homonym	grupo	alternativoj	prononco
level	karato	karat	a carat	grupo	alternativoj	prononco
level	agrafo	zapięcie, wiązanie, zszywka, zacisk	a fastener, a binding, a staple, a clamp	grupo	alternativoj	prononco
level	komparativo	porównawczy	comparative	grupo	alternativoj	prononco
level	titano	tytan	Titan	grupo	alternativoj	prononco
level	fiakro	dorożka, dorożka	a hackney coach, a hackney carriage	grupo	alternativoj	prononco
level	klasifiki	klasyfikować	to classify	grupo	alternativoj	prononco
level	broĉo	broszka	a brooch	grupo	alternativoj	prononco
level	beletristiko	literaturę beletrystyczną	a belletristic literature	grupo	alternativoj	prononco
level	inspekti	przeprowadzić inspekcję	to inspect	grupo	alternativoj	prononco
level	sfinkso	sfinks	a sphinx	grupo	alternativoj	prononco
level	superlativo	superlatyw	superlative	grupo	alternativoj	prononco
level	hiacinto	hiacynt	a hyacinth	grupo	alternativoj	prononco
level	retoriko	retoryka, oratorium	a rhetoric, an oratory	grupo	alternativoj	prononco
level	hieroglifo	hieroglif	a hieroglyph	grupo	alternativoj	prononco
level	dilemo	dylemat	a dilemma	grupo	alternativoj	prononco
level	tipografio	typografia	typography	grupo	alternativoj	prononco
level	kloako	kloaka, odpływ, szambo, szambo	a cloaca, a drain, a cesspool, a cesspit	grupo	alternativoj	prononco
level	nikelo	nikiel	nickel	grupo	alternativoj	prononco
level	vinjeto	winieta, ilustracja tekstowa	a vignette, a text illustration	grupo	alternativoj	prononco
level	eskorti	eskortować	to escort	grupo	alternativoj	prononco
level	geranio	geranium, dziób żurawia	a geranium, a crane's bill	grupo	alternativoj	prononco
level	ŝarado	farsa	a charade	grupo	alternativoj	prononco
level	skolo	szkoła (sztuki, filozofii)	a school (of art, philosophy)	grupo	alternativoj	prononco
level	artilerio	artyleria	an artillery	grupo	alternativoj	prononco
level	amnestio	amnestia	amnesty	grupo	alternativoj	prononco
level	agronomio	agronomia	agronomy	grupo	alternativoj	prononco
level	kosmopolito	kosmopolita	a cosmopolitan	grupo	alternativoj	prononco
level	tenoro	tenor	a tenor	grupo	alternativoj	prononco
level	rubuso	jeżyna, jeżyna	a blackberry, a bramble	grupo	alternativoj	prononco
level	angino	dusznica	angina	grupo	alternativoj	prononco
level	atlaso	atlas	an atlas	grupo	alternativoj	prononco
level	antropologio	antropologia	anthropology	grupo	alternativoj	prononco
level	furio	furia, bogini zemsty	fury, goddess of vengeance	grupo	alternativoj	prononco
level	anĉovo	anchois	an anchovy	grupo	alternativoj	prononco
level	apopleksio	apopleksja, udar	an apoplexy, a stroke	grupo	alternativoj	prononco
level	bazilisko	bazyliszek	a basilisk	grupo	alternativoj	prononco
level	vinko	barwinek, Vinca	a periwinkle, vinca	grupo	alternativoj	prononco
level	simfonio	symfonia	a symphony	grupo	alternativoj	prononco
level	bukso	pudełko (drzewo), bukszpan	a box (tree), a boxwood	grupo	alternativoj	prononco
level	cikuto	cykuta wodna	water hemlock	grupo	alternativoj	prononco
level	diafragmo	membrana	diaphragm	grupo	alternativoj	prononco
level	bibliografio	bibliografia	bibliography	grupo	alternativoj	prononco
level	disenterio	czerwonka	dysentery	grupo	alternativoj	prononco
level	dispepsio	niestrawność, niestrawność	dyspepsia, indigestion	grupo	alternativoj	prononco
level	klaĉi	plotkować, klaskać	to gossip, to clack	grupo	alternativoj	prononco
level	alkovo	wnęka, wnęka	an alcove, a recess	grupo	alternativoj	prononco
level	dialektiko	dialektyka	dialectics	grupo	alternativoj	prononco
level	dromedaro	dromader	dromedary	grupo	alternativoj	prononco
level	groteska	groteskowy, absurdalny	grotesque, ludicrous	grupo	alternativoj	prononco
level	ekskremento	ekskrement	an excrement	grupo	alternativoj	prononco
level	epidermo	naskórek	epidermis	grupo	alternativoj	prononco
level	ekzemo	wyprysk	eczema	grupo	alternativoj	prononco
level	eliksiro	eliksir	elixir	grupo	alternativoj	prononco
level	frontono	fronton	a pediment	grupo	alternativoj	prononco
level	monologo	monolog	a monologue	grupo	alternativoj	prononco
level	etiologio	etiologia	aetiology	grupo	alternativoj	prononco
level	ezofago	przełyk	esophagus	grupo	alternativoj	prononco
level	astronomo	astronom	an astronomer	grupo	alternativoj	prononco
level	monotona	monotonny	monotonous	grupo	alternativoj	prononco
level	ganglio	ganglion	a ganglion	grupo	alternativoj	prononco
level	gangreno	zgorzel	gangrene	grupo	alternativoj	prononco
level	podagro	dna	gout	grupo	alternativoj	prononco
level	gardenio	gardenia	a gardenia	grupo	alternativoj	prononco
level	glicirizo	lukrecja, lukrecja	liquorice, licorice	grupo	alternativoj	prononco
level	mansardo	strych	an attic	grupo	alternativoj	prononco
level	melaso	melasa, złoty syrop	molasses, golden syrup	grupo	alternativoj	prononco
level	hidrofobio	wodowstręt	hydrophobia	grupo	alternativoj	prononco
level	vizio	wizja	a vision	grupo	alternativoj	prononco
level	homeopatio	homeopatia	homeopathy	grupo	alternativoj	prononco
level	iriso	irys	iris	grupo	alternativoj	prononco
level	vokativo	wołacz	a vocative	grupo	alternativoj	prononco
level	tuniko	tunika	a tunic	grupo	alternativoj	prononco
level	katalepsio	katalepsja	catalepsy	grupo	alternativoj	prononco
level	koliko	kolka, narzekanie	colic, gripes	grupo	alternativoj	prononco
level	kolzo	rzepak, rzepak ozimy	colza, winter rape	grupo	alternativoj	prononco
level	korneo	rogówka	cornea	grupo	alternativoj	prononco
level	lariko	modrzew	larch	grupo	alternativoj	prononco
level	almanako	almanach	an almanac	grupo	alternativoj	prononco
level	aŭguro	zapowiedź	augury	grupo	alternativoj	prononco
level	hidro	hydra	hydra	grupo	alternativoj	prononco
level	apogeo	apogeum	apogee	grupo	alternativoj	prononco
level	meduzo	Meduza	jellyfish	grupo	alternativoj	prononco
level	edeno	eden	eden	grupo	alternativoj	prononco
level	lobo	płat	lobe	grupo	alternativoj	prononco
level	molusko	mięczak	a mollusk	grupo	alternativoj	prononco
level	sufloro	sufler	a prompter	grupo	alternativoj	prononco
level	sakramento	sakrament	sacrament	grupo	alternativoj	prononco
level	sekrecio	wydzielina	a secretion	grupo	alternativoj	prononco
level	mosko	piżmo	a musk	grupo	alternativoj	prononco
level	sugestii	sugerować (w hipnozie)	to suggest (under hypnosis)	grupo	alternativoj	prononco
level	municio	amunicja, amunicja	ammunition, munitions	grupo	alternativoj	prononco
level	narkotiko	narkotyk	a narcotic	grupo	alternativoj	prononco
level	dekolti	nisko wycięty, odsłaniający szyję i ramiona	to cut low, to expose neck and sholders	grupo	alternativoj	prononco
level	knari	krzywić się, trzepać, piszczeć	to grince, to grate, to squeak	grupo	alternativoj	prononco
level	morfino	morfina	a morphine	grupo	alternativoj	prononco
level	arkado	arkada	an arcade	grupo	alternativoj	prononco
level	palisandro	drzewo różane	a rosewood	grupo	alternativoj	prononco
level	impertinenta	bezczelny, bezczelny	impertinent, impudent	grupo	alternativoj	prononco
level	paĉulo	paczula	a patchouli	grupo	alternativoj	prononco
level	pepsino	pepsino	pepsino	grupo	alternativoj	prononco
level	poro	por	a pore	grupo	alternativoj	prononco
level	hipoteko	hipoteka	a mortgage	grupo	alternativoj	prononco
level	pustulo	krosta, pryszcz	a pustule, a pimple	grupo	alternativoj	prononco
level	premiso	założenie	a premise	grupo	alternativoj	prononco
level	rabarbo	rabarbar	a rhubarb	grupo	alternativoj	prononco
level	hirta	szczeciniasty, krzaczasty, nieporządny	bristly, bushy, untidy	grupo	alternativoj	prononco
level	rabio	szaleństwo, wścieklizna	frenzy, rabies	grupo	alternativoj	prononco
level	rezedo	mignonette, reseda	mignonette, reseda	grupo	alternativoj	prononco
level	ricino	roślina olejku rycynowego	a castor-oil plant	grupo	alternativoj	prononco
level	prismo	pryzmat	a prism	grupo	alternativoj	prononco
level	ruto	ruta	a rue	grupo	alternativoj	prononco
level	administracio	administracja	administration	grupo	alternativoj	prononco
level	santalo	drzewo sandałowe	a sandalwood	grupo	alternativoj	prononco
level	sinkopo	omdlenie	syncope	grupo	alternativoj	prononco
level	skarlatino	szkarlatynę	a scarlet fever	grupo	alternativoj	prononco
level	soleo	sola, solea (ryba)	a sole, solea (fish)	grupo	alternativoj	prononco
level	skismo	schizma	schism	grupo	alternativoj	prononco
level	egido	egida, ochrona	aegis, protection	grupo	alternativoj	prononco
level	strigli	czesać, czesać, wycierać	to curry-comb, to groom, to rub down	grupo	alternativoj	prononco
level	genealogio	genealogia	genealogy	grupo	alternativoj	prononco
