C.uk content.tsv
Level	Esperanto	uk	en-us	Grupo	Alternativoj	Pronoco
level	pulio	шків	a pulley	grupo	alternativoj	prononco
level	rabatvendo	продаж зі знижкою	a discount sales	grupo	alternativoj	prononco
level	radaro	радар	a radar	grupo	alternativoj	prononco
level	radioaktiveco	радіоактивність	a radioactivity	grupo	alternativoj	prononco
level	radioaparato	радіо	a radio	grupo	alternativoj	prononco
level	remaĉado	винагорода	remunation	grupo	alternativoj	prononco
level	remilo	весло	an oar	grupo	alternativoj	prononco
level	reta gazeto	інтернет-журнал	an online magazine	grupo	alternativoj	prononco
level	rifuĝinto	біженець	a refugee	grupo	alternativoj	prononco
level	riglilo	болт	a bolt	grupo	alternativoj	prononco
level	risorto	пружина	a spring	grupo	alternativoj	prononco
level	amboso	ковадло	an anvil	grupo	alternativoj	prononco
level	ruldomo (domveturilo)	кемпінг, будинок на колесах	a camping car, a motor home	grupo	alternativoj	prononco
level	rulseĝo	інвалідний візок	a wheelchair	grupo	alternativoj	prononco
level	rulŝtono	річковий камінь, галька	a river rock, a pebble	grupo	alternativoj	prononco
level	artifiko	хитрість, хитрість	an artifice, a trick	grupo	alternativoj	prononco
level	sceptro	скіпетр	a scepter	grupo	alternativoj	prononco
level	selo	сідло	a saddle	grupo	alternativoj	prononco
level	servico	набір посуду, сервіз	a crokery set, a service	grupo	alternativoj	prononco
level	simulanto	хворий пацієнт, поганець	a sick patient, a malingerer	grupo	alternativoj	prononco
level	skarpo	шарф	a scarf	grupo	alternativoj	prononco
level	skermado	фехтування	fencing	grupo	alternativoj	prononco
level	sketilo	скейт (=глитіло)	a skate (=glitilo)	grupo	alternativoj	prononco
level	ĉarniro	петля	a hinge	grupo	alternativoj	prononco
level	spektanto	глядач, глядач	a spectator, a viewer	grupo	alternativoj	prononco
level	spino (vertebraro)	хребта	a spine	grupo	alternativoj	prononco
level	sprono	шпора	a spur	grupo	alternativoj	prononco
level	stampilo	штамп, дирокол	a stamp, a punch	grupo	alternativoj	prononco
level	stepo	степ	a steppe	grupo	alternativoj	prononco
level	stetoskopo	стетоскоп	a stethoscope	grupo	alternativoj	prononco
level	stipendiulo	виставляч, учений	an exhibitioner, a scholar	grupo	alternativoj	prononco
level	stuci	обрізати, полард	to trim, to pollard	grupo	alternativoj	prononco
level	sukringo	кільце дерева, річне кільце	a tree ring, anual ring	grupo	alternativoj	prononco
level	surfado	серфінг	surfing	grupo	alternativoj	prononco
level	surfo	прибій	a surf	grupo	alternativoj	prononco
level	surfotabulo	дошка для серфінгу	a surfing board	grupo	alternativoj	prononco
level	svatanto	посередник, сват	a gobetween, a matchmaker	grupo	alternativoj	prononco
level	tajdo	приплив	a tide	grupo	alternativoj	prononco
level	talpo	моль	a mole	grupo	alternativoj	prononco
level	tamburisto	барабанщик	a drummer	grupo	alternativoj	prononco
level	tanko	танк	a tank	grupo	alternativoj	prononco
level	telerlavujo	раковина	a sink	grupo	alternativoj	prononco
level	tempopasigo	проведення часу	a passtime	grupo	alternativoj	prononco
level	terfalo	зсув	a landslide	grupo	alternativoj	prononco
level	tineo	тинеїда, платтяна міль	a tineid, a clothes moth	grupo	alternativoj	prononco
level	bubalo	буйвол	a buffalo	grupo	alternativoj	prononco
level	tornistro (dorsosako)	рюкзак (рюкзак)	a backpack (backpack)	grupo	alternativoj	prononco
level	trifolio	конюшина, трилисник	a clover, a shamrock	grupo	alternativoj	prononco
level	trompisto	самозванець	an impostor	grupo	alternativoj	prononco
level	tropiko	тропік	a tropic	grupo	alternativoj	prononco
level	vakero	ковбой	a cowboy	grupo	alternativoj	prononco
level	vangokaveto	ямочка	a dimple	grupo	alternativoj	prononco
level	vartistino	няня, няня, няня	a nanny, a child carer, a babysitter	grupo	alternativoj	prononco
level	venuso	Венера	Venus	grupo	alternativoj	prononco
level	videokamerao	відеокамера	a video camera	grupo	alternativoj	prononco
level	vintrodormo	сплячка	a hibernation	grupo	alternativoj	prononco
level	voĉkordoj	голосові зв'язки	vocal cords	grupo	alternativoj	prononco
level	zipo	блискавка	a zipper	grupo	alternativoj	prononco
level	zookulturado	розведення тварин	farming of animals	grupo	alternativoj	prononco
level	agonii	терпіти муки смерті, вмирати	to suffer the throes of death, to be dying	grupo	alternativoj	prononco
level	ĉarlatano	шарлатан	a charlatan	grupo	alternativoj	prononco
level	ĉasaviadilo	винищувач	a fighter plane	grupo	alternativoj	prononco
level	ĉenkanto	пісня-канон, пісня-круг	a canon song, a round song	grupo	alternativoj	prononco
level	ĉielskrapulo	хмарочос	a skyscraper	grupo	alternativoj	prononco
level	ĉizilo	долото	a chisel	grupo	alternativoj	prononco
level	ĝibulo	горбань	a hunchback	grupo	alternativoj	prononco
level	ŝovelmaŝino	екскаватор	an excavator	grupo	alternativoj	prononco
level	ŝpateto	мотика, невелика лопата	a hoe, a small spade	grupo	alternativoj	prononco
level	ŝprucigilo	спринклер	a sprinkler	grupo	alternativoj	prononco
level	ŝtupetaro	Драбина	a ladder	grupo	alternativoj	prononco
level	ŝukorno	ріжок для взуття	a shoe horn	grupo	alternativoj	prononco
level	branko	зябра, гілля	a gill, a branchia	grupo	alternativoj	prononco
level	afekti	удавати, прикидатися	to feign, to pretend	grupo	alternativoj	prononco
level	kaleŝo	карета	a carriage	grupo	alternativoj	prononco
level	ĉarpenti	столярувати, будувати, будувати	to carpenter, to build, to construct	grupo	alternativoj	prononco
level	atenci	нападати	to assault	grupo	alternativoj	prononco
level	cimo	клоп, напівкрилі	a bedbug, a hemipteran	grupo	alternativoj	prononco
level	argilo	глина	clay	grupo	alternativoj	prononco
level	amfibio	амфібія	an amphibian	grupo	alternativoj	prononco
level	abdiko	зречення	abdication	grupo	alternativoj	prononco
level	degeneri	вироджуватися	to degenerate	grupo	alternativoj	prononco
level	adulto	подружня зрада	an adultery	grupo	alternativoj	prononco
level	ardeo	чапля	a heron	grupo	alternativoj	prononco
level	absorbo	поглинання	absorption	grupo	alternativoj	prononco
level	abato	абат	an abbot	grupo	alternativoj	prononco
level	arĉo	смичок музичних інструментів	a bow of musical instruments	grupo	alternativoj	prononco
level	asparago	спаржа	asparagus	grupo	alternativoj	prononco
level	akuto	гострота	acuteness	grupo	alternativoj	prononco
level	absinto	абсент, полин	absinth, a worm wood	grupo	alternativoj	prononco
level	akaro	кліщ	a mite	grupo	alternativoj	prononco
level	alciono	halcyon, зимородок	a halcyon, a kingfisher	grupo	alternativoj	prononco
level	akuŝo	бути в пологах, народжувати	to be in labor, to give birth	grupo	alternativoj	prononco
level	agaco	загострення, досада, роздратування	aggravation, annoyance, irritation	grupo	alternativoj	prononco
level	amelo	крохмаль	starch	grupo	alternativoj	prononco
level	akaparo	загони ринку, монополія	cornering the market, monopoly	grupo	alternativoj	prononco
level	ĉasta	цнотливий	chaste	grupo	alternativoj	prononco
level	civeto	циветта (=цибето)	a civet (=cibeto)	grupo	alternativoj	prononco
level	Aleksandro	Олександр	Alexander	grupo	alternativoj	prononco
level	absceso	абсцес	an abscess	grupo	alternativoj	prononco
level	Anunciacio	Благовіщення	Annunciation	grupo	alternativoj	prononco
level	alno	вільха, бузина	an alder, an elder	grupo	alternativoj	prononco
level	alteo	Алтея, гібіскус	Althea, hibiscus	grupo	alternativoj	prononco
level	akcipitro	яструб-тетеревятник, хвак	a goshawk, a hwak	grupo	alternativoj	prononco
level	amputo	ампутація	amputation	grupo	alternativoj	prononco
level	altaro	вівтар	an altar	grupo	alternativoj	prononco
level	ablativo	аблятивний	ablative	grupo	alternativoj	prononco
level	aluno	галун	alum	grupo	alternativoj	prononco
level	amoniako	безводний аміак	anhydrous ammonia	grupo	alternativoj	prononco
level	amortizo	амортизація	amortization	grupo	alternativoj	prononco
level	stevardo	стюард	a steward	grupo	alternativoj	prononco
level	stevardino	стюардеса	a stewardess	grupo	alternativoj	prononco
level	blizardo	хуртовина	a blizzard	grupo	alternativoj	prononco
level	debuti	дебютувати	to debut	grupo	alternativoj	prononco
level	delto	дельта	delta	grupo	alternativoj	prononco
level	orumi	позолотити, позолотити	to plate in gold, to overgild	grupo	alternativoj	prononco
level	apokalipsa	апокаліптичний	apocalyptic	grupo	alternativoj	prononco
level	ribelo	повстання, повстання	a rebellion, uprising	grupo	alternativoj	prononco
level	baledo	балет	ballet	grupo	alternativoj	prononco
level	bangalo	бунгало	a bungalow	grupo	alternativoj	prononco
level	pikniki	на пікнік, піти на пікнік	to picnic, to go on a picnic	grupo	alternativoj	prononco
level	avataro	аватар	an avatar	grupo	alternativoj	prononco
level	centavo	сентаво	a centavo	grupo	alternativoj	prononco
level	branpano	цільнозерновий хліб	a wholemeal bread	grupo	alternativoj	prononco
level	aermatraco	надувне ліжко	an airbed	grupo	alternativoj	prononco
level	banĝo	банджо	a banjo	grupo	alternativoj	prononco
level	bideo	біде	a bidet	grupo	alternativoj	prononco
level	apendico	апендикс	appendix	grupo	alternativoj	prononco
level	flankokupo	розвага, хобі	a pastime, a hobby	grupo	alternativoj	prononco
level	agavo	столітник	Agave	grupo	alternativoj	prononco
level	brezi	тушкувати (на слабкому вогні)	to braise (in weak heat)	grupo	alternativoj	prononco
level	demenco	деменція	a dementia	grupo	alternativoj	prononco
level	ĉevalpovo	кінську силу	a horsepower	grupo	alternativoj	prononco
level	cipreso	кипарис	a cypress	grupo	alternativoj	prononco
level	citro	цитра (інструмент)	a zither (instrument)	grupo	alternativoj	prononco
level	abituro	випускник середньої школи, арбітр	a high-school graduate, an arbituro	grupo	alternativoj	prononco
level	anso	ручка, засув, ручка	a handle, a latch, a knob	grupo	alternativoj	prononco
level	harti	збагачувати залізо	to fortify iron	grupo	alternativoj	prononco
level	monitoro	монітор	a monitor	grupo	alternativoj	prononco
level	bonhavo	актив, володіння, власність	an asset, a possession, a property	grupo	alternativoj	prononco
level	afido	попелиця, тля (комаха)	an aphid, aphis (insect)	grupo	alternativoj	prononco
level	ceceo	муха цеце	a tsetse fly	grupo	alternativoj	prononco
level	anemio	анемія (нестача крові)	anemia (lack of blood)	grupo	alternativoj	prononco
level	bromelio	бромелія (рослина)	bromelia (a plant)	grupo	alternativoj	prononco
level	araŭkario	головоломка мавпочка, сосна чилі	a monkey puzzle, a Chili pine	grupo	alternativoj	prononco
level	akaĵuo	кешью, кешью	a cashew, a cachew nut	grupo	alternativoj	prononco
level	zoologia	зоологічний	zoological	grupo	alternativoj	prononco
level	bucero	носорог (птах)	a hornbill (bird)	grupo	alternativoj	prononco
level	Danubo	Дунай	Danube	grupo	alternativoj	prononco
level	damasko	Дамаск	Damascus	grupo	alternativoj	prononco
