C.el content.tsv
Level	Esperanto	el	en-us	Grupo	Alternativoj	Pronoco
level	anatomio	ανατομία	anatomy	grupo	alternativoj	prononco
level	estrado	μια πλατφόρμα, μια σκηνή	a platform, a stage	grupo	alternativoj	prononco
level	miniaturo	μια μινιατούρα	a miniature	grupo	alternativoj	prononco
level	cigano	ένας τσιγγάνος	a gypsy	grupo	alternativoj	prononco
level	eksceso	μια υπερβολή, μια τεράστια	an excess, an enormity	grupo	alternativoj	prononco
level	karikaturo	μια καρικατούρα, ένα καρτούν	a caricature, a cartoon	grupo	alternativoj	prononco
level	katedro	ένα γραφείο καθηγητών, μια θέση πανεπιστημίου	a lecturer's desk, a university post	grupo	alternativoj	prononco
level	banala	κοινότοπος, κοινός	banal, commonplace	grupo	alternativoj	prononco
level	taktiko	μια τακτική, τακτική	a tactic, tactics	grupo	alternativoj	prononco
level	konfederacio	μια συνομοσπονδία	a confederation	grupo	alternativoj	prononco
level	kokso	ένα ισχίο, haunch	a hip, haunch	grupo	alternativoj	prononco
level	alegorio	μια αλληγορία	an allegory	grupo	alternativoj	prononco
level	lavendo	μια λεβάντα	a lavender	grupo	alternativoj	prononco
level	zigzago	ένα ζιγκ-ζαγκ	a zigzag	grupo	alternativoj	prononco
level	arkivo	ένα αρχείο (=arĥivo)	an archive (=arĥivo)	grupo	alternativoj	prononco
level	sultano	Σουλτάνος	Sultan	grupo	alternativoj	prononco
level	femuro	ένα μηρό, πάνω μέρος του ποδιού	a thigh, upper leg	grupo	alternativoj	prononco
level	bivako	ένα στρατόπεδο, ένα μπιβουάκ	a camp, a bivouac	grupo	alternativoj	prononco
level	blazono	ένα οικόσημο, ερωτικά ρουλεμάν	a blazon, amorial bearings	grupo	alternativoj	prononco
level	panoramo	ένα πανόραμα	a panorama	grupo	alternativoj	prononco
level	ario	μια άρια, ένας αέρας	an aria, an air	grupo	alternativoj	prononco
level	protokolo	ένα πρωτόκολλο	a protocol	grupo	alternativoj	prononco
level	pudingo	πουτίγκα, πουτίγκα	pudding, a pudding	grupo	alternativoj	prononco
level	simetrio	μια συμμετρία	a symmetry	grupo	alternativoj	prononco
level	filologo	ένας φιλόλογος	a philologist	grupo	alternativoj	prononco
level	psalmo	ψαλμός	psalm	grupo	alternativoj	prononco
level	talero	ένα τάληρο (γερμανικό ασημένιο νόμισμα)	a thaler (German silver coin)	grupo	alternativoj	prononco
level	minareto	ένας μιναρές	a minaret	grupo	alternativoj	prononco
level	farmacio	φαρμακευτική, φαρμακεία (επιστήμη)	pharmaceutics, pharmacy (science)	grupo	alternativoj	prononco
level	sodo	μια σοδα	a soda	grupo	alternativoj	prononco
level	akacio	μια ακακία	an acacia	grupo	alternativoj	prononco
level	majoro	ένας ταγματάρχης, ένας διοικητής	a major, a commander	grupo	alternativoj	prononco
level	kavalerio	ένα ιππικό	a cavalry	grupo	alternativoj	prononco
level	metamorfozo	μεταμόρφωση, μεταμόρφωση	metamorphosis, transformation	grupo	alternativoj	prononco
level	marini	να μαρινάρετε	to marinate	grupo	alternativoj	prononco
level	pantomimo	μια παντομίμα	a pantomime	grupo	alternativoj	prononco
level	spiralo	μια σπείρα	a spiral	grupo	alternativoj	prononco
level	emblemo	ένα έμβλημα, ένα λογότυπο	an emblem, a logo	grupo	alternativoj	prononco
level	derivi	να αντλήσει	to derive	grupo	alternativoj	prononco
level	konkurenco	ένας διαγωνισμός, ένας εμπορικός διαγωνισμός	a competition, a commercial competition	grupo	alternativoj	prononco
level	tributo	αφιέρωμα	a tribute	grupo	alternativoj	prononco
level	klaki	να χτυπήσει, να φλυαρήσει, να ραγίσει	to click, to chatter, to crack	grupo	alternativoj	prononco
level	frakcio	μια παράταξη	a faction	grupo	alternativoj	prononco
level	teologio	θεολογία	theology	grupo	alternativoj	prononco
level	sektoro	ένας τομέας, ένας τομέας κύκλου	a sector, a sector of circle	grupo	alternativoj	prononco
level	sintezo	μια σύνθεση	a synthesis	grupo	alternativoj	prononco
level	farso	μια φάρσα, ένα σλάπστικ	a farce, a slapstick	grupo	alternativoj	prononco
level	guldeno	ένα φιορίνι, ένα gulden	a guilder, a gulden	grupo	alternativoj	prononco
level	providenco	μια πρόνοια	a providence	grupo	alternativoj	prononco
level	skrupulo	ένας συλλογισμός, μια ευσυνειδησία, ένας ενδοιασμός	a scruple, a conscientiousness, a qualm	grupo	alternativoj	prononco
level	infanterio	ένα πεζικό	an infantry	grupo	alternativoj	prononco
level	spasmo	ένας σπασμός	a spasm	grupo	alternativoj	prononco
level	rikani	να χλευάζω, να γελάς χλευαστικά	to sneer, to laugh derisively	grupo	alternativoj	prononco
level	sondi	να ηχήσει, να διερευνήσει, να καταλάβω	to sound, to probe, to fathom	grupo	alternativoj	prononco
level	disciplino	μια πειθαρχία	a discipline	grupo	alternativoj	prononco
level	sarkasmo	ένας σαρκασμός	a sarcasm	grupo	alternativoj	prononco
level	Londono	Λονδίνο	London	grupo	alternativoj	prononco
level	arkitekturo	μια αρχιτεκτονική (=arĥitekturo)	an architecture (=arĥitekturo)	grupo	alternativoj	prononco
level	antologio	ανθολογία	anthology	grupo	alternativoj	prononco
level	kanibalo	ένας κανίβαλος	a cannibal	grupo	alternativoj	prononco
level	Varsovio	Βαρσοβία	Warsaw	grupo	alternativoj	prononco
level	geologio	γεωλογία	geology	grupo	alternativoj	prononco
level	leontodo	μια πικραλίδα	a dandelion	grupo	alternativoj	prononco
level	disĉiplo	ένας μαθητής, ένας οπαδός	a disciple, a follower	grupo	alternativoj	prononco
level	kuirita rizo	ένα μαγειρεμένο ρύζι	a cooked rice	grupo	alternativoj	prononco
level	ĝino	ένα τζιν (αλκοολούχο ποτό)	a gin (alcoholic beverage)	grupo	alternativoj	prononco
level	departemento	ένα τμήμα	a department	grupo	alternativoj	prononco
level	remburita urso	μια λούτρινη αρκούδα	a stuffed bear	grupo	alternativoj	prononco
level	baseno	μια λεκάνη, μια πισίνα	a basin, a pool	grupo	alternativoj	prononco
level	poluri	γυαλίζω, γυαλίζω, γυαλίζω (δέρμα) (=ciri)	to polish, to shine, to polish (leather) (=ciri)	grupo	alternativoj	prononco
level	miaŭi	να νιαουρίζω, να νιαουρίζω	to meow, to mew	grupo	alternativoj	prononco
level	admiralo	ένας ναύαρχος, Θάλασσα	an admiral, Sea Lord	grupo	alternativoj	prononco
level	farbito	μια πρωινή δόξα (λουλούδι)	a morning glory (flower)	grupo	alternativoj	prononco
level	jodo	ιώδιο	iodine	grupo	alternativoj	prononco
level	kronologio	μια χρονολογία	a chronology	grupo	alternativoj	prononco
level	cinika	κυνικός	cynical	grupo	alternativoj	prononco
level	filologio	φιλολογία	philology	grupo	alternativoj	prononco
level	aksiomo	ένα αξίωμα, ένα αξιωματικό σύστημα	an axiom, an axiomatic system	grupo	alternativoj	prononco
level	bardo	ένας βάρδος	a bard	grupo	alternativoj	prononco
level	ĵargono	μια ορολογία, μια αργκό	a jargon, a slang	grupo	alternativoj	prononco
level	aritmetiko	αριθμητική	arithmetics	grupo	alternativoj	prononco
level	analoga	ανάλογος, ανάλογος	analog, analogous	grupo	alternativoj	prononco
level	aforismo	ένας αφορισμός, ένα ρητό	an aphorism, a saying	grupo	alternativoj	prononco
level	kasto	μια κάστα	a caste	grupo	alternativoj	prononco
level	antilopo	μια αντιλόπη	an antelope	grupo	alternativoj	prononco
level	pledi	να επικαλεστεί (στο δικαστήριο)	to plead (in court)	grupo	alternativoj	prononco
level	narciso	ένας νάρκισσος, ένας νάρκισσος	a daffodil, a narcissus	grupo	alternativoj	prononco
level	adjutanto	ένας βοηθός, ένας βοηθός στρατοπέδου	an adjutant, an aide-de-camp	grupo	alternativoj	prononco
level	krucifikso	ένας σταυρός	a crucifix	grupo	alternativoj	prononco
level	ĵerzo	μια φανέλα	a jersey	grupo	alternativoj	prononco
level	hieno	μια ύαινα	a hyena	grupo	alternativoj	prononco
level	epopeo	ένα έπος, ένα επικό ποίημα	a epic, a epic poem	grupo	alternativoj	prononco
level	busto	ένα μπούστο, έναν κορμό	a bust, a torso	grupo	alternativoj	prononco
level	bordero	ένα σύνορο	a border	grupo	alternativoj	prononco
level	kantato	καντάτα	cantata	grupo	alternativoj	prononco
level	nomado	ένας νομάδας	a nomad	grupo	alternativoj	prononco
level	sakristio	ένα άστο (σε μια εκκλησία)	a vestry (in a church)	grupo	alternativoj	prononco
level	felietono	ένα φειλέτο, ένα σειριακό χαρακτηριστικό	a feuilleton, a serial feature	grupo	alternativoj	prononco
level	prefekto	ένας νομάρχης	a prefect	grupo	alternativoj	prononco
level	diafana	διάφανο, διαφανές, ημιδιαφανές	diaphanous, transparent, translucent	grupo	alternativoj	prononco
level	lazuro	γαλάζιο, γαλάζιο του ουρανού	azure, sky blue	grupo	alternativoj	prononco
level	pigmeo	ένας πυγμαίος	a pygmy	grupo	alternativoj	prononco
level	miriado	μια μυριάδα	a myriad	grupo	alternativoj	prononco
level	retoro	ένας ρήτορας	a rhetorician	grupo	alternativoj	prononco
level	boksi	στο κουτί	to box	grupo	alternativoj	prononco
level	optiko	οπτική	optics	grupo	alternativoj	prononco
level	azilo	ένα άσυλο, ένα καταφύγιο	an asylum, a sanctuary	grupo	alternativoj	prononco
level	bastardo	ένα κάθαρμα	a bastard	grupo	alternativoj	prononco
level	feŭdo	μια βεντέτα, μια φεουδαρχία	a feud, a feudal	grupo	alternativoj	prononco
level	paroksismo	ένας παροξυσμός	a paroxysm	grupo	alternativoj	prononco
level	loterio	λαχειοφόρος αγορά, κλήρωση	a lottery, a raffle	grupo	alternativoj	prononco
level	gasfornelo	μια σειρά αερίων	a gas range	grupo	alternativoj	prononco
level	papiruso	ένας πάπυρος	a papyrus	grupo	alternativoj	prononco
level	soneto	ένα σονέτο	a sonnet	grupo	alternativoj	prononco
level	kelonio	μια χελώνα	a turtle	grupo	alternativoj	prononco
level	moduli	να διαμορφώνει	to modulate	grupo	alternativoj	prononco
level	ekspresa	εξπρές	express	grupo	alternativoj	prononco
level	despoto	ένας δεσπότης	a despot	grupo	alternativoj	prononco
level	konfiski	να κατάσχουν	to confiscate	grupo	alternativoj	prononco
level	depeŝo	μια αποστολή, ένα επείγον μήνυμα	a dispatch, an urgent message	grupo	alternativoj	prononco
level	angoro	μια αγωνία, μια αγωνία, μια στενοχώρια	an anguish, an agony, a distress	grupo	alternativoj	prononco
level	subrobo	ένα γλίστρημα, ένα υποβρύχιο	a slip, a sub robe	grupo	alternativoj	prononco
level	oazo	μια όαση	an oasis	grupo	alternativoj	prononco
level	Rejno	Ρήνος	Rhine	grupo	alternativoj	prononco
level	epilepsio	μια επιληψία	an epilepsy	grupo	alternativoj	prononco
level	dogo	ένα μπουλντόγκ, ένα μαστίφ	a bulldog, a mastiff	grupo	alternativoj	prononco
level	sakuro	ένα άνθος κερασιάς (ιαπωνικό)	a cherry blossom (japanese)	grupo	alternativoj	prononco
level	arkitekto	ένας αρχιτέκτονας (=arĥitekto)	an architect (=arĥitekto)	grupo	alternativoj	prononco
level	emancipi	να χειραφετηθεί	to emancipate	grupo	alternativoj	prononco
level	nektaro	ένα νέκταρ	a nectar	grupo	alternativoj	prononco
level	trikoloreto	ένας πανσές, καρδιοπάθεια (λουλούδι)	a pansy, heartsease (flower)	grupo	alternativoj	prononco
level	buduaro	ένα μπουντουάρ, ένα μπουντουάρ	a boudoir, a dressing table	grupo	alternativoj	prononco
level	obtuza	αμβλύς, θαμπός	obtuse, dull	grupo	alternativoj	prononco
level	tifo	τύφος	typhus	grupo	alternativoj	prononco
level	letargio	λήθαργος, ταραχή	lethargy, torpidity	grupo	alternativoj	prononco
level	astmo	άσθμα	asthma	grupo	alternativoj	prononco
level	ŝovinismo	ένας σοβινισμός	a chauvinism	grupo	alternativoj	prononco
level	kariero	μία καριέρα	a career	grupo	alternativoj	prononco
level	odo	μια ωδή	an ode	grupo	alternativoj	prononco
level	pupitro	ένα αναλόγιο, ένα σχολικό θρανίο	a lectern, a school desk	grupo	alternativoj	prononco
level	deklaracio	μια δήλωση	a declaration	grupo	alternativoj	prononco
level	mistiko	ένας μυστικισμός, μυστικισμός	a mystique, mysticism	grupo	alternativoj	prononco
level	bombardi	να βομβαρδίζει	to bombard	grupo	alternativoj	prononco
level	maksimo	ένα αξίωμα	a maxim	grupo	alternativoj	prononco
level	lordo	άρχοντας	lord	grupo	alternativoj	prononco
level	balzamo	βάλσαμο, βάλσαμο	balsam, balm	grupo	alternativoj	prononco
level	breĉo	ένα ρήγμα, ένα κενό	a breach, a gap	grupo	alternativoj	prononco
level	diftongo	ένας δίφθογγος	a diphthong	grupo	alternativoj	prononco
level	sekto	μια αίρεση	a sect	grupo	alternativoj	prononco
level	amoro	αγάπη, σεξουαλική αγάπη	amour, a sexual love	grupo	alternativoj	prononco
level	dukato	ένα δουκάτο (ασήμι, χρυσός)	a ducat (silver, gold)	grupo	alternativoj	prononco
level	elizii	να ξεφύγει	to elide	grupo	alternativoj	prononco
