A.my content.tsv
Level	Esperanto	my	en-us	Grupo	Alternativoj	Pronoco
level	ili zorgis fari ~	လုပ်ဖို့သတိထားကြတယ်~	they were careful to do ~	grupo	alternativoj	prononco
level	kiel eble plej ~	~ တတ်နိုင်သမျှ	as possible as ~	grupo	alternativoj	prononco
level	kiel eble plej malmulte da bruo	တတ်နိုင်သမျှ ဆူညံသံ (kiel eble)	as little noise as possible (kiel eble)	grupo	alternativoj	prononco
level	laŭeble plej malmulte da bruo	တတ်နိုင်သမျှ ဆူညံသံနည်းနည်း	as little noise as possible (laŭeble)	grupo	alternativoj	prononco
level	ili preskaŭ plene sukcesis	သူတို့ အပြည့်အဝနီးပါး အောင်မြင်ခဲ့တယ်။	they almost fully succeeded	grupo	alternativoj	prononco
level	en ĉi tiu aĉa situacio	ဒီလိုဆိုးရွားတဲ့အခြေအနေမှာ	in this nasty situation	grupo	alternativoj	prononco
level	aĉa situacio, kie arboj ĵetis siajn branĉojn	သစ်ပင်တွေ အကိုင်းအခက်တွေ ပစ်ချတဲ့ အခြေအနေဆိုး	a nasty situation where trees threw their branches	grupo	alternativoj	prononco
level	ĵetis siajn malsekajn branĉojn	မိမိတို့၏စိုစွတ်သောအကိုင်းအခက်များကို ပစ်ချကြသည်။	threw their own wet branches	grupo	alternativoj	prononco
level	rekte en la vizaĝojn	မျက်နှာများဆီသို့ တည့်တည့်	straight into the faces	grupo	alternativoj	prononco
level	de la industriisto	စက်မှုလုပ်ငန်းရှင်၏	of the industrialist	grupo	alternativoj	prononco
level	multpiedaj bestetoj	ခြေအစုံ သေးငယ်သော သတ္တဝါများ	multi-footed small creatures	grupo	alternativoj	prononco
level	prenis liajn piedojn	သူ့ခြေကိုယူ	took his feet	grupo	alternativoj	prononco
level	por promenejo	လမ်းလျှောက်ရန်	for a walk road	grupo	alternativoj	prononco
level	naturo faligis lian piedon	သဘာဝက သူ့ခြေထောက်ကို ပြုတ်ကျစေတယ်။	nature made his foot fallen	grupo	alternativoj	prononco
level	plej dolorige	အနာကျင်ဆုံး	most painfully	grupo	alternativoj	prononco
level	faligis lian piedon en kavon	သူ့ခြေထောက်ကို တွင်းထဲသို့ချလိုက်သည်။	dropped his foot into a pit	grupo	alternativoj	prononco
level	kavo plena de akvo	ရေပြည့်သောတွင်း၊	a pit full of water	grupo	alternativoj	prononco
level	akvo aĉ-odora	အနံ့နံသောရေ	foul-smelling water	grupo	alternativoj	prononco
level	rapide alvenis al la penso	အတွေးထဲကို မြန်မြန်ရောက်သွားတယ်။	quickly arrived at the thought	grupo	alternativoj	prononco
level	oni devas esti preta	တစ်ခုအဆင်သင့်ဖြစ်ရမည်။	one must be ready	grupo	alternativoj	prononco
level	ĉi tie	ဒီမှာ	here	grupo	alternativoj	prononco
level	iu ajn ~	ဘယ်သူမဆို ~	anyone ~	grupo	alternativoj	prononco
level	preta por iu ajn malplaĉa renkonto	အဆင်မပြေမှုတိုင်းအတွက် အဆင်သင့်ပါပဲ။	ready for any unpleasant encounter	grupo	alternativoj	prononco
level	ion ajn	ဘာမဆို (ဘာပဲဖြစ်ဖြစ်)	anything (whatever)	grupo	alternativoj	prononco
level	li atendis ion ajn	သူသည် မည်သည့်အရာကိုမဆို စောင့်ဆိုင်းနေခဲ့သည်။	he was waiting for anything	grupo	alternativoj	prononco
level	krom homa voĉo	လူ့အသံကို ဖယ်ပါ။	aside human voice	grupo	alternativoj	prononco
level	kiam voĉo aŭdiĝis, ~	အသံတစ်ခုကြားလိုက်ရသောအခါ~	when a voice heard, ~	grupo	alternativoj	prononco
level	aŭdiĝis tuj proksime	အနီးကပ်ကြားလိုက်ရတယ်။	heard immediately close	grupo	alternativoj	prononco
level	li faris belan surlokan salton	သူက ဆိုက်မှာ ခုန်လို့ကောင်းတယ်။	he made a nice on-site jump	grupo	alternativoj	prononco
level	kiu movis lian koron	သူ့နှလုံးသားကို လှုပ်ရှားခဲ့သူ	who moved his heart	grupo	alternativoj	prononco
level	supren ĝis la buŝo	နှုတ်မှ နှုတ်တက်၊	upword to the mouth	grupo	alternativoj	prononco
level	kun la provo rekapti trankvilon	ငြိမ်သက်ခြင်းကို ပြန်လည်ရယူရန် ကြိုးပမ်းမှုနှင့်အတူ	with the attempt to recapture calm	grupo	alternativoj	prononco
level	iom da trankvilo	အနည်းငယ်ငြိမ်သက်မှု	a little tranquility	grupo	alternativoj	prononco
level	la lumo de lampeto	မီးခွက်၏အလင်း	the light of a lamp	grupo	alternativoj	prononco
level	oni direktis rekte al liaj okuloj	တစ်ယောက်ယောက်က သူ့မျက်လုံးတွေကို တိုက်ရိုက် ညွှန်ပြတယ်။	someone directed directly to his eyes	grupo	alternativoj	prononco
level	la lampo, kiun oni direktis al okuloj	တစ်စုံတစ်ယောက်သည် မျက်စိကို ညွှန်ပြသော မီးခွက်၊	the lamp which someone directed to eyes	grupo	alternativoj	prononco
level	malhelpis repaciĝon	ပြန်လည်သင့်မြတ်ရေးကို တားဆီးခဲ့သည်။	prevented reconciliation	grupo	alternativoj	prononco
level	ŝajnis al li, ke ~	သူထင်တာဘဲ~	it seemed to him that ~	grupo	alternativoj	prononco
level	la homformo, kiu tenis la lampon	မီးခွက်ကိုင်တဲ့ လူပုံစံ	the human form that held the lamp	grupo	alternativoj	prononco
level	surhavas vestojn policajn	ရဲဝတ်စုံဝတ်ပါ။	wear clothes police	grupo	alternativoj	prononco
level	kion vi faras ĉi tie?	ဒီမှာသင်ဘာလုပ်နေပါသလဲ?	what are you doing here?	grupo	alternativoj	prononco
level	sonas la aŭtorita voĉo	အသံသည် တရားဝင်သောအသံဖြစ်သည်။	sounds the authoritative voice	grupo	alternativoj	prononco
level	bonvolu paroli ~	ကျေးဇူးပြုပြီး ~ စကားပြောပါ။	please talk ~	grupo	alternativoj	prononco
level	iom klare	အနည်းငယ်ရှင်းလင်းသည်။	a little clear	grupo	alternativoj	prononco
level	la alia diris	အခြားတစ်ဦးကပြောပါသည်။	the other said	grupo	alternativoj	prononco
level	eĉ pli grav-tone	ပိုအရေးကြီးတဲ့ အသံနဲ့	in even more important-tone	grupo	alternativoj	prononco
level	mi promenas	လမ်းလျှောက်နေတယ်။	I'm walking	grupo	alternativoj	prononco
level	vi promenas en la bieno	မင်း လယ်ကွင်းမှာ လမ်းလျှောက်တယ်။	you walk on the farm	grupo	alternativoj	prononco
level	de la grafino	countess ၏	of the countess	grupo	alternativoj	prononco
level	la bieno de la grafino	ကောင်မတွေရဲ့ လယ်မြေ၊	the countess's farm	grupo	alternativoj	prononco
level	meze de la nokto	ညနက်သန်းခေါင်တွင်	in the middle of the night	grupo	alternativoj	prononco
level	ĉu la grafino vin invitis?	ကောင်မတွေက မင်းကို ဖိတ်ခဲ့တာလား။	did the countess invite you?	grupo	alternativoj	prononco
level	ĉu ŝi scias pri ~	~ သူမအကြောင်းသိလား။	does she know about ~	grupo	alternativoj	prononco
level	pri via ĉeesto	မင်းရဲ့တည်ရှိမှုအကြောင်း	about your presence	grupo	alternativoj	prononco
level	via ĉeesto ĉi tie	မင်းရဲ့ တည်ရှိမှုက ဒီမှာ	your presence here	grupo	alternativoj	prononco
level	mi devas peti vin ~	ငါ မင်းကို မေးစရာရှိတယ် ~	I have to ask you ~	grupo	alternativoj	prononco
level	petas vin sekvi min	ငါ့နောက်ကို လိုက်ဖို့ တောင်းဆိုတယ်။	asks you to follow me	grupo	alternativoj	prononco
level	kaj li klarigis ~	ပြီးတော့ သူက ရှင်းပြတယ်။	and he explained ~	grupo	alternativoj	prononco
level	klarigis, ke ~	ရှင်းပြတယ် ~	explained that ~	grupo	alternativoj	prononco
level	ekde la fuŝa provo	ကြိုးစားမှုမှားကတည်းက	since the wrong attempt	grupo	alternativoj	prononco
level	la fuŝa provo kapti la grafinon	ကောင်မကို ဖမ်းဖို့ ကြိုးပမ်းမှု မှားတယ်။	the wrong attempt to catch the countess	grupo	alternativoj	prononco
level	fare de ~	~ ကြောင့်	due to ~	grupo	alternativoj	prononco
level	fare de teroristoj	အကြမ်းဖက်သမားတွေကြောင့်	due to terrorists	grupo	alternativoj	prononco
level	la polico kontrolas atente	ရဲတွေက သေသေချာချာ စစ်ဆေးတယ်။	the police checks carefully	grupo	alternativoj	prononco
level	kontrolas, kio okazas	ဘာတွေဖြစ်နေလဲ စစ်ဆေးတယ်။	checks what is happening	grupo	alternativoj	prononco
level	okazas en la ĉirkaŭaĵo	ပတ်ဝန်းကျင်၌ ဖြစ်ပေါ်သည်။	occurs in the surrounding	grupo	alternativoj	prononco
level	de la kastelo	ရဲတိုက်၏	of the castle	grupo	alternativoj	prononco
level	la ĉirkaŭaĵo de la kastelo	ရဲတိုက်၏ပတ်ဝန်းကျင်	the surrounding of the castle	grupo	alternativoj	prononco
level	al la industriisto	စက်မှုလုပ်ငန်းရှင်ထံ	to the industrialist	grupo	alternativoj	prononco
level	ŝajnis, ke ~	အဲဒါက ~	it seemed that ~	grupo	alternativoj	prononco
level	lia koro ĉifoje falis	ဒီတစ်ခါတော့ သူ့နှလုံးခုန်သွားတယ်။	his heart fell this time	grupo	alternativoj	prononco
level	falis ĝis liaj piedoj	ခြေတော်ရင်းသို့ လဲကျ၏။	fell to his feet	grupo	alternativoj	prononco
level	li sciis, ke ~	သူသိတယ် ~	he knew that ~	grupo	alternativoj	prononco
level	nur malfacile li provos trovi ~	ခက်ခက်ခဲခဲ ရှာရလိမ့်မယ်။	just hard he'll try to find	grupo	alternativoj	prononco
level	trovi akcepteblan klarigon	လက်ခံနိုင်သော ရှင်းပြချက်ကို ရှာရန်	to find an acceptable explanation	grupo	alternativoj	prononco
level	pri sia ĉeesto	တစ်ဦးတစ်ယောက်ရဲ့ ရှိနေခြင်းအကြောင်း	about one's own presence	grupo	alternativoj	prononco
level	la ideo, ke la grafino ĉion scias	သူဌေးက အကုန်သိတယ် ဆိုတဲ့ အယူအဆ	the idea that the countess knows everything	grupo	alternativoj	prononco
level	la ideo perdigis al li malmulton da espero	အကြံအစည်က သူ့ကို မျှော်လင့်ချက် နည်းပါးစေသည်။	the idea deprived him of little hope	grupo	alternativoj	prononco
level	malmulto da espero	မျှော်လင့်ချက်လေးများ	little hope	grupo	alternativoj	prononco
level	malmulta espero, kiu restis	မျှော်လင့်ချက်လေးများ ကျန်ခဲ့သည်။	little hope that remained	grupo	alternativoj	prononco
