C.zh-cn content.tsv
Level	Esperanto	zh-cn	en-us	Grupo	Alternativoj	Pronoco
level	heliotropo	天芥菜，天芥菜	heliotrope, Heliotropium	grupo	alternativoj	prononco
level	hermafrodita	雌雄同体	hermaphrodite	grupo	alternativoj	prononco
level	polipo	息肉	a polyp	grupo	alternativoj	prononco
level	hidroterapio	水疗	hydrotherapy	grupo	alternativoj	prononco
level	hipertrofio	肥大	hypertrophy	grupo	alternativoj	prononco
level	hisopo	牛膝草（海索草）	hyssop (Hyssopus)	grupo	alternativoj	prononco
level	fresko	壁画	fresco	grupo	alternativoj	prononco
level	humero	肱骨	humerus	grupo	alternativoj	prononco
level	hegemonio	霸权，统治	hegemony, dominance	grupo	alternativoj	prononco
level	ilekso	冬青树，冬青树	an ilex, a holly	grupo	alternativoj	prononco
level	irido	一朵鸢尾花（花）	an iris (flower)	grupo	alternativoj	prononco
level	kalendulo	金盏花，万寿菊	calendula, a marigold	grupo	alternativoj	prononco
level	kanabeno	红雀	a linnet	grupo	alternativoj	prononco
level	blokado	封锁	blockade	grupo	alternativoj	prononco
level	kokono	一个茧	a cocoon	grupo	alternativoj	prononco
level	kondoro	秃鹰	a condor	grupo	alternativoj	prononco
level	bojkoti	抵制	to boycott	grupo	alternativoj	prononco
level	konvolvulo	空心菜、牵牛花、旋花	a convolvulus, a morning glory, a bindweed	grupo	alternativoj	prononco
level	krabro	一只大黄蜂	a hornet	grupo	alternativoj	prononco
level	kreso	水芹	a cress	grupo	alternativoj	prononco
level	kumino	孜然	a cumin	grupo	alternativoj	prononco
level	malario	疟疾	malaria	grupo	alternativoj	prononco
level	marasmo	消瘦、消瘦	marasmus, emaciation	grupo	alternativoj	prononco
level	obelisko	方尖碑	an obelisk	grupo	alternativoj	prononco
level	meliso	梅丽莎	a melissa	grupo	alternativoj	prononco
level	merlango	鳕鱼	a whiting	grupo	alternativoj	prononco
level	divano	长沙发、东方议会、奥斯曼	a divan, an oriental council, ottoman	grupo	alternativoj	prononco
level	mikrobo	一种微生物	a microbe	grupo	alternativoj	prononco
level	milvo	一只风筝（鸟）	a kite (bird)	grupo	alternativoj	prononco
level	mimozo	含羞草	a mimosa	grupo	alternativoj	prononco
level	monomanio	偏执狂	monomania	grupo	alternativoj	prononco
level	moruo	一条鳕鱼	a cod fish	grupo	alternativoj	prononco
level	nizo	麻雀鹰	a sparrow hawk	grupo	alternativoj	prononco
level	sarkofago	石棺	a sarcophagus	grupo	alternativoj	prononco
level	onobriko	红豆草	sainfoin, onobrychis	grupo	alternativoj	prononco
level	orkideo	一朵兰花	an orchid	grupo	alternativoj	prononco
level	ekvacio	一个方程	an equation	grupo	alternativoj	prononco
level	paleontologio	古生物学	paleontology	grupo	alternativoj	prononco
level	naso	鳗鱼陷阱，鱼陷阱	an eel trap, a fish trap	grupo	alternativoj	prononco
level	palinuro	大龙虾、海螯虾	a spiny lobster, sea crayfish	grupo	alternativoj	prononco
level	paviano	狒狒	a baboon	grupo	alternativoj	prononco
level	pistilo	雌蕊，杵	a pistil, a pestle	grupo	alternativoj	prononco
level	pleŭronekto	比目鱼、比目鱼	a flat fish, a flounder	grupo	alternativoj	prononco
level	poreo	一根韭菜	a leek	grupo	alternativoj	prononco
level	rajo	鳐鱼、鳐鱼、黄貂鱼	a ray, a skate, a stingray	grupo	alternativoj	prononco
level	kandelabro	烛台，烛台	a candelabrum, a candlestick	grupo	alternativoj	prononco
level	retino	视网膜	retina	grupo	alternativoj	prononco
level	reŭmatismo	风湿病	rheumatism	grupo	alternativoj	prononco
level	sacerdoto	牧师	a priest	grupo	alternativoj	prononco
level	turbo	一个旋转的陀螺	a spinning top	grupo	alternativoj	prononco
level	slipo	一张纸条，一张档案卡	a slip, a filing card	grupo	alternativoj	prononco
level	batisto	麻布、麻布	a batiste, a cambric	grupo	alternativoj	prononco
level	serafo	六翼天使	a seraph	grupo	alternativoj	prononco
level	sevrugo	星状鲟鱼	a starry sturgeon, a stellate sturgeon	grupo	alternativoj	prononco
level	sfinktero	括约肌	a sphincter	grupo	alternativoj	prononco
level	sifiliso	梅毒、痘	syphilis, pox	grupo	alternativoj	prononco
level	tuberkulo	结节，结核病（=tuberkulozo）	tubercle, tuberculosis (=tuberkulozo)	grupo	alternativoj	prononco
level	sinapo	一粒芥菜籽	a mustard seed	grupo	alternativoj	prononco
level	fanfaro	一场大张旗鼓	a fanfare	grupo	alternativoj	prononco
level	skalpo	头皮	a scalp	grupo	alternativoj	prononco
level	skorzonero	黑色婆罗门参	a black salsify	grupo	alternativoj	prononco
level	talismano	护身符、吉祥物	a talisman, a mascot	grupo	alternativoj	prononco
level	spermo	精子，精液	sperm, semen	grupo	alternativoj	prononco
level	tarantulo	狼蛛	a tarantula	grupo	alternativoj	prononco
level	revizoro	审计员、检查员	an auditor, an inspector	grupo	alternativoj	prononco
level	tinko	丁丁	a tench	grupo	alternativoj	prononco
level	celerio	芹菜	a celery	grupo	alternativoj	prononco
level	cidonio	一个木瓜	a quince	grupo	alternativoj	prononco
level	galantino	明胶	gellatine	grupo	alternativoj	prononco
level	grogo	烈酒，托迪	a grog, toddy	grupo	alternativoj	prononco
level	karamelo	焦糖	caramel	grupo	alternativoj	prononco
level	kirŝo	樱桃白兰地，一种樱桃白兰地	a kirsh, a cherry brandy	grupo	alternativoj	prononco
level	kompoto	蜜饯，炖水果	a compote, a stewed fruit	grupo	alternativoj	prononco
level	mespilo	枸杞子	a medlar	grupo	alternativoj	prononco
level	mirabelo	米拉贝尔	a mirabelle	grupo	alternativoj	prononco
level	pesimismo	悲观主义	pessimism	grupo	alternativoj	prononco
level	plebo	平民，平民百姓	plebs, common people	grupo	alternativoj	prononco
level	saguo	西米	a sago	grupo	alternativoj	prononco
level	vermuto	苦味酒（酒）	a vermuth (wine)	grupo	alternativoj	prononco
level	arabesko	蔓藤花纹	arabesque	grupo	alternativoj	prononco
level	arbalesto	弩，矛枪	a crossbow, a spear gun	grupo	alternativoj	prononco
level	medolo	髓、髓、髓	medulla, marrow, pith	grupo	alternativoj	prononco
level	balistiko	弹道学	ballistics	grupo	alternativoj	prononco
level	orgio	狂欢	an orgy	grupo	alternativoj	prononco
level	baziliko	一座大教堂	a basilica	grupo	alternativoj	prononco
level	gruzo	一块砾石，一块砂砾	a gravel, a grit	grupo	alternativoj	prononco
level	burnuso	烧伤的，烧伤的	a burnous, a burnoose	grupo	alternativoj	prononco
level	diapazono	音叉，音叉	a diapason, a tuning fork	grupo	alternativoj	prononco
level	dinamito	炸药	dynamite	grupo	alternativoj	prononco
level	maroko	摩洛哥	Morocco	grupo	alternativoj	prononco
level	ditirambo	酒神颂歌	a dithyramb	grupo	alternativoj	prononco
level	eklogo	田园诗	an eclogue	grupo	alternativoj	prononco
level	falango	方阵	a phalanx	grupo	alternativoj	prononco
level	garnituro	一个装饰品	a garniture	grupo	alternativoj	prononco
level	geodezio	大地测量学	geodesy	grupo	alternativoj	prononco
level	gladiatoro	角斗士	a gladiator	grupo	alternativoj	prononco
level	glazuro	釉料、糖霜、糖霜、清漆	a glaze, icing, frosting, varnish	grupo	alternativoj	prononco
level	diletanto	业余爱好者、业余爱好者、业余爱好者	a delettante, an amateur, a dabbler	grupo	alternativoj	prononco
level	kalejdoskopo	万花筒	a kaleidoscope	grupo	alternativoj	prononco
level	halebardo	一把戟	a halberd	grupo	alternativoj	prononco
level	harmoniumo	风琴	a harmonium	grupo	alternativoj	prononco
level	uzuro	高利贷	a usury	grupo	alternativoj	prononco
level	hipodromo	赛马场，赛马场	a hippodrome, a horse racing track	grupo	alternativoj	prononco
level	impresario	经纪人、商人	an impresario, a businessman	grupo	alternativoj	prononco
level	kabrioleto	敞篷车，敞篷车	a cabriolet, a convertible	grupo	alternativoj	prononco
level	kalibro	一个口径	a caliber	grupo	alternativoj	prononco
level	kameo	客串	a cameo	grupo	alternativoj	prononco
level	kartografio	制图学	cartography	grupo	alternativoj	prononco
level	aŭtokrato	独裁者	an autocrat	grupo	alternativoj	prononco
level	kartuŝo	漩涡花饰	a cartouche	grupo	alternativoj	prononco
level	dekadenco	颓废	a decadence	grupo	alternativoj	prononco
level	kazemato	炮台	a casemate	grupo	alternativoj	prononco
level	kepo	阿克皮	a kepi	grupo	alternativoj	prononco
level	monarkio	君主制 (=monarĥio)	monarchy (=monarĥio)	grupo	alternativoj	prononco
level	ksilofono	木琴	a xylophone	grupo	alternativoj	prononco
level	kvadrilo	四边形	a quadrille	grupo	alternativoj	prononco
level	majoliko	珐琅器	a majolica	grupo	alternativoj	prononco
level	makadamo	碎石	a macadam	grupo	alternativoj	prononco
level	matadoro	斗牛士、斗牛士	a matador, a bullfighter	grupo	alternativoj	prononco
level	demonstracio	示威、集会	a demonstration, a rally	grupo	alternativoj	prononco
level	metronomo	节拍器	a metronome	grupo	alternativoj	prononco
level	oktavo	一个八度	an octave	grupo	alternativoj	prononco
level	orografio	地形学	orography	grupo	alternativoj	prononco
level	palankeo	轿子、轿子（运输人员）	a palanquin, a litter (transport man-porting)	grupo	alternativoj	prononco
level	partituro	满分（音乐剧）	a full score (musical)	grupo	alternativoj	prononco
level	peristilo	柱廊	a peristyle	grupo	alternativoj	prononco
level	petardo	一个爆竹，一个爆竹	a petard, firecracker	grupo	alternativoj	prononco
level	pilastro	壁柱	a pilaster	grupo	alternativoj	prononco
level	pontono	浮桥	a pontoon	grupo	alternativoj	prononco
level	solventa	溶剂	solvent	grupo	alternativoj	prononco
level	recitativo	宣叙调	a recitative	grupo	alternativoj	prononco
level	rokoko	洛可可	rococo	grupo	alternativoj	prononco
level	rotondo	圆形大厅	a rotunda	grupo	alternativoj	prononco
level	ametisto	紫水晶	an amethyst	grupo	alternativoj	prononco
level	semaforo	信号量、信号量、交通信号灯	a semaphore, a signal, a traffic light	grupo	alternativoj	prononco
level	septeto	七重奏	a septet	grupo	alternativoj	prononco
level	serajlo	后宫	a seraglio	grupo	alternativoj	prononco
level	serenado	一首小夜曲	a serenade	grupo	alternativoj	prononco
level	arkeologo	考古学家 (=arĥeologo)	an archaeologist (=arĥeologo)	grupo	alternativoj	prononco
level	sinedrio	公会, 公会	sanhedrin, sanhedrim	grupo	alternativoj	prononco
level	soklo	基座、基座、柱基	a base, a pedestal, a plinth	grupo	alternativoj	prononco
level	kvasto	流苏，绒球，流苏，流苏	a tassel, a pompom, a tassel, a fringe	grupo	alternativoj	prononco
level	tamburino	手鼓	a tambourine	grupo	alternativoj	prononco
level	tamtamo	塔姆塔姆, 汤姆托姆	a tamtam, a tomtom	grupo	alternativoj	prononco
level	tandemo	双人自行车，双人自行车	a tandem, a tandem bicycle	grupo	alternativoj	prononco
level	tarantelo	塔兰泰拉	a tarantella	grupo	alternativoj	prononco
level	tiaro	头饰，教皇皇冠	a tiara, a papal crown	grupo	alternativoj	prononco
level	tindro	火种，触木	a tinder, a touchwood	grupo	alternativoj	prononco
level	togo	长袍	a toga	grupo	alternativoj	prononco
level	topografio	地形	topography	grupo	alternativoj	prononco
level	toreadoro	斗牛士、斗牛士	a toreador, a bullfighter	grupo	alternativoj	prononco
level	sateno	缎子，缎子	a satin, a sateen	grupo	alternativoj	prononco
level	transepto	耳堂，游轮	a transept, a cruise	grupo	alternativoj	prononco
level	trombono	长号	a trombone	grupo	alternativoj	prononco
level	turbino	涡轮机	a turbine	grupo	alternativoj	prononco
level	ulano	安乌兰，安乌兰	an ulan, an uhlan	grupo	alternativoj	prononco
level	spekulacii	投机（生意），赌博	to speculate (business), to gamble	grupo	alternativoj	prononco
level	ŝalupo	单桅帆船、单桅帆船、大型工作船	a sloop, a shaloop boat, a large utility boat	grupo	alternativoj	prononco
level	ŝrapnelo	弹片	a shrapnel	grupo	alternativoj	prononco
level	okulta	神秘的	occult	grupo	alternativoj	prononco
level	baleto	芭蕾舞	a ballet	grupo	alternativoj	prononco
level	anomalio	异常现象	an anomaly	grupo	alternativoj	prononco
level	puritano	清教徒	a puritan	grupo	alternativoj	prononco
level	bazalto	玄武岩	a basalt	grupo	alternativoj	prononco
level	berilo	绿柱石、碧玉	a beryl, a jasper	grupo	alternativoj	prononco
level	dinamometro	测力计	a dynamometer	grupo	alternativoj	prononco
level	grafito	石墨	a graphite	grupo	alternativoj	prononco
level	gutaperko	古塔胶	a gutta-percha	grupo	alternativoj	prononco
level	apoteozi	神化，神化	to apothrosize, to deify	grupo	alternativoj	prononco
level	hidrostatiko	流体静力学	hydrostatics	grupo	alternativoj	prononco
level	kalomelo	甘汞	a calomel	grupo	alternativoj	prononco
level	kolodio	火棉胶	a collodion	grupo	alternativoj	prononco
level	konglomerato	一个企业集团	a conglomerate	grupo	alternativoj	prononco
level	eŭkaristio	圣体圣事，圣礼	a eucharist, a sacrament	grupo	alternativoj	prononco
level	kosmogonio	宇宙演化论	cosmogony	grupo	alternativoj	prononco
level	kosmografio	宇宙学	cosmography	grupo	alternativoj	prononco
level	kreozoto	杂酚油	creosote	grupo	alternativoj	prononco
level	kronometro	天文钟	a chronometer	grupo	alternativoj	prononco
level	kvadraturo	正交	quadrature	grupo	alternativoj	prononco
level	horoskopo	星座运势	a horoscope	grupo	alternativoj	prononco
level	kvociento	一个商	a quotient	grupo	alternativoj	prononco
level	lapiso	月神碱	luna caustic	grupo	alternativoj	prononco
level	logaritmo	对数	logarithm	grupo	alternativoj	prononco
level	lozanĝo	菱形、钻石	a lozenge, a diamond	grupo	alternativoj	prononco
level	malakito	孔雀石	a malachite	grupo	alternativoj	prononco
level	manometro	压力计，压力计	a manometer, a pressure gauge	grupo	alternativoj	prononco
level	meridiano	子午线（线）	meridian (line)	grupo	alternativoj	prononco
level	meteoro	流星，一颗流星	meteor, a shooting star	grupo	alternativoj	prononco
level	meteorologio	气象	meteorology	grupo	alternativoj	prononco
level	mikrometro	千分尺	a micrometer	grupo	alternativoj	prononco
level	purgatorio	炼狱	purgatory	grupo	alternativoj	prononco
level	mineralogio	矿物学	mineralogy	grupo	alternativoj	prononco
level	plagiato	抄袭	plagiarism	grupo	alternativoj	prononco
level	naftalino	萘	naphthalene	grupo	alternativoj	prononco
level	nikotino	尼古丁	nicotine	grupo	alternativoj	prononco
level	onikso	缟玛瑙	onyx	grupo	alternativoj	prononco
level	ozono	臭氧	ozone	grupo	alternativoj	prononco
level	estono	爱沙尼亚人	an Estonian	grupo	alternativoj	prononco
level	paralelogramo	平行四边形	a parallelogram	grupo	alternativoj	prononco
level	perimetro	一个周长	a perimeter	grupo	alternativoj	prononco
level	segmento	一段	a segment	grupo	alternativoj	prononco
level	sifono	虹吸管	a siphon	grupo	alternativoj	prononco
level	stalagmito	石笋	a stalagmite	grupo	alternativoj	prononco
level	stalaktito	钟乳石	a stalactite	grupo	alternativoj	prononco
level	striknino	士的宁	strychnine	grupo	alternativoj	prononco
level	ekskomuniki	逐出教会	to excommunicate	grupo	alternativoj	prononco
level	talko	滑石粉、滑石粉	talc, french chalk	grupo	alternativoj	prononco
level	tangento	切线	tangent	grupo	alternativoj	prononco
level	trapezo	梯形，梯形	a trapeze, a trapezoid	grupo	alternativoj	prononco
level	trigonometrio	三角学	trigonometry	grupo	alternativoj	prononco
level	vazelino	凡士林、凡士林	vaseline, petroleum jello	grupo	alternativoj	prononco
level	talmudo	塔木德	Talmud	grupo	alternativoj	prononco
level	abnegacio	克己、克己	abnegation, self-denial	grupo	alternativoj	prononco
level	alibio	不在场证明	an alibi	grupo	alternativoj	prononco
level	koncesii	特许经营、特许经营、特许经营	to concede, to license, to franchise	grupo	alternativoj	prononco
level	abituriento	高中毕业生，本科生	a high-school graduate, a bachelor	grupo	alternativoj	prononco
level	bramano	婆罗门，婆罗门	Brahman, brahmin	grupo	alternativoj	prononco
level	demagogo	煽动者	a demagogue	grupo	alternativoj	prononco
level	etnografio	民族志	ethnography	grupo	alternativoj	prononco
level	fakiro	苦行僧，苦行僧	a fakir, a faquir	grupo	alternativoj	prononco
level	aŭreolo	光环、光环、光环 (=nimbo)	an aureole, a aura, a halo (=nimbo)	grupo	alternativoj	prononco
level	mentoro	导师	a mentor	grupo	alternativoj	prononco
level	pesimisto	悲观主义者	a pessimist	grupo	alternativoj	prononco
level	feministo	女权主义者	a feminist	grupo	alternativoj	prononco
level	hetmano	酋长	a hetman	grupo	alternativoj	prononco
level	binoklo	望远镜	binoculars	grupo	alternativoj	prononco
