B.th content.tsv
Level	Esperanto	th	en-us	Grupo	Alternativoj	Pronoco
level	ĝeneralaj kondiĉoj de mendado	เงื่อนไขทั่วไปในการสั่งซื้อ	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	ทัวร์ก่อนการประชุม	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	ทัวร์หลังการประชุมใหญ่	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	ทัวร์เต็มวัน	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	ทัวร์ครึ่งวัน	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	ตารางทัวร์ระหว่างการประชุม	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	งานกิจกรรมทั่วสหราชอาณาจักร (Universal Congress)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	การติดต่อกับสื่อมวลชน	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	รองประธานเป็นประธานในพิธี	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	กับหน่วยงานของประเทศ	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	เลขานุการเหรัญญิก	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	กิจกรรมศิลปะ	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	สภาเด็ก	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	เว็บไซต์โซเชียล	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	ผู้อำนวยการหัวข้อการประชุม	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	อธิการบดี IKU (International Congress University)	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	ประกันสุขภาพและประกันการเดินทาง	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	เอกสารและวีซ่า	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	รหัสที่ถูกต้อง	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	หนังสือเดินทางที่ถูกต้อง	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	กฎการออกวีซ่า	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	การได้รับวีซ่า	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	CO (สำนักงานกลาง) ของ UEA (Universal Esperanto Association)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	เพื่อดาวน์โหลดหนังสือยืนยันอย่างเป็นทางการ (หนังสือเชิญ)	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	โดยใช้แบบฟอร์มการสั่งซื้อ	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	ไปยังหน่วยงานออกวีซ่า	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	ระยะเวลาการประชุมอย่างเป็นทางการ	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	จองที่พักผ่าน UEA (Universal Esperanto Association)	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	เพื่อแจ้งการเปลี่ยนแปลงที่อาจเกิดขึ้น	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	เพื่อทำประกันการเดินทาง	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	ยกเว้นการยกเลิกการเดินทาง	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	การประกันภัยครอบคลุมการรักษาสุขภาพ	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	ในกรณีที่เกิดอุบัติเหตุ	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	เพื่อฝากกระเป๋าเดินทาง	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	สนามบินนานาชาติ	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	ไปโดยรถประจำทางหรือแท็กซี่หรือรถยนต์	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	ใช้เวลาเดินทางประมาณ 40 นาที	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	เพื่อใช้รถไฟใต้ดินไปยังป้ายรถเมล์	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	ก็ลงจอดที่สนามบินอื่นด้วย	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	สำหรับเรื่องที่เกี่ยวข้องกับรัฐสภา	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	สกุลเงินอย่างเป็นทางการคือยูโร	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	ทางร้านรับบัตรเครดิต	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	ตามอัตราแลกเปลี่ยนปกติ	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	ได้รับการยอมรับว่าเป็นภาษาราชการ	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	น้ำประปาสามารถดื่มได้	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	เพื่อซื้อน้ำแร่พร้อมแก๊ส	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	ทิปได้รับการชื่นชม แต่ไม่จำเป็น	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	การขนส่งในเมือง	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	สามารถซื้อได้ที่ตู้จำหน่ายตั๋วอัตโนมัติของป้ายรถเมล์	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	บูธประชาสัมพันธ์ในสถานที่จัดงาน	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	โปรแกรมการตรัสรู้วันจันทร์	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	การเคลื่อนไหวยุติธรรม	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	บริการทั่วโลก	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	บอลรัฐสภา	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	คณะกรรมการตอบ	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	การประชุมผู้เชี่ยวชาญ	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	การประมูลแบบประชุม	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	คณะกรรมการ UEA (Universal Esperanto Association)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	ผู้เข้าร่วมรัฐสภาที่ลงทะเบียน	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	แบบฟอร์มลงทะเบียนพร้อมหมายเลขรัฐสภา	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	เพื่อให้บริการทั้งหมดตามจดหมายข่าวฉบับที่ 2	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	การแชร์ห้องแบบสุ่มของคนแปลกหน้า	random room sharing of strangers	grupo	alternativoj	prononco
