C.zh-tw content.tsv
Level	Esperanto	zh-tw	en-us	Grupo	Alternativoj	Pronoco
level	lucerno	教堂裡的一盞吊燈	a hanging lamp in a church	grupo	alternativoj	prononco
level	decilitro	一分升	a deciliter	grupo	alternativoj	prononco
level	decimala	小數	decimal	grupo	alternativoj	prononco
level	decimetro	一分米	a decimeter	grupo	alternativoj	prononco
level	dekagramo	十克	a decagram	grupo	alternativoj	prononco
level	fenikso	一隻鳳凰	a phoenix	grupo	alternativoj	prononco
level	dekalitro	一十公升	a decalitre	grupo	alternativoj	prononco
level	dekametro	一十米	a decametre	grupo	alternativoj	prononco
level	demonstrativo	指示性的	demonstrative	grupo	alternativoj	prononco
level	bronko	支氣管	a bronchial tube	grupo	alternativoj	prononco
level	drakmo	德拉克馬	a drachma	grupo	alternativoj	prononco
level	patricio	貴族	a patrician	grupo	alternativoj	prononco
level	dualismo	二元論	a dualism	grupo	alternativoj	prononco
level	lato	板條	a lath	grupo	alternativoj	prononco
level	prostitui	賣淫	to prostitute	grupo	alternativoj	prononco
level	etimologio	字源	etymology	grupo	alternativoj	prononco
level	floreno	弗洛林, 弗洛倫	florin, floren	grupo	alternativoj	prononco
level	spondeo	斯彭迪	spondee	grupo	alternativoj	prononco
level	heksametro	六音步	a hexameter	grupo	alternativoj	prononco
level	hektogramo	一百克	a hectogram	grupo	alternativoj	prononco
level	hektolitro	一百公升	a hectolitre	grupo	alternativoj	prononco
level	hektometro	一百米	a hectometre	grupo	alternativoj	prononco
level	imperfekto	不完善	imperfect	grupo	alternativoj	prononco
level	indikativo	指示性的	indicative	grupo	alternativoj	prononco
level	arkeologio	考古學(=arĥeologio)	archeology (=arĥeologio)	grupo	alternativoj	prononco
level	korelativa	相關的	a correlative	grupo	alternativoj	prononco
level	logogrifo	一個標誌，一個謎題	a logogriph, a puzzle	grupo	alternativoj	prononco
level	metriko	指標	metrics	grupo	alternativoj	prononco
level	trofeo	獎盃	a trophy	grupo	alternativoj	prononco
level	miriametro	一英里	a miriameter	grupo	alternativoj	prononco
level	monogramo	字母組合	a monogram	grupo	alternativoj	prononco
level	salvo	齊射、連射、齊射	a salvo, a burst, a fusillade	grupo	alternativoj	prononco
level	obolo	奧博魯斯，奧博爾	an obolus, an obol	grupo	alternativoj	prononco
level	optativo	選擇性的	optative	grupo	alternativoj	prononco
level	paleografio	古文字學	paleography	grupo	alternativoj	prononco
level	parafrazo	釋義	a paraphrase	grupo	alternativoj	prononco
level	paradigmo	一個範式	a paradigm	grupo	alternativoj	prononco
level	pentametro	五音步	a pentameter	grupo	alternativoj	prononco
level	piastro	皮亞斯特雷	a piastre	grupo	alternativoj	prononco
level	pleonasmo	冗詞、冗餘詞	a pleonasm, a redundancy	grupo	alternativoj	prononco
level	preterito	過去式	a pretrite, a past tense	grupo	alternativoj	prononco
level	silogismo	三段論	a syllogism	grupo	alternativoj	prononco
level	spektro	光譜	a spectrum	grupo	alternativoj	prononco
level	solecismo	錯誤主義	a solecism	grupo	alternativoj	prononco
level	hierarkio	層次結構(=hierarĥio)	hierarchy (=hierarĥio)	grupo	alternativoj	prononco
level	subjunktivo	虛擬語氣	subjunctive	grupo	alternativoj	prononco
level	spontanea	自發性的	spontaneous	grupo	alternativoj	prononco
level	amuleto	護身符	an amulet	grupo	alternativoj	prononco
level	tropo	一個比喻	a trope	grupo	alternativoj	prononco
level	atributo	一個屬性	an attribute	grupo	alternativoj	prononco
level	kluki	咯咯地叫	to cluck	grupo	alternativoj	prononco
level	akvilegio	耬斗菜，耬斗菜	a columbine, an aquilegia	grupo	alternativoj	prononco
level	anagalo	猩紅pimpernel (Anagallis)	a scarlet pimpernel (Anagallis)	grupo	alternativoj	prononco
level	angeliko	當歸	an angelica	grupo	alternativoj	prononco
level	aorto	主動脈	an aorta	grupo	alternativoj	prononco
level	apio	Apia，一種野生芹菜，Apium	Apia, a wild celery, Apium	grupo	alternativoj	prononco
level	arniko	山金車，豹的剋星，山金車蒙大拿州	arnica, leopard's bane, Arnica montana	grupo	alternativoj	prononco
level	fjordo	峽灣, 峽灣	fjord, firth	grupo	alternativoj	prononco
level	atavismo	返祖現象	atavism	grupo	alternativoj	prononco
level	balzamino	鳳仙花（Balsamina）	a balsam, impatiens (Balsamina)	grupo	alternativoj	prononco
level	bisturio	小酒館	a bistoury	grupo	alternativoj	prononco
level	bronkito	支氣管炎	bronchitis	grupo	alternativoj	prononco
level	celulozo	纖維素	cellulose	grupo	alternativoj	prononco
level	ciklopo	獨眼巨人	Cyclops	grupo	alternativoj	prononco
level	endivio	菊苣、菊苣(Cichorium endivia)	an endive, a chicory (Cichorium endivia)	grupo	alternativoj	prononco
level	balado	一首民謠	a ballade	grupo	alternativoj	prononco
level	entomologio	昆蟲學	entomology	grupo	alternativoj	prononco
level	erizipelo	丹毒	erysipelas	grupo	alternativoj	prononco
level	haremo	後宮（穆斯林婦女的房間）	a harem (muslim women's room)	grupo	alternativoj	prononco
level	dedukti	推論	to deduce	grupo	alternativoj	prononco
level	eŭnuko	太監	an eunuch	grupo	alternativoj	prononco
level	korsaĵo	胸花，胸衣	a corsage, a bodice	grupo	alternativoj	prononco
level	garolo	松鴉(Garrulus)	a jay (Garrulus)	grupo	alternativoj	prononco
level	ĉifro	密碼、代碼、組合	a cipher, a code, a combination	grupo	alternativoj	prononco
level	orbito	一個軌道	an orbit	grupo	alternativoj	prononco
level	harpio	角雕，角雕	harpy, a harpy eagle	grupo	alternativoj	prononco
level	heliotropo	天芥菜，天芥菜	heliotrope, Heliotropium	grupo	alternativoj	prononco
level	hermafrodita	雌雄同體	hermaphrodite	grupo	alternativoj	prononco
level	polipo	息肉	a polyp	grupo	alternativoj	prononco
level	hidroterapio	水療	hydrotherapy	grupo	alternativoj	prononco
level	hipertrofio	肥大	hypertrophy	grupo	alternativoj	prononco
level	hisopo	牛膝草（海索草）	hyssop (Hyssopus)	grupo	alternativoj	prononco
level	fresko	壁畫	fresco	grupo	alternativoj	prononco
level	humero	肱骨	humerus	grupo	alternativoj	prononco
level	hegemonio	霸權，統治	hegemony, dominance	grupo	alternativoj	prononco
level	ilekso	冬青樹，冬青樹	an ilex, a holly	grupo	alternativoj	prononco
level	irido	一朵鳶尾花（花）	an iris (flower)	grupo	alternativoj	prononco
level	kalendulo	金盞花，萬壽菊	calendula, a marigold	grupo	alternativoj	prononco
level	kanabeno	紅雀	a linnet	grupo	alternativoj	prononco
level	blokado	封鎖	blockade	grupo	alternativoj	prononco
level	kokono	一個繭	a cocoon	grupo	alternativoj	prononco
level	kondoro	禿鷹	a condor	grupo	alternativoj	prononco
level	bojkoti	抵制	to boycott	grupo	alternativoj	prononco
level	konvolvulo	空心菜、牽牛花、旋花	a convolvulus, a morning glory, a bindweed	grupo	alternativoj	prononco
level	krabro	一隻大黃蜂	a hornet	grupo	alternativoj	prononco
level	kreso	水芹	a cress	grupo	alternativoj	prononco
level	kumino	孜然	a cumin	grupo	alternativoj	prononco
level	malario	瘧疾	malaria	grupo	alternativoj	prononco
level	marasmo	消瘦、消瘦	marasmus, emaciation	grupo	alternativoj	prononco
level	obelisko	方尖碑	an obelisk	grupo	alternativoj	prononco
level	meliso	梅麗莎	a melissa	grupo	alternativoj	prononco
level	merlango	鱈魚	a whiting	grupo	alternativoj	prononco
level	divano	長沙發、東方議會、奧斯曼	a divan, an oriental council, ottoman	grupo	alternativoj	prononco
level	mikrobo	一種微生物	a microbe	grupo	alternativoj	prononco
level	milvo	一隻風箏（鳥）	a kite (bird)	grupo	alternativoj	prononco
level	mimozo	含羞草	a mimosa	grupo	alternativoj	prononco
level	monomanio	偏執狂	monomania	grupo	alternativoj	prononco
level	moruo	一條鱈魚	a cod fish	grupo	alternativoj	prononco
level	nizo	麻雀鷹	a sparrow hawk	grupo	alternativoj	prononco
level	sarkofago	石棺	a sarcophagus	grupo	alternativoj	prononco
level	onobriko	紅豆草	sainfoin, onobrychis	grupo	alternativoj	prononco
level	orkideo	一朵蘭花	an orchid	grupo	alternativoj	prononco
level	ekvacio	一個方程式	an equation	grupo	alternativoj	prononco
level	paleontologio	古生物學	paleontology	grupo	alternativoj	prononco
level	naso	鰻魚陷阱，魚陷阱	an eel trap, a fish trap	grupo	alternativoj	prononco
level	palinuro	大龍蝦、海螯蝦	a spiny lobster, sea crayfish	grupo	alternativoj	prononco
level	paviano	狒狒	a baboon	grupo	alternativoj	prononco
level	pistilo	雌蕊，杵	a pistil, a pestle	grupo	alternativoj	prononco
level	pleŭronekto	比目魚、比目魚	a flat fish, a flounder	grupo	alternativoj	prononco
level	poreo	一根韭菜	a leek	grupo	alternativoj	prononco
level	rajo	鰩魚、鰩魚、魟魚	a ray, a skate, a stingray	grupo	alternativoj	prononco
level	kandelabro	燭台，燭台	a candelabrum, a candlestick	grupo	alternativoj	prononco
level	retino	視網膜	retina	grupo	alternativoj	prononco
level	reŭmatismo	風濕病	rheumatism	grupo	alternativoj	prononco
level	sacerdoto	牧師	a priest	grupo	alternativoj	prononco
level	turbo	一個旋轉的陀螺	a spinning top	grupo	alternativoj	prononco
level	slipo	一張紙條，一張檔案卡	a slip, a filing card	grupo	alternativoj	prononco
level	batisto	麻布、麻布	a batiste, a cambric	grupo	alternativoj	prononco
level	serafo	六翼天使	a seraph	grupo	alternativoj	prononco
level	sevrugo	星狀鱘魚	a starry sturgeon, a stellate sturgeon	grupo	alternativoj	prononco
level	sfinktero	括約肌	a sphincter	grupo	alternativoj	prononco
level	sifiliso	梅毒、痘	syphilis, pox	grupo	alternativoj	prononco
level	tuberkulo	結節，結核病（=tuberkulozo）	tubercle, tuberculosis (=tuberkulozo)	grupo	alternativoj	prononco
level	sinapo	一粒芥菜籽	a mustard seed	grupo	alternativoj	prononco
level	fanfaro	一場大張旗鼓	a fanfare	grupo	alternativoj	prononco
level	skalpo	頭皮	a scalp	grupo	alternativoj	prononco
level	skorzonero	黑色婆羅門參	a black salsify	grupo	alternativoj	prononco
level	talismano	護身符、吉祥物	a talisman, a mascot	grupo	alternativoj	prononco
level	spermo	精子，精液	sperm, semen	grupo	alternativoj	prononco
level	tarantulo	狼蛛	a tarantula	grupo	alternativoj	prononco
level	revizoro	審計員、檢查員	an auditor, an inspector	grupo	alternativoj	prononco
level	tinko	頂客	a tench	grupo	alternativoj	prononco
level	celerio	芹菜	a celery	grupo	alternativoj	prononco
level	cidonio	一個木瓜	a quince	grupo	alternativoj	prononco
level	galantino	明膠	gellatine	grupo	alternativoj	prononco
level	grogo	烈酒，托迪	a grog, toddy	grupo	alternativoj	prononco
level	karamelo	焦糖	caramel	grupo	alternativoj	prononco
level	kirŝo	櫻桃白蘭地，一種櫻桃白蘭地	a kirsh, a cherry brandy	grupo	alternativoj	prononco
level	kompoto	蜜餞，燉水果	a compote, a stewed fruit	grupo	alternativoj	prononco
level	mespilo	枸杞子	a medlar	grupo	alternativoj	prononco
level	mirabelo	米拉貝爾	a mirabelle	grupo	alternativoj	prononco
level	pesimismo	悲觀主義	pessimism	grupo	alternativoj	prononco
level	plebo	平民，平民百姓	plebs, common people	grupo	alternativoj	prononco
level	saguo	西米	a sago	grupo	alternativoj	prononco
level	vermuto	苦味酒（酒）	a vermuth (wine)	grupo	alternativoj	prononco
level	arabesko	蔓藤花紋	arabesque	grupo	alternativoj	prononco
level	arbalesto	弩，矛槍	a crossbow, a spear gun	grupo	alternativoj	prononco
level	medolo	髓、髓、髓	medulla, marrow, pith	grupo	alternativoj	prononco
level	balistiko	彈道學	ballistics	grupo	alternativoj	prononco
level	orgio	狂歡	an orgy	grupo	alternativoj	prononco
level	baziliko	一座大教堂	a basilica	grupo	alternativoj	prononco
level	gruzo	一塊礫石，一塊砂礫	a gravel, a grit	grupo	alternativoj	prononco
level	burnuso	燒傷的，燒傷的	a burnous, a burnoose	grupo	alternativoj	prononco
level	diapazono	音叉，音叉	a diapason, a tuning fork	grupo	alternativoj	prononco
level	dinamito	炸藥	dynamite	grupo	alternativoj	prononco
level	maroko	摩洛哥	Morocco	grupo	alternativoj	prononco
level	ditirambo	酒神頌歌	a dithyramb	grupo	alternativoj	prononco
level	eklogo	田園詩	an eclogue	grupo	alternativoj	prononco
level	falango	方陣	a phalanx	grupo	alternativoj	prononco
level	garnituro	一個裝飾品	a garniture	grupo	alternativoj	prononco
level	geodezio	大地測量學	geodesy	grupo	alternativoj	prononco
level	gladiatoro	角鬥士	a gladiator	grupo	alternativoj	prononco
level	glazuro	釉料、糖霜、糖霜、清漆	a glaze, icing, frosting, varnish	grupo	alternativoj	prononco
level	diletanto	業餘愛好者、業餘愛好者、業餘愛好者	a delettante, an amateur, a dabbler	grupo	alternativoj	prononco
level	kalejdoskopo	萬花筒	a kaleidoscope	grupo	alternativoj	prononco
level	halebardo	一把戟	a halberd	grupo	alternativoj	prononco
level	harmoniumo	風琴	a harmonium	grupo	alternativoj	prononco
level	uzuro	高利貸	a usury	grupo	alternativoj	prononco
level	hipodromo	賽馬場，賽馬場	a hippodrome, a horse racing track	grupo	alternativoj	prononco
level	impresario	經紀人、商人	an impresario, a businessman	grupo	alternativoj	prononco
level	kabrioleto	敞篷車，敞篷車	a cabriolet, a convertible	grupo	alternativoj	prononco
level	kalibro	一個口徑	a caliber	grupo	alternativoj	prononco
level	kameo	客串	a cameo	grupo	alternativoj	prononco
level	kartografio	製圖學	cartography	grupo	alternativoj	prononco
level	aŭtokrato	獨裁者	an autocrat	grupo	alternativoj	prononco
level	kartuŝo	漩渦花飾	a cartouche	grupo	alternativoj	prononco
level	dekadenco	頹廢	a decadence	grupo	alternativoj	prononco
level	kazemato	砲台	a casemate	grupo	alternativoj	prononco
level	kepo	阿克皮	a kepi	grupo	alternativoj	prononco
level	monarkio	君主制(=monarĥio)	monarchy (=monarĥio)	grupo	alternativoj	prononco
level	ksilofono	木琴	a xylophone	grupo	alternativoj	prononco
level	kvadrilo	四邊形	a quadrille	grupo	alternativoj	prononco
level	majoliko	琺瑯器	a majolica	grupo	alternativoj	prononco
level	makadamo	碎石	a macadam	grupo	alternativoj	prononco
level	matadoro	鬥牛士、鬥牛士	a matador, a bullfighter	grupo	alternativoj	prononco
level	demonstracio	示威、集會	a demonstration, a rally	grupo	alternativoj	prononco
level	metronomo	節拍器	a metronome	grupo	alternativoj	prononco
level	oktavo	一個八度	an octave	grupo	alternativoj	prononco
level	orografio	地形學	orography	grupo	alternativoj	prononco
level	palankeo	轎子、轎子（運輸人員）	a palanquin, a litter (transport man-porting)	grupo	alternativoj	prononco
level	partituro	滿分（音樂劇）	a full score (musical)	grupo	alternativoj	prononco
level	peristilo	柱廊	a peristyle	grupo	alternativoj	prononco
level	petardo	一個爆竹，一個爆竹	a petard, firecracker	grupo	alternativoj	prononco
level	pilastro	壁柱	a pilaster	grupo	alternativoj	prononco
level	pontono	浮橋	a pontoon	grupo	alternativoj	prononco
level	solventa	溶劑	solvent	grupo	alternativoj	prononco
level	recitativo	宣敘調	a recitative	grupo	alternativoj	prononco
level	rokoko	洛可可	rococo	grupo	alternativoj	prononco
level	rotondo	圓形大廳	a rotunda	grupo	alternativoj	prononco
level	ametisto	紫水晶	an amethyst	grupo	alternativoj	prononco
level	semaforo	號誌量、號誌量、交通號誌燈	a semaphore, a signal, a traffic light	grupo	alternativoj	prononco
level	septeto	七重奏	a septet	grupo	alternativoj	prononco
level	serajlo	後宮	a seraglio	grupo	alternativoj	prononco
level	serenado	一首小夜曲	a serenade	grupo	alternativoj	prononco
level	arkeologo	考古學家(=arĥeologo)	an archaeologist (=arĥeologo)	grupo	alternativoj	prononco
level	sinedrio	公會, 公會	sanhedrin, sanhedrim	grupo	alternativoj	prononco
level	soklo	基座、基座、柱基	a base, a pedestal, a plinth	grupo	alternativoj	prononco
level	kvasto	流蘇，絨球，流蘇，流蘇	a tassel, a pompom, a tassel, a fringe	grupo	alternativoj	prononco
level	tamburino	手鼓	a tambourine	grupo	alternativoj	prononco
level	tamtamo	塔姆塔姆, 湯姆托姆	a tamtam, a tomtom	grupo	alternativoj	prononco
level	tandemo	雙人自行車，雙人自行車	a tandem, a tandem bicycle	grupo	alternativoj	prononco
level	tarantelo	塔蘭泰拉	a tarantella	grupo	alternativoj	prononco
level	tiaro	頭飾，教宗皇冠	a tiara, a papal crown	grupo	alternativoj	prononco
level	tindro	火種，觸木	a tinder, a touchwood	grupo	alternativoj	prononco
level	togo	長袍	a toga	grupo	alternativoj	prononco
level	topografio	地形	topography	grupo	alternativoj	prononco
level	toreadoro	鬥牛士、鬥牛士	a toreador, a bullfighter	grupo	alternativoj	prononco
level	sateno	緞子，緞子	a satin, a sateen	grupo	alternativoj	prononco
