C.ta content.tsv
Level	Esperanto	ta	en-us	Grupo	Alternativoj	Pronoco
level	fazo	ஒரு கட்டம், ஒரு நிலை	a phase, a stage	grupo	alternativoj	prononco
level	mamuto	ஒரு மாமத்	a mammoth	grupo	alternativoj	prononco
level	adepto	ஒரு திறமையான, ஒரு பின்பற்றுபவர்	an adept, a follower	grupo	alternativoj	prononco
level	anonima	அநாமதேய	anonymous	grupo	alternativoj	prononco
level	fonetiko	ஒலிப்பு	phonetics	grupo	alternativoj	prononco
level	fatala	மரணம், விதி, விதி, பேரழிவு	fatal, fated, fateful, disastrous	grupo	alternativoj	prononco
level	komencanto	ஒரு தொடக்கக்காரர்	a beginner	grupo	alternativoj	prononco
level	vulgara	கொச்சையான, வடமொழி, பொதுவான	vulgar, vernacular, common	grupo	alternativoj	prononco
level	ekiri	இறங்க, புறப்பட, புறப்பட	to get off, to set off, to set out	grupo	alternativoj	prononco
level	baso	ஒரு பாஸ், ஒரு பாஸ் குரல்	a bass, a bass voice	grupo	alternativoj	prononco
level	dormĉambro	ஒரு படுக்கையறை	a bedroom	grupo	alternativoj	prononco
level	kofro	ஒரு பெட்டி, ஒரு பயண மார்பு, ஒரு தண்டு	a coffer, a traveling chest, a trunk	grupo	alternativoj	prononco
level	agonio	ஒரு வேதனை, மரணம்	an agony, death throes	grupo	alternativoj	prononco
level	fotilo	ஒரு புகைப்பட கருவி	a camera	grupo	alternativoj	prononco
level	cilindro	ஒரு உருளை, ஒரு உருளை	a cylinder, a roller	grupo	alternativoj	prononco
level	sonbendilo	ஒரு கேசட் டேப் ரெக்கார்டர்	a casette tape recorder	grupo	alternativoj	prononco
level	eburo	ஒரு தந்தம்	an ivory	grupo	alternativoj	prononco
level	kanario	ஒரு கேனரி	a canary	grupo	alternativoj	prononco
level	moskeo	ஒரு மசூதி	a mosque	grupo	alternativoj	prononco
level	formato	ஒரு வடிவம்	a format	grupo	alternativoj	prononco
level	manio	ஒரு வெறி, ஒரு மோகம்	a mania, a fad	grupo	alternativoj	prononco
level	skeptika	சந்தேகம்	skeptical	grupo	alternativoj	prononco
level	citadelo	ஒரு கோட்டை	a citadel	grupo	alternativoj	prononco
level	komputilo	ஒரு கணினி (கருவிகள்)	a computer (tool) (=komputero, komputmaŝino)	grupo	alternativoj	prononco
level	fanatika	மதவெறி, மதவெறி, மதவெறி	fanatic, fanatical, bigoted	grupo	alternativoj	prononco
level	kosmoso	ஒரு பிரபஞ்சம்	a cosmos	grupo	alternativoj	prononco
level	strofo	ஒரு வசனம், ஒரு சரணம்	a verse, a stanza	grupo	alternativoj	prononco
level	metaforo	ஒரு உருவகம்	a metaphor	grupo	alternativoj	prononco
level	nostalgio	ஏக்கம்	nostalgia	grupo	alternativoj	prononco
level	forumo	ஒரு மன்றம்	a forum	grupo	alternativoj	prononco
level	arbusto	ஒரு புதர், ஒரு புதர், புதர்	a bush, a shrub, shrubbery	grupo	alternativoj	prononco
level	televidilo	ஒரு தொலைக்காட்சி பெட்டி	a TV set	grupo	alternativoj	prononco
level	penco	ஒரு பைசா	a penny	grupo	alternativoj	prononco
level	ludkartoj	சீட்டு விளையாடி	playing cards	grupo	alternativoj	prononco
level	pozi	போஸ் கொடுக்க	to pose	grupo	alternativoj	prononco
level	T-ĉemizo	ஒரு சட்டை	a T-shirt	grupo	alternativoj	prononco
level	konvencio	ஒரு மாநாடு, ஒரு ஒப்பந்தம்	a convention, an agreement	grupo	alternativoj	prononco
level	hungaro	ஒரு ஹங்கேரிய நபர்	a Hungarian person	grupo	alternativoj	prononco
level	tulipo	ஒரு துலிப்	a tulip	grupo	alternativoj	prononco
level	bilanco	இருப்புநிலை, நிதிநிலை அறிக்கை	a balance sheet, a financial statement	grupo	alternativoj	prononco
level	Parizo	பாரிஸ்	Paris	grupo	alternativoj	prononco
level	telefakso	தொலைநகல், தொலைநகல்	fax, telefax	grupo	alternativoj	prononco
level	gnomo	ஒரு குட்டி, ஒரு குள்ள, ஒரு பிரவுனி	a gnome, a dwarf, a brownie	grupo	alternativoj	prononco
level	formala	முறையான	formal	grupo	alternativoj	prononco
level	duelo	ஒரு சண்டை	a duel	grupo	alternativoj	prononco
level	paralela	இணையான	parallel	grupo	alternativoj	prononco
level	romantiko	ஒரு காதல்வாதம்	a romanticism	grupo	alternativoj	prononco
level	laciĝi	சோர்வாக ஆக	to become tired	grupo	alternativoj	prononco
level	fuko	ஒரு கடற்பாசி (பழுப்பு, உலர்), ஒரு கெல்ப் (விராக்)	a seaweed (brown, dry), a kelp (wrack)	grupo	alternativoj	prononco
level	sabro	a sabre, ஒரு பரந்த வாள்	a sabre, a broadsword	grupo	alternativoj	prononco
level	apatio	ஒரு அக்கறையின்மை	an apathy	grupo	alternativoj	prononco
level	meze	மத்தியில்	in the middle	grupo	alternativoj	prononco
level	markizo	ஒரு மார்க்விஸ்	a marquis	grupo	alternativoj	prononco
level	martiro	ஒரு தியாகி	a martyr	grupo	alternativoj	prononco
level	aerpoŝto	ஒரு விமான அஞ்சல்	an airmail	grupo	alternativoj	prononco
level	reputacio	புகழ்	reputation	grupo	alternativoj	prononco
level	diskreta	விவேகமான, தனித்த	discreet, discrete	grupo	alternativoj	prononco
level	cendo	ஒரு சதம்	a cent	grupo	alternativoj	prononco
level	kotizi	பங்களிக்க (பொது நோக்கத்திற்கான பணம்)	to contribute (money for a common objective)	grupo	alternativoj	prononco
level	epiteto	ஒரு அடைமொழி, ஒரு பண்பு	an epithet, an attribute	grupo	alternativoj	prononco
level	fizionomio	உடலியல், முக அம்சங்கள், முகபாவனை	physiognomy, facial features, facial expression	grupo	alternativoj	prononco
level	reliefo	ஒரு நிவாரணம், ஒரு சிறந்த பிரதிநிதித்துவம்	a relief, an outstanding representation	grupo	alternativoj	prononco
level	paragrafo	ஒரு பத்தி	a paragraph	grupo	alternativoj	prononco
level	temperamento	ஒரு குணம்	a temperament	grupo	alternativoj	prononco
level	sandalo	ஒரு செருப்பு	a sandal	grupo	alternativoj	prononco
level	ekstrakto	ஒரு சாறு	an extract	grupo	alternativoj	prononco
level	antipatio	விரோதம், வெறுப்பு	antipathy, dislike	grupo	alternativoj	prononco
level	liriko	பாடல் வரிகள், பாடல் வரிகள்	lyrics, lyrical poem	grupo	alternativoj	prononco
level	geometrio	வடிவியல்	geometry	grupo	alternativoj	prononco
level	ekskluziva	பிரத்தியேகமானது	exclusive	grupo	alternativoj	prononco
level	opio	அபின்	opium	grupo	alternativoj	prononco
level	sensacio	ஒரு உணர்வு, ஒரு பரபரப்பு	a sensation, a commotion	grupo	alternativoj	prononco
level	kliŝi	cliche இல் சொல்ல, ஒரே மாதிரியான சொல்ல	to say in cliche, to say stereotypical	grupo	alternativoj	prononco
level	inversa	தலைகீழ், தலைகீழ்	inverse, reverse	grupo	alternativoj	prononco
level	patoso	பாத்தோஸ்	pathos	grupo	alternativoj	prononco
level	astronomio	வானியல்	astronomy	grupo	alternativoj	prononco
level	negro	ஒரு கருப்பு நபர்	a black person	grupo	alternativoj	prononco
level	galero	ஒரு கேலி	a galley	grupo	alternativoj	prononco
level	revolvero	ஒரு ரிவால்வர்	a revolver	grupo	alternativoj	prononco
level	aristokrato	ஒரு பிரபு	an aristocrat	grupo	alternativoj	prononco
level	junko	ஒரு அவசரம் (புல் செடி)	a rush (grassy plant)	grupo	alternativoj	prononco
level	projekcio	ஒரு கணிப்பு	a projection	grupo	alternativoj	prononco
level	dekreto	ஒரு ஆணை	a decree	grupo	alternativoj	prononco
level	garnizono	ஒரு காவல் படை	a garrison	grupo	alternativoj	prononco
level	aborti	கருச்சிதைவு, கருச்சிதைவு	to abort, to miscarry	grupo	alternativoj	prononco
level	nimfo	ஒரு நிம்ஃப்	a nymph	grupo	alternativoj	prononco
level	parodio	ஒரு பகடி, ஒரு பர்லெஸ்க்	a parody, a burlesque	grupo	alternativoj	prononco
level	strategio	ஒரு உத்தி	a strategy	grupo	alternativoj	prononco
level	aldo	ஒரு ஆல்டோ (குரல்)	an alto (voice)	grupo	alternativoj	prononco
level	monopolo	ஒரு ஏகபோகம்	a monopoly	grupo	alternativoj	prononco
level	vaki	காலியாக இருக்க வேண்டும்	to be vacant	grupo	alternativoj	prononco
level	ci	நீ, நீ	thou, you	grupo	alternativoj	prononco
level	uragano	ஒரு சூறாவளி, ஒரு சூறாவளி	a hurricane, a tornado	grupo	alternativoj	prononco
level	mozaiko	ஒரு மொசைக்	a mosaic	grupo	alternativoj	prononco
level	estetiko	அழகியல்	aesthetics	grupo	alternativoj	prononco
level	marĝeno	ஒரு விளிம்பு	a margin	grupo	alternativoj	prononco
level	fiziologio	உடலியல்	physiology	grupo	alternativoj	prononco
level	atleto	ஒரு விளையாட்டு வீரர்	an athlete	grupo	alternativoj	prononco
level	gazo	ஒரு துணி	a gauze	grupo	alternativoj	prononco
level	rigora	கடுமையான	rigorous	grupo	alternativoj	prononco
level	anatomio	உடற்கூறியல்	anatomy	grupo	alternativoj	prononco
level	estrado	ஒரு மேடை, ஒரு மேடை	a platform, a stage	grupo	alternativoj	prononco
level	miniaturo	ஒரு மினியேச்சர்	a miniature	grupo	alternativoj	prononco
level	cigano	ஒரு ஜிப்சி	a gypsy	grupo	alternativoj	prononco
level	eksceso	ஒரு அதிகப்படியான, ஒரு மகத்தான	an excess, an enormity	grupo	alternativoj	prononco
level	karikaturo	ஒரு கேலிச்சித்திரம், ஒரு கார்ட்டூன்	a caricature, a cartoon	grupo	alternativoj	prononco
level	katedro	ஒரு விரிவுரையாளர் மேசை, ஒரு பல்கலைக்கழக பதவி	a lecturer's desk, a university post	grupo	alternativoj	prononco
level	banala	சாதாரணமான, பொதுவான	banal, commonplace	grupo	alternativoj	prononco
level	taktiko	ஒரு தந்திரம், தந்திரம்	a tactic, tactics	grupo	alternativoj	prononco
level	konfederacio	ஒரு கூட்டமைப்பு	a confederation	grupo	alternativoj	prononco
level	kokso	ஒரு இடுப்பு, ஹான்ச்	a hip, haunch	grupo	alternativoj	prononco
level	alegorio	ஒரு உருவகம்	an allegory	grupo	alternativoj	prononco
level	lavendo	ஒரு லாவெண்டர்	a lavender	grupo	alternativoj	prononco
level	zigzago	ஒரு ஜிக்ஜாக்	a zigzag	grupo	alternativoj	prononco
level	arkivo	ஒரு காப்பகம் (=arĥivo)	an archive (=arĥivo)	grupo	alternativoj	prononco
level	sultano	சுல்தான்	Sultan	grupo	alternativoj	prononco
level	femuro	ஒரு தொடை, மேல் கால்	a thigh, upper leg	grupo	alternativoj	prononco
level	bivako	ஒரு முகாம், ஒரு தற்காலிக அறை	a camp, a bivouac	grupo	alternativoj	prononco
level	blazono	a blazon, amorial தாங்கு உருளைகள்	a blazon, amorial bearings	grupo	alternativoj	prononco
level	panoramo	ஒரு பனோரமா	a panorama	grupo	alternativoj	prononco
level	ario	ஒரு ஏரியா, ஒரு காற்று	an aria, an air	grupo	alternativoj	prononco
