C.ne content.tsv
Level	Esperanto	ne	en-us	Grupo	Alternativoj	Pronoco
level	blokado	नाकाबन्दी	blockade	grupo	alternativoj	prononco
level	kokono	एक कोकुन	a cocoon	grupo	alternativoj	prononco
level	kondoro	एक कन्डोर	a condor	grupo	alternativoj	prononco
level	bojkoti	बहिष्कार गर्न	to boycott	grupo	alternativoj	prononco
level	konvolvulo	एक convolvulus, एक बिहान महिमा, एक bindweed	a convolvulus, a morning glory, a bindweed	grupo	alternativoj	prononco
level	krabro	एक सींग	a hornet	grupo	alternativoj	prononco
level	kreso	एक क्रेस	a cress	grupo	alternativoj	prononco
level	kumino	एक जीरा	a cumin	grupo	alternativoj	prononco
level	malario	मलेरिया	malaria	grupo	alternativoj	prononco
level	marasmo	marasmus, emaciation	marasmus, emaciation	grupo	alternativoj	prononco
level	obelisko	एक ओबिलिस्क	an obelisk	grupo	alternativoj	prononco
level	meliso	एक मेलिसा	a melissa	grupo	alternativoj	prononco
level	merlango	एक सेतो	a whiting	grupo	alternativoj	prononco
level	divano	एक दिवान, एक प्राच्य परिषद, तुर्क	a divan, an oriental council, ottoman	grupo	alternativoj	prononco
level	mikrobo	एक माइक्रोब	a microbe	grupo	alternativoj	prononco
level	milvo	चरा (चरा)	a kite (bird)	grupo	alternativoj	prononco
level	mimozo	एक मिमोसा	a mimosa	grupo	alternativoj	prononco
level	monomanio	मोनोमेनिया	monomania	grupo	alternativoj	prononco
level	moruo	एक कोड माछा	a cod fish	grupo	alternativoj	prononco
level	nizo	एक भँगेरा बाज	a sparrow hawk	grupo	alternativoj	prononco
level	sarkofago	एक sarcophagus	a sarcophagus	grupo	alternativoj	prononco
level	onobriko	sainfoin, onobrychis	sainfoin, onobrychis	grupo	alternativoj	prononco
level	orkideo	एक आर्किड	an orchid	grupo	alternativoj	prononco
level	ekvacio	एक समीकरण	an equation	grupo	alternativoj	prononco
level	paleontologio	जीवाश्म विज्ञान	paleontology	grupo	alternativoj	prononco
level	naso	इल जाल, माछाको जाल	an eel trap, a fish trap	grupo	alternativoj	prononco
level	palinuro	एक काँटेदार लोबस्टर, समुद्री क्रेफिस	a spiny lobster, sea crayfish	grupo	alternativoj	prononco
level	paviano	एक बेबुन	a baboon	grupo	alternativoj	prononco
level	pistilo	एक पिस्टल, एक मुसा	a pistil, a pestle	grupo	alternativoj	prononco
level	pleŭronekto	एक समतल माछा, एक फ्लाउन्डर	a flat fish, a flounder	grupo	alternativoj	prononco
level	poreo	एक लीक	a leek	grupo	alternativoj	prononco
level	rajo	एक किरण, एक स्केट, एक stingray	a ray, a skate, a stingray	grupo	alternativoj	prononco
level	kandelabro	एक मैनबत्ती, एक मैनबत्ती	a candelabrum, a candlestick	grupo	alternativoj	prononco
level	retino	रेटिना	retina	grupo	alternativoj	prononco
level	reŭmatismo	गठिया	rheumatism	grupo	alternativoj	prononco
level	sacerdoto	एक पुजारी	a priest	grupo	alternativoj	prononco
level	turbo	कताई शीर्ष	a spinning top	grupo	alternativoj	prononco
level	slipo	एउटा पर्ची, फाइलिङ कार्ड	a slip, a filing card	grupo	alternativoj	prononco
level	batisto	ब्याटिस्ट, क्याम्ब्रिक	a batiste, a cambric	grupo	alternativoj	prononco
level	serafo	एक सेराफ	a seraph	grupo	alternativoj	prononco
level	sevrugo	तारायुक्त स्टर्जन, तारायुक्त स्टर्जन	a starry sturgeon, a stellate sturgeon	grupo	alternativoj	prononco
level	sfinktero	एक sphincter	a sphincter	grupo	alternativoj	prononco
level	sifiliso	सिफलिस, पोक्स	syphilis, pox	grupo	alternativoj	prononco
level	tuberkulo	क्षयरोग, क्षयरोग (= ट्यूबरकुलोजो)	tubercle, tuberculosis (=tuberkulozo)	grupo	alternativoj	prononco
level	sinapo	एक तोरीको दाना	a mustard seed	grupo	alternativoj	prononco
level	fanfaro	एक धूमधाम	a fanfare	grupo	alternativoj	prononco
level	skalpo	एक टाउको	a scalp	grupo	alternativoj	prononco
level	skorzonero	एक कालो salsify	a black salsify	grupo	alternativoj	prononco
level	talismano	एक तावीज, एक शुभंकर	a talisman, a mascot	grupo	alternativoj	prononco
level	spermo	शुक्राणु, वीर्य	sperm, semen	grupo	alternativoj	prononco
level	tarantulo	टारान्टुला	a tarantula	grupo	alternativoj	prononco
level	revizoro	एक लेखा परीक्षक, एक निरीक्षक	an auditor, an inspector	grupo	alternativoj	prononco
level	tinko	एक टेन्च	a tench	grupo	alternativoj	prononco
level	celerio	एक अजवाइन	a celery	grupo	alternativoj	prononco
level	cidonio	एक quince	a quince	grupo	alternativoj	prononco
level	galantino	जिलेटिन	gellatine	grupo	alternativoj	prononco
level	grogo	एउटा कुकुर, टोडी	a grog, toddy	grupo	alternativoj	prononco
level	karamelo	कारमेल	caramel	grupo	alternativoj	prononco
level	kirŝo	एक kirsh, एक चेरी ब्रान्डी	a kirsh, a cherry brandy	grupo	alternativoj	prononco
level	kompoto	कम्पोट, पकाएको फल	a compote, a stewed fruit	grupo	alternativoj	prononco
level	mespilo	एक मेडलर	a medlar	grupo	alternativoj	prononco
level	mirabelo	एक mirabelle	a mirabelle	grupo	alternativoj	prononco
level	pesimismo	निराशावाद	pessimism	grupo	alternativoj	prononco
level	plebo	plebs, आम मान्छे	plebs, common people	grupo	alternativoj	prononco
level	saguo	एक साबुदाना	a sago	grupo	alternativoj	prononco
level	vermuto	वर्मुथ (वाइन)	a vermuth (wine)	grupo	alternativoj	prononco
level	arabesko	arabesque	arabesque	grupo	alternativoj	prononco
level	arbalesto	एक क्रसबो, एक भाला बन्दूक	a crossbow, a spear gun	grupo	alternativoj	prononco
level	medolo	मेडुला, मज्जा, पिथ	medulla, marrow, pith	grupo	alternativoj	prononco
level	balistiko	ब्यालिस्टिक्स	ballistics	grupo	alternativoj	prononco
level	orgio	एक नंगा नाच	an orgy	grupo	alternativoj	prononco
level	baziliko	एक बेसिलिका	a basilica	grupo	alternativoj	prononco
level	gruzo	एउटा बजरी, एक गिट्टी	a gravel, a grit	grupo	alternativoj	prononco
level	burnuso	बर्नस, बर्नोज	a burnous, a burnoose	grupo	alternativoj	prononco
level	diapazono	एक diapason, एक ट्युनिंग फोर्क	a diapason, a tuning fork	grupo	alternativoj	prononco
level	dinamito	डाइनामाइट	dynamite	grupo	alternativoj	prononco
level	maroko	मोरक्को	Morocco	grupo	alternativoj	prononco
level	ditirambo	एक dithyramb	a dithyramb	grupo	alternativoj	prononco
level	eklogo	एक eclogue	an eclogue	grupo	alternativoj	prononco
level	falango	एक phalanx	a phalanx	grupo	alternativoj	prononco
level	garnituro	एक गार्निचर	a garniture	grupo	alternativoj	prononco
level	geodezio	geodesy	geodesy	grupo	alternativoj	prononco
level	gladiatoro	एक ग्लेडिएटर	a gladiator	grupo	alternativoj	prononco
level	glazuro	एक ग्लेज, आइसिङ, फ्रोस्टिङ, वार्निश	a glaze, icing, frosting, varnish	grupo	alternativoj	prononco
level	diletanto	एक डिलिटेन्ट, एक शौकिया, एक डब्बलर	a delettante, an amateur, a dabbler	grupo	alternativoj	prononco
level	kalejdoskopo	एक क्यालिडोस्कोप	a kaleidoscope	grupo	alternativoj	prononco
level	halebardo	एक हलबर्ड	a halberd	grupo	alternativoj	prononco
level	harmoniumo	एक हार्मोनियम	a harmonium	grupo	alternativoj	prononco
level	uzuro	एक ब्याज	a usury	grupo	alternativoj	prononco
level	hipodromo	एक हिप्पोड्रोम, घोडा दौड ट्र्याक	a hippodrome, a horse racing track	grupo	alternativoj	prononco
level	impresario	एक impresario, एक व्यापारी	an impresario, a businessman	grupo	alternativoj	prononco
level	kabrioleto	एक cabriolet, एक परिवर्तनीय	a cabriolet, a convertible	grupo	alternativoj	prononco
level	kalibro	एक क्षमता	a caliber	grupo	alternativoj	prononco
level	kameo	एक क्यामियो	a cameo	grupo	alternativoj	prononco
level	kartografio	कार्टोग्राफी	cartography	grupo	alternativoj	prononco
level	aŭtokrato	एक निरंकुश	an autocrat	grupo	alternativoj	prononco
level	kartuŝo	एक कार्टुच	a cartouche	grupo	alternativoj	prononco
level	dekadenco	एक पतन	a decadence	grupo	alternativoj	prononco
level	kazemato	एक केसमेट	a casemate	grupo	alternativoj	prononco
level	kepo	एक केपी	a kepi	grupo	alternativoj	prononco
level	monarkio	राजतन्त्र (=monarĥio)	monarchy (=monarĥio)	grupo	alternativoj	prononco
level	ksilofono	एक जाइलोफोन	a xylophone	grupo	alternativoj	prononco
level	kvadrilo	एक क्वाड्रिल	a quadrille	grupo	alternativoj	prononco
level	majoliko	एक majolica	a majolica	grupo	alternativoj	prononco
level	makadamo	एक macadam	a macadam	grupo	alternativoj	prononco
level	matadoro	एक matador, एक बुलफाइटर	a matador, a bullfighter	grupo	alternativoj	prononco
level	demonstracio	एक प्रदर्शन, एक जुलुस	a demonstration, a rally	grupo	alternativoj	prononco
level	metronomo	एक मेट्रोनोम	a metronome	grupo	alternativoj	prononco
level	oktavo	एक अष्टक	an octave	grupo	alternativoj	prononco
level	orografio	orography	orography	grupo	alternativoj	prononco
level	palankeo	एउटा पालखी, एक फोहोर	a palanquin, a litter (transport man-porting)	grupo	alternativoj	prononco
level	partituro	पूर्ण अंक (संगीत)	a full score (musical)	grupo	alternativoj	prononco
level	peristilo	एक peristyle	a peristyle	grupo	alternativoj	prononco
level	petardo	एक पेटर्ड, पटाखे	a petard, firecracker	grupo	alternativoj	prononco
level	pilastro	एक pilaster	a pilaster	grupo	alternativoj	prononco
level	pontono	एक पोन्टुन	a pontoon	grupo	alternativoj	prononco
level	solventa	विलायक	solvent	grupo	alternativoj	prononco
level	recitativo	एक पाठक	a recitative	grupo	alternativoj	prononco
level	rokoko	रोकोको	rococo	grupo	alternativoj	prononco
level	rotondo	एक रोटुन्डा	a rotunda	grupo	alternativoj	prononco
level	ametisto	एक नीलम	an amethyst	grupo	alternativoj	prononco
level	semaforo	सेमाफोर, सिग्नल, ट्राफिक लाइट	a semaphore, a signal, a traffic light	grupo	alternativoj	prononco
level	septeto	एक सेप्टेट	a septet	grupo	alternativoj	prononco
level	serajlo	एक seraglio	a seraglio	grupo	alternativoj	prononco
level	serenado	एक सेरेनेड	a serenade	grupo	alternativoj	prononco
level	arkeologo	पुरातत्वविद् (= arĥeologo)	an archaeologist (=arĥeologo)	grupo	alternativoj	prononco
level	sinedrio	सभा, सभा	sanhedrin, sanhedrim	grupo	alternativoj	prononco
level	soklo	एक आधार, एक पेडेस्टल, एक प्लिन्थ	a base, a pedestal, a plinth	grupo	alternativoj	prononco
level	kvasto	एक ट्यासल, एक पोम्पम, एक ट्यासल, एक फ्रिंज	a tassel, a pompom, a tassel, a fringe	grupo	alternativoj	prononco
level	tamburino	एक खँजरी	a tambourine	grupo	alternativoj	prononco
level	tamtamo	टमटम, टमटम	a tamtam, a tomtom	grupo	alternativoj	prononco
level	tandemo	एक ट्यान्डम, एक ट्यान्डम साइकल	a tandem, a tandem bicycle	grupo	alternativoj	prononco
