C.te content.tsv
Level	Esperanto	te	en-us	Grupo	Alternativoj	Pronoco
level	jahurto	పెరుగు	yogurt	grupo	alternativoj	prononco
level	kablotramo (~trajno)	ఒక ఫ్యూనిక్యులర్, ఒక కేబుల్ ట్రామ్	a funicular, a cable tram	grupo	alternativoj	prononco
level	kadro de pentraĵo	చిత్రం యొక్క ఫ్రేమ్	a frame of a picture	grupo	alternativoj	prononco
level	kalvulo	ఒక బట్టతల	a bald headed	grupo	alternativoj	prononco
level	kamentubo	ఒక చిమ్నీ	a chimney	grupo	alternativoj	prononco
level	kanjono	ఒక లోయ	a canyon	grupo	alternativoj	prononco
level	kano	ఒక చెరకు	a cane	grupo	alternativoj	prononco
level	kapuĉo	ఒక హుడ్, ఒక ఆవు	a hood, a cowl	grupo	alternativoj	prononco
level	karaso	ఒక క్రుసియన్ కార్ప్	a crucian carp	grupo	alternativoj	prononco
level	kariertabelo	ఒక రెజ్యూమే	a résumé	grupo	alternativoj	prononco
level	karolo	ఒక కరోల్	a carol	grupo	alternativoj	prononco
level	kasko	ఒక శిరస్త్రాణం, ఒక క్యాస్క్	a helmet, a casque	grupo	alternativoj	prononco
level	kiraso	ఒక కవచం, ఒక సాయుధ కారు, కవచం ప్లేట్	a armor, an armored car, armor plate	grupo	alternativoj	prononco
level	klaŭno	ఒక విదూషకుడు	a clown	grupo	alternativoj	prononco
level	kokosujo (kokosarbo)	ఒక కోకో చెట్టు	a cocoa tree	grupo	alternativoj	prononco
level	koloseo	కొలీజియం	Coliseum	grupo	alternativoj	prononco
level	kolumbario	a ossuary, a catacombo	a ossuary, a catacombo	grupo	alternativoj	prononco
level	komikulo	ఒక హాస్యనటుడు	a comedian	grupo	alternativoj	prononco
level	kompakt-disko	ఒక కాంపాక్ట్ డిస్క్	a compact-disc	grupo	alternativoj	prononco
level	konsilanto	ఒక సలహాదారు, ఒక సలహాదారు	an adviser, a counsellor	grupo	alternativoj	prononco
level	kontanto	ఒక నగదు డబ్బు	a cash money	grupo	alternativoj	prononco
level	konvekto	ఒక ఉష్ణప్రసరణ	a convection	grupo	alternativoj	prononco
level	krevmaizo	ఒక పాప్ కార్న్	a popcorn	grupo	alternativoj	prononco
level	kriplulo	ఒక వికలాంగుడు	a crippled	grupo	alternativoj	prononco
level	lafo	లావా	lava	grupo	alternativoj	prononco
level	lambastono	ఒక ఊతకర్ర	a crutch	grupo	alternativoj	prononco
level	lampiro	ఒక మిణుగురు పురుగు	a glow worm	grupo	alternativoj	prononco
level	leprulo	ఒక కుష్ఠురోగి	a leper	grupo	alternativoj	prononco
level	levilo (leviero)	ఒక లివర్	a lever	grupo	alternativoj	prononco
level	lombardejo	ఒక బంటు దుకాణం	a pawnshop	grupo	alternativoj	prononco
level	lulkanto	ఒక లాలిపాట	a lullaby	grupo	alternativoj	prononco
level	malalta tajdo	ఒక అల్ప ఆటుపోట్లు	a low tide	grupo	alternativoj	prononco
level	mefito	ఒక ఉడుము	a skunk	grupo	alternativoj	prononco
level	meteostacio	ఒక మెటోస్టేషన్	a meteostation	grupo	alternativoj	prononco
level	mielmonato	ఒక తేనె చంద్రుడు	a honey moon	grupo	alternativoj	prononco
level	mimo	ఒక మైమ్	a mime	grupo	alternativoj	prononco
level	miopulo	సమీప దృష్టిగల వ్యక్తి	a near-sighted person	grupo	alternativoj	prononco
level	mokso	ఒక moxibustion	a moxibustion	grupo	alternativoj	prononco
level	montra ŝranko	ఒక ప్రదర్శన	a showcase	grupo	alternativoj	prononco
level	mutacio	ఒక మ్యుటేషన్	a mutation	grupo	alternativoj	prononco
level	mutulo	ఒక మూగ వ్యక్తి	a mute person	grupo	alternativoj	prononco
level	nano	ఒక మరుగుజ్జు, ఒక మిడ్జెట్, ఒక చిన్న వ్యక్తి	a dwarf, a midget, a little person	grupo	alternativoj	prononco
level	NIFO	UFO	UFO	grupo	alternativoj	prononco
level	noktoklubo	ఒక నైట్ క్లబ్	a nightclub	grupo	alternativoj	prononco
level	nutroĉeno	ఒక ఆహార గొలుసు	a food chain	grupo	alternativoj	prononco
level	otario	ఒక నీలిముద్ద	an otter	grupo	alternativoj	prononco
level	palpebrumo	ఒక కనుసైగ, ఒక బ్లింక్	a wink, a blink	grupo	alternativoj	prononco
level	paralizito	పక్షవాతానికి గురైన వ్యక్తి	a palsied person	grupo	alternativoj	prononco
level	paŝtejo (ranĉo)	ఒక పచ్చిక బయళ్ళు	a pasture	grupo	alternativoj	prononco
level	pastoro	ఒక పాస్టర్	a pastor	grupo	alternativoj	prononco
level	paviliono	ఒక మంటపం	a pavilion	grupo	alternativoj	prononco
level	pediatro	ఒక శిశువైద్యుడు, ఒక శిశువైద్యుడు	a paediatrician, a pediatrist	grupo	alternativoj	prononco
level	pego	ఒక వడ్రంగిపిట్ట	a woodpecker	grupo	alternativoj	prononco
level	pendola buso	ఒక లోలకం బస్సు	a pendulum bus	grupo	alternativoj	prononco
level	pesto	తెగులు, ప్లేగు	pest, plague	grupo	alternativoj	prononco
level	pezlevo (-isto)	వెయిట్ లిఫ్టింగ్ (వెయిట్ లిఫ్టర్)	weightlifting (a weightlifter)	grupo	alternativoj	prononco
level	piĵamo	పైజామా, పైజామా	pajama, pyjama	grupo	alternativoj	prononco
level	planklumoj	ఫుట్లైట్లు	footlights	grupo	alternativoj	prononco
level	plastika kirurgo	ఒక ప్లాస్టిక్ సర్జన్	a plastic surgeon	grupo	alternativoj	prononco
level	pordfosto	ఒక ద్వారం	a doorpost	grupo	alternativoj	prononco
level	pordistejo	ఒక గార్డు గది, ఒక కాపలాదారు గది	a guard room, a janitor room	grupo	alternativoj	prononco
level	printempa ekvinokso	ఒక వసంత విషువత్తు	a spring equinox	grupo	alternativoj	prononco
level	projekciilo	ఒక ప్రొజెక్టర్	a projector	grupo	alternativoj	prononco
level	prokuroro	ఒక ప్రాసిక్యూటర్, ఒక ప్రాసిక్యూటర్	a prosecutor, a procurator	grupo	alternativoj	prononco
level	pufpano (sponga ~)	ఒక కస్టర్డ్ బ్రెడ్	a custard bread	grupo	alternativoj	prononco
level	pulio	ఒక గిలక	a pulley	grupo	alternativoj	prononco
level	rabatvendo	ఒక తగ్గింపు అమ్మకాలు	a discount sales	grupo	alternativoj	prononco
level	radaro	ఒక రాడార్	a radar	grupo	alternativoj	prononco
level	radioaktiveco	ఒక రేడియోధార్మికత	a radioactivity	grupo	alternativoj	prononco
level	radioaparato	ఒక రేడియో	a radio	grupo	alternativoj	prononco
level	remaĉado	పారితోషికం	remunation	grupo	alternativoj	prononco
level	remilo	ఒక ఒడ్డు	an oar	grupo	alternativoj	prononco
level	reta gazeto	ఒక ఆన్‌లైన్ పత్రిక	an online magazine	grupo	alternativoj	prononco
level	rifuĝinto	ఒక శరణార్థి	a refugee	grupo	alternativoj	prononco
level	riglilo	ఒక బోల్ట్	a bolt	grupo	alternativoj	prononco
level	risorto	ఒక వసంత	a spring	grupo	alternativoj	prononco
level	amboso	ఒక అంవిల్	an anvil	grupo	alternativoj	prononco
level	ruldomo (domveturilo)	ఒక క్యాంపింగ్ కారు, ఒక మోటార్ హోమ్	a camping car, a motor home	grupo	alternativoj	prononco
level	rulseĝo	ఒక చక్రాల కుర్చీ	a wheelchair	grupo	alternativoj	prononco
level	rulŝtono	ఒక నది రాయి, ఒక గులకరాయి	a river rock, a pebble	grupo	alternativoj	prononco
level	artifiko	ఒక కృత్రిమత్వం, ఒక ఉపాయం	an artifice, a trick	grupo	alternativoj	prononco
level	sceptro	ఒక రాజదండం	a scepter	grupo	alternativoj	prononco
level	selo	ఒక జీను	a saddle	grupo	alternativoj	prononco
level	servico	ఒక క్రోకరీ సెట్, ఒక సేవ	a crokery set, a service	grupo	alternativoj	prononco
level	simulanto	ఒక అనారోగ్య రోగి, ఒక దుర్మార్గుడు	a sick patient, a malingerer	grupo	alternativoj	prononco
level	skarpo	ఒక కండువా	a scarf	grupo	alternativoj	prononco
level	skermado	ఫెన్సింగ్	fencing	grupo	alternativoj	prononco
level	sketilo	ఒక స్కేట్ (=గ్లిటిలో)	a skate (=glitilo)	grupo	alternativoj	prononco
level	ĉarniro	ఒక కీలు	a hinge	grupo	alternativoj	prononco
level	spektanto	ఒక ప్రేక్షకుడు, ఒక వీక్షకుడు	a spectator, a viewer	grupo	alternativoj	prononco
level	spino (vertebraro)	ఒక వెన్నెముక	a spine	grupo	alternativoj	prononco
level	sprono	ఒక స్పర్	a spur	grupo	alternativoj	prononco
level	stampilo	ఒక స్టాంపు, ఒక పంచ్	a stamp, a punch	grupo	alternativoj	prononco
level	stepo	ఒక స్టెప్పీ	a steppe	grupo	alternativoj	prononco
level	stetoskopo	ఒక స్టెతస్కోప్	a stethoscope	grupo	alternativoj	prononco
level	stipendiulo	ఒక ప్రదర్శకుడు, పండితుడు	an exhibitioner, a scholar	grupo	alternativoj	prononco
level	stuci	ట్రిమ్, పోలార్డ్	to trim, to pollard	grupo	alternativoj	prononco
level	sukringo	ఒక చెట్టు ఉంగరం, యాన్యువల్ రింగ్	a tree ring, anual ring	grupo	alternativoj	prononco
level	surfado	సర్ఫింగ్	surfing	grupo	alternativoj	prononco
level	surfo	ఒక సర్ఫ్	a surf	grupo	alternativoj	prononco
level	surfotabulo	ఒక సర్ఫింగ్ బోర్డు	a surfing board	grupo	alternativoj	prononco
level	svatanto	a gobetween, a matchmaker	a gobetween, a matchmaker	grupo	alternativoj	prononco
level	tajdo	ఒక అల	a tide	grupo	alternativoj	prononco
level	talpo	ఒక పుట్టుమచ్చ	a mole	grupo	alternativoj	prononco
level	tamburisto	ఒక డ్రమ్మర్	a drummer	grupo	alternativoj	prononco
level	tanko	ఒక ట్యాంక్	a tank	grupo	alternativoj	prononco
level	telerlavujo	ఒక సింక్	a sink	grupo	alternativoj	prononco
level	tempopasigo	ఒక పాస్టైమ్	a passtime	grupo	alternativoj	prononco
level	terfalo	ఒక కొండచరియ	a landslide	grupo	alternativoj	prononco
level	tineo	ఒక టినీడ్, ఒక బట్టల చిమ్మట	a tineid, a clothes moth	grupo	alternativoj	prononco
level	bubalo	ఒక గేదె	a buffalo	grupo	alternativoj	prononco
level	tornistro (dorsosako)	తగిలించుకునే బ్యాగు (తగిలించుకునే బ్యాగు)	a backpack (backpack)	grupo	alternativoj	prononco
level	trifolio	ఒక క్లోవర్, ఒక షామ్రాక్	a clover, a shamrock	grupo	alternativoj	prononco
level	trompisto	ఒక మోసగాడు	an impostor	grupo	alternativoj	prononco
level	tropiko	ఒక ఉష్ణమండలము	a tropic	grupo	alternativoj	prononco
level	vakero	ఒక కౌబాయ్	a cowboy	grupo	alternativoj	prononco
level	vangokaveto	ఒక డింపుల్	a dimple	grupo	alternativoj	prononco
level	vartistino	ఒక నానీ, ఒక పిల్లల సంరక్షకుడు, ఒక దాది	a nanny, a child carer, a babysitter	grupo	alternativoj	prononco
level	venuso	శుక్రుడు	Venus	grupo	alternativoj	prononco
level	videokamerao	ఒక వీడియో కెమెరా	a video camera	grupo	alternativoj	prononco
level	vintrodormo	ఒక నిద్రాణస్థితి	a hibernation	grupo	alternativoj	prononco
level	voĉkordoj	స్వర తంతువులు	vocal cords	grupo	alternativoj	prononco
level	zipo	ఒక zipper	a zipper	grupo	alternativoj	prononco
level	zookulturado	జంతువుల వ్యవసాయం	farming of animals	grupo	alternativoj	prononco
level	agonii	మృత్యువును చవిచూడటం, చచ్చిపోవటం	to suffer the throes of death, to be dying	grupo	alternativoj	prononco
level	ĉarlatano	ఒక చార్లటన్	a charlatan	grupo	alternativoj	prononco
level	ĉasaviadilo	ఒక యుద్ధ విమానం	a fighter plane	grupo	alternativoj	prononco
level	ĉenkanto	a canon song, a round song	a canon song, a round song	grupo	alternativoj	prononco
level	ĉielskrapulo	ఒక ఆకాశహర్మ్యం	a skyscraper	grupo	alternativoj	prononco
level	ĉizilo	ఒక ఉలి	a chisel	grupo	alternativoj	prononco
level	ĝibulo	ఒక హంచ్బ్యాక్	a hunchback	grupo	alternativoj	prononco
level	ŝovelmaŝino	ఒక ఎక్స్కవేటర్	an excavator	grupo	alternativoj	prononco
level	ŝpateto	ఒక గడ్డి, ఒక చిన్న పలుగు	a hoe, a small spade	grupo	alternativoj	prononco
level	ŝprucigilo	ఒక స్ప్రింక్లర్	a sprinkler	grupo	alternativoj	prononco
level	ŝtupetaro	ఒక నిచ్చెన	a ladder	grupo	alternativoj	prononco
level	ŝukorno	ఒక షూ కొమ్ము	a shoe horn	grupo	alternativoj	prononco
level	branko	ఒక గిల్, ఒక బ్రాంచియా	a gill, a branchia	grupo	alternativoj	prononco
