B.pa content.tsv
Level	Esperanto	pa	en-us	Grupo	Alternativoj	Pronoco
level	Jes! vidu	ਹਾਂ! ਇੱਕ ਨਜ਼ਰ ਮਾਰੋ	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	ਇੱਕ ਖੁਸ਼ ਚਿਹਰੇ ਦੇ ਨਾਲ	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	ਇੱਕ ਵੱਡਾ ਦਿਲ ਖਿੱਚਿਆ	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	ਰੇਤ ਵਿੱਚ ਇੱਕ ਵੱਡਾ ਦਿਲ ਖਿੱਚਿਆ	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	ਰੇਤ ਵਿੱਚ ਅਤੇ ਇਸ ਵਿੱਚ ਲਿਖਿਆ	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	ਇਸ ਵਿੱਚ ਲਿਖਿਆ &quot;IJK&quot;	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	ਇੱਕ ਸਕਿੰਟ ਸੋਚਣ ਬਾਅਦ ਕਿਹਾ	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	ਸੋਚਣ ਤੋਂ ਬਾਅਦ ਕਿਹਾ &quot;ਇਹ ਸਾਡਾ ਆਈਜੇਕੇ ਹੈ&quot;	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	ਅਤੇ ਉਹ ਹੱਸ ਪਏ!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	ਉਹ ਸਾਰੇ ਹੱਸ ਪਏ!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	ਇੱਕ ਸਕਿੰਟ ਦੇ ਵਿਚਾਰ ਤੋਂ ਬਾਅਦ ਅਤੇ ਉਹ ਹੱਸ ਪਏ	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	ਕਾਬੇ ਨੇ ਕਿਹਾ &quot;ਇਹ ਸਾਡਾ ਆਈਜੇਕੇ ਹੈ&quot;	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	ਕੀ ਤੁਸੀਂ ਅਰਜ਼ੀ ਫਾਰਮ ਭੇਜਿਆ ਹੈ?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	ਇੱਕ ਸਥਾਨਕ ਐਸੋਸੀਏਸ਼ਨ ਨੂੰ ਇੱਕ ਰਜਿਸਟ੍ਰੇਸ਼ਨ ਫਾਰਮ ਜਮ੍ਹਾਂ ਕਰਾਇਆ	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	ਐਸੋਸੀਏਸ਼ਨ ਦੁਆਰਾ ਇੱਕ ਸਮੂਹ ਵਜੋਂ ਆਦੇਸ਼ ਦਿੱਤਾ ਗਿਆ ਹੈ	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	ਈਮੇਲ ਦੁਆਰਾ ਪੇਸ਼ ਕੀਤਾ	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	ਰਜਿਸਟਰੇਸ਼ਨ ਦੀ ਪੁਸ਼ਟੀ ਪ੍ਰਾਪਤ ਕੀਤੀ	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	ਰਜਿਸਟ੍ਰੇਸ਼ਨ ਫਾਰਮ ਕਿੱਥੇ ਜਮ੍ਹਾ ਕਰਨਾ ਹੈ ਇਹ ਨਹੀਂ ਲੱਭ ਸਕਿਆ	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	ਕੀ ਕੋਈ ਔਨਲਾਈਨ ਅਰਜ਼ੀ ਫਾਰਮ ਹੈ?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	ਕੀ ਤੁਸੀਂ ਇੱਕ ਕਾਗਜ਼ੀ ਆਰਡਰ ਜਮ੍ਹਾਂ ਕਰਾਇਆ?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	ਕੀ ਕਿਸੇ ਨੂੰ ਯੂਰੋ ਵਿੱਚ ਭੁਗਤਾਨ ਕਰਨਾ ਪੈਂਦਾ ਹੈ?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	ਕੀ ਮੌਕੇ 'ਤੇ ਭੁਗਤਾਨ ਕਰਨਾ ਸੰਭਵ ਹੈ?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	ਭੁਗਤਾਨ ਕੀਤਾ ਪਰ ਰਸੀਦ ਪ੍ਰਾਪਤ ਨਹੀਂ ਕੀਤੀ	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	ਸਥਾਨਕ ਸਮਾਜ ਦੁਆਰਾ ਇੱਕ ਸਮੂਹ ਦੇ ਰੂਪ ਵਿੱਚ ਭੁਗਤਾਨ ਕਰ ਸਕਦਾ ਹੈ	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	ਕੀ ਰਿਫੰਡ ਮੌਜੂਦ ਨਹੀਂ ਹੈ?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	ਇੱਕ ਵਿਸ਼ੇਸ਼ ਪ੍ਰੋਗਰਾਮ ਦਾ ਆਦੇਸ਼ ਨਹੀਂ ਦਿੱਤਾ	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	ਕੋਈ ਹੋਰ ਕਿਵੇਂ ਆਰਡਰ ਕਰ ਸਕਦਾ ਹੈ?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	ਕੋਈ ਵਾਧੂ ਆਰਡਰ ਲਈ ਭੁਗਤਾਨ ਕਿਵੇਂ ਕਰ ਸਕਦਾ ਹੈ?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	ਕੀ ਅਸੀਂ ਰਜਿਸਟਰਾਂ ਦੀ ਸੂਚੀ ਦੇਖ ਸਕਦੇ ਹਾਂ?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	ਮੇਰਾ ਨਾਮ ਰਜਿਸਟਰਾਰਾਂ ਦੀ ਸੂਚੀ ਵਿੱਚ ਨਹੀਂ ਹੈ	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	ਕੀ ਤੁਸੀਂ ਕਿਰਪਾ ਕਰਕੇ ਸੂਚੀ ਦੀ ਜਾਂਚ ਕਰ ਸਕਦੇ ਹੋ?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	ਆਰਡਰ ਦੀ ਆਖਰੀ ਮਿਤੀ ਤੋਂ ਬਾਅਦ	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	ਕੀ ਕੋਈ ਹੋਰ ਸ਼ਾਮਲ ਹੋ ਸਕਦਾ ਹੈ?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	ਇਕੱਠੇ ਇੱਕ ਹੋਟਲ ਬੁੱਕ ਕਰਨ ਲਈ	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	ਕੋਈ ਹੋਟਲ ਬੁੱਕ ਕਰ ਰਿਹਾ ਹੈ, ਕੀ ਤੁਸੀਂ ਨਾਲ ਆਉਣਾ ਚਾਹੁੰਦੇ ਹੋ?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	ਜੇਕਰ ਕੋਈ ਖਾਲੀ ਕਮਰਾ ਸੀ, ਤਾਂ ਮੈਂ ਇਸਨੂੰ ਬੁੱਕ ਕਰਨਾ ਚਾਹੁੰਦਾ ਹਾਂ	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	ਕੀ ਸਾਈਟ 'ਤੇ ਹੋਟਲ ਬੁੱਕ ਕਰਨਾ ਸੰਭਵ ਹੈ?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	ਕੀ ਸਾਨੂੰ ਇਕੱਠੇ ਜਹਾਜ਼ ਦੀ ਟਿਕਟ ਖਰੀਦਣੀ ਚਾਹੀਦੀ ਹੈ?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	ਟਿਕਟ ਕਿਸ ਮਿਤੀ ਤੋਂ	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	ਕੀ ਅਸੀਂ ਤੁਹਾਡੇ ਨਾਲ ਏਅਰਪੋਰਟ ਜਾਵਾਂਗੇ?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	ਕੀ ਹਵਾਈ ਅੱਡੇ 'ਤੇ ਕੋਈ ਗਾਈਡ ਹੈ?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	ਕੀ ਕਿਸੇ ਨੂੰ ਸੰਮੇਲਨ ਵਾਲੀ ਥਾਂ 'ਤੇ ਖੁਦ ਜਾਣਾ ਪੈਂਦਾ ਹੈ?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	ਸੰਮੇਲਨ ਸਥਾਨ ਦੇ ਬਾਕਸ ਆਫਿਸ	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	ਮੈਂ ਭੁਗਤਾਨ ਕੀਤਾ ਹੈ ਪਰ ਮੇਰਾ ਨਾਮ ਟੈਗ ਨਹੀਂ ਲੱਭਿਆ ਜਾ ਸਕਦਾ ਹੈ	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	ਮੌਕੇ 'ਤੇ ਰਜਿਸਟਰ ਕਰਨਾ ਚਾਹੁੰਦਾ ਹੈ	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	ਸਮੂਹ ਵਿੱਚ ਭੁਗਤਾਨ ਕੀਤਾ ਗਿਆ ਹੈ, ਫਿਰ ਵੀ ਇਸਦੀ ਨਿਸ਼ਾਨਦੇਹੀ ਕਿਉਂ ਨਹੀਂ ਕੀਤੀ ਗਈ?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	ਕਾਨਫਰੰਸ ਬੁੱਕ ਅਤੇ ਹੋਰ ਜਾਣਕਾਰੀ ਸਮੱਗਰੀ ਵਾਲਾ ਇੱਕ ਕਾਨਫਰੰਸ ਬੈਗ	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	ਰੇਕਟਰ ਦਾ ਹਾਲ, ਪ੍ਰਦਰਸ਼ਨੀ	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	ਖੋਲ੍ਹਣਾ ਅਤੇ ਬੰਦ ਕਰਨਾ	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	ਕੇਈਆਰ (ਸੰਦਰਭ ਦਾ ਸਾਂਝਾ ਯੂਰਪੀਅਨ ਫਰੇਮਵਰਕ) ਪ੍ਰੀਖਿਆ ਸਥਾਨ	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	ਕਾਂਗਰਸ ਕਮੇਟੀ	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	ਐਸੋਸੀਏਸ਼ਨ ਕਮੇਟੀ	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	ਸੰਮੇਲਨ ਦਾਅਵਤ	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	ਇੱਕ ਦੂਜੇ ਨੂੰ ਜਾਣਨ ਦੀ ਸ਼ਾਮ	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	ਸ਼ਾਨਦਾਰ ਉਦਘਾਟਨ	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	Zamenhof ਹਾਲ	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (ਇੰਟਰਨੈਸ਼ਨਲ ਕਾਂਗਰਸ ਯੂਨੀਵਰਸਿਟੀ)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	ਚਾਰ ਪੱਧਰਾਂ 'ਤੇ ਕੇਈਆਰ ਇਮਤਿਹਾਨ (ਆਮ ਯੂਰਪੀਅਨ ਫਰੇਮਵਰਕ ਆਫ ਰੈਫਰੈਂਸ)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	ਅੰਤਰਰਾਸ਼ਟਰੀ ਕਲਾ ਸ਼ਾਮ	international art evening	grupo	alternativoj	prononco
level	solena fermo	ਗੰਭੀਰ ਸਮਾਪਤੀ	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	ਐਸਪੇਰਾਂਤੋ ਦੀਆਂ ਕਿਤਾਬਾਂ ਨਾਲ ਕਿਤਾਬਾਂ ਦੀ ਸੇਵਾ	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	ਏਆਈਐਸ (ਇੰਟਰਨੈਸ਼ਨਲ ਅਕੈਡਮੀ ਆਫ਼ ਸਾਇੰਸਜ਼)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (ਵਿਸ਼ਵ ਅਰਾਜਕਤਾਵਾਦੀ ਸੰਘ)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	ਬੋਰਿੰਗ ਲੈਕਚਰ	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	ਵੱਖ-ਵੱਖ ਵਿਭਾਗਾਂ ਲਈ ਡਿਊਟੀ ਅਫਸਰ	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	ਬੂਟੀ ਅਫਸਰ ਇੱਕ ਟੀਮ ਦੇ ਰੂਪ ਵਿੱਚ ਸਹਿਯੋਗ ਕਰਦੇ ਹਨ	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	ਇੱਕ ਯਾਤਰਾ ਏਜੰਟ	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	ਇੱਕ ਹਵਾਈ ਟਿਕਟ	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	ਹੋਟਲ ਅਤੇ ਜਹਾਜ਼ ਦੀ ਟਿਕਟ ਰੱਦ ਕਰ ਦਿੱਤੀ	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	ਸੰਮੇਲਨ ਕੋਰੀਅਰ	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	ਪਹਿਲਾ ਨਿਊਜ਼ਲੈਟਰ, ਦੂਜਾ ਨਿਊਜ਼ਲੈਟਰ	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	ਕਾਂਗਰਸ ਥੀਮ	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	ਬੋਲਣ ਦੇ ਕੋਰਸ	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	ਅਸਥਾਈ ਪ੍ਰੋਗਰਾਮ	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	ਆਰਡਰ ਦੇ ਆਮ ਹਾਲਾਤ	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	ਪ੍ਰੀ-ਕਾਂਗਰਸ ਦੌਰੇ	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	ਕਾਂਗਰਸ ਤੋਂ ਬਾਅਦ ਦਾ ਦੌਰਾ	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	ਪੂਰੇ ਦਿਨ ਦੇ ਦੌਰੇ	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	ਅੱਧੇ ਦਿਨ ਦੇ ਦੌਰੇ	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	ਕਾਂਗਰਸ ਦੇ ਦੌਰਿਆਂ ਦੀ ਇੱਕ ਸਾਰਣੀ	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	ਯੂਕੇ (ਯੂਨੀਵਰਸਲ ਕਾਂਗਰਸ) ਦੇ ਆਲੇ ਦੁਆਲੇ ਦੀਆਂ ਘਟਨਾਵਾਂ	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	ਮਾਸ ਮੀਡੀਆ ਨਾਲ ਸੰਪਰਕ	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	ਉਪ ਪ੍ਰਧਾਨ ਨੇ ਪ੍ਰੋਗਰਾਮ ਦੀ ਪ੍ਰਧਾਨਗੀ ਕੀਤੀ	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	ਦੇਸ਼ ਦੇ ਅਧਿਕਾਰੀਆਂ ਨਾਲ	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	ਸਕੱਤਰ, ਖਜ਼ਾਨਚੀ	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	ਕਲਾ ਸਮਾਗਮ	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	ਬਾਲ ਕਾਂਗਰਸ	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	ਸਮਾਜਿਕ ਵੈੱਬਸਾਈਟ	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	ਕਾਂਗਰਸ ਥੀਮ ਦੇ ਡਾਇਰੈਕਟਰ	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	ਆਈਕੇਯੂ (ਇੰਟਰਨੈਸ਼ਨਲ ਕਾਂਗਰਸ ਯੂਨੀਵਰਸਿਟੀ) ਦੇ ਰੈਕਟਰ	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	ਸਿਹਤ ਬੀਮਾ ਅਤੇ ਯਾਤਰਾ ਬੀਮਾ	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	ਦਸਤਾਵੇਜ਼ ਅਤੇ ਵੀਜ਼ਾ	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	ਇੱਕ ਵੈਧ ID	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	ਇੱਕ ਵੈਧ ਪਾਸਪੋਰਟ	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	ਵੀਜ਼ਾ ਜਾਰੀ ਕਰਨ ਦੇ ਨਿਯਮ	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	ਵੀਜ਼ਾ ਪ੍ਰਾਪਤ ਕਰਨਾ	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	UEA (ਯੂਨੀਵਰਸਲ ਐਸਪੇਰਾਂਟੋ ਐਸੋਸੀਏਸ਼ਨ) ਦਾ CO (ਕੇਂਦਰੀ ਦਫਤਰ)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	ਅਧਿਕਾਰਤ ਪੁਸ਼ਟੀ ਪੱਤਰ (ਸੱਦਾ ਪੱਤਰ) ਨੂੰ ਡਾਊਨਲੋਡ ਕਰਨ ਲਈ	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	ਆਰਡਰ ਫਾਰਮ ਦੀ ਵਰਤੋਂ ਕਰਦੇ ਹੋਏ	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	ਵੀਜ਼ਾ ਜਾਰੀ ਕਰਨ ਵਾਲੀ ਅਥਾਰਟੀ ਨੂੰ	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	ਅਧਿਕਾਰਤ ਕਾਂਗਰਸ ਦੀ ਮਿਆਦ	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	UEA (ਯੂਨੀਵਰਸਲ ਐਸਪੇਰਾਂਟੋ ਐਸੋਸੀਏਸ਼ਨ) ਦੁਆਰਾ ਰਿਹਾਇਸ਼ ਬੁੱਕ ਕੀਤੀ ਗਈ	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	ਸੰਭਵ ਤਬਦੀਲੀਆਂ ਬਾਰੇ ਸੂਚਿਤ ਕਰਨ ਲਈ	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	ਯਾਤਰਾ ਬੀਮਾ ਪ੍ਰਾਪਤ ਕਰਨ ਲਈ	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	ਯਾਤਰਾ ਨੂੰ ਰੱਦ ਕਰਨ ਤੋਂ ਇਲਾਵਾ	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	ਬੀਮਾ ਸਿਹਤ ਇਲਾਜ ਨੂੰ ਕਵਰ ਕਰਦਾ ਹੈ	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	ਦੁਰਘਟਨਾਵਾਂ ਦੇ ਮਾਮਲੇ ਵਿੱਚ	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	ਸੂਟਕੇਸ ਜਮ੍ਹਾ ਕਰਨ ਲਈ	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	ਅੰਤਰਰਾਸ਼ਟਰੀ ਹਵਾਈ ਅੱਡਾ	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	ਬੱਸ ਜਾਂ ਟੈਕਸੀ ਜਾਂ ਕਾਰ ਦੁਆਰਾ ਜਾਣ ਲਈ	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	ਰਾਈਡ ਲਗਭਗ 40 ਮਿੰਟ ਲੈਂਦੀ ਹੈ	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	ਬੱਸ ਸਟਾਪ ਲਈ ਸਬਵੇਅ ਦੀ ਵਰਤੋਂ ਕਰਨ ਲਈ	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	ਇੱਕ ਹੋਰ ਹਵਾਈ ਅੱਡੇ 'ਤੇ ਵੀ ਉਤਰਿਆ	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	ਕਾਂਗਰਸ ਨਾਲ ਸਬੰਧਤ ਮਾਮਲਿਆਂ ਲਈ	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	ਅਧਿਕਾਰਤ ਮੁਦਰਾ ਯੂਰੋ ਹੈ	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	ਸਟੋਰ ਕ੍ਰੈਡਿਟ ਕਾਰਡ ਸਵੀਕਾਰ ਕਰਦਾ ਹੈ	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	ਆਮ ਵਟਾਂਦਰਾ ਦਰ 'ਤੇ	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	ਸਰਕਾਰੀ ਭਾਸ਼ਾ ਵਜੋਂ ਮਾਨਤਾ ਪ੍ਰਾਪਤ ਹੈ	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	ਟੂਟੀ ਦਾ ਪਾਣੀ ਪੀਣ ਯੋਗ ਹੈ	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	ਗੈਸ ਨਾਲ ਖਣਿਜ ਪਾਣੀ ਖਰੀਦਣ ਲਈ	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	ਟਿਪ ਦੀ ਸ਼ਲਾਘਾ ਕੀਤੀ ਪਰ ਲੋੜ ਨਹੀਂ	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	ਸ਼ਹਿਰ ਦੀ ਆਵਾਜਾਈ	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	ਬੱਸ ਸਟਾਪ ਦੇ ਆਟੋਮੈਟਿਕ ਟਿਕਟ ਬਾਕਸ ਤੋਂ ਖਰੀਦਿਆ ਜਾ ਸਕਦਾ ਹੈ	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	ਸੰਮੇਲਨ ਸਥਾਨ ਵਿੱਚ ਜਾਣਕਾਰੀ ਬੂਥ	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	ਸੋਮਵਾਰ ਨੂੰ ਗਿਆਨ ਦਾ ਪ੍ਰੋਗਰਾਮ	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	ਅੰਦੋਲਨ ਨਿਰਪੱਖ	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	ਵਿਸ਼ਵਵਿਆਪੀ ਸੇਵਾ	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	ਕਾਂਗਰਸ ਦੀ ਗੇਂਦ	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	ਬੋਰਡ ਆਫ਼ ਡਾਇਰੈਕਟਰਜ਼ ਜਵਾਬ ਦਿੰਦਾ ਹੈ	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	ਮਾਹਰ ਮੀਟਿੰਗ	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	ਸੰਮੇਲਨ ਨਿਲਾਮੀ	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	UEA ਦੀ ਕਮੇਟੀ (ਯੂਨੀਵਰਸਲ ਐਸਪੇਰਾਂਟੋ ਐਸੋਸੀਏਸ਼ਨ)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
