C.ms content.tsv
Level	Esperanto	ms	en-us	Grupo	Alternativoj	Pronoco
level	sarkofago	sarkofagus	a sarcophagus	grupo	alternativoj	prononco
level	onobriko	sainfoin, onobrychis	sainfoin, onobrychis	grupo	alternativoj	prononco
level	orkideo	orkid	an orchid	grupo	alternativoj	prononco
level	ekvacio	suatu persamaan	an equation	grupo	alternativoj	prononco
level	paleontologio	paleontologi	paleontology	grupo	alternativoj	prononco
level	naso	perangkap belut, perangkap ikan	an eel trap, a fish trap	grupo	alternativoj	prononco
level	palinuro	udang galah berduri, udang karang laut	a spiny lobster, sea crayfish	grupo	alternativoj	prononco
level	paviano	seekor babun	a baboon	grupo	alternativoj	prononco
level	pistilo	pistil, alu	a pistil, a pestle	grupo	alternativoj	prononco
level	pleŭronekto	ikan pipih, menggelepar	a flat fish, a flounder	grupo	alternativoj	prononco
level	poreo	daun bawang	a leek	grupo	alternativoj	prononco
level	rajo	sinar, skate, pari	a ray, a skate, a stingray	grupo	alternativoj	prononco
level	kandelabro	candelabrum, candlestick	a candelabrum, a candlestick	grupo	alternativoj	prononco
level	retino	retina	retina	grupo	alternativoj	prononco
level	reŭmatismo	sakit sendi	rheumatism	grupo	alternativoj	prononco
level	sacerdoto	seorang paderi	a priest	grupo	alternativoj	prononco
level	turbo	gasing yang berputar	a spinning top	grupo	alternativoj	prononco
level	slipo	slip, kad pemfailan	a slip, a filing card	grupo	alternativoj	prononco
level	batisto	seorang batiste, seorang kambrik	a batiste, a cambric	grupo	alternativoj	prononco
level	serafo	seekor seraf	a seraph	grupo	alternativoj	prononco
level	sevrugo	ikan sturgeon berbintang, ikan sturgeon berbintang	a starry sturgeon, a stellate sturgeon	grupo	alternativoj	prononco
level	sfinktero	sfinkter	a sphincter	grupo	alternativoj	prononco
level	sifiliso	sifilis, cacar	syphilis, pox	grupo	alternativoj	prononco
level	tuberkulo	tubercle, tuberkulosis (=tuberkulozo)	tubercle, tuberculosis (=tuberkulozo)	grupo	alternativoj	prononco
level	sinapo	sebiji biji sawi	a mustard seed	grupo	alternativoj	prononco
level	fanfaro	kemeriahan	a fanfare	grupo	alternativoj	prononco
level	skalpo	kulit kepala	a scalp	grupo	alternativoj	prononco
level	skorzonero	salsifikasi hitam	a black salsify	grupo	alternativoj	prononco
level	talismano	jimat, maskot	a talisman, a mascot	grupo	alternativoj	prononco
level	spermo	sperma, air mani	sperm, semen	grupo	alternativoj	prononco
level	tarantulo	seekor tarantula	a tarantula	grupo	alternativoj	prononco
level	revizoro	juruaudit, pemeriksa	an auditor, an inspector	grupo	alternativoj	prononco
level	tinko	satu tench	a tench	grupo	alternativoj	prononco
level	celerio	sebiji saderi	a celery	grupo	alternativoj	prononco
level	cidonio	sebiji quince	a quince	grupo	alternativoj	prononco
level	galantino	gelatine	gellatine	grupo	alternativoj	prononco
level	grogo	orang bodoh, toddy	a grog, toddy	grupo	alternativoj	prononco
level	karamelo	karamel	caramel	grupo	alternativoj	prononco
level	kirŝo	kirsh, brendi ceri	a kirsh, a cherry brandy	grupo	alternativoj	prononco
level	kompoto	kolak, buah rebus	a compote, a stewed fruit	grupo	alternativoj	prononco
level	mespilo	sebuah medlar	a medlar	grupo	alternativoj	prononco
level	mirabelo	sebuah mirabelle	a mirabelle	grupo	alternativoj	prononco
level	pesimismo	pesimisme	pessimism	grupo	alternativoj	prononco
level	plebo	plebs, rakyat biasa	plebs, common people	grupo	alternativoj	prononco
level	saguo	sebiji sagu	a sago	grupo	alternativoj	prononco
level	vermuto	vermuth (wain)	a vermuth (wine)	grupo	alternativoj	prononco
level	arabesko	arab	arabesque	grupo	alternativoj	prononco
level	arbalesto	panah silang, pistol lembing	a crossbow, a spear gun	grupo	alternativoj	prononco
level	medolo	medula, sumsum, empulur	medulla, marrow, pith	grupo	alternativoj	prononco
level	balistiko	balistik	ballistics	grupo	alternativoj	prononco
level	orgio	pesta seks	an orgy	grupo	alternativoj	prononco
level	baziliko	sebuah basilika	a basilica	grupo	alternativoj	prononco
level	gruzo	kerikil, pasir	a gravel, a grit	grupo	alternativoj	prononco
level	burnuso	burnous, burnoose	a burnous, a burnoose	grupo	alternativoj	prononco
level	diapazono	diapason, garpu tala	a diapason, a tuning fork	grupo	alternativoj	prononco
level	dinamito	dinamit	dynamite	grupo	alternativoj	prononco
level	maroko	Maghribi	Morocco	grupo	alternativoj	prononco
level	ditirambo	dithyramb	a dithyramb	grupo	alternativoj	prononco
level	eklogo	sebuah eklog	an eclogue	grupo	alternativoj	prononco
level	falango	sebuah phalanx	a phalanx	grupo	alternativoj	prononco
level	garnituro	hiasan	a garniture	grupo	alternativoj	prononco
level	geodezio	geodesi	geodesy	grupo	alternativoj	prononco
level	gladiatoro	seorang gladiator	a gladiator	grupo	alternativoj	prononco
level	glazuro	sayu, aising, pembekuan, varnis	a glaze, icing, frosting, varnish	grupo	alternativoj	prononco
level	diletanto	seorang delettante, seorang amatur, seorang yang berkecimpung	a delettante, an amateur, a dabbler	grupo	alternativoj	prononco
level	kalejdoskopo	kaleidoskop	a kaleidoscope	grupo	alternativoj	prononco
level	halebardo	tombak	a halberd	grupo	alternativoj	prononco
level	harmoniumo	sebuah harmonium	a harmonium	grupo	alternativoj	prononco
level	uzuro	suatu riba	a usury	grupo	alternativoj	prononco
level	hipodromo	hippodrome, trek lumba kuda	a hippodrome, a horse racing track	grupo	alternativoj	prononco
level	impresario	seorang impresario, seorang ahli perniagaan	an impresario, a businessman	grupo	alternativoj	prononco
level	kabrioleto	kabriolet, boleh tukar	a cabriolet, a convertible	grupo	alternativoj	prononco
level	kalibro	berkaliber	a caliber	grupo	alternativoj	prononco
level	kameo	seorang cameo	a cameo	grupo	alternativoj	prononco
level	kartografio	kartografi	cartography	grupo	alternativoj	prononco
level	aŭtokrato	seorang autokrat	an autocrat	grupo	alternativoj	prononco
level	kartuŝo	cartouche	a cartouche	grupo	alternativoj	prononco
level	dekadenco	kemerosotan	a decadence	grupo	alternativoj	prononco
level	kazemato	seorang casemate	a casemate	grupo	alternativoj	prononco
level	kepo	kepi	a kepi	grupo	alternativoj	prononco
level	monarkio	monarki (=monarĥio)	monarchy (=monarĥio)	grupo	alternativoj	prononco
level	ksilofono	gambang	a xylophone	grupo	alternativoj	prononco
level	kvadrilo	quadrille	a quadrille	grupo	alternativoj	prononco
level	majoliko	majolica	a majolica	grupo	alternativoj	prononco
level	makadamo	seekor macadam	a macadam	grupo	alternativoj	prononco
level	matadoro	seorang matador, seorang lembu jantan	a matador, a bullfighter	grupo	alternativoj	prononco
level	demonstracio	demonstrasi, perhimpunan	a demonstration, a rally	grupo	alternativoj	prononco
level	metronomo	metronom	a metronome	grupo	alternativoj	prononco
level	oktavo	satu oktaf	an octave	grupo	alternativoj	prononco
level	orografio	orografi	orography	grupo	alternativoj	prononco
level	palankeo	tandu, sampah (pengangkutan manusia)	a palanquin, a litter (transport man-porting)	grupo	alternativoj	prononco
level	partituro	skor penuh (muzik)	a full score (musical)	grupo	alternativoj	prononco
level	peristilo	peristyle	a peristyle	grupo	alternativoj	prononco
level	petardo	kelopak, mercun	a petard, firecracker	grupo	alternativoj	prononco
level	pilastro	sebuah pilaster	a pilaster	grupo	alternativoj	prononco
level	pontono	sebuah ponton	a pontoon	grupo	alternativoj	prononco
level	solventa	pelarut	solvent	grupo	alternativoj	prononco
level	recitativo	sebuah bacaan	a recitative	grupo	alternativoj	prononco
level	rokoko	rococo	rococo	grupo	alternativoj	prononco
level	rotondo	sebuah rotunda	a rotunda	grupo	alternativoj	prononco
level	ametisto	kecubung	an amethyst	grupo	alternativoj	prononco
level	semaforo	semafor, isyarat, lampu isyarat	a semaphore, a signal, a traffic light	grupo	alternativoj	prononco
level	septeto	septet	a septet	grupo	alternativoj	prononco
level	serajlo	seraglio	a seraglio	grupo	alternativoj	prononco
level	serenado	serenade	a serenade	grupo	alternativoj	prononco
level	arkeologo	seorang ahli arkeologi (=arĥeologo)	an archaeologist (=arĥeologo)	grupo	alternativoj	prononco
level	sinedrio	sanhedrin, sanhedrim	sanhedrin, sanhedrim	grupo	alternativoj	prononco
level	soklo	tapak, alas, alas	a base, a pedestal, a plinth	grupo	alternativoj	prononco
level	kvasto	jumbai, pompom, jumbai, pinggir	a tassel, a pompom, a tassel, a fringe	grupo	alternativoj	prononco
level	tamburino	rebana	a tambourine	grupo	alternativoj	prononco
level	tamtamo	tamtam, tomtom	a tamtam, a tomtom	grupo	alternativoj	prononco
level	tandemo	tandem, basikal tandem	a tandem, a tandem bicycle	grupo	alternativoj	prononco
level	tarantelo	tarantella	a tarantella	grupo	alternativoj	prononco
level	tiaro	tiara, mahkota papal	a tiara, a papal crown	grupo	alternativoj	prononco
level	tindro	tinder, kayu sentuh	a tinder, a touchwood	grupo	alternativoj	prononco
level	togo	toga	a toga	grupo	alternativoj	prononco
level	topografio	topografi	topography	grupo	alternativoj	prononco
level	toreadoro	seorang toreador, seorang lembu jantan	a toreador, a bullfighter	grupo	alternativoj	prononco
level	sateno	satin, satin	a satin, a sateen	grupo	alternativoj	prononco
level	transepto	transept, pelayaran	a transept, a cruise	grupo	alternativoj	prononco
level	trombono	sebuah trombon	a trombone	grupo	alternativoj	prononco
level	turbino	sebuah turbin	a turbine	grupo	alternativoj	prononco
level	ulano	an ulan, an uhlan	an ulan, an uhlan	grupo	alternativoj	prononco
level	spekulacii	untuk membuat spekulasi (perniagaan), untuk berjudi	to speculate (business), to gamble	grupo	alternativoj	prononco
level	ŝalupo	sloop, bot shaloop, bot utiliti besar	a sloop, a shaloop boat, a large utility boat	grupo	alternativoj	prononco
level	ŝrapnelo	serpihan	a shrapnel	grupo	alternativoj	prononco
level	okulta	ilmu ghaib	occult	grupo	alternativoj	prononco
level	baleto	balet	a ballet	grupo	alternativoj	prononco
level	anomalio	satu anomali	an anomaly	grupo	alternativoj	prononco
level	puritano	seorang puritan	a puritan	grupo	alternativoj	prononco
level	bazalto	basalt	a basalt	grupo	alternativoj	prononco
level	berilo	beryl, jasper	a beryl, a jasper	grupo	alternativoj	prononco
level	dinamometro	sebuah dinamometer	a dynamometer	grupo	alternativoj	prononco
level	grafito	sebuah grafit	a graphite	grupo	alternativoj	prononco
level	gutaperko	gutta-percha	a gutta-percha	grupo	alternativoj	prononco
level	apoteozi	untuk apothrosize, untuk mendewakan	to apothrosize, to deify	grupo	alternativoj	prononco
level	hidrostatiko	hidrostatik	hydrostatics	grupo	alternativoj	prononco
level	kalomelo	sebiji calomel	a calomel	grupo	alternativoj	prononco
level	kolodio	sebuah collodion	a collodion	grupo	alternativoj	prononco
level	konglomerato	sebuah konglomerat	a conglomerate	grupo	alternativoj	prononco
level	eŭkaristio	ekaristi, sakramen	a eucharist, a sacrament	grupo	alternativoj	prononco
level	kosmogonio	kosmogoni	cosmogony	grupo	alternativoj	prononco
level	kosmografio	kosmografi	cosmography	grupo	alternativoj	prononco
level	kreozoto	kreosot	creosote	grupo	alternativoj	prononco
level	kronometro	sebuah kronometer	a chronometer	grupo	alternativoj	prononco
level	kvadraturo	kuadratur	quadrature	grupo	alternativoj	prononco
level	horoskopo	horoskop	a horoscope	grupo	alternativoj	prononco
level	kvociento	satu quotient	a quotient	grupo	alternativoj	prononco
level	lapiso	luna kaustik	luna caustic	grupo	alternativoj	prononco
level	logaritmo	logaritma	logarithm	grupo	alternativoj	prononco
level	lozanĝo	sebiji lozenge, sebiji berlian	a lozenge, a diamond	grupo	alternativoj	prononco
level	malakito	malachite	a malachite	grupo	alternativoj	prononco
level	manometro	manometer, tolok tekanan	a manometer, a pressure gauge	grupo	alternativoj	prononco
level	meridiano	meridian (garisan)	meridian (line)	grupo	alternativoj	prononco
level	meteoro	meteor, bintang jatuh	meteor, a shooting star	grupo	alternativoj	prononco
level	meteorologio	meteorologi	meteorology	grupo	alternativoj	prononco
level	mikrometro	mikrometer	a micrometer	grupo	alternativoj	prononco
level	purgatorio	api penyucian	purgatory	grupo	alternativoj	prononco
level	mineralogio	mineralogi	mineralogy	grupo	alternativoj	prononco
level	plagiato	plagiat	plagiarism	grupo	alternativoj	prononco
level	naftalino	naftalena	naphthalene	grupo	alternativoj	prononco
level	nikotino	nikotin	nicotine	grupo	alternativoj	prononco
level	onikso	onyx	onyx	grupo	alternativoj	prononco
level	ozono	ozon	ozone	grupo	alternativoj	prononco
level	estono	seorang Estonia	an Estonian	grupo	alternativoj	prononco
level	paralelogramo	segi empat selari	a parallelogram	grupo	alternativoj	prononco
level	perimetro	sebuah perimeter	a perimeter	grupo	alternativoj	prononco
level	segmento	satu segmen	a segment	grupo	alternativoj	prononco
level	sifono	sifon	a siphon	grupo	alternativoj	prononco
level	stalagmito	stalagmit	a stalagmite	grupo	alternativoj	prononco
level	stalaktito	stalaktit	a stalactite	grupo	alternativoj	prononco
level	striknino	strychnine	strychnine	grupo	alternativoj	prononco
level	ekskomuniki	untuk memecat	to excommunicate	grupo	alternativoj	prononco
level	talko	talc, kapur perancis	talc, french chalk	grupo	alternativoj	prononco
level	tangento	tangen	tangent	grupo	alternativoj	prononco
level	trapezo	trapez, trapezium	a trapeze, a trapezoid	grupo	alternativoj	prononco
level	trigonometrio	trigonometri	trigonometry	grupo	alternativoj	prononco
level	vazelino	vaseline, petroleum jello	vaseline, petroleum jello	grupo	alternativoj	prononco
level	talmudo	Talmud	Talmud	grupo	alternativoj	prononco
level	abnegacio	penolakan, penafian diri	abnegation, self-denial	grupo	alternativoj	prononco
level	alibio	alibi	an alibi	grupo	alternativoj	prononco
level	koncesii	untuk mengakui, memberi lesen, kepada francais	to concede, to license, to franchise	grupo	alternativoj	prononco
level	abituriento	lepasan sekolah menengah, bujang	a high-school graduate, a bachelor	grupo	alternativoj	prononco
level	bramano	Brahman, brahmana	Brahman, brahmin	grupo	alternativoj	prononco
level	demagogo	seorang demagog	a demagogue	grupo	alternativoj	prononco
level	etnografio	etnografi	ethnography	grupo	alternativoj	prononco
level	fakiro	seorang fakir, seorang faquir	a fakir, a faquir	grupo	alternativoj	prononco
level	aŭreolo	aureole, aura, halo (=nimbo)	an aureole, a aura, a halo (=nimbo)	grupo	alternativoj	prononco
level	mentoro	seorang mentor	a mentor	grupo	alternativoj	prononco
level	pesimisto	seorang yang pesimis	a pessimist	grupo	alternativoj	prononco
level	feministo	seorang feminis	a feminist	grupo	alternativoj	prononco
level	hetmano	seorang hetman	a hetman	grupo	alternativoj	prononco
level	binoklo	teropong	binoculars	grupo	alternativoj	prononco
level	kalifo	khalifah	caliph	grupo	alternativoj	prononco
level	diluvo	banjir, banjir	a deluge, a flood	grupo	alternativoj	prononco
level	kaŭcio	jaminan, pengiktirafan	a bail, a recognizance	grupo	alternativoj	prononco
level	kodicilo	codicil	a codicil	grupo	alternativoj	prononco
level	kongregacio	sebuah jemaah	a congregation	grupo	alternativoj	prononco
level	konsistorio	sebuah konsistensi	a consistory	grupo	alternativoj	prononco
level	kvestoro	seorang quaestor	a quaestor	grupo	alternativoj	prononco
level	lamao	Lama	Lama	grupo	alternativoj	prononco
level	stenografi	kepada stenografi, untuk menulis trengkas	to stenography, to write shorthand	grupo	alternativoj	prononco
level	mandareno	mandarin (pegawai)	a mandarin (officer)	grupo	alternativoj	prononco
level	mediumo	sebuah medium	a medium	grupo	alternativoj	prononco
level	metempsikozo	metempsikosis, penjelmaan semula	metempsychosis, reincarnation	grupo	alternativoj	prononco
level	monoteismo	tauhid	monotheism	grupo	alternativoj	prononco
level	pivoto	sebuah pivot	a pivot	grupo	alternativoj	prononco
level	nepotismo	nepotisme	nepotism	grupo	alternativoj	prononco
level	sortimento	pelbagai, pilihan pelbagai	assortment, a selection of variety	grupo	alternativoj	prononco
level	nihilismo	nihilisme	nihilism	grupo	alternativoj	prononco
level	nihilisto	seorang nihilis	a nihilist	grupo	alternativoj	prononco
level	nimbo	nimbus, halo	a nimbus, a halo	grupo	alternativoj	prononco
level	numismatiko	numismatik	numismatics	grupo	alternativoj	prononco
level	cisterno	tangki, takungan, kapal tangki	a cistern, a reservoir, a tanker	grupo	alternativoj	prononco
level	ostracismo	pengasingan	ostracism	grupo	alternativoj	prononco
level	panteismo	panteisme	pantheism	grupo	alternativoj	prononco
level	panteisto	seorang panteis	a pantheist	grupo	alternativoj	prononco
level	spekulativa	spekulatif	speculative	grupo	alternativoj	prononco
level	parafo	paraf, paraf	a paraph, an initials	grupo	alternativoj	prononco
level	poliso	polisi insurans	an insurance policy	grupo	alternativoj	prononco
level	politeismo	syirik	polytheism	grupo	alternativoj	prononco
level	prerogativo	satu prerogatif	a prerogative	grupo	alternativoj	prononco
level	protektorato	sebuah negeri naungan	a protectorate	grupo	alternativoj	prononco
level	prozelito	seorang penganut agama Islam, seorang mualaf	a proselyte, a convert	grupo	alternativoj	prononco
