C.de content.tsv
Level	Esperanto	de	en-us	Grupo	Alternativoj	Pronoco
level	horoskopo	ein Horoskop	a horoscope	grupo	alternativoj	prononco
level	kvociento	ein Quotient	a quotient	grupo	alternativoj	prononco
level	lapiso	Luna ätzend	luna caustic	grupo	alternativoj	prononco
level	logaritmo	Logarithmus	logarithm	grupo	alternativoj	prononco
level	lozanĝo	eine Raute, ein Diamant	a lozenge, a diamond	grupo	alternativoj	prononco
level	malakito	ein Malachit	a malachite	grupo	alternativoj	prononco
level	manometro	ein Manometer, ein Manometer	a manometer, a pressure gauge	grupo	alternativoj	prononco
level	meridiano	Meridian (Linie)	meridian (line)	grupo	alternativoj	prononco
level	meteoro	Meteor, eine Sternschnuppe	meteor, a shooting star	grupo	alternativoj	prononco
level	meteorologio	Meteorologie	meteorology	grupo	alternativoj	prononco
level	mikrometro	ein Mikrometer	a micrometer	grupo	alternativoj	prononco
level	purgatorio	Fegefeuer	purgatory	grupo	alternativoj	prononco
level	mineralogio	Mineralogie	mineralogy	grupo	alternativoj	prononco
level	plagiato	Plagiat	plagiarism	grupo	alternativoj	prononco
level	naftalino	Naphthalin	naphthalene	grupo	alternativoj	prononco
level	nikotino	Nikotin	nicotine	grupo	alternativoj	prononco
level	onikso	Onyx	onyx	grupo	alternativoj	prononco
level	ozono	Ozon	ozone	grupo	alternativoj	prononco
level	estono	ein Este	an Estonian	grupo	alternativoj	prononco
level	paralelogramo	ein Parallelogramm	a parallelogram	grupo	alternativoj	prononco
level	perimetro	ein Umfang	a perimeter	grupo	alternativoj	prononco
level	segmento	ein Segment	a segment	grupo	alternativoj	prononco
level	sifono	ein Siphon	a siphon	grupo	alternativoj	prononco
level	stalagmito	ein Stalagmit	a stalagmite	grupo	alternativoj	prononco
level	stalaktito	ein Stalaktit	a stalactite	grupo	alternativoj	prononco
level	striknino	Strychnin	strychnine	grupo	alternativoj	prononco
level	ekskomuniki	exkommunizieren	to excommunicate	grupo	alternativoj	prononco
level	talko	Talkum, französische Kreide	talc, french chalk	grupo	alternativoj	prononco
level	tangento	Tangente	tangent	grupo	alternativoj	prononco
level	trapezo	ein Trapez, ein Trapez	a trapeze, a trapezoid	grupo	alternativoj	prononco
level	trigonometrio	Trigonometrie	trigonometry	grupo	alternativoj	prononco
level	vazelino	Vaseline, Vaseline	vaseline, petroleum jello	grupo	alternativoj	prononco
level	talmudo	Talmud	Talmud	grupo	alternativoj	prononco
level	abnegacio	Verleugnung, Selbstverleugnung	abnegation, self-denial	grupo	alternativoj	prononco
level	alibio	ein Alibi	an alibi	grupo	alternativoj	prononco
level	koncesii	zugeben, lizenzieren, konzessionieren	to concede, to license, to franchise	grupo	alternativoj	prononco
level	abituriento	ein Abiturient, ein Bachelor	a high-school graduate, a bachelor	grupo	alternativoj	prononco
level	bramano	Brahman, Brahmane	Brahman, brahmin	grupo	alternativoj	prononco
level	demagogo	ein Demagoge	a demagogue	grupo	alternativoj	prononco
level	etnografio	Ethnographie	ethnography	grupo	alternativoj	prononco
level	fakiro	ein Fakir, ein Faquir	a fakir, a faquir	grupo	alternativoj	prononco
level	aŭreolo	eine Aureole, eine Aura, ein Heiligenschein (=Nimbo)	an aureole, a aura, a halo (=nimbo)	grupo	alternativoj	prononco
level	mentoro	ein Mentor	a mentor	grupo	alternativoj	prononco
level	pesimisto	ein Pessimist	a pessimist	grupo	alternativoj	prononco
level	feministo	eine Feministin	a feminist	grupo	alternativoj	prononco
level	hetmano	ein Hetman	a hetman	grupo	alternativoj	prononco
level	binoklo	Fernglas	binoculars	grupo	alternativoj	prononco
level	kalifo	Kalif	caliph	grupo	alternativoj	prononco
level	diluvo	eine Sintflut, eine Überschwemmung	a deluge, a flood	grupo	alternativoj	prononco
level	kaŭcio	eine Kaution, eine Anerkennung	a bail, a recognizance	grupo	alternativoj	prononco
level	kodicilo	ein Kodizil	a codicil	grupo	alternativoj	prononco
level	kongregacio	eine Gemeinde	a congregation	grupo	alternativoj	prononco
level	konsistorio	ein Konsistorium	a consistory	grupo	alternativoj	prononco
level	kvestoro	ein Quästor	a quaestor	grupo	alternativoj	prononco
level	lamao	Lama	Lama	grupo	alternativoj	prononco
level	stenografi	zur Stenographie, zum Schreiben von Stenographie	to stenography, to write shorthand	grupo	alternativoj	prononco
level	mandareno	ein Mandarin (Offizier)	a mandarin (officer)	grupo	alternativoj	prononco
level	mediumo	Ein Medium	a medium	grupo	alternativoj	prononco
level	metempsikozo	Metempsychose, Reinkarnation	metempsychosis, reincarnation	grupo	alternativoj	prononco
level	monoteismo	Monotheismus	monotheism	grupo	alternativoj	prononco
level	pivoto	ein Drehpunkt	a pivot	grupo	alternativoj	prononco
level	nepotismo	Vetternwirtschaft	nepotism	grupo	alternativoj	prononco
level	sortimento	Sortiment, eine Auswahl an Abwechslung	assortment, a selection of variety	grupo	alternativoj	prononco
level	nihilismo	Nihilismus	nihilism	grupo	alternativoj	prononco
level	nihilisto	ein Nihilist	a nihilist	grupo	alternativoj	prononco
level	nimbo	ein Nimbus, ein Heiligenschein	a nimbus, a halo	grupo	alternativoj	prononco
level	numismatiko	Numismatik	numismatics	grupo	alternativoj	prononco
level	cisterno	eine Zisterne, ein Reservoir, ein Tanker	a cistern, a reservoir, a tanker	grupo	alternativoj	prononco
level	ostracismo	Ächtung	ostracism	grupo	alternativoj	prononco
level	panteismo	Pantheismus	pantheism	grupo	alternativoj	prononco
level	panteisto	ein Pantheist	a pantheist	grupo	alternativoj	prononco
level	spekulativa	spekulativ	speculative	grupo	alternativoj	prononco
level	parafo	ein Paraph, eine Initiale	a paraph, an initials	grupo	alternativoj	prononco
level	poliso	eine Versicherungspolice	an insurance policy	grupo	alternativoj	prononco
level	politeismo	Polytheismus	polytheism	grupo	alternativoj	prononco
level	prerogativo	ein Vorrecht	a prerogative	grupo	alternativoj	prononco
level	protektorato	ein Protektorat	a protectorate	grupo	alternativoj	prononco
level	prozelito	ein Proselyt, ein Konvertit	a proselyte, a convert	grupo	alternativoj	prononco
level	racionalismo	Rationalismus	rationalism	grupo	alternativoj	prononco
level	racionalisto	ein Rationalist	a rationalist	grupo	alternativoj	prononco
level	sinoptika	synoptisch	synoptic	grupo	alternativoj	prononco
level	skolastiko	Scholastik	scholasticism	grupo	alternativoj	prononco
level	spiritualismo	Spiritualismus, Spiritualität	spiritualism, spirituality	grupo	alternativoj	prononco
level	spiritualisto	ein Spiritualist	a spiritualist	grupo	alternativoj	prononco
level	pamfleto	eine Broschüre	a pamphlet	grupo	alternativoj	prononco
level	taroko	Tarot, Tarot	tarot, taroc	grupo	alternativoj	prononco
level	teismo	Theismus	theism	grupo	alternativoj	prononco
level	teisto	ein Theist	a theist	grupo	alternativoj	prononco
level	teokratio	eine Theokratie	a theocracy	grupo	alternativoj	prononco
level	trusto	eine Unternehmensstiftung	a business trust	grupo	alternativoj	prononco
level	ukazo	ein Ukas	a ukase	grupo	alternativoj	prononco
level	ultimato	ein Ultimatum	an ultimatum	grupo	alternativoj	prononco
level	ŝaho	Schah	Shah	grupo	alternativoj	prononco
level	gramofono	ein Grammophon	a gramophone	grupo	alternativoj	prononco
level	kreditoro	ein Gläubiger	a creditor	grupo	alternativoj	prononco
level	ideografio	eine Ideographie, eine Bildschrift	an ideography, a picture writing	grupo	alternativoj	prononco
level	idiotismo	ein idiomatischer Ausdruck	an idiomatic expression	grupo	alternativoj	prononco
level	indukti	veranlassen, schließen, verallgemeinern	to induce, to infer, to generalize	grupo	alternativoj	prononco
level	nominala	nominal	nominal	grupo	alternativoj	prononco
level	arkipelago	Archipel (=arĥipelago)	archipelago (=arĥipelago)	grupo	alternativoj	prononco
level	stenografio	Stenographie, Stenographie	stenography, shorthand	grupo	alternativoj	prononco
level	ornitologio	Vogelkunde	ornithology	grupo	alternativoj	prononco
level	rekremento	Rückstände, Spelzen, Bodensatz, Treber	residue, husks, dregs, draff	grupo	alternativoj	prononco
level	bombasto	ein Bombast, pumpend	a bombast, pumping	grupo	alternativoj	prononco
level	geologo	ein Geologe	a geologist	grupo	alternativoj	prononco
level	edikto	ein Edikt, ein Dekret	an edict, a decree	grupo	alternativoj	prononco
level	bareliefo	ein Flachrelief	a bas-relief	grupo	alternativoj	prononco
level	kariolo	eine Falle, ein Hundekarren	a trap, a dog cart	grupo	alternativoj	prononco
level	konfekcio	ein Konfekt, ein fertiger Anzug	a confection, a ready-made suit	grupo	alternativoj	prononco
level	empirio	ein Empirismus, Empirismus	an empiry, empiricism	grupo	alternativoj	prononco
level	navigacio	Navigation	navigation	grupo	alternativoj	prononco
level	observatorio	ein Observatorium	an observatory	grupo	alternativoj	prononco
level	abdiki	abdanken, zurücktreten	to abdicate, to resign	grupo	alternativoj	prononco
level	admiralitato	Admiralität	admiralty	grupo	alternativoj	prononco
level	anarĥio	Anarchie (=anarkio)	anarchy (=anarkio)	grupo	alternativoj	prononco
level	geografo	ein Geograph	a geographer	grupo	alternativoj	prononco
level	aĝio	ein Agio, eine Prämie	an agio, a premium	grupo	alternativoj	prononco
level	aŭtokratio	Autokratie	autocracy	grupo	alternativoj	prononco
level	demagogio	Demagogie, Demagogie	demagogy, demagoguery	grupo	alternativoj	prononco
level	doko	ein Dock, ein Becken (Yacht, Boot, Schiff)	a dock, a basin (yacht, boat, ship)	grupo	alternativoj	prononco
level	eminenco	Eminenz	Eminence	grupo	alternativoj	prononco
level	komandito	eine Kommanditgesellschaft	a limited partnership	grupo	alternativoj	prononco
level	inaŭguracio	eine Einweihung	an inauguration	grupo	alternativoj	prononco
level	biologo	ein Biologe	a biologist	grupo	alternativoj	prononco
level	katekisto	ein Katechet (=kateĥisto)	a catechist (=kateĥisto)	grupo	alternativoj	prononco
level	glukozo	Glukose (=Glykozo)	glucose (=glikozo)	grupo	alternativoj	prononco
level	fiziologo	ein Physiologe	a physiologist	grupo	alternativoj	prononco
level	katekizi	katechisieren, Kreuzfrage stellen (=kateĥizi)	to catechize, to cross question (=kateĥizi)	grupo	alternativoj	prononco
level	pacifisto	ein Pazifist	a pacifist	grupo	alternativoj	prononco
level	kontribucio	Wiedergutmachungen	reparations	grupo	alternativoj	prononco
level	naturalismo	Naturalismus	naturalism	grupo	alternativoj	prononco
level	oligarkio	Oligarchie (=oligarĥio)	oligarchy (=oligarĥio)	grupo	alternativoj	prononco
level	pacifismo	Pazifismus	pacifism	grupo	alternativoj	prononco
level	plutokratio	Plutokratie	plutocracy	grupo	alternativoj	prononco
level	realismo	Realismus	realism	grupo	alternativoj	prononco
level	sociologo	ein Soziologe	a sociologist	grupo	alternativoj	prononco
level	kondicionalo	Konditional	conditional tense	grupo	alternativoj	prononco
level	albino	ein Albino	an albino	grupo	alternativoj	prononco
level	genciano	ein Enzian (Gentiana)	a gentian (Gentiana)	grupo	alternativoj	prononco
level	genisto	ein Ginster, Wacholderbaum (Genista)	a broom, juniper tree (Genista)	grupo	alternativoj	prononco
level	korolo	eine Krone (=florkrono)	a corolla (=florkrono)	grupo	alternativoj	prononco
level	lumbriko	ein Regenwurm (=tervermo)	a earthworm (=tervermo)	grupo	alternativoj	prononco
level	spleno	Blues, Niedergeschlagenheit, Melancholie	blues, low spirits, melancholy	grupo	alternativoj	prononco
level	oleandro	ein Oleander	an oleander	grupo	alternativoj	prononco
level	plantago	ein Plantago, Wegerich	a plantago, plantain	grupo	alternativoj	prononco
level	akvaforto	Radierung	etching	grupo	alternativoj	prononco
level	aleno	eine Bradawle, eine Ahle	a bradawl, an awl	grupo	alternativoj	prononco
level	bireto	ein Biretta, eine Baskenmütze	a biretta, a beret	grupo	alternativoj	prononco
level	fagoto	ein Fagott	a bassoon	grupo	alternativoj	prononco
level	kastanjeto	eine Kastagnette	a castanet	grupo	alternativoj	prononco
level	paŝtelo	ein Pastell, eine Kreide, ein Buntstift	a pastel, a chalk, a crayon	grupo	alternativoj	prononco
level	pelerino	eine Pelerine, ein Umhang	a pelerine, a cape	grupo	alternativoj	prononco
level	anilino	Anilin (Phenylamin)	aniline (phenylamine)	grupo	alternativoj	prononco
level	helico	eine Helix, ein Propeller	a helix, a propeller	grupo	alternativoj	prononco
level	biografo	ein Biograph	a biographer	grupo	alternativoj	prononco
level	kalio	Kalium	potassium	grupo	alternativoj	prononco
level	kinino	Chinin	quinine	grupo	alternativoj	prononco
level	kloro	Chlor	chlorine	grupo	alternativoj	prononco
level	latero	eine Seite (eines Polygons), eine Kante	a side (of a polygon), an edge	grupo	alternativoj	prononco
level	natrio	Natrium	sodium	grupo	alternativoj	prononco
level	zefiro	ein Zephyr	a zephyr	grupo	alternativoj	prononco
level	regento	ein Regent	a regent	grupo	alternativoj	prononco
level	vinkto	eine Niete, ein Immergrün	a rivet, a periwinkle	grupo	alternativoj	prononco
level	vivisekcio	eine Vivisektion	a vivisection	grupo	alternativoj	prononco
level	agronomo	ein Agronom, ein Landwirt	an agronomist, an agriculturist	grupo	alternativoj	prononco
level	antropologo	ein Anthropologe	an anthropologist	grupo	alternativoj	prononco
level	bibliografo	ein Bibliograph	a bibliographer	grupo	alternativoj	prononco
level	entomologo	ein Entomologe	an entomologist	grupo	alternativoj	prononco
level	etimologo	ein Etimologe	an etimologist	grupo	alternativoj	prononco
level	etiologo	ein Ätiologe	an etiologist	grupo	alternativoj	prononco
level	etnografo	ein Ethnograph	an ethnographer	grupo	alternativoj	prononco
level	genealogo	ein Genealogen	a genealogist	grupo	alternativoj	prononco
level	geometro	ein Geometer	a geometrician	grupo	alternativoj	prononco
level	grafologo	ein Graphologe	a graphologist	grupo	alternativoj	prononco
level	homeopato	ein Homöopath	a homeopathist	grupo	alternativoj	prononco
level	kartografo	ein Kartograf	a cartographer	grupo	alternativoj	prononco
level	kosmografo	ein Kosmograph	a cosmographist	grupo	alternativoj	prononco
level	meteorologo	ein Meteorologe	a meteorologist	grupo	alternativoj	prononco
level	mineralogo	ein Mineraloge	a mineralogist	grupo	alternativoj	prononco
level	mitologo	ein Mythologe	a mythologist	grupo	alternativoj	prononco
level	oligarko	ein Oligarch (=oligarĥo)	an oligarch (=oligarĥo)	grupo	alternativoj	prononco
level	ornitologo	ein Ornithologe	an ornithologist	grupo	alternativoj	prononco
level	paleografo	ein Paläograph	a paleographer	grupo	alternativoj	prononco
level	paleontologo	ein Paläontologe	a paleontologist	grupo	alternativoj	prononco
level	patologo	ein Pathologe	a pathologist	grupo	alternativoj	prononco
level	plutokrato	ein Plutokrat	a plutocrat	grupo	alternativoj	prononco
level	teokrato	ein Theokrat	a theocrat	grupo	alternativoj	prononco
level	tipografo	ein Typograf	a typographer	grupo	alternativoj	prononco
level	topografo	ein Topograph	a topographer	grupo	alternativoj	prononco
level	zoologo	ein Zoologe	a zoologist	grupo	alternativoj	prononco
level	aristokratio	Adel	aristocracy	grupo	alternativoj	prononco
level	arkaismo	Archaismus (=arĥaismo)	archaism (=arĥaismo)	grupo	alternativoj	prononco
level	difterio	Diphtherie (=difterito)	diphtheria (=difterito)	grupo	alternativoj	prononco
level	fotografio	Fotografie	photography	grupo	alternativoj	prononco
level	litografio	Lithografie	lithography	grupo	alternativoj	prononco
level	tonelo	eine Tonne	a ton	grupo	alternativoj	prononco
level	vipero	eine Vipero (=vipuro)	a vipero (=vipuro)	grupo	alternativoj	prononco
level	kontrapunkto	Kontrapunkt (ein musikalisches Komponieren)	counterpoint (a musical composing)	grupo	alternativoj	prononco
level	ĉizi	meißeln, schnitzen	to chisel, to carve	grupo	alternativoj	prononco
level	ĉe-metodo	eine Che-Methode, eine direkte Methode zum Unterrichten von Esperanto	a che-method, a direct method of teaching Esperanto	grupo	alternativoj	prononco
level	betono	ein Beton	a concrete	grupo	alternativoj	prononco
level	orgeno	eine Orgel (Musikinstrument)	an organ (musical instrument)	grupo	alternativoj	prononco
level	orgasmo	ein Orgasmus	an orgasm	grupo	alternativoj	prononco
level	rendevutabulo	ein Rendezvous-Tisch	a rendez-vous table	grupo	alternativoj	prononco
level	aboco	ABC, eine Grundierung	ABC, a primer	grupo	alternativoj	prononco
level	bikonveksa	bikonvex	biconvex	grupo	alternativoj	prononco
level	bikonkava	bikonkav	biconcave	grupo	alternativoj	prononco
level	aidoso	AIDS	AIDS	grupo	alternativoj	prononco
level	operatoro	ein Operateur	an operator	grupo	alternativoj	prononco
level	opalo	ein Opal	an opal	grupo	alternativoj	prononco
level	prestidigito	ein Zauber (Trick)	a magic (trick)	grupo	alternativoj	prononco
level	jaĥto	eine Yacht	a yacht	grupo	alternativoj	prononco
level	palpebrumi	zwinkern, blinzeln	to wink, to blink	grupo	alternativoj	prononco
level	lupe	wie ein Wolf	like a wolf	grupo	alternativoj	prononco
level	haladzo	Gestank, Gestank	stench, stink	grupo	alternativoj	prononco
level	laborigi	(jemanden) zum Arbeiten bringen	to make (someone) to work	grupo	alternativoj	prononco
level	apetigi	appetitlich machen	to appetize	grupo	alternativoj	prononco
level	bokalo	ein Glas	a jar	grupo	alternativoj	prononco
level	liniilo	ein Lineal, ein Lineal	a ruler, a straightedge	grupo	alternativoj	prononco
level	metiejo	eine Werkstatt, eine Baustelle, ein Studio	a workshop, a jobsite, a studio	grupo	alternativoj	prononco
level	staleto	ein kleiner Stall, ein kleiner Stall, ein kleiner Schuppen	a small stable, a small stall, a small shed	grupo	alternativoj	prononco
level	korbeto	ein kleiner Korb, ein Körbchen	a small basket, a punnet	grupo	alternativoj	prononco
level	kolombeto	eine kleine Taube	a small pidgeon	grupo	alternativoj	prononco
level	cindrujo	ein Aschenbecher	an ashtray	grupo	alternativoj	prononco
level	telefone	am Telefon	on a telephone	grupo	alternativoj	prononco
level	subito	Plötzlichkeit	suddenness	grupo	alternativoj	prononco
